Município;Total;
PI-NOSSA SENHORA DOS REMEDIOS;16;
PI-NOVO ORIENTE DO PIAUI;162;
PI-NOVO SANTO ANTONIO;0;
PI-OEIRAS;720;
PI-OLHO D AGUA DO PIAUI;0;
PI-PADRE MARCOS;45;
PI-PAES LANDIM;4;
PI-PAJEU DO PIAUI;0;
PI-PALMEIRA DO PIAUI;3;
PI-PALMEIRAIS;18;
PI-PAQUETA;0;
PI-PARNAGUA;10;
PI-PARNAIBA;7509;
PI-PASSAGEM FRANCA DO PIAUI;0;
PI-PATOS DO PIAUI;0;
PI-PAU D ARCO DO PIAUI;0;
PI-PAULISTANA;305;
PI-PAVUSSU;0;
PI-PEDRO II;687;
PI-PEDRO LAURENTINO;0;
PI-NOVA SANTA RITA;0;
PI-PICOS;5612;
PI-PIMENTEIRAS;143;
PI-PIO IX;545;
PI-PIRACURUCA;638;
PI-PIRIPIRI;1477;
PI-PORTO;59;
PI-PORTO ALEGRE DO PIAUI;0;
PI-PRATA DO PIAUI;72;
PI-QUEIMADA NOVA;0;
PI-REDENCAO DO GURGUEIA;2;
PI-REGENERACAO;51;
PI-RIACHO FRIO;0;
PI-RIBEIRA DO PIAUI;0;
PI-RIBEIRO GONCALVES;176;
PI-RIO GRANDE DO PIAUI;98;
PI-SANTA CRUZ DO PIAUI;18;
PI-SANTA CRUZ DOS MILAGRES;0;
PI-SANTA FILOMENA;5;
PI-SANTA LUZ;32;
PI-SANTANA DO PIAUI;0;
PI-SANTA ROSA DO PIAUI;0;
PI-SANTO ANTONIO DE LISBOA;120;
PI-SANTO ANTONIO DOS MILAGRES;0;
PI-SANTO INACIO DO PIAUI;58;
PI-SAO BRAZ DO PIAUI;0;
PI-SAO FELIX DO PIAUI;303;
PI-SAO FRANCISCO ASSIS DO PIAUI;0;
PI-SAO FRANCISCO DO PIAUI;4;
PI-SAO GONCALO DO GURGEIA;0;
PI-SAO GONCALO DO PIAUI;217;
PI-SAO JOAO DA CANABRAVA;0;
PI-SAO JOAO DA FRONTEIRA;0;
PI-SAO JOAO DA SERRA;10;
PI-SAO JOAO DA VARJOTA;0;
PI-SAO JOAO DO ARRAIAL;0;
PI-SAO JOAO DO PIAUI;378;
PI-SAO JOSE DO DIVINO;0;
PI-SAO JOSE DO PEIXE;139;
PI-SAO JOSE DO PIAUI;14;
PI-SAO JULIAO;120;
PI-SAO LOURENCO DO PIAUI;0;
PI-SAO LUIS DO PIAUI;0;
PI-SAO MIGUEL DA BAIXA GRANDE;0;
PI-SAO MIGUEL DO FIDALGO;0;
PI-SAO MIGUEL DO TAPUIO;78;
PI-SAO PEDRO DO PIAUI;397;
PI-SAO RAIMUNDO NONATO;654;
PI-SEBASTIAO BARROS;0;
PI-SEBASTIAO LEAL;0;
PI-SIGEFREDO PACHECO;0;
PI-SIMOES;432;
PI-SIMPLICIO MENDES;139;
PI-SOCORRO DO PIAUI;3;
PI-SUSSUAPARA;0;
PI-TAMBORIL DO PIAUI;0;
PI-TANQUE DO PIAUI;0;
PI-TERESINA;136372;
PI-UNIAO;1012;
PI-URUCUI;81;
PI-VALENCA DO PIAUI;377;
PI-VARZEA BRANCA;0;
PI-VARZEA GRANDE;5;
PI-VERA MENDES;0;
PI-VILA NOVA DO PIAUI;0;
PI-WALL FERRAZ;0;
PI-IGNORADO;0;
CE-ABAIARA;417;
CE-ACARAPE;0;
CE-ACARAU;1105;
CE-ACOPIARA;3492;
CE-AIUABA;1;
CE-ALCANTARAS;685;
CE-ALTANEIRA;285;
CE-ALTO SANTO;360;
CE-AMONTADA;22;
CE-ANTONINA DO NORTE;220;
CE-APUIARES;149;
CE-AQUIRAZ;4336;
CE-ARACATI;3482;
CE-ARACOIABA;809;
CE-ARARENDA;0;
CE-ARARIPE;476;
CE-ARATUBA;50;
CE-ARNEIROZ;442;
CE-ASSARE;1059;
CE-AURORA;1262;
CE-BAIXIO;590;
CE-BANABUIU;0;
CE-BARBALHA;2182;
CE-BARREIRA;0;
CE-BARRO;729;
CE-BARROQUINHA;0;
CE-BATURITE;884;
CE-BEBERIBE;187;
CE-BELA CRUZ;490;
CE-BOA VIAGEM;1055;
CE-BREJO SANTO;1265;
CE-CAMOCIM;1905;
CE-CAMPOS SALES;783;
CE-CANINDE;2067;
CE-CAPISTRANO;427;
CE-CARIDADE;174;
CE-CARIRE;257;
CE-CARIRIACU;690;
CE-CARIUS;891;
CE-CARNAUBAL;295;
CE-CASCAVEL;1729;
CE-CATARINA;527;
CE-CATUNDA;0;
CE-CAUCAIA;8740;
CE-CEDRO;775;
CE-CHAVAL;786;
CE-CHORO;0;
CE-CHOROZINHO;0;
CE-COREAU;997;
CE-CRATEUS;1985;
CE-CRATO;6167;
CE-CROATA;0;
CE-CRUZ;6;
CE-DEPUTADO IRAPUAN PINHEIRO;0;
CE-ERERE;0;
CE-EUSEBIO;0;
CE-FARIAS BRITO;780;
CE-FORQUILHA;6;
CE-FORTALEZA;384972;
CE-FORTIM;0;
CE-FRECHEIRINHA;311;
CE-GENERAL SAMPAIO;162;
CE-GRACA;0;
CE-GRANJA;745;
CE-GRANJEIRO;1;
CE-GROAIRAS;571;
CE-GUAIUBA;0;
CE-GUARACIABA DO NORTE;837;
CE-GUARAMIRANGA;21;
CE-HIDROLANDIA;19;
CE-HORIZONTE;0;
CE-IBARETAMA;0;
CE-IBIAPINA;747;
CE-IBICUITINGA;0;
CE-ICAPUI;446;
CE-ICO;1115;
CE-IGUATU;0;
CE-INDEPENDENCIA;1540;
CE-IPAPORANGA;0;
CE-IPAUMIRIM;312;
CE-IPU;1112;
CE-IPUEIRAS;1002;
CE-IRACEMA;636;
CE-IRAUCUBA;771;
CE-ITAICABA;202;
CE-ITAITINGA;0;
CE-ITAPAGE;1217;
CE-ITAPIPOCA;3165;
CE-ITAPIUNA;385;
CE-ITAREMA;238;
CE-ITATIRA;390;
CE-JAGUARETAMA;841;
CE-JAGUARIBARA;256;
CE-JAGUARIBE;1177;
CE-JAGUARUANA;778;
CE-JARDIM;336;
CE-JATI;10;
CE-JIJOCA DE JERICOACOARA;0;
CE-JUAZEIRO DO NORTE;10034;
CE-JUCAS;549;
CE-LAVRAS DA MANGABEIRA;1773;
CE-LIMOEIRO DO NORTE;2133;
CE-MADALENA;0;
CE-MARACANAU;9130;
CE-MARANGUAPE;13507;
CE-MARCO;945;
CE-MARTINOPOLE;66;
CE-MASSAPE;1459;
CE-MAURITI;88;
CE-MERUOCA;534;
CE-MILAGRES;548;
CE-MILHA;408;
CE-MIRAIMA;0;
CE-MISSAO VELHA;585;
CE-MOMBACA;1369;
CE-MONSENHOR TABOSA;605;
CE-MORADA NOVA;2934;
CE-MORAUJO;552;
CE-MORRINHOS;483;
CE-MUCAMBO;420;
CE-MULUNGU;130;
CE-NOVA OLINDA;305;
CE-NOVA RUSSAS;606;
CE-NOVO ORIENTE;541;
CE-OCARA;0;
CE-OROS;874;
CE-PACAJUS;3065;
CE-PACATUBA;1892;
CE-PACOTI;340;
CE-PACUJA;311;
CE-PALHANO;284;
CE-PALMACIA;256;
CE-PARACURU;962;
CE-PARAIPABA;322;
CE-PARAMBU;892;
CE-PARAMOTI;126;
CE-PEDRA BRANCA;790;
CE-PENAFORTE;172;
CE-PENTECOSTE;679;
CE-PEREIRO;386;
CE-PINDORETAMA;0;
CE-PIQUET CARNEIRO;254;
CE-PIRES FERREIRA;0;
CE-PORANGA;378;
CE-PORTEIRAS;255;
CE-POTENGI;494;
CE-POTIRETAMA;0;
CE-QUITERIANOPOLIS;0;
CE-QUIXADA;2763;
CE-QUIXELO;402;
CE-QUIXERAMOBIM;2006;
CE-QUIXERE;600;
CE-REDENCAO;1172;
CE-RERIUTABA;435;
CE-RUSSAS;1052;
CE-SABOEIRO;320;
CE-SALITRE;0;
CE-SANTANA DO ACARAU;385;
CE-SANTANA DO CARIRI;449;
CE-SANTA QUITERIA;1200;
CE-SAO BENEDITO;486;
CE-SAO GONCALO DO AMARANTE;285;
CE-SAO JOAO DO JAGUARIBE;350;
CE-SAO LUIS DO CURU;457;
CE-SENADOR POMPEU;238;
CE-SENADOR SA;519;
CE-SOBRAL;10667;
CE-SOLONOPOLE;781;
CE-TABULEIRO DO NORTE;725;
CE-TAMBORIL;1697;
CE-TARRAFAS;0;
CE-TAUA;2135;
CE-TEJUCUOCA;0;
CE-TIANGUA;1690;
CE-TRAIRI;663;
CE-TURURU;0;
CE-UBAJARA;645;
CE-UMARI;304;
CE-UMIRIM;25;
CE-URUBURETAMA;1292;
CE-URUOCA;701;
CE-VARJOTA;8;
CE-VARZEA ALEGRE;196;
CE-VICOSA DO CEARA;862;
CE-IGNORADO;6141;
RN-ACARI;277;
RN-ACU;2885;
RN-AFONSO BEZERRA;190;
RN-AGUA NOVA;97;
RN-ALEXANDRIA;371;
RN-ALMINO AFONSO;102;
RN-ALTO DO RODRIGUES;467;
RN-ANGICOS;562;
RN-ANTONIO MARTINS;3;
RN-APODI;892;
RN-AREIA BRANCA;2167;
RN-ARES;3808;
RN-AUGUSTO SEVERO;425;
RN-BAIA FORMOSA;333;
RN-BARAUNA;17;
RN-BARCELONA;118;
RN-BENTO FERNANDES;136;
RN-BODO;0;
RN-BOM JESUS;214;
RN-BREJINHO;85;
RN-CAICARA DO NORTE;0;
RN-CAICARA DO RIO DO VENTO;104;
RN-CAICO;2744;
RN-CAMPO REDONDO;133;
RN-CANGUARETAMA;722;
RN-CARAUBAS;400;
RN-CARNAUBA DOS DANTAS;52;
RN-CARNAUBAIS;205;
RN-CEARA-MIRIM;4681;
RN-CERRO CORA;384;
RN-CORONEL EZEQUIEL;20;
RN-CORONEL JOAO PESSOA;25;
RN-CRUZETA;194;
RN-CURRAIS NOVOS;2776;
RN-DOUTOR SEVERIANO;1;
RN-PARNAMIRIM;8725;
RN-ENCANTO;69;
RN-EQUADOR;93;
RN-ESPIRITO SANTO;134;
RN-EXTREMOZ;285;
RN-FELIPE GUERRA;176;
RN-FERNANDO PEDROSA;0;
RN-FLORANIA;307;
RN-FRANCISCO DANTAS;152;
RN-FRUTUOSO GOMES;111;
RN-GALINHOS;162;
RN-GOIANINHA;339;
RN-GOVERNADOR DIX-SEPT ROSADO;251;
RN-GROSSOS;286;
RN-GUAMARE;178;
RN-IELMO MARINHO;163;
RN-IPANGUACU;1137;
RN-IPUEIRA;91;
RN-ITAJA;0;
RN-ITAU;430;
RN-JACANA;171;
RN-JANDAIRA;47;
RN-JANDUIS;251;
RN-BOA SAUDE;115;
RN-JAPI;185;
RN-JARDIM DE ANGICOS;102;
RN-JARDIM DE PIRANHAS;276;
RN-JARDIM DO SERIDO;1086;
RN-JOAO CAMARA;689;
RN-JOAO DIAS;110;
RN-JOSE DA PENHA;109;
RN-JUCURUTU;258;
RN-JUNDIA;0;
RN-LAGOA D ANTA;115;
RN-LAGOA DE PEDRAS;57;
RN-LAGOA DE VELHOS;95;
RN-LAGOA NOVA;170;
RN-LAGOA SALGADA;4;
RN-LAJES;413;
RN-LAJES PINTADAS;149;
RN-LUCRECIA;150;
RN-LUIS GOMES;165;
RN-MACAIBA;2761;
RN-MACAU;3287;
RN-MAJOR SALES;0;
RN-MARCELINO VIEIRA;172;
RN-MARTINS;134;
RN-MAXARANGUAPE;246;
RN-MESSIAS TARGINO;166;
RN-MONTANHAS;186;
RN-MONTE ALEGRE;197;
RN-MONTE DAS GAMELEIRAS;200;
RN-MOSSORO;19534;
RN-NATAL;124995;
RN-NISIA FLORESTA;416;
RN-NOVA CRUZ;718;
RN-OLHO D AGUA DO BORGES;121;
RN-OURO BRANCO;157;
RN-PARANA;113;
RN-PARAU;146;
RN-PARAZINHO;68;
RN-PARELHAS;276;
RN-RIO DO FOGO;0;
RN-PASSA E FICA;142;
RN-PASSAGEM;1;
RN-PATU;317;
RN-SANTA MARIA;0;
RN-PAU DOS FERROS;940;
RN-PEDRA GRANDE;106;
RN-PEDRA PRETA;124;
RN-PEDRO AVELINO;267;
RN-PEDRO VELHO;318;
RN-PENDENCIAS;206;
RN-PILOES;90;
RN-POCO BRANCO;239;
RN-PORTALEGRE;63;
RN-PORTO DO MANGUE;0;
RN-SERRA CAIADA;141;
RN-PUREZA;115;
RN-RAFAEL FERNANDES;86;
RN-RAFAEL GODEIRO;138;
RN-RIACHO DA CRUZ;32;
RN-RIACHO DE SANTANA;175;
RN-RIACHUELO;245;
RN-RODOLFO FERNANDES;100;
RN-TIBAU;0;
RN-RUY BARBOSA;215;
RN-SANTA CRUZ;0;
RN-SANTANA DO MATOS;397;
RN-SANTANA DO SERIDO;95;
RN-SANTO ANTONIO;334;
RN-SAO BENTO DO NORTE;38;
RN-SAO BENTO DO TRAIRI;187;
RN-SAO FERNANDO;134;
RN-SAO FRANCISCO DO OESTE;1;
RN-SAO GONCALO DO AMARANTE;4870;
RN-SAO JOAO DO SABUGI;127;
RN-SAO JOSE DE MIPIBU;685;
RN-SAO JOSE DO CAMPESTRE;248;
RN-SAO JOSE DO SERIDO;142;
RN-SAO MIGUEL;116;
RN-SAO MIGUEL DE TOUROS;0;
RN-SAO PAULO DO POTENGI;421;
RN-SAO PEDRO;168;
RN-SAO RAFAEL;79;
RN-SAO TOME;348;
RN-SAO VICENTE;127;
RN-SENADOR ELOI DE SOUZA;33;
RN-SENADOR GEORGINO AVELINO;9;
RN-SERRA DE SAO BENTO;243;
RN-SERRA DO MEL;0;
RN-SERRA NEGRA DO NORTE;74;
RN-SERRINHA;116;
RN-SERRINHA DOS PINTOS;0;
RN-SEVERIANO MELO;115;
RN-SITIO NOVO;166;
RN-TABOLEIRO GRANDE;91;
RN-TAIPU;48;
RN-TANGARA;184;
RN-TENENTE ANANIAS;18;
RN-TENENTE LAURENTINO CRUZ;0;
RN-TIBAU DO SUL;106;
RN-TIMBAUBA DOS BATISTAS;1;
RN-TOUROS;516;
RN-TRIUNFO POTIGUAR;0;
RN-UMARIZAL;240;
RN-UPANEMA;303;
RN-VARZEA;59;
RN-VENHA-VER;0;
RN-VERA CRUZ;75;
RN-VICOSA;1;
RN-VILA FLOR;82;
RN-IGNORADO;625;
PB-AGUA BRANCA;109;
PB-AGUIAR;412;
PB-ALAGOA GRANDE;1007;
PB-ALAGOA NOVA;608;
PB-ALAGOINHA;424;
PB-ALCANTIL;0;
PB-ALGODAO DE JANDAIRA;0;
PB-ALHANDRA;733;
PB-SAO JOAO DO RIO DO PEIXE;1308;
PB-AMPARO;0;
PB-APARECIDA;0;
PB-ARACAGI;400;
PB-ARARA;294;
PB-ARARUNA;764;
PB-AREIA;2238;
PB-AREIA DE BARAUNAS;0;
PB-AREIAL;305;
PB-AROEIRAS;892;
PB-ASSUNCAO;0;
PB-BAIA DA TRAICAO;217;
PB-BANANEIRAS;533;
PB-BARAUNA;0;
PB-BARRA DE SANTANA;0;
PB-BARRA DE SANTA ROSA;516;
PB-BARRA DE SAO MIGUEL;149;
PB-BAYEUX;7058;
PB-BELEM;400;
PB-BELEM DO BREJO DO CRUZ;87;
PB-BERNARDINO BATISTA;0;
PB-BOA VENTURA;89;
PB-BOA VISTA;0;
PB-BOM JESUS;279;
PB-BOM SUCESSO;2;
PB-BONITO DE SANTA FE;754;
PB-BOQUEIRAO;708;
PB-IGARACY;440;
PB-BORBOREMA;358;
PB-BREJO DO CRUZ;396;
PB-BREJO DOS SANTOS;1;
PB-CAAPORA;3271;
PB-CABACEIRAS;277;
PB-CABEDELO;4844;
PB-CACHOEIRA DOS INDIOS;362;
PB-CACIMBA DE AREIA;134;
PB-CACIMBA DE DENTRO;269;
PB-CACIMBAS;0;
PB-CAICARA;567;
PB-CAJAZEIRAS;2558;
PB-CAJAZEIRINHAS;0;
PB-CALDAS BRANDAO;91;
PB-CAMALAU;242;
PB-CAMPINA GRANDE;35030;
PB-CAPIM;0;
PB-CARAUBAS;0;
PB-CARRAPATEIRA;135;
PB-CASSERENGUE;0;
PB-CATINGUEIRA;62;
PB-CATOLE DO ROCHA;849;
PB-CATURITE;0;
PB-CONCEICAO;175;
PB-CONDADO;36;
PB-CONDE;1070;
PB-CONGO;125;
PB-COREMAS;1255;
PB-COXIXOLA;0;
PB-CRUZ DO ESPIRITO SANTO;731;
PB-CUBATI;172;
PB-CUITE;728;
PB-CUITEGI;287;
PB-CUITE DE MAMANGUAPE;0;
PB-CURRAL DE CIMA;0;
PB-CURRAL VELHO;123;
PB-DAMIAO;0;
PB-DESTERRO;16;
PB-VISTA SERRANA;100;
PB-DIAMANTE;1;
PB-DONA INES;227;
PB-DUAS ESTRADAS;288;
PB-EMAS;1;
PB-ESPERANCA;1019;
PB-FAGUNDES;319;
PB-FREI MARTINHO;120;
PB-GADO BRAVO;0;
PB-GUARABIRA;3201;
PB-GURINHEM;348;
PB-GURJAO;1;
PB-IBIARA;18;
PB-IMACULADA;23;
PB-INGA;346;
PB-ITABAIANA;1910;
PB-ITAPORANGA;741;
PB-ITAPOROROCA;570;
PB-ITATUBA;230;
PB-JACARAU;748;
PB-JERICO;401;
PB-JOAO PESSOA;157953;
PB-JUAREZ TAVORA;302;
PB-JUAZEIRINHO;376;
PB-JUNCO DO SERIDO;448;
PB-JURIPIRANGA;217;
PB-JURU;177;
PB-LAGOA;186;
PB-LAGOA DE DENTRO;13;
PB-LAGOA SECA;474;
PB-LASTRO;342;
PB-LIVRAMENTO;156;
PB-LOGRADOURO;0;
PB-LUCENA;1043;
PB-MAE D AGUA;1;
PB-MALTA;1;
PB-MAMANGUAPE;1660;
PB-MANAIRA;17;
PB-MARCACAO;0;
PB-MARI;678;
PB-MARIZOPOLIS;0;
PB-MASSARANDUBA;211;
PB-MATARACA;553;
PB-MATINHAS;0;
PB-MATO GROSSO;0;
PB-MATUREIA;0;
PB-MOGEIRO;254;
PB-MONTADAS;226;
PB-MONTE HOREBE;304;
PB-MONTEIRO;1150;
PB-MULUNGU;49;
PB-NATUBA;163;
PB-NAZAREZINHO;393;
PB-NOVA FLORESTA;104;
PB-NOVA OLINDA;4;
PB-NOVA PALMEIRA;210;
PB-OLHO D AGUA;96;
PB-OLIVEDOS;125;
PB-OURO VELHO;169;
PB-PARARI;0;
PB-PASSAGEM;165;
PB-PATOS;3425;
PB-PAULISTA;88;
PB-PEDRA BRANCA;268;
PB-PEDRA LAVRADA;221;
PB-PEDRAS DE FOGO;2269;
PB-PIANCO;1617;
PB-PICUI;551;
PB-PILAR;230;
PB-PILOES;290;
PB-PILOEZINHOS;450;
PB-PIRPIRITUBA;417;
PB-PITIMBU;80;
PB-POCINHOS;428;
PB-POCO DANTAS;0;
PB-POCO DE JOSE DE MOURA;0;
PB-POMBAL;1169;
PB-PRATA;1;
PB-PRINCESA ISABEL;347;
PB-PUXINANA;302;
PB-QUEIMADAS;1206;
PB-QUIXABA;0;
PB-REMIGIO;446;
PB-PEDRO REGIO;0;
PB-RIACHAO;0;
PB-RIACHAO DO BACAMARTE;0;
PB-RIACHAO DO POCO;0;
PB-RIACHO DE SANTO ANTONIO;0;
PB-RIACHO DOS CAVALOS;620;
PB-RIO TINTO;2457;
PB-SALGADINHO;1;
PB-SALGADO DE SAO FELIX;979;
PB-SANTA CECILIA;0;
PB-SANTA CRUZ;89;
PB-SANTA HELENA;9;
PB-SANTA INES;0;
PB-SANTA LUZIA;418;
PB-SANTANA DE MANGUEIRA;1;
PB-SANTANA DOS GARROTES;416;
PB-SANTAREM;0;
PB-SANTA RITA;9588;
PB-SANTA TERESINHA;164;
PB-SANTO ANDRE;0;
PB-SAO BENTO;134;
PB-SAO BENTINHO;0;
PB-SAO DOMINGOS DO CARIRI;0;
PB-SAO DOMINGOS DE POMBAL;0;
PB-SAO FRANCISCO;0;
PB-SAO JOAO DO CARIRI;517;
PB-SAO JOAO DO TIGRE;102;
PB-SAO JOSE DA LAGOA TAPADA;346;
PB-SAO JOSE DE CAIANA;1;
PB-SAO JOSE DE ESPINHARAS;80;
PB-SAO JOSE DOS RAMOS;0;
PB-SAO JOSE DE PIRANHAS;2341;
PB-SAO JOSE DE PRINCESA;0;
PB-SAO JOSE DO BONFIM;230;
PB-SAO JOSE DO BREJO DO CRUZ;0;
PB-SAO JOSE DO SABUGI;58;
PB-SAO JOSE DOS CORDEIROS;228;
PB-SAO MAMEDE;629;
PB-SAO MIGUEL DE TAIPU;72;
PB-SAO SEBASTIAO DE LAGOA DE ROCA;343;
PB-SAO SEBASTIAO DO UMBUZEIRO;77;
PB-SAPE;2947;
PB-SERIDO;226;
PB-SERRA BRANCA;545;
PB-SERRA DA RAIZ;1;
PB-SERRA GRANDE;101;
PB-SERRA REDONDA;191;
PB-SERRARIA;154;
PB-SERTAOZINHO;0;
PB-SOBRADO;0;
PB-SOLANEA;769;
PB-SOLEDADE;560;
PB-SOSSEGO;0;
PB-SOUSA;3808;
PB-SUME;316;
PB-CAMPO DE SANTANA;391;
PB-TAPEROA;350;
PB-TAVARES;40;
PB-TEIXEIRA;458;
PB-TENORIO;0;
PB-TRIUNFO;2;
PB-UIRAUNA;863;
PB-UMBUZEIRO;381;
PB-VARZEA;79;
PB-VIEIROPOLIS;0;
PB-ZABELE;0;
PB-IGNORADO;50;
PE-ABREU E LIMA;1290;
PE-AFOGADOS DA INGAZEIRA;851;
PE-AFRANIO;53;
PE-AGRESTINA;626;
PE-AGUA PRETA;1719;
PE-AGUAS BELAS;196;
PE-ALAGOINHA;458;
PE-ALIANCA;7409;
PE-ALTINHO;623;
PE-AMARAJI;787;
PE-ANGELIM;196;
PE-ARACOIABA;0;
PE-ARARIPINA;2004;
PE-ARCOVERDE;3418;
PE-BARRA DE GUABIRABA;86;
PE-BARREIROS;6697;
PE-BELEM DE MARIA;250;
PE-BELEM DE SAO FRANCISCO;371;
PE-BELO JARDIM;4501;
PE-BETANIA;144;
PE-BEZERROS;898;
PE-BODOCO;266;
PE-BOM CONSELHO;811;
PE-BOM JARDIM;406;
PE-BONITO;1411;
PE-BREJAO;97;
PE-BREJINHO;14;
PE-BREJO DA MADRE DE DEUS;332;
PE-BUENOS AIRES;293;
PE-BUIQUE;568;
PE-CABO DE SANTO AGOSTINHO;16717;
PE-CABROBO;589;
PE-CACHOEIRINHA;144;
PE-CAETES;206;
PE-CALCADO;193;
PE-CALUMBI;38;
PE-CAMARAGIBE;3483;
PE-CAMOCIM DE SAO FELIX;188;
PE-CAMUTANGA;3240;
PE-CANHOTINHO;521;
PE-CAPOEIRAS;166;
PE-CARNAIBA;220;
PE-CARNAUBEIRA DA PENHA;0;
PE-CARPINA;3974;
PE-CARUARU;16552;
PE-CASINHAS;0;
PE-CATENDE;6858;
PE-CEDRO;201;
PE-CHA DE ALEGRIA;913;
PE-CHA GRANDE;258;
PE-CONDADO;402;
PE-CORRENTES;239;
PE-CORTES;3301;
PE-CUMARU;391;
PE-CUPIRA;271;
PE-CUSTODIA;621;
PE-DORMENTES;0;
PE-ESCADA;13583;
PE-EXU;479;
PE-FEIRA NOVA;431;
PE-FERNANDO DE NORONHA;67;
PE-FERREIROS;406;
PE-FLORES;337;
PE-FLORESTA;196;
PE-FREI MIGUELINHO;347;
PE-GAMELEIRA;540;
PE-GARANHUNS;7069;
PE-GLORIA DO GOITA;390;
PE-GOIANA;14827;
PE-GRANITO;99;
PE-GRAVATA;2515;
PE-IATI;148;
PE-IBIMIRIM;193;
PE-IBIRAJUBA;12;
PE-IGARASSU;9950;
PE-IGUARACI;33;
PE-INAJA;94;
PE-INGAZEIRA;68;
PE-IPOJUCA;8900;
PE-IPUBI;367;
PE-ITACURUBA;6;
PE-ITAIBA;301;
PE-ITAMARACA;802;
PE-ITAMBE;726;
PE-ITAPETIM;615;
PE-ITAPISSUMA;1138;
PE-ITAQUITINGA;408;
PE-JABOATAO DOS GUARARAPES;44874;
PE-JAQUEIRA;0;
PE-JATAUBA;332;
PE-JATOBA;0;
PE-JOAO ALFREDO;175;
PE-JOAQUIM NABUCO;6824;
PE-JUCATI;0;
PE-JUPI;212;
PE-JUREMA;21;
PE-LAGOA DO CARRO;0;
PE-LAGOA DO ITAENGA;2795;
PE-LAGOA DO OURO;155;
PE-LAGOA DOS GATOS;277;
PE-LAGOA GRANDE;0;
PE-LAJEDO;651;
PE-LIMOEIRO;2904;
PE-MACAPARANA;1707;
PE-MACHADOS;314;
PE-MANARI;0;
PE-MARAIAL;3541;
PE-MIRANDIBA;278;
PE-MORENO;2806;
PE-NAZARE DA MATA;7897;
PE-OLINDA;23752;
PE-OROBO;309;
PE-OROCO;85;
PE-OURICURI;479;
PE-PALMARES;6036;
PE-PALMEIRINA;267;
PE-PANELAS;632;
PE-PARANATAMA;14;
PE-PARNAMIRIM;98;
PE-PASSIRA;549;
PE-PAUDALHO;3077;
PE-PAULISTA;24523;
PE-PEDRA;327;
PE-PESQUEIRA;3499;
PE-PETROLANDIA;1976;
PE-PETROLINA;13620;
PE-POCAO;131;
PE-POMBOS;2230;
PE-PRIMAVERA;320;
PE-QUIPAPA;1507;
PE-QUIXABA;0;
PE-RECIFE;464210;
PE-RIACHO DAS ALMAS;2610;
PE-RIBEIRAO;5232;
PE-RIO FORMOSO;3670;
PE-SAIRE;125;
PE-SALGADINHO;102;
PE-SALGUEIRO;1992;
PE-SALOA;30;
PE-SANHARO;1084;
PE-SANTA CRUZ;0;
PE-SANTA CRUZ DA BAIXA VERDE;0;
PE-SANTA CRUZ DO CAPIBARIBE;581;
PE-SANTA FILOMENA;0;
PE-SANTA MARIA DA BOA VISTA;1163;
PE-SANTA MARIA DO CAMBUCA;129;
PE-SANTA TEREZINHA;0;
PE-SAO BENEDITO DO SUL;273;
PE-SAO BENTO DO UNA;1357;
PE-SAO CAITANO;559;
PE-SAO JOAO;244;
PE-SAO JOAQUIM DO MONTE;198;
PE-SAO JOSE DA COROA GRANDE;308;
PE-SAO JOSE DO BELMONTE;670;
PE-SAO JOSE DO EGITO;912;
PE-SAO LOURENCO DA MATA;8043;
PE-SAO VICENTE FERRER;189;
PE-SERRA TALHADA;4480;
PE-SERRITA;180;
PE-SERTANIA;897;
PE-SIRINHAEM;6903;
PE-MOREILANDIA;10;
PE-SOLIDAO;14;
PE-SURUBIM;1717;
PE-TABIRA;646;
PE-TACAIMBO;231;
PE-TACARATU;125;
PE-TAMANDARE;0;
PE-TAQUARITINGA DO NORTE;560;
PE-TEREZINHA;107;
PE-TERRA NOVA;124;
PE-TIMBAUBA;8332;
PE-TORITAMA;233;
PE-TRACUNHAEM;929;
PE-TRINDADE;375;
PE-TRIUNFO;535;
PE-TUPANATINGA;266;
PE-TUPARETAMA;174;
PE-VENTUROSA;209;
PE-VERDEJANTE;94;
PE-VERTENTE DO LERIO;0;
PE-VERTENTES;229;
PE-VICENCIA;4637;
PE-VITORIA DE SANTO ANTAO;6919;
PE-XEXEU;0;
PE-IGNORADO;161;
AL-AGUA BRANCA;344;
AL-ANADIA;543;
AL-ARAPIRACA;9988;
AL-ATALAIA;4114;
AL-BARRA DE SANTO ANTONIO;91;
AL-BARRA DE SAO MIGUEL;241;
AL-BATALHA;101;
AL-BELEM;149;
AL-BELO MONTE;103;
AL-BOCA DA MATA;3649;
AL-BRANQUINHA;161;
AL-CACIMBINHAS;311;
AL-CAJUEIRO;1475;
AL-CAMPESTRE;0;
AL-CAMPO ALEGRE;3212;
AL-CAMPO GRANDE;111;
AL-CANAPI;306;
AL-CAPELA;1183;
AL-CARNEIROS;95;
AL-CHA PRETA;131;
AL-COITE DO NOIA;176;
AL-COLONIA LEOPOLDINA;2260;
AL-COQUEIRO SECO;314;
AL-CORURIPE;7950;
AL-CRAIBAS;5;
AL-DELMIRO GOUVEIA;2153;
AL-DOIS RIACHOS;15;
AL-ESTRELA DE ALAGOAS;0;
AL-FEIRA GRANDE;227;
AL-FELIZ DESERTO;108;
AL-FLEXEIRAS;670;
AL-GIRAU DO PONCIANO;469;
