Município;Total
PA-MEDICILANDIA;1311
PA-MELGACO;1020
PA-MOCAJUBA;1102
PA-MOJU;6839
PA-MOJUI DOS CAMPOS;0
PA-MONTE ALEGRE;2951
PA-MUANA;1056
PA-NOVA ESPERANCA DO PIRIA;1291
PA-NOVA IPIXUNA;808
PA-NOVA TIMBOTEUA;676
PA-NOVO PROGRESSO;2582
PA-NOVO REPARTIMENTO;4704
PA-OBIDOS;2862
PA-OEIRAS DO PARA;1220
PA-ORIXIMINA;7341
PA-OUREM;805
PA-OURILANDIA DO NORTE;5377
PA-PACAJA;1886
PA-PALESTINA DO PARA;388
PA-PARAGOMINAS;19086
PA-PARAUAPEBAS;44590
PA-PAU D ARCO;682
PA-PEIXE-BOI;486
PA-PICARRA;1183
PA-PLACAS;935
PA-PONTA DE PEDRAS;1251
PA-PORTEL;2310
PA-PORTO DE MOZ;1744
PA-PRAINHA;1508
PA-PRIMAVERA;396
PA-QUATIPURU;766
PA-REDENCAO;11094
PA-RIO MARIA;2270
PA-RONDON DO PARA;4603
PA-RUROPOLIS;1786
PA-SALINOPOLIS;2685
PA-SALVATERRA;900
PA-SANTA BARBARA DO PARA;1516
PA-SANTA CRUZ DO ARARI;298
PA-SANTA IZABEL DO PARA;7580
PA-SANTA LUZIA DO PARA;1097
PA-SANTA MARIA DAS BARREIRAS;1968
PA-SANTA MARIA DO PARA;1418
PA-SANTANA DO ARAGUAIA;4042
PA-SANTAREM;36244
PA-SANTAREM NOVO;479
PA-SANTO ANTONIO DO TAUA;2028
PA-SAO CAETANO DE ODIVELAS;890
PA-SAO DOMINGOS DO ARAGUAIA;1403
PA-SAO DOMINGOS DO CAPIM;1254
PA-SAO FELIX DO XINGU;5386
PA-SAO FRANCISCO DO PARA;965
PA-SAO GERALDO DO ARAGUAIA;2033
PA-SAO JOAO DA PONTA;331
PA-SAO JOAO DE PIRABAS;1124
PA-SAO JOAO DO ARAGUAIA;542
PA-SAO MIGUEL DO GUAMA;4987
PA-SAO SEBASTIAO DA BOA VISTA;57
PA-SAPUCAIA;799
PA-SENADOR JOSE PORFIRIO;648
PA-SOURE;1198
PA-TAILANDIA;10130
PA-TERRA ALTA;682
PA-TERRA SANTA;990
PA-TOME-ACU;6938
PA-TRACUATEUA;1354
PA-TRAIRAO;596
PA-TUCUMA;3788
PA-TUCURUI;12644
PA-ULIANOPOLIS;4071
PA-URUARA;3564
PA-VIGIA;3086
PA-VISEU;3264
PA-VITORIA DO XINGU;714
PA-XINGUARA;6424
PA-IGNORADO;0
AP-SERRA DO NAVIO;268
AP-AMAPA;554
AP-PEDRA BRANCA DO AMAPARI;1939
AP-CALCOENE;903
AP-CUTIAS;374
AP-FERREIRA GOMES;1332
AP-ITAUBAL;247
AP-LARANJAL DO JARI;1740
AP-MACAPA;96596
AP-MAZAGAO;1083
AP-OIAPOQUE;1170
AP-PORTO GRANDE;1402
AP-PRACUUBA;319
AP-SANTANA;10440
AP-TARTARUGALZINHO;390
AP-VITORIA DO JARI;454
AP-IGNORADO;0
TO-ABREULANDIA;236
TO-AGUIARNOPOLIS;516
TO-ALIANCA DO TOCANTINS;538
TO-ALMAS;647
TO-ALVORADA;1362
TO-ANANAS;1045
TO-ANGICO;225
TO-APARECIDA DO RIO NEGRO;290
TO-ARAGOMINAS;321
TO-ARAGUACEMA;605
TO-ARAGUACU;1256
TO-ARAGUAINA;26218
TO-ARAGUANA;496
TO-ARAGUATINS;1941
TO-ARAPOEMA;806
TO-ARRAIAS;2071
TO-AUGUSTINOPOLIS;1257
TO-AURORA DO TOCANTINS;231
TO-AXIXA DO TOCANTINS;707
TO-BABACULANDIA;873
TO-BANDEIRANTES DO TOCANTINS;605
TO-BARRA DO OURO;323
TO-BARROLANDIA;361
TO-BERNARDO SAYAO;410
TO-BOM JESUS DO TOCANTINS;226
TO-BRASILANDIA DO TOCANTINS;310
TO-BREJINHO DE NAZARE;1077
TO-BURITI DO TOCANTINS;499
TO-CACHOEIRINHA;151
TO-CAMPOS LINDOS;560
TO-CARIRI DO TOCANTINS;561
TO-CARMOLANDIA;264
TO-CARRASCO BONITO;175
TO-CASEARA;349
TO-CENTENARIO;217
TO-CHAPADA DE AREIA;165
TO-CHAPADA DA NATIVIDADE;305
TO-COLINAS DO TOCANTINS;3351
TO-COMBINADO;273
TO-CONCEICAO DO TOCANTINS;256
TO-COUTO MAGALHAES;293
TO-CRISTALANDIA;624
TO-CRIXAS DO TOCANTINS;204
TO-DARCINOPOLIS;376
TO-DIANOPOLIS;1900
TO-DIVINOPOLIS DO TOCANTINS;675
TO-DOIS IRMAOS DO TOCANTINS;320
TO-DUERE;606
TO-ESPERANTINA;439
TO-FATIMA;376
TO-FIGUEIROPOLIS;608
TO-FILADELFIA;521
TO-FORMOSO DO ARAGUAIA;2264
TO-FORTALEZA DO TABOCAO;504
TO-GOIANORTE;194
TO-GOIATINS;672
TO-GUARAI;3002
TO-GURUPI;15261
TO-IPUEIRAS;166
TO-ITACAJA;461
TO-ITAGUATINS;390
TO-ITAPIRATINS;293
TO-ITAPORA DO TOCANTINS;354
TO-JAU DO TOCANTINS;320
TO-JUARINA;159
TO-LAGOA DA CONFUSAO;1128
TO-LAGOA DO TOCANTINS;276
TO-LAJEADO;548
TO-LAVANDEIRA;5
TO-LIZARDA;114
TO-LUZINOPOLIS;192
TO-MARIANOPOLIS DO TOCANTINS;494
TO-MATEIROS;336
TO-MAURILANDIA DO TOCANTINS;242
TO-MIRACEMA DO TOCANTINS;2693
TO-MIRANORTE;1143
TO-MONTE DO CARMO;456
TO-MONTE SANTO DO TOCANTINS;165
TO-PALMEIRAS DO TOCANTINS;211
TO-MURICILANDIA;411
TO-NATIVIDADE;784
TO-NAZARE;240
TO-NOVA OLINDA;1305
TO-NOVA ROSALANDIA;222
TO-NOVO ACORDO;299
TO-NOVO ALEGRE;154
TO-NOVO JARDIM;224
TO-OLIVEIRA DE FATIMA;174
TO-PALMEIRANTE;381
TO-PALMEIROPOLIS;645
TO-PARAISO DO TOCANTINS;8246
TO-PARANA;695
TO-PAU D ARCO;397
TO-PEDRO AFONSO;2536
TO-PEIXE;1128
TO-PEQUIZEIRO;497
TO-COLMEIA;657
TO-PINDORAMA DO TOCANTINS;184
TO-PIRAQUE;476
TO-PIUM;638
TO-PONTE ALTA DO BOM JESUS;210
TO-PONTE ALTA DO TOCANTINS;279
TO-PORTO ALEGRE DO TOCANTINS;206
TO-PORTO NACIONAL;6785
TO-PRAIA NORTE;249
TO-PRESIDENTE KENNEDY;401
TO-PUGMIL;336
TO-RECURSOLANDIA;239
TO-RIACHINHO;294
TO-RIO DA CONCEICAO;197
TO-RIO DOS BOIS;225
TO-RIO SONO;308
TO-SAMPAIO;216
TO-SANDOLANDIA;318
TO-SANTA FE DO ARAGUAIA;684
TO-SANTA MARIA DO TOCANTINS;154
TO-SANTA RITA DO TOCANTINS;238
TO-SANTA ROSA DO TOCANTINS;331
TO-SANTA TEREZA DO TOCANTINS;196
TO-SANTA TEREZINHA DO TOCANTINS;172
TO-SAO BENTO DO TOCANTINS;230
TO-SAO FELIX DO TOCANTINS;115
TO-SAO MIGUEL DO TOCANTINS;506
TO-SAO SALVADOR DO TOCANTINS;278
TO-SAO SEBASTIAO DO TOCANTINS;313
TO-SAO VALERIO;379
TO-SILVANOPOLIS;380
TO-SITIO NOVO DO TOCANTINS;499
TO-SUCUPIRA;271
TO-TAGUATINGA;1073
TO-TAIPAS DO TOCANTINS;202
TO-TALISMA;434
TO-PALMAS;109193
TO-TOCANTINIA;415
TO-TOCANTINOPOLIS;1823
TO-TUPIRAMA;168
TO-TUPIRATINS;241
TO-WANDERLANDIA;1523
TO-XAMBIOA;1331
TO-IGNORADO;0
MA-ACAILANDIA;17091
MA-AFONSO CUNHA;86
MA-AGUA DOCE DO MARANHAO;47
MA-ALCANTARA;989
MA-ALDEIAS ALTAS;1899
MA-ALTAMIRA DO MARANHAO;68
MA-ALTO ALEGRE DO MARANHAO;956
MA-ALTO ALEGRE DO PINDARE;729
MA-ALTO PARNAIBA;762
MA-AMAPA DO MARANHAO;237
MA-AMARANTE DO MARANHAO;804
MA-ANAJATUBA;378
MA-ANAPURUS;342
MA-APICUM-ACU;673
MA-ARAGUANA;257
MA-ARAIOSES;1798
MA-ARAME;980
MA-ARARI;1212
MA-AXIXA;340
MA-BACABAL;8117
MA-BACABEIRA;3401
MA-BACURI;69
MA-BACURITUBA;212
MA-BALSAS;13436
MA-BARAO DE GRAJAU;995
MA-BARRA DO CORDA;3454
MA-BARREIRINHAS;2371
MA-BELAGUA;284
MA-BELA VISTA DO MARANHAO;55
MA-BENEDITO LEITE;248
MA-BEQUIMAO;484
MA-BERNARDO DO MEARIM;183
MA-BOA VISTA DO GURUPI;379
MA-BOM JARDIM;1123
MA-BOM JESUS DAS SELVAS;1290
MA-BOM LUGAR;241
MA-BREJO;1565
MA-BREJO DE AREIA;210
MA-BURITI;880
MA-BURITI BRAVO;364
MA-BURITICUPU;2978
MA-BURITIRANA;467
MA-CACHOEIRA GRANDE;211
MA-CAJAPIO;248
MA-CAJARI;512
MA-CAMPESTRE DO MARANHAO;1414
MA-CANDIDO MENDES;608
MA-CANTANHEDE;822
MA-CAPINZAL DO NORTE;592
MA-CAROLINA;2543
MA-CARUTAPERA;1289
MA-CAXIAS;12455
MA-CEDRAL;329
MA-CENTRAL DO MARANHAO;320
MA-CENTRO DO GUILHERME;306
MA-CENTRO NOVO DO MARANHAO;536
MA-CHAPADINHA;4496
MA-CIDELANDIA;1092
MA-CODO;7698
MA-COELHO NETO;3570
MA-COLINAS;1409
MA-CONCEICAO DO LAGO-ACU;511
MA-COROATA;2875
MA-CURURUPU;1313
MA-DAVINOPOLIS;313
MA-DOM PEDRO;1722
MA-DUQUE BACELAR;507
MA-ESPERANTINOPOLIS;792
MA-ESTREITO;4929
MA-FEIRA NOVA DO MARANHAO;390
MA-FERNANDO FALCAO;208
MA-FORMOSA DA SERRA NEGRA;925
MA-FORTALEZA DOS NOGUEIRAS;667
MA-FORTUNA;463
MA-GODOFREDO VIANA;1096
MA-GONCALVES DIAS;452
MA-GOVERNADOR ARCHER;304
MA-GOVERNADOR EDISON LOBAO;1462
MA-GOVERNADOR EUGENIO BARROS;610
MA-GOVERNADOR LUIZ ROCHA;346
MA-GOVERNADOR NEWTON BELLO;281
MA-GOVERNADOR NUNES FREIRE;993
MA-GRACA ARANHA;217
MA-GRAJAU;6077
MA-GUIMARAES;574
MA-HUMBERTO DE CAMPOS;1374
MA-ICATU;1376
MA-IGARAPE DO MEIO;644
MA-IGARAPE GRANDE;410
MA-IMPERATRIZ;48248
MA-ITAIPAVA DO GRAJAU;11
MA-ITAPECURU MIRIM;4870
MA-ITINGA DO MARANHAO;1797
MA-JATOBA;363
MA-JENIPAPO DOS VIEIRAS;379
MA-JOAO LISBOA;1589
MA-JOSELANDIA;514
MA-JUNCO DO MARANHAO;178
MA-LAGO DA PEDRA;1980
MA-LAGO DO JUNCO;366
MA-LAGO VERDE;440
MA-LAGOA DO MATO;242
MA-LAGO DOS RODRIGUES;382
MA-LAGOA GRANDE DO MARANHAO;299
MA-LAJEADO NOVO;280
MA-LIMA CAMPOS;578
MA-LORETO;873
MA-LUIS DOMINGUES;11
MA-MAGALHAES DE ALMEIDA;807
MA-MARACACUME;815
MA-MARAJA DO SENA;96
MA-MARANHAOZINHO;483
MA-MATA ROMA;520
MA-MATINHA;1147
MA-MATOES;1379
MA-MATOES DO NORTE;324
MA-MILAGRES DO MARANHAO;235
MA-MIRADOR;480
MA-MIRANDA DO NORTE;936
MA-MIRINZAL;339
MA-MONCAO;62
MA-MONTES ALTOS;730
MA-MORROS;548
MA-NINA RODRIGUES;323
MA-NOVA COLINAS;272
MA-NOVA IORQUE;217
MA-NOVA OLINDA DO MARANHAO;90
MA-OLHO D AGUA DAS CUNHAS;913
MA-OLINDA NOVA DO MARANHAO;498
MA-PACO DO LUMIAR;4687
MA-PALMEIRANDIA;461
MA-PARAIBANO;816
MA-PARNARAMA;2174
MA-PASSAGEM FRANCA;549
MA-PASTOS BONS;191
MA-PAULINO NEVES;280
MA-PAULO RAMOS;664
MA-PEDREIRAS;4263
MA-PEDRO DO ROSARIO;475
MA-PENALVA;1354
MA-PERI MIRIM;382
MA-PERITORO;993
MA-PINDARE-MIRIM;1610
MA-PINHEIRO;4502
MA-PIO XII;1425
MA-PIRAPEMAS;521
MA-POCAO DE PEDRAS;921
MA-PORTO FRANCO;2798
MA-PORTO RICO DO MARANHAO;272
MA-PRESIDENTE DUTRA;3480
MA-PRESIDENTE JUSCELINO;440
MA-PRESIDENTE MEDICI;316
MA-PRESIDENTE SARNEY;5
MA-PRESIDENTE VARGAS;523
MA-PRIMEIRA CRUZ;226
MA-RAPOSA;1329
MA-RIACHAO;1257
MA-RIBAMAR FIQUENE;314
MA-ROSARIO;2120
MA-SAMBAIBA;436
MA-SANTA FILOMENA DO MARANHAO;5
MA-SANTA HELENA;1348
MA-SANTA INES;8487
MA-SANTA LUZIA;3812
MA-SANTA LUZIA DO PARUA;1257
MA-SANTA QUITERIA DO MARANHAO;362
MA-SANTA RITA;906
MA-SANTANA DO MARANHAO;201
MA-SANTO AMARO DO MARANHAO;216
MA-SANTO ANTONIO DOS LOPES;756
MA-SAO BENEDITO DO RIO PRETO;351
MA-SAO BENTO;977
MA-SAO BERNARDO;1168
MA-SAO DOMINGOS DO AZEITAO;261
MA-SAO DOMINGOS DO MARANHAO;1162
MA-SAO FELIX DE BALSAS;236
MA-SAO FRANCISCO DO BREJAO;375
MA-SAO FRANCISCO DO MARANHAO;526
MA-SAO JOAO BATISTA;33
MA-SAO JOAO DO CARU;600
MA-SAO JOAO DO PARAISO;125
MA-SAO JOAO DO SOTER;337
MA-SAO JOAO DOS PATOS;1492
MA-SAO JOSE DE RIBAMAR;14187
MA-SAO JOSE DOS BASILIOS;216
MA-SAO LUIS;337140
MA-SAO LUIS GONZAGA DO MARANHAO;740
MA-SAO MATEUS DO MARANHAO;1475
MA-SAO PEDRO DA AGUA BRANCA;332
MA-SAO PEDRO DOS CRENTES;317
MA-SAO RAIMUNDO DAS MANGABEIRAS;3188
MA-SAO RAIMUNDO DO DOCA BEZERRA;342
MA-SAO ROBERTO;192
MA-SAO VICENTE FERRER;430
MA-SATUBINHA;339
MA-SENADOR ALEXANDRE COSTA;273
MA-SENADOR LA ROCQUE;745
MA-SERRANO DO MARANHAO;5
MA-SITIO NOVO;997
MA-SUCUPIRA DO NORTE;368
MA-SUCUPIRA DO RIACHAO;143
MA-TASSO FRAGOSO;872
MA-TIMBIRAS;190
MA-TIMON;12599
MA-TRIZIDELA DO VALE;1271
MA-TUFILANDIA;408
MA-TUNTUM;690
MA-TURIACU;1130
MA-TURILANDIA;293
MA-TUTOIA;3208
MA-URBANO SANTOS;1007
MA-VARGEM GRANDE;1975
MA-VIANA;1736
MA-VILA NOVA DOS MARTIRIOS;444
MA-VITORIA DO MEARIM;1317
MA-VITORINO FREIRE;394
MA-ZE DOCA;2185
MA-IGNORADO;0
PI-ACAUA;277
PI-AGRICOLANDIA;179
PI-AGUA BRANCA;1156
PI-ALAGOINHA DO PIAUI;186
PI-ALEGRETE DO PIAUI;164
PI-ALTO LONGA;530
PI-ALTOS;2133
PI-ALVORADA DO GURGUEIA;280
PI-AMARANTE;870
PI-ANGICAL DO PIAUI;250
PI-ANISIO DE ABREU;341
PI-ANTONIO ALMEIDA;364
PI-AROAZES;360
PI-AROEIRAS DO ITAIM;172
PI-ARRAIAL;169
PI-ASSUNCAO DO PIAUI;317
PI-AVELINO LOPES;508
PI-BAIXA GRANDE DO RIBEIRO;1751
PI-BARRA D ALCANTARA;144
PI-BARRAS;1910
PI-BARREIRAS DO PIAUI;192
PI-BARRO DURO;528
PI-BATALHA;1094
PI-BELA VISTA DO PIAUI;161
PI-BELEM DO PIAUI;118
PI-BENEDITINOS;445
PI-BERTOLINIA;280
PI-BETANIA DO PIAUI;230
PI-BOA HORA;311
PI-BOCAINA;252
PI-BOM JESUS;2251
PI-BOM PRINCIPIO DO PIAUI;280
PI-BONFIM DO PIAUI;162
PI-BOQUEIRAO DO PIAUI;233
PI-BRASILEIRA;280
PI-BREJO DO PIAUI;167
PI-BURITI DOS LOPES;617
PI-BURITI DOS MONTES;280
PI-CABECEIRAS DO PIAUI;353
PI-CAJAZEIRAS DO PIAUI;167
PI-CAJUEIRO DA PRAIA;412
PI-CALDEIRAO GRANDE DO PIAUI;153
PI-CAMPINAS DO PIAUI;237
PI-CAMPO ALEGRE DO FIDALGO;171
PI-CAMPO GRANDE DO PIAUI;273
PI-CAMPO LARGO DO PIAUI;262
PI-CAMPO MAIOR;3606
PI-CANAVIEIRA;291
PI-CANTO DO BURITI;1155
PI-CAPITAO DE CAMPOS;397
PI-CAPITAO GERVASIO OLIVEIRA;132
PI-CARACOL;200
PI-CARAUBAS DO PIAUI;171
PI-CARIDADE DO PIAUI;199
PI-CASTELO DO PIAUI;1107
PI-CAXINGO;292
PI-COCAL;998
PI-COCAL DE TELHA;239
PI-COCAL DOS ALVES;308
PI-COIVARAS;200
PI-COLONIA DO GURGUEIA;311
PI-COLONIA DO PIAUI;288
PI-CONCEICAO DO CANINDE;127
PI-CORONEL JOSE DIAS;205
PI-CORRENTE;1777
PI-CRISTALANDIA DO PIAUI;234
PI-CRISTINO CASTRO;488
PI-CURIMATA;697
PI-CURRAIS;336
PI-CURRALINHOS;73
PI-CURRAL NOVO DO PIAUI;149
PI-DEMERVAL LOBAO;440
PI-DIRCEU ARCOVERDE;280
PI-DOM EXPEDITO LOPES;291
PI-DOMINGOS MOURAO;159
PI-DOM INOCENCIO;218
PI-ELESBAO VELOSO;493
PI-ELISEU MARTINS;257
PI-ESPERANTINA;1675
PI-FARTURA DO PIAUI;207
PI-FLORES DO PIAUI;237
PI-FLORESTA DO PIAUI;166
PI-FLORIANO;8250
PI-FRANCINOPOLIS;222
PI-FRANCISCO AYRES;210
PI-FRANCISCO MACEDO;144
PI-FRANCISCO SANTOS;281
PI-FRONTEIRAS;1091
PI-GEMINIANO;169
PI-GILBUES;726
PI-GUADALUPE;940
PI-GUARIBAS;103
PI-HUGO NAPOLEAO;203
PI-ILHA GRANDE;393
PI-INHUMA;538
PI-IPIRANGA DO PIAUI;378
PI-ISAIAS COELHO;244
PI-ITAINOPOLIS;366
PI-ITAUEIRA;522
PI-JACOBINA DO PIAUI;245
PI-JAICOS;718
PI-JARDIM DO MULATO;194
PI-JATOBA DO PIAUI;244
PI-JERUMENHA;370
PI-JOAO COSTA;132
PI-JOAQUIM PIRES;400
PI-JOCA MARQUES;153
PI-JOSE DE FREITAS;1559
PI-JUAZEIRO DO PIAUI;62
PI-JULIO BORGES;314
PI-JUREMA;175
PI-LAGOINHA DO PIAUI;99
PI-LAGOA ALEGRE;300
PI-LAGOA DO BARRO DO PIAUI;212
PI-LAGOA DE SAO FRANCISCO;395
PI-LAGOA DO PIAUI;339
PI-LAGOA DO SITIO;268
PI-LANDRI SALES;268
PI-LUIS CORREIA;2141
PI-LUZILANDIA;1220
PI-MADEIRO;335
PI-MANOEL EMIDIO;249
PI-MARCOLANDIA;291
PI-MARCOS PARENTE;195
PI-MASSAPE DO PIAUI;269
PI-MATIAS OLIMPIO;432
PI-MIGUEL ALVES;1098
PI-MIGUEL LEAO;54
PI-MILTON BRANDAO;246
PI-MONSENHOR GIL;555
PI-MONSENHOR HIPOLITO;232
PI-MONTE ALEGRE DO PIAUI;557
PI-MORRO CABECA NO TEMPO;178
PI-MORRO DO CHAPEU DO PIAUI;287
PI-MURICI DOS PORTELAS;395
PI-NAZARE DO PIAUI;246
PI-NAZARIA;115
PI-NOSSA SENHORA DE NAZARE;261
PI-NOSSA SENHORA DOS REMEDIOS;217
PI-NOVO ORIENTE DO PIAUI;210
PI-NOVO SANTO ANTONIO;143
PI-OEIRAS;2207
PI-OLHO D AGUA DO PIAUI;79
PI-PADRE MARCOS;185
PI-PAES LANDIM;191
PI-PAJEU DO PIAUI;143
PI-PALMEIRA DO PIAUI;248
PI-PALMEIRAIS;484
PI-PAQUETA;151
PI-PARNAGUA;420
PI-PARNAIBA;15231
PI-PASSAGEM FRANCA DO PIAUI;158
PI-PATOS DO PIAUI;228
PI-PAU D ARCO DO PIAUI;119
PI-PAULISTANA;1501
PI-PAVUSSU;186
PI-PEDRO II;1830
PI-PEDRO LAURENTINO;140
PI-NOVA SANTA RITA;169
PI-PICOS;10782
PI-PIMENTEIRAS;469
PI-PIO IX;884
PI-PIRACURUCA;1226
PI-PIRIPIRI;4835
PI-PORTO;415
PI-PORTO ALEGRE DO PIAUI;148
PI-PRATA DO PIAUI;244
PI-QUEIMADA NOVA;379
PI-REDENCAO DO GURGUEIA;383
PI-REGENERACAO;1117
PI-RIACHO FRIO;267
PI-RIBEIRA DO PIAUI;118
PI-RIBEIRO GONCALVES;656
PI-RIO GRANDE DO PIAUI;314
