Município;Total
AM-ENVIRA;719
AM-FONTE BOA;1416
AM-GUAJARA;702
AM-HUMAITA;2474
AM-IPIXUNA;349
AM-IRANDUBA;1679
AM-ITACOATIARA;11210
AM-ITAMARATI;420
AM-ITAPIRANGA;346
AM-JAPURA;26
AM-JURUA;565
AM-JUTAI;57
AM-LABREA;1769
AM-MANACAPURU;5058
AM-MANAQUIRI;837
AM-MANAUS;557950
AM-MANICORE;1221
AM-MARAA;481
AM-MAUES;3099
AM-NHAMUNDA;734
AM-NOVA OLINDA DO NORTE;614
AM-NOVO AIRAO;696
AM-NOVO ARIPUANA;663
AM-PARINTINS;6332
AM-PAUINI;931
AM-PRESIDENTE FIGUEIREDO;5660
AM-RIO PRETO DA EVA;1769
AM-SANTA ISABEL DO RIO NEGRO;294
AM-SANTO ANTONIO DO ICA;1155
AM-SAO GABRIEL DA CACHOEIRA;2175
AM-SAO PAULO DE OLIVENCA;801
AM-SAO SEBASTIAO DO UATUMA;463
AM-SILVES;495
AM-TABATINGA;1846
AM-TAPAUA;1024
AM-TEFE;2036
AM-TONANTINS;357
AM-UARINI;214
AM-URUCARA;945
AM-URUCURITUBA;615
AM-IGNORADO;0
RR-AMAJARI;671
RR-ALTO ALEGRE;462
RR-BOA VISTA;81669
RR-BONFIM;708
RR-CANTA;840
RR-CARACARAI;1662
RR-CAROEBE;73
RR-IRACEMA;287
RR-MUCAJAI;991
RR-NORMANDIA;763
RR-PACARAIMA;543
RR-RORAINOPOLIS;2226
RR-SAO JOAO DA BALIZA;579
RR-SAO LUIZ;357
RR-UIRAMUTA;326
RR-IGNORADO;0
PA-ABAETETUBA;9867
PA-ABEL FIGUEIREDO;727
PA-ACARA;2903
PA-AFUA;2541
PA-AGUA AZUL DO NORTE;1917
PA-ALENQUER;840
PA-ALMEIRIM;7453
PA-ALTAMIRA;42512
PA-ANAJAS;1759
PA-ANANINDEUA;62552
PA-ANAPU;1966
PA-AUGUSTO CORREA;2296
PA-AURORA DO PARA;1874
PA-AVEIRO;762
PA-BAGRE;409
PA-BAIAO;2262
PA-BANNACH;473
PA-BARCARENA;20577
PA-BELEM;439501
PA-BELTERRA;1093
PA-BENEVIDES;8516
PA-BOM JESUS DO TOCANTINS;1138
PA-BONITO;1226
PA-BRAGANCA;7373
PA-BRASIL NOVO;1061
PA-BREJO GRANDE DO ARAGUAIA;737
PA-BREU BRANCO;3472
PA-BREVES;7050
PA-BUJARU;1797
PA-CACHOEIRA DO PIRIA;75
PA-CACHOEIRA DO ARARI;873
PA-CAMETA;6664
PA-CANAA DOS CARAJAS;13028
PA-CAPANEMA;7032
PA-CAPITAO POCO;2986
PA-CASTANHAL;31693
PA-CHAVES;819
PA-COLARES;410
PA-CONCEICAO DO ARAGUAIA;3103
PA-CONCORDIA DO PARA;2151
PA-CUMARU DO NORTE;2063
PA-CURIONOPOLIS;2316
PA-CURRALINHO;54
PA-CURUA;685
PA-CURUCA;1570
PA-DOM ELISEU;5374
PA-ELDORADO DO CARAJAS;2729
PA-FARO;614
PA-FLORESTA DO ARAGUAIA;1478
PA-GARRAFAO DO NORTE;2274
PA-GOIANESIA DO PARA;2788
PA-GURUPA;1589
PA-IGARAPE-ACU;2622
PA-IGARAPE-MIRI;3795
PA-INHANGAPI;994
PA-IPIXUNA DO PARA;2963
PA-IRITUIA;1430
PA-ITAITUBA;9791
PA-ITUPIRANGA;3080
PA-JACAREACANGA;769
PA-JACUNDA;4434
PA-JURUTI;4881
PA-LIMOEIRO DO AJURU;1168
PA-MAE DO RIO;1428
PA-MAGALHAES BARATA;351
PA-MARABA;50460
PA-MARACANA;2088
PA-MARAPANIM;239
PA-MARITUBA;11476
PA-MEDICILANDIA;1300
PA-MELGACO;976
PA-MOCAJUBA;163
PA-MOJU;6058
PA-MOJUI DOS CAMPOS;25
PA-MONTE ALEGRE;3125
PA-MUANA;1064
PA-NOVA ESPERANCA DO PIRIA;837
PA-NOVA IPIXUNA;1082
PA-NOVA TIMBOTEUA;842
PA-NOVO PROGRESSO;3471
PA-NOVO REPARTIMENTO;5646
PA-OBIDOS;3315
PA-OEIRAS DO PARA;1206
PA-ORIXIMINA;7551
PA-OUREM;850
PA-OURILANDIA DO NORTE;4438
PA-PACAJA;2100
PA-PALESTINA DO PARA;134
PA-PARAGOMINAS;17595
PA-PARAUAPEBAS;49797
PA-PAU D ARCO;626
PA-PEIXE-BOI;465
PA-PICARRA;1307
PA-PLACAS;878
PA-PONTA DE PEDRAS;1134
PA-PORTEL;1257
PA-PORTO DE MOZ;1986
PA-PRAINHA;1455
PA-PRIMAVERA;533
PA-QUATIPURU;680
PA-REDENCAO;13576
PA-RIO MARIA;2489
PA-RONDON DO PARA;4472
PA-RUROPOLIS;1626
PA-SALINOPOLIS;2788
PA-SALVATERRA;1409
PA-SANTA BARBARA DO PARA;1319
PA-SANTA CRUZ DO ARARI;381
PA-SANTA IZABEL DO PARA;8178
PA-SANTA LUZIA DO PARA;920
PA-SANTA MARIA DAS BARREIRAS;2086
PA-SANTA MARIA DO PARA;1639
PA-SANTANA DO ARAGUAIA;4176
PA-SANTAREM;41482
PA-SANTAREM NOVO;545
PA-SANTO ANTONIO DO TAUA;2804
PA-SAO CAETANO DE ODIVELAS;1025
PA-SAO DOMINGOS DO ARAGUAIA;1557
PA-SAO DOMINGOS DO CAPIM;1740
PA-SAO FELIX DO XINGU;5058
PA-SAO FRANCISCO DO PARA;1103
PA-SAO GERALDO DO ARAGUAIA;2314
PA-SAO JOAO DA PONTA;349
PA-SAO JOAO DE PIRABAS;1154
PA-SAO JOAO DO ARAGUAIA;684
PA-SAO MIGUEL DO GUAMA;3973
PA-SAO SEBASTIAO DA BOA VISTA;1419
PA-SAPUCAIA;921
PA-SENADOR JOSE PORFIRIO;683
PA-SOURE;1218
PA-TAILANDIA;11198
PA-TERRA ALTA;541
PA-TERRA SANTA;1007
PA-TOME-ACU;6507
PA-TRACUATEUA;1453
PA-TRAIRAO;735
PA-TUCUMA;4387
PA-TUCURUI;13285
PA-ULIANOPOLIS;4187
PA-URUARA;3110
PA-VIGIA;2370
PA-VISEU;2221
PA-VITORIA DO XINGU;1553
PA-XINGUARA;7007
PA-IGNORADO;0
AP-SERRA DO NAVIO;420
AP-AMAPA;817
AP-PEDRA BRANCA DO AMAPARI;2323
AP-CALCOENE;597
AP-CUTIAS;266
AP-FERREIRA GOMES;2201
AP-ITAUBAL;250
AP-LARANJAL DO JARI;2191
AP-MACAPA;101859
AP-MAZAGAO;962
AP-OIAPOQUE;829
AP-PORTO GRANDE;1888
AP-PRACUUBA;226
AP-SANTANA;11027
AP-TARTARUGALZINHO;716
AP-VITORIA DO JARI;159
AP-IGNORADO;0
TO-ABREULANDIA;285
TO-AGUIARNOPOLIS;580
TO-ALIANCA DO TOCANTINS;599
TO-ALMAS;628
TO-ALVORADA;1498
TO-ANANAS;1185
TO-ANGICO;268
TO-APARECIDA DO RIO NEGRO;418
TO-ARAGOMINAS;422
TO-ARAGUACEMA;363
TO-ARAGUACU;1129
TO-ARAGUAINA;31085
TO-ARAGUANA;478
TO-ARAGUATINS;2283
TO-ARAPOEMA;697
TO-ARRAIAS;1101
TO-AUGUSTINOPOLIS;1516
TO-AURORA DO TOCANTINS;237
TO-AXIXA DO TOCANTINS;794
TO-BABACULANDIA;849
TO-BANDEIRANTES DO TOCANTINS;634
TO-BARRA DO OURO;294
TO-BARROLANDIA;440
TO-BERNARDO SAYAO;406
TO-BOM JESUS DO TOCANTINS;292
TO-BRASILANDIA DO TOCANTINS;351
TO-BREJINHO DE NAZARE;905
TO-BURITI DO TOCANTINS;604
TO-CACHOEIRINHA;179
TO-CAMPOS LINDOS;767
TO-CARIRI DO TOCANTINS;750
TO-CARMOLANDIA;356
TO-CARRASCO BONITO;199
TO-CASEARA;554
TO-CENTENARIO;236
TO-CHAPADA DE AREIA;152
TO-CHAPADA DA NATIVIDADE;270
TO-COLINAS DO TOCANTINS;3710
TO-COMBINADO;347
TO-CONCEICAO DO TOCANTINS;258
TO-COUTO MAGALHAES;299
TO-CRISTALANDIA;653
TO-CRIXAS DO TOCANTINS;263
TO-DARCINOPOLIS;494
TO-DIANOPOLIS;1975
TO-DIVINOPOLIS DO TOCANTINS;587
TO-DOIS IRMAOS DO TOCANTINS;320
TO-DUERE;637
TO-ESPERANTINA;438
TO-FATIMA;409
TO-FIGUEIROPOLIS;560
TO-FILADELFIA;705
TO-FORMOSO DO ARAGUAIA;2430
TO-FORTALEZA DO TABOCAO;630
TO-GOIANORTE;268
TO-GOIATINS;678
TO-GUARAI;3181
TO-GURUPI;14787
TO-IPUEIRAS;196
TO-ITACAJA;451
TO-ITAGUATINS;386
TO-ITAPIRATINS;318
TO-ITAPORA DO TOCANTINS;337
TO-JAU DO TOCANTINS;354
TO-JUARINA;189
TO-LAGOA DA CONFUSAO;1338
TO-LAGOA DO TOCANTINS;226
TO-LAJEADO;442
TO-LAVANDEIRA;110
TO-LIZARDA;157
TO-LUZINOPOLIS;311
TO-MARIANOPOLIS DO TOCANTINS;596
TO-MATEIROS;376
TO-MAURILANDIA DO TOCANTINS;234
TO-MIRACEMA DO TOCANTINS;1883
TO-MIRANORTE;1067
TO-MONTE DO CARMO;465
TO-MONTE SANTO DO TOCANTINS;175
TO-PALMEIRAS DO TOCANTINS;397
TO-MURICILANDIA;388
TO-NATIVIDADE;926
TO-NAZARE;238
TO-NOVA OLINDA;1322
TO-NOVA ROSALANDIA;232
TO-NOVO ACORDO;290
TO-NOVO ALEGRE;187
TO-NOVO JARDIM;265
TO-OLIVEIRA DE FATIMA;184
TO-PALMEIRANTE;430
TO-PALMEIROPOLIS;660
TO-PARAISO DO TOCANTINS;8578
TO-PARANA;592
TO-PAU D ARCO;443
TO-PEDRO AFONSO;2659
TO-PEIXE;1659
TO-PEQUIZEIRO;338
TO-COLMEIA;798
TO-PINDORAMA DO TOCANTINS;258
TO-PIRAQUE;452
TO-PIUM;605
TO-PONTE ALTA DO BOM JESUS;274
TO-PONTE ALTA DO TOCANTINS;359
TO-PORTO ALEGRE DO TOCANTINS;258
TO-PORTO NACIONAL;7180
TO-PRAIA NORTE;317
TO-PRESIDENTE KENNEDY;392
TO-PUGMIL;334
TO-RECURSOLANDIA;249
TO-RIACHINHO;331
TO-RIO DA CONCEICAO;210
TO-RIO DOS BOIS;203
TO-RIO SONO;315
TO-SAMPAIO;147
TO-SANDOLANDIA;428
TO-SANTA FE DO ARAGUAIA;770
TO-SANTA MARIA DO TOCANTINS;199
TO-SANTA RITA DO TOCANTINS;244
TO-SANTA ROSA DO TOCANTINS;340
TO-SANTA TEREZA DO TOCANTINS;182
TO-SANTA TEREZINHA DO TOCANTINS;164
TO-SAO BENTO DO TOCANTINS;271
TO-SAO FELIX DO TOCANTINS;107
TO-SAO MIGUEL DO TOCANTINS;509
TO-SAO SALVADOR DO TOCANTINS;294
TO-SAO SEBASTIAO DO TOCANTINS;311
TO-SAO VALERIO;401
TO-SILVANOPOLIS;434
TO-SITIO NOVO DO TOCANTINS;456
TO-SUCUPIRA;272
TO-TAGUATINGA;1035
TO-TAIPAS DO TOCANTINS;179
TO-TALISMA;444
TO-PALMAS;115888
TO-TOCANTINIA;434
TO-TOCANTINOPOLIS;1887
TO-TUPIRAMA;150
TO-TUPIRATINS;190
TO-WANDERLANDIA;1000
TO-XAMBIOA;1433
TO-IGNORADO;0
MA-ACAILANDIA;19147
MA-AFONSO CUNHA;10
MA-AGUA DOCE DO MARANHAO;454
MA-ALCANTARA;1573
MA-ALDEIAS ALTAS;1663
MA-ALTAMIRA DO MARANHAO;275
MA-ALTO ALEGRE DO MARANHAO;543
MA-ALTO ALEGRE DO PINDARE;800
MA-ALTO PARNAIBA;723
MA-AMAPA DO MARANHAO;236
MA-AMARANTE DO MARANHAO;1155
MA-ANAJATUBA;818
MA-ANAPURUS;894
MA-APICUM-ACU;581
MA-ARAGUANA;249
MA-ARAIOSES;1726
MA-ARAME;906
MA-ARARI;1335
MA-AXIXA;438
MA-BACABAL;8394
MA-BACABEIRA;2499
MA-BACURI;664
MA-BACURITUBA;292
MA-BALSAS;18594
MA-BARAO DE GRAJAU;787
MA-BARRA DO CORDA;3749
MA-BARREIRINHAS;2069
MA-BELAGUA;620
MA-BELA VISTA DO MARANHAO;161
MA-BENEDITO LEITE;272
MA-BEQUIMAO;744
MA-BERNARDO DO MEARIM;191
MA-BOA VISTA DO GURUPI;377
MA-BOM JARDIM;353
MA-BOM JESUS DAS SELVAS;1381
MA-BOM LUGAR;242
MA-BREJO;1719
MA-BREJO DE AREIA;225
MA-BURITI;894
MA-BURITI BRAVO;617
MA-BURITICUPU;2416
MA-BURITIRANA;478
MA-CACHOEIRA GRANDE;158
MA-CAJAPIO;8
MA-CAJARI;532
MA-CAMPESTRE DO MARANHAO;1237
MA-CANDIDO MENDES;762
MA-CANTANHEDE;640
MA-CAPINZAL DO NORTE;584
MA-CAROLINA;2879
MA-CARUTAPERA;1249
MA-CAXIAS;13331
MA-CEDRAL;297
MA-CENTRAL DO MARANHAO;10
MA-CENTRO DO GUILHERME;327
MA-CENTRO NOVO DO MARANHAO;420
MA-CHAPADINHA;4384
MA-CIDELANDIA;1008
MA-CODO;8528
MA-COELHO NETO;3959
MA-COLINAS;2127
MA-CONCEICAO DO LAGO-ACU;586
MA-COROATA;3383
MA-CURURUPU;1191
MA-DAVINOPOLIS;570
MA-DOM PEDRO;1910
MA-DUQUE BACELAR;468
MA-ESPERANTINOPOLIS;718
MA-ESTREITO;3160
MA-FEIRA NOVA DO MARANHAO;454
MA-FERNANDO FALCAO;248
MA-FORMOSA DA SERRA NEGRA;903
MA-FORTALEZA DOS NOGUEIRAS;732
MA-FORTUNA;542
MA-GODOFREDO VIANA;1197
MA-GONCALVES DIAS;500
MA-GOVERNADOR ARCHER;195
MA-GOVERNADOR EDISON LOBAO;1198
MA-GOVERNADOR EUGENIO BARROS;591
MA-GOVERNADOR LUIZ ROCHA;329
MA-GOVERNADOR NEWTON BELLO;31
MA-GOVERNADOR NUNES FREIRE;861
MA-GRACA ARANHA;223
MA-GRAJAU;7496
MA-GUIMARAES;485
MA-HUMBERTO DE CAMPOS;1499
MA-ICATU;596
MA-IGARAPE DO MEIO;855
MA-IGARAPE GRANDE;413
MA-IMPERATRIZ;58932
MA-ITAIPAVA DO GRAJAU;180
MA-ITAPECURU MIRIM;4451
MA-ITINGA DO MARANHAO;1812
MA-JATOBA;373
MA-JENIPAPO DOS VIEIRAS;451
MA-JOAO LISBOA;1696
MA-JOSELANDIA;47
MA-JUNCO DO MARANHAO;217
MA-LAGO DA PEDRA;2259
MA-LAGO DO JUNCO;361
MA-LAGO VERDE;541
MA-LAGOA DO MATO;349
MA-LAGO DOS RODRIGUES;412
MA-LAGOA GRANDE DO MARANHAO;324
MA-LAJEADO NOVO;274
MA-LIMA CAMPOS;687
MA-LORETO;1126
MA-LUIS DOMINGUES;204
MA-MAGALHAES DE ALMEIDA;1072
MA-MARACACUME;787
MA-MARAJA DO SENA;100
MA-MARANHAOZINHO;269
MA-MATA ROMA;966
MA-MATINHA;1177
MA-MATOES;1327
MA-MATOES DO NORTE;337
MA-MILAGRES DO MARANHAO;288
MA-MIRADOR;634
MA-MIRANDA DO NORTE;1350
MA-MIRINZAL;418
MA-MONCAO;1196
MA-MONTES ALTOS;391
MA-MORROS;753
MA-NINA RODRIGUES;350
MA-NOVA COLINAS;360
MA-NOVA IORQUE;49
MA-NOVA OLINDA DO MARANHAO;95
MA-OLHO D AGUA DAS CUNHAS;901
MA-OLINDA NOVA DO MARANHAO;507
MA-PACO DO LUMIAR;5810
MA-PALMEIRANDIA;587
MA-PARAIBANO;788
MA-PARNARAMA;2182
MA-PASSAGEM FRANCA;599
MA-PASTOS BONS;299
MA-PAULINO NEVES;493
MA-PAULO RAMOS;811
MA-PEDREIRAS;4084
MA-PEDRO DO ROSARIO;527
MA-PENALVA;1142
MA-PERI MIRIM;26
MA-PERITORO;951
MA-PINDARE-MIRIM;1304
MA-PINHEIRO;4407
MA-PIO XII;1430
MA-PIRAPEMAS;452
MA-POCAO DE PEDRAS;779
MA-PORTO FRANCO;2881
MA-PORTO RICO DO MARANHAO;305
MA-PRESIDENTE DUTRA;3830
MA-PRESIDENTE JUSCELINO;462
MA-PRESIDENTE MEDICI;617
MA-PRESIDENTE SARNEY;415
MA-PRESIDENTE VARGAS;579
MA-PRIMEIRA CRUZ;220
MA-RAPOSA;1808
MA-RIACHAO;1389
MA-RIBAMAR FIQUENE;506
MA-ROSARIO;1864
MA-SAMBAIBA;647
MA-SANTA FILOMENA DO MARANHAO;206
MA-SANTA HELENA;1410
MA-SANTA INES;7682
MA-SANTA LUZIA;3512
MA-SANTA LUZIA DO PARUA;569
MA-SANTA QUITERIA DO MARANHAO;265
MA-SANTA RITA;889
MA-SANTANA DO MARANHAO;321
MA-SANTO AMARO DO MARANHAO;545
MA-SANTO ANTONIO DOS LOPES;1415
MA-SAO BENEDITO DO RIO PRETO;491
MA-SAO BENTO;980
MA-SAO BERNARDO;1055
MA-SAO DOMINGOS DO AZEITAO;424
MA-SAO DOMINGOS DO MARANHAO;1292
MA-SAO FELIX DE BALSAS;284
MA-SAO FRANCISCO DO BREJAO;483
MA-SAO FRANCISCO DO MARANHAO;495
MA-SAO JOAO BATISTA;328
MA-SAO JOAO DO CARU;25
MA-SAO JOAO DO PARAISO;679
MA-SAO JOAO DO SOTER;370
MA-SAO JOAO DOS PATOS;1789
MA-SAO JOSE DE RIBAMAR;16192
MA-SAO JOSE DOS BASILIOS;243
MA-SAO LUIS;350252
MA-SAO LUIS GONZAGA DO MARANHAO;826
MA-SAO MATEUS DO MARANHAO;1747
MA-SAO PEDRO DA AGUA BRANCA;256
MA-SAO PEDRO DOS CRENTES;306
MA-SAO RAIMUNDO DAS MANGABEIRAS;3318
MA-SAO RAIMUNDO DO DOCA BEZERRA;3
MA-SAO ROBERTO;124
MA-SAO VICENTE FERRER;470
MA-SATUBINHA;485
MA-SENADOR ALEXANDRE COSTA;276
MA-SENADOR LA ROCQUE;895
MA-SERRANO DO MARANHAO;535
MA-SITIO NOVO;906
MA-SUCUPIRA DO NORTE;395
MA-SUCUPIRA DO RIACHAO;145
MA-TASSO FRAGOSO;1380
MA-TIMBIRAS;608
MA-TIMON;12748
MA-TRIZIDELA DO VALE;1546
MA-TUFILANDIA;294
MA-TUNTUM;712
MA-TURIACU;1322
MA-TURILANDIA;292
MA-TUTOIA;3575
MA-URBANO SANTOS;2050
MA-VARGEM GRANDE;2183
MA-VIANA;902
MA-VILA NOVA DOS MARTIRIOS;640
MA-VITORIA DO MEARIM;1440
MA-VITORINO FREIRE;1347
MA-ZE DOCA;2313
MA-IGNORADO;0
PI-ACAUA;300
PI-AGRICOLANDIA;180
PI-AGUA BRANCA;1454
PI-ALAGOINHA DO PIAUI;247
PI-ALEGRETE DO PIAUI;197
PI-ALTO LONGA;562
PI-ALTOS;3005
PI-ALVORADA DO GURGUEIA;433
PI-AMARANTE;925
PI-ANGICAL DO PIAUI;316
PI-ANISIO DE ABREU;321
PI-ANTONIO ALMEIDA;317
PI-AROAZES;463
PI-AROEIRAS DO ITAIM;115
PI-ARRAIAL;233
PI-ASSUNCAO DO PIAUI;406
PI-AVELINO LOPES;536
PI-BAIXA GRANDE DO RIBEIRO;2240
PI-BARRA D ALCANTARA;230
PI-BARRAS;2415
PI-BARREIRAS DO PIAUI;203
PI-BARRO DURO;467
PI-BATALHA;1307
PI-BELA VISTA DO PIAUI;203
PI-BELEM DO PIAUI;178
PI-BENEDITINOS;482
PI-BERTOLINIA;358
PI-BETANIA DO PIAUI;240
PI-BOA HORA;500
PI-BOCAINA;297
PI-BOM JESUS;2884
PI-BOM PRINCIPIO DO PIAUI;364
PI-BONFIM DO PIAUI;112
PI-BOQUEIRAO DO PIAUI;384
PI-BRASILEIRA;352
PI-BREJO DO PIAUI;190
PI-BURITI DOS LOPES;966
PI-BURITI DOS MONTES;316
PI-CABECEIRAS DO PIAUI;534
PI-CAJAZEIRAS DO PIAUI;156
PI-CAJUEIRO DA PRAIA;510
PI-CALDEIRAO GRANDE DO PIAUI;169
PI-CAMPINAS DO PIAUI;223
PI-CAMPO ALEGRE DO FIDALGO;173
PI-CAMPO GRANDE DO PIAUI;401
PI-CAMPO LARGO DO PIAUI;313
PI-CAMPO MAIOR;4161
PI-CANAVIEIRA;158
PI-CANTO DO BURITI;1297
PI-CAPITAO DE CAMPOS;439
PI-CAPITAO GERVASIO OLIVEIRA;179
PI-CARACOL;407
PI-CARAUBAS DO PIAUI;253
PI-CARIDADE DO PIAUI;210
PI-CASTELO DO PIAUI;1030
PI-CAXINGO;306
PI-COCAL;1039
PI-COCAL DE TELHA;294
PI-COCAL DOS ALVES;316
PI-COIVARAS;233
PI-COLONIA DO GURGUEIA;372
PI-COLONIA DO PIAUI;143
PI-CONCEICAO DO CANINDE;217
PI-CORONEL JOSE DIAS;290
PI-CORRENTE;1463
PI-CRISTALANDIA DO PIAUI;255
PI-CRISTINO CASTRO;664
PI-CURIMATA;709
PI-CURRAIS;450
PI-CURRALINHOS;86
PI-CURRAL NOVO DO PIAUI;123
PI-DEMERVAL LOBAO;863
PI-DIRCEU ARCOVERDE;303
PI-DOM EXPEDITO LOPES;312
PI-DOMINGOS MOURAO;178
PI-DOM INOCENCIO;270
PI-ELESBAO VELOSO;899
PI-ELISEU MARTINS;286
PI-ESPERANTINA;2588
PI-FARTURA DO PIAUI;9
PI-FLORES DO PIAUI;239
PI-FLORESTA DO PIAUI;224
PI-FLORIANO;8596
PI-FRANCINOPOLIS;264
PI-FRANCISCO AYRES;210
PI-FRANCISCO MACEDO;145
PI-FRANCISCO SANTOS;307
PI-FRONTEIRAS;1180
PI-GEMINIANO;234
PI-GILBUES;680
PI-GUADALUPE;850
PI-GUARIBAS;19
PI-HUGO NAPOLEAO;219
PI-ILHA GRANDE;449
PI-INHUMA;598
PI-IPIRANGA DO PIAUI;365
PI-ISAIAS COELHO;244
PI-ITAINOPOLIS;403
PI-ITAUEIRA;559
PI-JACOBINA DO PIAUI;289
PI-JAICOS;973
PI-JARDIM DO MULATO;17
PI-JATOBA DO PIAUI;281
PI-JERUMENHA;452
PI-JOAO COSTA;201
PI-JOAQUIM PIRES;650
PI-JOCA MARQUES;197
PI-JOSE DE FREITAS;2171
PI-JUAZEIRO DO PIAUI;418
PI-JULIO BORGES;293
PI-JUREMA;183
PI-LAGOINHA DO PIAUI;91
PI-LAGOA ALEGRE;321
PI-LAGOA DO BARRO DO PIAUI;249
PI-LAGOA DE SAO FRANCISCO;413
PI-LAGOA DO PIAUI;177
PI-LAGOA DO SITIO;268
PI-LANDRI SALES;370
PI-LUIS CORREIA;3243
PI-LUZILANDIA;1429
PI-MADEIRO;356
PI-MANOEL EMIDIO;46
PI-MARCOLANDIA;410
PI-MARCOS PARENTE;240
PI-MASSAPE DO PIAUI;266
PI-MATIAS OLIMPIO;674
PI-MIGUEL ALVES;1158
PI-MIGUEL LEAO;193
PI-MILTON BRANDAO;289
PI-MONSENHOR GIL;577
PI-MONSENHOR HIPOLITO;232
PI-MONTE ALEGRE DO PIAUI;895
PI-MORRO CABECA NO TEMPO;247
PI-MORRO DO CHAPEU DO PIAUI;380
PI-MURICI DOS PORTELAS;437
PI-NAZARE DO PIAUI;305
PI-NAZARIA;612
PI-NOSSA SENHORA DE NAZARE;230
PI-NOSSA SENHORA DOS REMEDIOS;188
PI-NOVO ORIENTE DO PIAUI;207
PI-NOVO SANTO ANTONIO;206
PI-OEIRAS;2508
PI-OLHO D AGUA DO PIAUI;82
PI-PADRE MARCOS;196
PI-PAES LANDIM;166
PI-PAJEU DO PIAUI;150
PI-PALMEIRA DO PIAUI;301
PI-PALMEIRAIS;553
PI-PAQUETA;228
PI-PARNAGUA;582
PI-PARNAIBA;17015
PI-PASSAGEM FRANCA DO PIAUI;202
PI-PATOS DO PIAUI;300
PI-PAU D ARCO DO PIAUI;145
PI-PAULISTANA;1180
PI-PAVUSSU;202
PI-PEDRO II;2050
PI-PEDRO LAURENTINO;166
PI-NOVA SANTA RITA;1942
PI-PICOS;14529
PI-PIMENTEIRAS;529
PI-PIO IX;259
PI-PIRACURUCA;1568
PI-PIRIPIRI;5924
PI-PORTO;236
PI-PORTO ALEGRE DO PIAUI;170
PI-PRATA DO PIAUI;139
PI-QUEIMADA NOVA;413
PI-REDENCAO DO GURGUEIA;617
PI-REGENERACAO;1240
PI-RIACHO FRIO;270
PI-RIBEIRA DO PIAUI;164
PI-RIBEIRO GONCALVES;1606
PI-RIO GRANDE DO PIAUI;326
