Município;Total;
PI-NOVO ORIENTE DO PIAUI;243;
PI-NOVO SANTO ANTONIO;0;
PI-OEIRAS;269;
PI-OLHO D AGUA DO PIAUI;0;
PI-PADRE MARCOS;58;
PI-PAES LANDIM;12;
PI-PAJEU DO PIAUI;0;
PI-PALMEIRA DO PIAUI;6;
PI-PALMEIRAIS;11;
PI-PAQUETA;0;
PI-PARNAGUA;4;
PI-PARNAIBA;6535;
PI-PASSAGEM FRANCA DO PIAUI;0;
PI-PATOS DO PIAUI;0;
PI-PAU D ARCO DO PIAUI;0;
PI-PAULISTANA;175;
PI-PAVUSSU;0;
PI-PEDRO II;412;
PI-PEDRO LAURENTINO;0;
PI-NOVA SANTA RITA;0;
PI-PICOS;4204;
PI-PIMENTEIRAS;112;
PI-PIO IX;230;
PI-PIRACURUCA;949;
PI-PIRIPIRI;1661;
PI-PORTO;137;
PI-PORTO ALEGRE DO PIAUI;0;
PI-PRATA DO PIAUI;119;
PI-QUEIMADA NOVA;0;
PI-REDENCAO DO GURGUEIA;46;
PI-REGENERACAO;68;
PI-RIACHO FRIO;0;
PI-RIBEIRA DO PIAUI;0;
PI-RIBEIRO GONCALVES;74;
PI-RIO GRANDE DO PIAUI;82;
PI-SANTA CRUZ DO PIAUI;6;
PI-SANTA CRUZ DOS MILAGRES;0;
PI-SANTA FILOMENA;6;
PI-SANTA LUZ;17;
PI-SANTANA DO PIAUI;0;
PI-SANTA ROSA DO PIAUI;0;
PI-SANTO ANTONIO DE LISBOA;100;
PI-SANTO ANTONIO DOS MILAGRES;0;
PI-SANTO INACIO DO PIAUI;59;
PI-SAO BRAZ DO PIAUI;0;
PI-SAO FELIX DO PIAUI;317;
PI-SAO FRANCISCO ASSIS DO PIAUI;0;
PI-SAO FRANCISCO DO PIAUI;3;
PI-SAO GONCALO DO GURGEIA;0;
PI-SAO GONCALO DO PIAUI;223;
PI-SAO JOAO DA CANABRAVA;0;
PI-SAO JOAO DA FRONTEIRA;0;
PI-SAO JOAO DA SERRA;3;
PI-SAO JOAO DA VARJOTA;0;
PI-SAO JOAO DO ARRAIAL;0;
PI-SAO JOAO DO PIAUI;855;
PI-SAO JOSE DO DIVINO;0;
PI-SAO JOSE DO PEIXE;193;
PI-SAO JOSE DO PIAUI;8;
PI-SAO JULIAO;152;
PI-SAO LOURENCO DO PIAUI;0;
PI-SAO LUIS DO PIAUI;0;
PI-SAO MIGUEL DA BAIXA GRANDE;0;
PI-SAO MIGUEL DO FIDALGO;0;
PI-SAO MIGUEL DO TAPUIO;61;
PI-SAO PEDRO DO PIAUI;15;
PI-SAO RAIMUNDO NONATO;786;
PI-SEBASTIAO BARROS;0;
PI-SEBASTIAO LEAL;0;
PI-SIGEFREDO PACHECO;0;
PI-SIMOES;19;
PI-SIMPLICIO MENDES;55;
PI-SOCORRO DO PIAUI;4;
PI-SUSSUAPARA;0;
PI-TAMBORIL DO PIAUI;0;
PI-TANQUE DO PIAUI;0;
PI-TERESINA;128125;
PI-UNIAO;1163;
PI-URUCUI;123;
PI-VALENCA DO PIAUI;468;
PI-VARZEA BRANCA;0;
PI-VARZEA GRANDE;16;
PI-VERA MENDES;0;
PI-VILA NOVA DO PIAUI;0;
PI-WALL FERRAZ;0;
PI-IGNORADO;0;
CE-ABAIARA;582;
CE-ACARAPE;126;
CE-ACARAU;226;
CE-ACOPIARA;328;
CE-AIUABA;498;
CE-ALCANTARAS;690;
CE-ALTANEIRA;319;
CE-ALTO SANTO;40;
CE-AMONTADA;823;
CE-ANTONINA DO NORTE;163;
CE-APUIARES;141;
CE-AQUIRAZ;5528;
CE-ARACATI;2896;
CE-ARACOIABA;700;
CE-ARARENDA;0;
CE-ARARIPE;18;
CE-ARATUBA;313;
CE-ARNEIROZ;352;
CE-ASSARE;1178;
CE-AURORA;1292;
CE-BAIXIO;249;
CE-BANABUIU;3;
CE-BARBALHA;1779;
CE-BARREIRA;6;
CE-BARRO;867;
CE-BARROQUINHA;1;
CE-BATURITE;1376;
CE-BEBERIBE;1038;
CE-BELA CRUZ;557;
CE-BOA VIAGEM;1129;
CE-BREJO SANTO;1219;
CE-CAMOCIM;1928;
CE-CAMPOS SALES;713;
CE-CANINDE;1726;
CE-CAPISTRANO;428;
CE-CARIDADE;220;
CE-CARIRE;304;
CE-CARIRIACU;710;
CE-CARIUS;467;
CE-CARNAUBAL;258;
CE-CASCAVEL;2864;
CE-CATARINA;336;
CE-CATUNDA;0;
CE-CAUCAIA;10657;
CE-CEDRO;834;
CE-CHAVAL;804;
CE-CHORO;0;
CE-CHOROZINHO;11;
CE-COREAU;1179;
CE-CRATEUS;1496;
CE-CRATO;5640;
CE-CROATA;195;
CE-CRUZ;150;
CE-DEPUTADO IRAPUAN PINHEIRO;0;
CE-ERERE;1;
CE-EUSEBIO;1741;
CE-FARIAS BRITO;648;
CE-FORQUILHA;548;
CE-FORTALEZA;359582;
CE-FORTIM;0;
CE-FRECHEIRINHA;277;
CE-GENERAL SAMPAIO;132;
CE-GRACA;1;
CE-GRANJA;734;
CE-GRANJEIRO;3;
CE-GROAIRAS;482;
CE-GUAIUBA;595;
CE-GUARACIABA DO NORTE;824;
CE-GUARAMIRANGA;180;
CE-HIDROLANDIA;23;
CE-HORIZONTE;420;
CE-IBARETAMA;10;
CE-IBIAPINA;96;
CE-IBICUITINGA;13;
CE-ICAPUI;567;
CE-ICO;1008;
CE-IGUATU;0;
CE-INDEPENDENCIA;1115;
CE-IPAPORANGA;0;
CE-IPAUMIRIM;324;
CE-IPU;715;
CE-IPUEIRAS;724;
CE-IRACEMA;635;
CE-IRAUCUBA;884;
CE-ITAICABA;235;
CE-ITAITINGA;0;
CE-ITAPAGE;967;
CE-ITAPIPOCA;2189;
CE-ITAPIUNA;398;
CE-ITAREMA;112;
CE-ITATIRA;363;
CE-JAGUARETAMA;768;
CE-JAGUARIBARA;206;
CE-JAGUARIBE;890;
CE-JAGUARUANA;897;
CE-JARDIM;258;
CE-JATI;27;
CE-JIJOCA DE JERICOACOARA;0;
CE-JUAZEIRO DO NORTE;10094;
CE-JUCAS;517;
CE-LAVRAS DA MANGABEIRA;2184;
CE-LIMOEIRO DO NORTE;1089;
CE-MADALENA;44;
CE-MARACANAU;11030;
CE-MARANGUAPE;13010;
CE-MARCO;816;
CE-MARTINOPOLE;6;
CE-MASSAPE;1254;
CE-MAURITI;105;
CE-MERUOCA;575;
CE-MILAGRES;728;
CE-MILHA;335;
CE-MIRAIMA;164;
CE-MISSAO VELHA;183;
CE-MOMBACA;1480;
CE-MONSENHOR TABOSA;513;
CE-MORADA NOVA;2530;
CE-MORAUJO;434;
CE-MORRINHOS;434;
CE-MUCAMBO;369;
CE-MULUNGU;152;
CE-NOVA OLINDA;348;
CE-NOVA RUSSAS;646;
CE-NOVO ORIENTE;982;
CE-OCARA;6;
CE-OROS;848;
CE-PACAJUS;3503;
CE-PACATUBA;1122;
CE-PACOTI;307;
CE-PACUJA;328;
CE-PALHANO;224;
CE-PALMACIA;274;
CE-PARACURU;1055;
CE-PARAIPABA;306;
CE-PARAMBU;568;
CE-PARAMOTI;151;
CE-PEDRA BRANCA;984;
CE-PENAFORTE;87;
CE-PENTECOSTE;593;
CE-PEREIRO;451;
CE-PINDORETAMA;314;
CE-PIQUET CARNEIRO;189;
CE-PIRES FERREIRA;1;
CE-PORANGA;437;
CE-PORTEIRAS;222;
CE-POTENGI;339;
CE-POTIRETAMA;0;
CE-QUITERIANOPOLIS;1;
CE-QUIXADA;3062;
CE-QUIXELO;260;
CE-QUIXERAMOBIM;1712;
CE-QUIXERE;671;
CE-REDENCAO;816;
CE-RERIUTABA;871;
CE-RUSSAS;1349;
CE-SABOEIRO;9;
CE-SALITRE;1;
CE-SANTANA DO ACARAU;436;
CE-SANTANA DO CARIRI;336;
CE-SANTA QUITERIA;481;
CE-SAO BENEDITO;521;
CE-SAO GONCALO DO AMARANTE;723;
CE-SAO JOAO DO JAGUARIBE;316;
CE-SAO LUIS DO CURU;549;
CE-SENADOR POMPEU;220;
CE-SENADOR SA;293;
CE-SOBRAL;9202;
CE-SOLONOPOLE;597;
CE-TABULEIRO DO NORTE;680;
CE-TAMBORIL;1033;
CE-TARRAFAS;0;
CE-TAUA;1560;
CE-TEJUCUOCA;352;
CE-TIANGUA;1525;
CE-TRAIRI;677;
CE-TURURU;4;
CE-UBAJARA;939;
CE-UMARI;410;
CE-UMIRIM;25;
CE-URUBURETAMA;1458;
CE-URUOCA;624;
CE-VARJOTA;5;
CE-VARZEA ALEGRE;1321;
CE-VICOSA DO CEARA;806;
CE-IGNORADO;3419;
RN-ACARI;363;
RN-ACU;3163;
RN-AFONSO BEZERRA;257;
RN-AGUA NOVA;2;
RN-ALEXANDRIA;290;
RN-ALMINO AFONSO;5;
RN-ALTO DO RODRIGUES;427;
RN-ANGICOS;279;
RN-ANTONIO MARTINS;1;
RN-APODI;815;
RN-AREIA BRANCA;2110;
RN-ARES;3114;
RN-AUGUSTO SEVERO;382;
RN-BAIA FORMOSA;3545;
RN-BARAUNA;18;
RN-BARCELONA;100;
RN-BENTO FERNANDES;115;
RN-BODO;0;
RN-BOM JESUS;225;
RN-BREJINHO;189;
RN-CAICARA DO NORTE;0;
RN-CAICARA DO RIO DO VENTO;160;
RN-CAICO;2795;
RN-CAMPO REDONDO;173;
RN-CANGUARETAMA;386;
RN-CARAUBAS;908;
RN-CARNAUBA DOS DANTAS;57;
RN-CARNAUBAIS;215;
RN-CEARA-MIRIM;4277;
RN-CERRO CORA;237;
RN-CORONEL EZEQUIEL;211;
RN-CORONEL JOAO PESSOA;3;
RN-CRUZETA;200;
RN-CURRAIS NOVOS;1842;
RN-DOUTOR SEVERIANO;49;
RN-PARNAMIRIM;9638;
RN-ENCANTO;81;
RN-EQUADOR;110;
RN-ESPIRITO SANTO;151;
RN-EXTREMOZ;344;
RN-FELIPE GUERRA;235;
RN-FERNANDO PEDROSA;0;
RN-FLORANIA;427;
RN-FRANCISCO DANTAS;125;
RN-FRUTUOSO GOMES;22;
RN-GALINHOS;85;
RN-GOIANINHA;278;
RN-GOVERNADOR DIX-SEPT ROSADO;283;
RN-GROSSOS;295;
RN-GUAMARE;164;
RN-IELMO MARINHO;186;
RN-IPANGUACU;411;
RN-IPUEIRA;97;
RN-ITAJA;0;
RN-ITAU;173;
RN-JACANA;208;
RN-JANDAIRA;124;
RN-JANDUIS;296;
RN-BOA SAUDE;3;
RN-JAPI;320;
RN-JARDIM DE ANGICOS;118;
RN-JARDIM DE PIRANHAS;221;
RN-JARDIM DO SERIDO;844;
RN-JOAO CAMARA;879;
RN-JOAO DIAS;149;
RN-JOSE DA PENHA;17;
RN-JUCURUTU;299;
RN-JUNDIA;0;
RN-LAGOA D ANTA;192;
RN-LAGOA DE PEDRAS;73;
RN-LAGOA DE VELHOS;130;
RN-LAGOA NOVA;15;
RN-LAGOA SALGADA;4;
RN-LAJES;372;
RN-LAJES PINTADAS;1;
RN-LUCRECIA;146;
RN-LUIS GOMES;206;
RN-MACAIBA;1725;
RN-MACAU;2702;
RN-MAJOR SALES;0;
RN-MARCELINO VIEIRA;467;
RN-MARTINS;196;
RN-MAXARANGUAPE;308;
RN-MESSIAS TARGINO;269;
RN-MONTANHAS;221;
RN-MONTE ALEGRE;158;
RN-MONTE DAS GAMELEIRAS;256;
RN-MOSSORO;22357;
RN-NATAL;165903;
RN-NISIA FLORESTA;129;
RN-NOVA CRUZ;631;
RN-OLHO D AGUA DO BORGES;248;
RN-OURO BRANCO;152;
RN-PARANA;24;
RN-PARAU;177;
RN-PARAZINHO;8;
RN-PARELHAS;406;
RN-RIO DO FOGO;0;
RN-PASSA E FICA;130;
RN-PASSAGEM;129;
RN-PATU;362;
RN-SANTA MARIA;0;
RN-PAU DOS FERROS;928;
RN-PEDRA GRANDE;119;
RN-PEDRA PRETA;116;
RN-PEDRO AVELINO;355;
RN-PEDRO VELHO;261;
RN-PENDENCIAS;575;
RN-PILOES;84;
RN-POCO BRANCO;257;
RN-PORTALEGRE;147;
RN-PORTO DO MANGUE;0;
RN-SERRA CAIADA;180;
RN-PUREZA;12;
RN-RAFAEL FERNANDES;101;
RN-RAFAEL GODEIRO;251;
RN-RIACHO DA CRUZ;111;
RN-RIACHO DE SANTANA;215;
RN-RIACHUELO;268;
RN-RODOLFO FERNANDES;138;
RN-TIBAU;0;
RN-RUY BARBOSA;180;
RN-SANTA CRUZ;0;
RN-SANTANA DO MATOS;349;
RN-SANTANA DO SERIDO;108;
RN-SANTO ANTONIO;484;
RN-SAO BENTO DO NORTE;211;
RN-SAO BENTO DO TRAIRI;219;
RN-SAO FERNANDO;141;
RN-SAO FRANCISCO DO OESTE;56;
RN-SAO GONCALO DO AMARANTE;4616;
RN-SAO JOAO DO SABUGI;133;
RN-SAO JOSE DE MIPIBU;547;
RN-SAO JOSE DO CAMPESTRE;243;
RN-SAO JOSE DO SERIDO;124;
RN-SAO MIGUEL;169;
RN-SAO MIGUEL DE TOUROS;0;
RN-SAO PAULO DO POTENGI;439;
RN-SAO PEDRO;305;
RN-SAO RAFAEL;235;
RN-SAO TOME;424;
RN-SAO VICENTE;132;
RN-SENADOR ELOI DE SOUZA;160;
RN-SENADOR GEORGINO AVELINO;4;
RN-SERRA DE SAO BENTO;44;
RN-SERRA DO MEL;0;
RN-SERRA NEGRA DO NORTE;47;
RN-SERRINHA;12;
RN-SERRINHA DOS PINTOS;0;
RN-SEVERIANO MELO;260;
RN-SITIO NOVO;7;
RN-TABOLEIRO GRANDE;2;
RN-TAIPU;186;
RN-TANGARA;147;
RN-TENENTE ANANIAS;361;
RN-TENENTE LAURENTINO CRUZ;0;
RN-TIBAU DO SUL;99;
RN-TIMBAUBA DOS BATISTAS;53;
RN-TOUROS;437;
RN-TRIUNFO POTIGUAR;0;
RN-UMARIZAL;232;
RN-UPANEMA;280;
RN-VARZEA;104;
RN-VENHA-VER;0;
RN-VERA CRUZ;123;
RN-VICOSA;11;
RN-VILA FLOR;3;
RN-IGNORADO;699;
PB-AGUA BRANCA;2;
PB-AGUIAR;422;
PB-ALAGOA GRANDE;889;
PB-ALAGOA NOVA;35;
PB-ALAGOINHA;226;
PB-ALCANTIL;0;
PB-ALGODAO DE JANDAIRA;0;
PB-ALHANDRA;366;
PB-SAO JOAO DO RIO DO PEIXE;723;
PB-AMPARO;0;
PB-APARECIDA;0;
PB-ARACAGI;379;
PB-ARARA;346;
PB-ARARUNA;708;
PB-AREIA;1830;
PB-AREIA DE BARAUNAS;0;
PB-AREIAL;284;
PB-AROEIRAS;1403;
PB-ASSUNCAO;0;
PB-BAIA DA TRAICAO;205;
PB-BANANEIRAS;602;
PB-BARAUNA;0;
PB-BARRA DE SANTANA;0;
PB-BARRA DE SANTA ROSA;482;
PB-BARRA DE SAO MIGUEL;117;
PB-BAYEUX;5238;
PB-BELEM;656;
PB-BELEM DO BREJO DO CRUZ;75;
PB-BERNARDINO BATISTA;0;
PB-BOA VENTURA;204;
PB-BOA VISTA;0;
PB-BOM JESUS;228;
PB-BOM SUCESSO;1;
PB-BONITO DE SANTA FE;810;
PB-BOQUEIRAO;568;
PB-IGARACY;318;
PB-BORBOREMA;373;
PB-BREJO DO CRUZ;291;
PB-BREJO DOS SANTOS;582;
PB-CAAPORA;2772;
PB-CABACEIRAS;303;
PB-CABEDELO;4581;
PB-CACHOEIRA DOS INDIOS;384;
PB-CACIMBA DE AREIA;106;
PB-CACIMBA DE DENTRO;9;
PB-CACIMBAS;0;
PB-CAICARA;538;
PB-CAJAZEIRAS;2017;
PB-CAJAZEIRINHAS;0;
PB-CALDAS BRANDAO;126;
PB-CAMALAU;248;
PB-CAMPINA GRANDE;31902;
PB-CAPIM;0;
PB-CARAUBAS;0;
PB-CARRAPATEIRA;150;
PB-CASSERENGUE;0;
PB-CATINGUEIRA;51;
PB-CATOLE DO ROCHA;796;
PB-CATURITE;0;
PB-CONCEICAO;221;
PB-CONDADO;33;
PB-CONDE;1111;
PB-CONGO;118;
PB-COREMAS;1369;
PB-COXIXOLA;0;
PB-CRUZ DO ESPIRITO SANTO;692;
PB-CUBATI;157;
PB-CUITE;460;
PB-CUITEGI;260;
PB-CUITE DE MAMANGUAPE;0;
PB-CURRAL DE CIMA;0;
PB-CURRAL VELHO;117;
PB-DAMIAO;0;
PB-DESTERRO;45;
PB-VISTA SERRANA;1;
PB-DIAMANTE;36;
PB-DONA INES;192;
PB-DUAS ESTRADAS;310;
PB-EMAS;182;
PB-ESPERANCA;1059;
PB-FAGUNDES;290;
PB-FREI MARTINHO;109;
PB-GADO BRAVO;0;
PB-GUARABIRA;3126;
PB-GURINHEM;462;
PB-GURJAO;183;
PB-IBIARA;23;
PB-IMACULADA;166;
PB-INGA;537;
PB-ITABAIANA;1613;
PB-ITAPORANGA;716;
PB-ITAPOROROCA;496;
PB-ITATUBA;205;
PB-JACARAU;718;
PB-JERICO;291;
PB-JOAO PESSOA;148755;
PB-JUAREZ TAVORA;350;
PB-JUAZEIRINHO;333;
PB-JUNCO DO SERIDO;38;
PB-JURIPIRANGA;297;
PB-JURU;216;
PB-LAGOA;357;
PB-LAGOA DE DENTRO;240;
PB-LAGOA SECA;611;
PB-LASTRO;348;
PB-LIVRAMENTO;228;
PB-LOGRADOURO;0;
PB-LUCENA;697;
PB-MAE D AGUA;30;
PB-MALTA;11;
PB-MAMANGUAPE;2289;
PB-MANAIRA;4;
PB-MARCACAO;0;
PB-MARI;668;
PB-MARIZOPOLIS;0;
PB-MASSARANDUBA;180;
PB-MATARACA;406;
PB-MATINHAS;0;
PB-MATO GROSSO;0;
PB-MATUREIA;0;
PB-MOGEIRO;229;
PB-MONTADAS;202;
PB-MONTE HOREBE;230;
PB-MONTEIRO;837;
PB-MULUNGU;388;
PB-NATUBA;189;
PB-NAZAREZINHO;319;
PB-NOVA FLORESTA;285;
PB-NOVA OLINDA;367;
PB-NOVA PALMEIRA;260;
PB-OLHO D AGUA;142;
PB-OLIVEDOS;106;
PB-OURO VELHO;143;
PB-PARARI;0;
PB-PASSAGEM;168;
PB-PATOS;3047;
PB-PAULISTA;80;
PB-PEDRA BRANCA;237;
PB-PEDRA LAVRADA;228;
PB-PEDRAS DE FOGO;2976;
PB-PIANCO;1477;
PB-PICUI;551;
PB-PILAR;260;
PB-PILOES;250;
PB-PILOEZINHOS;495;
PB-PIRPIRITUBA;333;
PB-PITIMBU;12;
PB-POCINHOS;432;
PB-POCO DANTAS;0;
PB-POCO DE JOSE DE MOURA;0;
PB-POMBAL;997;
PB-PRATA;2;
PB-PRINCESA ISABEL;377;
PB-PUXINANA;279;
PB-QUEIMADAS;1343;
PB-QUIXABA;0;
PB-REMIGIO;421;
PB-PEDRO REGIO;0;
PB-RIACHAO;0;
PB-RIACHAO DO BACAMARTE;0;
PB-RIACHAO DO POCO;0;
PB-RIACHO DE SANTO ANTONIO;0;
PB-RIACHO DOS CAVALOS;475;
PB-RIO TINTO;2315;
PB-SALGADINHO;8;
PB-SALGADO DE SAO FELIX;1084;
PB-SANTA CECILIA;0;
PB-SANTA CRUZ;206;
PB-SANTA HELENA;466;
PB-SANTA INES;0;
PB-SANTA LUZIA;464;
PB-SANTANA DE MANGUEIRA;86;
PB-SANTANA DOS GARROTES;415;
PB-SANTAREM;0;
PB-SANTA RITA;9305;
PB-SANTA TERESINHA;124;
PB-SANTO ANDRE;0;
PB-SAO BENTO;278;
PB-SAO BENTINHO;0;
PB-SAO DOMINGOS DO CARIRI;0;
PB-SAO DOMINGOS DE POMBAL;0;
PB-SAO FRANCISCO;0;
PB-SAO JOAO DO CARIRI;496;
PB-SAO JOAO DO TIGRE;85;
PB-SAO JOSE DA LAGOA TAPADA;335;
PB-SAO JOSE DE CAIANA;1;
PB-SAO JOSE DE ESPINHARAS;2;
PB-SAO JOSE DOS RAMOS;0;
PB-SAO JOSE DE PIRANHAS;540;
PB-SAO JOSE DE PRINCESA;0;
PB-SAO JOSE DO BONFIM;86;
PB-SAO JOSE DO BREJO DO CRUZ;0;
PB-SAO JOSE DO SABUGI;132;
PB-SAO JOSE DOS CORDEIROS;220;
PB-SAO MAMEDE;383;
PB-SAO MIGUEL DE TAIPU;71;
PB-SAO SEBASTIAO DE LAGOA DE ROCA;324;
PB-SAO SEBASTIAO DO UMBUZEIRO;60;
PB-SAPE;2049;
PB-SERIDO;325;
PB-SERRA BRANCA;461;
PB-SERRA DA RAIZ;145;
PB-SERRA GRANDE;140;
PB-SERRA REDONDA;257;
PB-SERRARIA;360;
PB-SERTAOZINHO;0;
PB-SOBRADO;0;
PB-SOLANEA;867;
PB-SOLEDADE;664;
PB-SOSSEGO;0;
PB-SOUSA;3382;
PB-SUME;471;
PB-CAMPO DE SANTANA;483;
PB-TAPEROA;45;
PB-TAVARES;124;
PB-TEIXEIRA;449;
PB-TENORIO;0;
PB-TRIUNFO;197;
PB-UIRAUNA;853;
PB-UMBUZEIRO;29;
PB-VARZEA;3;
PB-VIEIROPOLIS;0;
PB-ZABELE;0;
PB-IGNORADO;59;
PE-ABREU E LIMA;1392;
PE-AFOGADOS DA INGAZEIRA;1089;
PE-AFRANIO;41;
PE-AGRESTINA;512;
PE-AGUA PRETA;1768;
PE-AGUAS BELAS;239;
PE-ALAGOINHA;389;
PE-ALIANCA;4550;
PE-ALTINHO;495;
PE-AMARAJI;496;
PE-ANGELIM;260;
PE-ARACOIABA;0;
PE-ARARIPINA;1657;
PE-ARCOVERDE;3604;
PE-BARRA DE GUABIRABA;69;
PE-BARREIROS;3983;
PE-BELEM DE MARIA;285;
PE-BELEM DE SAO FRANCISCO;217;
PE-BELO JARDIM;4435;
PE-BETANIA;173;
PE-BEZERROS;1085;
PE-BODOCO;27;
PE-BOM CONSELHO;826;
PE-BOM JARDIM;576;
PE-BONITO;1182;
PE-BREJAO;67;
PE-BREJINHO;56;
PE-BREJO DA MADRE DE DEUS;512;
PE-BUENOS AIRES;360;
PE-BUIQUE;651;
PE-CABO DE SANTO AGOSTINHO;9201;
PE-CABROBO;132;
PE-CACHOEIRINHA;176;
PE-CAETES;121;
PE-CALCADO;222;
PE-CALUMBI;17;
PE-CAMARAGIBE;4030;
PE-CAMOCIM DE SAO FELIX;246;
PE-CAMUTANGA;3429;
PE-CANHOTINHO;289;
PE-CAPOEIRAS;108;
PE-CARNAIBA;21;
PE-CARNAUBEIRA DA PENHA;0;
PE-CARPINA;2908;
PE-CARUARU;15709;
PE-CASINHAS;0;
PE-CATENDE;3836;
PE-CEDRO;297;
PE-CHA DE ALEGRIA;1109;
PE-CHA GRANDE;325;
PE-CONDADO;433;
PE-CORRENTES;121;
PE-CORTES;3016;
PE-CUMARU;338;
PE-CUPIRA;241;
PE-CUSTODIA;283;
PE-DORMENTES;0;
PE-ESCADA;8817;
PE-EXU;17;
PE-FEIRA NOVA;423;
PE-FERNANDO DE NORONHA;371;
PE-FERREIROS;442;
PE-FLORES;248;
PE-FLORESTA;190;
PE-FREI MIGUELINHO;68;
PE-GAMELEIRA;635;
PE-GARANHUNS;7084;
PE-GLORIA DO GOITA;518;
PE-GOIANA;14141;
PE-GRANITO;159;
PE-GRAVATA;2284;
PE-IATI;109;
PE-IBIMIRIM;203;
PE-IBIRAJUBA;1;
PE-IGARASSU;9220;
PE-IGUARACI;18;
PE-INAJA;125;
PE-INGAZEIRA;84;
PE-IPOJUCA;9431;
PE-IPUBI;188;
PE-ITACURUBA;14;
PE-ITAIBA;225;
PE-ITAMARACA;869;
PE-ITAMBE;1243;
PE-ITAPETIM;535;
PE-ITAPISSUMA;965;
PE-ITAQUITINGA;384;
PE-JABOATAO DOS GUARARAPES;41584;
PE-JAQUEIRA;0;
PE-JATAUBA;441;
PE-JATOBA;0;
PE-JOAO ALFREDO;447;
PE-JOAQUIM NABUCO;3076;
PE-JUCATI;0;
PE-JUPI;250;
PE-JUREMA;8;
PE-LAGOA DO CARRO;0;
PE-LAGOA DO ITAENGA;5334;
PE-LAGOA DO OURO;9;
PE-LAGOA DOS GATOS;262;
PE-LAGOA GRANDE;0;
PE-LAJEDO;622;
PE-LIMOEIRO;2497;
PE-MACAPARANA;1305;
PE-MACHADOS;259;
PE-MANARI;0;
PE-MARAIAL;2906;
PE-MIRANDIBA;328;
PE-MORENO;3267;
PE-NAZARE DA MATA;5590;
PE-OLINDA;27604;
PE-OROBO;455;
PE-OROCO;534;
PE-OURICURI;694;
PE-PALMARES;3457;
PE-PALMEIRINA;333;
PE-PANELAS;456;
PE-PARANATAMA;10;
PE-PARNAMIRIM;130;
PE-PASSIRA;476;
PE-PAUDALHO;2637;
PE-PAULISTA;20192;
PE-PEDRA;298;
PE-PESQUEIRA;2840;
PE-PETROLANDIA;826;
PE-PETROLINA;14738;
PE-POCAO;100;
PE-POMBOS;1605;
PE-PRIMAVERA;146;
PE-QUIPAPA;749;
PE-QUIXABA;0;
PE-RECIFE;424238;
PE-RIACHO DAS ALMAS;501;
PE-RIBEIRAO;2667;
PE-RIO FORMOSO;8108;
PE-SAIRE;100;
PE-SALGADINHO;143;
PE-SALGUEIRO;2203;
PE-SALOA;14;
PE-SANHARO;998;
PE-SANTA CRUZ;0;
PE-SANTA CRUZ DA BAIXA VERDE;0;
PE-SANTA CRUZ DO CAPIBARIBE;693;
PE-SANTA FILOMENA;0;
PE-SANTA MARIA DA BOA VISTA;3199;
PE-SANTA MARIA DO CAMBUCA;178;
PE-SANTA TEREZINHA;0;
PE-SAO BENEDITO DO SUL;221;
PE-SAO BENTO DO UNA;1065;
PE-SAO CAITANO;822;
PE-SAO JOAO;286;
PE-SAO JOAQUIM DO MONTE;277;
PE-SAO JOSE DA COROA GRANDE;307;
PE-SAO JOSE DO BELMONTE;338;
PE-SAO JOSE DO EGITO;736;
PE-SAO LOURENCO DA MATA;7314;
PE-SAO VICENTE FERRER;324;
PE-SERRA TALHADA;3058;
PE-SERRITA;111;
PE-SERTANIA;989;
PE-SIRINHAEM;5748;
PE-MOREILANDIA;431;
PE-SOLIDAO;142;
PE-SURUBIM;2012;
PE-TABIRA;607;
PE-TACAIMBO;340;
PE-TACARATU;151;
PE-TAMANDARE;0;
PE-TAQUARITINGA DO NORTE;315;
PE-TEREZINHA;92;
PE-TERRA NOVA;13;
PE-TIMBAUBA;6685;
PE-TORITAMA;242;
PE-TRACUNHAEM;492;
PE-TRINDADE;380;
PE-TRIUNFO;574;
PE-TUPANATINGA;365;
PE-TUPARETAMA;335;
PE-VENTUROSA;342;
PE-VERDEJANTE;134;
PE-VERTENTE DO LERIO;0;
PE-VERTENTES;259;
PE-VICENCIA;4712;
PE-VITORIA DE SANTO ANTAO;7777;
PE-XEXEU;0;
PE-IGNORADO;311;
AL-AGUA BRANCA;465;
AL-ANADIA;591;
AL-ARAPIRACA;9273;
AL-ATALAIA;3033;
AL-BARRA DE SANTO ANTONIO;480;
AL-BARRA DE SAO MIGUEL;106;
AL-BATALHA;359;
AL-BELEM;133;
AL-BELO MONTE;145;
AL-BOCA DA MATA;3518;
AL-BRANQUINHA;185;
AL-CACIMBINHAS;395;
AL-CAJUEIRO;940;
AL-CAMPESTRE;0;
AL-CAMPO ALEGRE;2926;
AL-CAMPO GRANDE;210;
AL-CANAPI;204;
AL-CAPELA;1308;
AL-CARNEIROS;250;
AL-CHA PRETA;2;
AL-COITE DO NOIA;287;
AL-COLONIA LEOPOLDINA;2389;
AL-COQUEIRO SECO;6;
AL-CORURIPE;7809;
AL-CRAIBAS;3;
AL-DELMIRO GOUVEIA;1721;
AL-DOIS RIACHOS;212;
AL-ESTRELA DE ALAGOAS;0;
AL-FEIRA GRANDE;623;
AL-FELIZ DESERTO;136;
AL-FLEXEIRAS;830;
AL-GIRAU DO PONCIANO;812;
AL-IBATEGUARA;59;
AL-IGACI;16;
AL-IGREJA NOVA;1295;
