Município;Total;
PI-NOSSA SENHORA DOS REMEDIOS;13;
PI-NOVO ORIENTE DO PIAUI;215;
PI-NOVO SANTO ANTONIO;0;
PI-OEIRAS;703;
PI-OLHO D AGUA DO PIAUI;0;
PI-PADRE MARCOS;45;
PI-PAES LANDIM;49;
PI-PAJEU DO PIAUI;0;
PI-PALMEIRA DO PIAUI;5;
PI-PALMEIRAIS;2;
PI-PAQUETA;0;
PI-PARNAGUA;6;
PI-PARNAIBA;7485;
PI-PASSAGEM FRANCA DO PIAUI;0;
PI-PATOS DO PIAUI;0;
PI-PAU D ARCO DO PIAUI;0;
PI-PAULISTANA;251;
PI-PAVUSSU;0;
PI-PEDRO II;479;
PI-PEDRO LAURENTINO;0;
PI-NOVA SANTA RITA;0;
PI-PICOS;5275;
PI-PIMENTEIRAS;126;
PI-PIO IX;267;
PI-PIRACURUCA;953;
PI-PIRIPIRI;1550;
PI-PORTO;57;
PI-PORTO ALEGRE DO PIAUI;0;
PI-PRATA DO PIAUI;92;
PI-QUEIMADA NOVA;0;
PI-REDENCAO DO GURGUEIA;119;
PI-REGENERACAO;367;
PI-RIACHO FRIO;0;
PI-RIBEIRA DO PIAUI;0;
PI-RIBEIRO GONCALVES;142;
PI-RIO GRANDE DO PIAUI;99;
PI-SANTA CRUZ DO PIAUI;5;
PI-SANTA CRUZ DOS MILAGRES;0;
PI-SANTA FILOMENA;7;
PI-SANTA LUZ;141;
PI-SANTANA DO PIAUI;0;
PI-SANTA ROSA DO PIAUI;0;
PI-SANTO ANTONIO DE LISBOA;102;
PI-SANTO ANTONIO DOS MILAGRES;0;
PI-SANTO INACIO DO PIAUI;73;
PI-SAO BRAZ DO PIAUI;0;
PI-SAO FELIX DO PIAUI;299;
PI-SAO FRANCISCO ASSIS DO PIAUI;0;
PI-SAO FRANCISCO DO PIAUI;10;
PI-SAO GONCALO DO GURGEIA;0;
PI-SAO GONCALO DO PIAUI;184;
PI-SAO JOAO DA CANABRAVA;0;
PI-SAO JOAO DA FRONTEIRA;0;
PI-SAO JOAO DA SERRA;124;
PI-SAO JOAO DA VARJOTA;0;
PI-SAO JOAO DO ARRAIAL;0;
PI-SAO JOAO DO PIAUI;321;
PI-SAO JOSE DO DIVINO;0;
PI-SAO JOSE DO PEIXE;161;
PI-SAO JOSE DO PIAUI;132;
PI-SAO JULIAO;130;
PI-SAO LOURENCO DO PIAUI;0;
PI-SAO LUIS DO PIAUI;0;
PI-SAO MIGUEL DA BAIXA GRANDE;0;
PI-SAO MIGUEL DO FIDALGO;0;
PI-SAO MIGUEL DO TAPUIO;77;
PI-SAO PEDRO DO PIAUI;312;
PI-SAO RAIMUNDO NONATO;627;
PI-SEBASTIAO BARROS;0;
PI-SEBASTIAO LEAL;0;
PI-SIGEFREDO PACHECO;0;
PI-SIMOES;378;
PI-SIMPLICIO MENDES;127;
PI-SOCORRO DO PIAUI;3;
PI-SUSSUAPARA;0;
PI-TAMBORIL DO PIAUI;0;
PI-TANQUE DO PIAUI;0;
PI-TERESINA;132146;
PI-UNIAO;1324;
PI-URUCUI;76;
PI-VALENCA DO PIAUI;389;
PI-VARZEA BRANCA;0;
PI-VARZEA GRANDE;9;
PI-VERA MENDES;0;
PI-VILA NOVA DO PIAUI;0;
PI-WALL FERRAZ;0;
PI-IGNORADO;0;
CE-ABAIARA;563;
CE-ACARAPE;0;
CE-ACARAU;1066;
CE-ACOPIARA;3495;
CE-AIUABA;348;
CE-ALCANTARAS;693;
CE-ALTANEIRA;266;
CE-ALTO SANTO;414;
CE-AMONTADA;771;
CE-ANTONINA DO NORTE;185;
CE-APUIARES;149;
CE-AQUIRAZ;4831;
CE-ARACATI;2545;
CE-ARACOIABA;554;
CE-ARARENDA;0;
CE-ARARIPE;526;
CE-ARATUBA;411;
CE-ARNEIROZ;433;
CE-ASSARE;1321;
CE-AURORA;1493;
CE-BAIXIO;627;
CE-BANABUIU;0;
CE-BARBALHA;2371;
CE-BARREIRA;0;
CE-BARRO;680;
CE-BARROQUINHA;0;
CE-BATURITE;860;
CE-BEBERIBE;624;
CE-BELA CRUZ;961;
CE-BOA VIAGEM;970;
CE-BREJO SANTO;1769;
CE-CAMOCIM;1906;
CE-CAMPOS SALES;974;
CE-CANINDE;1969;
CE-CAPISTRANO;399;
CE-CARIDADE;172;
CE-CARIRE;257;
CE-CARIRIACU;761;
CE-CARIUS;815;
CE-CARNAUBAL;268;
CE-CASCAVEL;2219;
CE-CATARINA;472;
CE-CATUNDA;0;
CE-CAUCAIA;8720;
CE-CEDRO;738;
CE-CHAVAL;850;
CE-CHORO;0;
CE-CHOROZINHO;0;
CE-COREAU;1148;
CE-CRATEUS;1202;
CE-CRATO;6069;
CE-CROATA;0;
CE-CRUZ;13;
CE-DEPUTADO IRAPUAN PINHEIRO;0;
CE-ERERE;0;
CE-EUSEBIO;0;
CE-FARIAS BRITO;754;
CE-FORQUILHA;4;
CE-FORTALEZA;359316;
CE-FORTIM;0;
CE-FRECHEIRINHA;296;
CE-GENERAL SAMPAIO;149;
CE-GRACA;0;
CE-GRANJA;764;
CE-GRANJEIRO;2;
CE-GROAIRAS;558;
CE-GUAIUBA;0;
CE-GUARACIABA DO NORTE;85;
CE-GUARAMIRANGA;22;
CE-HIDROLANDIA;16;
CE-HORIZONTE;0;
CE-IBARETAMA;0;
CE-IBIAPINA;754;
CE-IBICUITINGA;0;
CE-ICAPUI;426;
CE-ICO;1019;
CE-IGUATU;0;
CE-INDEPENDENCIA;1449;
CE-IPAPORANGA;0;
CE-IPAUMIRIM;474;
CE-IPU;1097;
CE-IPUEIRAS;874;
CE-IRACEMA;670;
CE-IRAUCUBA;874;
CE-ITAICABA;202;
CE-ITAITINGA;0;
CE-ITAPAGE;899;
CE-ITAPIPOCA;2150;
CE-ITAPIUNA;289;
CE-ITAREMA;25;
CE-ITATIRA;1;
CE-JAGUARETAMA;692;
CE-JAGUARIBARA;244;
CE-JAGUARIBE;1129;
CE-JAGUARUANA;884;
CE-JARDIM;302;
CE-JATI;17;
CE-JIJOCA DE JERICOACOARA;0;
CE-JUAZEIRO DO NORTE;10339;
CE-JUCAS;494;
CE-LAVRAS DA MANGABEIRA;1669;
CE-LIMOEIRO DO NORTE;2035;
CE-MADALENA;0;
CE-MARACANAU;8623;
CE-MARANGUAPE;13328;
CE-MARCO;873;
CE-MARTINOPOLE;57;
CE-MASSAPE;1274;
CE-MAURITI;84;
CE-MERUOCA;611;
CE-MILAGRES;665;
CE-MILHA;370;
CE-MIRAIMA;0;
CE-MISSAO VELHA;902;
CE-MOMBACA;1413;
CE-MONSENHOR TABOSA;846;
CE-MORADA NOVA;2981;
CE-MORAUJO;590;
CE-MORRINHOS;420;
CE-MUCAMBO;410;
CE-MULUNGU;134;
CE-NOVA OLINDA;306;
CE-NOVA RUSSAS;632;
CE-NOVO ORIENTE;761;
CE-OCARA;0;
CE-OROS;860;
CE-PACAJUS;3323;
CE-PACATUBA;1260;
CE-PACOTI;312;
CE-PACUJA;311;
CE-PALHANO;288;
CE-PALMACIA;222;
CE-PARACURU;1295;
CE-PARAIPABA;378;
CE-PARAMBU;841;
CE-PARAMOTI;155;
CE-PEDRA BRANCA;894;
CE-PENAFORTE;189;
CE-PENTECOSTE;693;
CE-PEREIRO;469;
CE-PINDORETAMA;0;
CE-PIQUET CARNEIRO;229;
CE-PIRES FERREIRA;0;
CE-PORANGA;341;
CE-PORTEIRAS;20;
CE-POTENGI;542;
CE-POTIRETAMA;0;
CE-QUITERIANOPOLIS;0;
CE-QUIXADA;2721;
CE-QUIXELO;389;
CE-QUIXERAMOBIM;1973;
CE-QUIXERE;671;
CE-REDENCAO;653;
CE-RERIUTABA;748;
CE-RUSSAS;1580;
CE-SABOEIRO;7;
CE-SALITRE;0;
CE-SANTANA DO ACARAU;369;
CE-SANTANA DO CARIRI;451;
CE-SANTA QUITERIA;241;
CE-SAO BENEDITO;517;
CE-SAO GONCALO DO AMARANTE;795;
CE-SAO JOAO DO JAGUARIBE;345;
CE-SAO LUIS DO CURU;94;
CE-SENADOR POMPEU;224;
CE-SENADOR SA;548;
CE-SOBRAL;10189;
CE-SOLONOPOLE;725;
CE-TABULEIRO DO NORTE;742;
CE-TAMBORIL;1451;
CE-TARRAFAS;0;
CE-TAUA;1836;
CE-TEJUCUOCA;0;
CE-TIANGUA;1763;
CE-TRAIRI;658;
CE-TURURU;0;
CE-UBAJARA;913;
CE-UMARI;409;
CE-UMIRIM;26;
CE-URUBURETAMA;925;
CE-URUOCA;667;
CE-VARJOTA;1;
CE-VARZEA ALEGRE;203;
CE-VICOSA DO CEARA;833;
CE-IGNORADO;7489;
RN-ACARI;289;
RN-ACU;3353;
RN-AFONSO BEZERRA;191;
RN-AGUA NOVA;158;
RN-ALEXANDRIA;65;
RN-ALMINO AFONSO;114;
RN-ALTO DO RODRIGUES;706;
RN-ANGICOS;437;
RN-ANTONIO MARTINS;2;
RN-APODI;910;
RN-AREIA BRANCA;2145;
RN-ARES;3433;
RN-AUGUSTO SEVERO;435;
RN-BAIA FORMOSA;3494;
RN-BARAUNA;12;
RN-BARCELONA;101;
RN-BENTO FERNANDES;146;
RN-BODO;0;
RN-BOM JESUS;225;
RN-BREJINHO;68;
RN-CAICARA DO NORTE;0;
RN-CAICARA DO RIO DO VENTO;128;
RN-CAICO;2476;
RN-CAMPO REDONDO;8;
RN-CANGUARETAMA;582;
RN-CARAUBAS;1348;
RN-CARNAUBA DOS DANTAS;58;
RN-CARNAUBAIS;4;
RN-CEARA-MIRIM;5484;
RN-CERRO CORA;165;
RN-CORONEL EZEQUIEL;191;
RN-CORONEL JOAO PESSOA;30;
RN-CRUZETA;194;
RN-CURRAIS NOVOS;2059;
RN-DOUTOR SEVERIANO;3;
RN-PARNAMIRIM;5358;
RN-ENCANTO;73;
RN-EQUADOR;91;
RN-ESPIRITO SANTO;160;
RN-EXTREMOZ;365;
RN-FELIPE GUERRA;208;
RN-FERNANDO PEDROSA;0;
RN-FLORANIA;346;
RN-FRANCISCO DANTAS;132;
RN-FRUTUOSO GOMES;105;
RN-GALINHOS;85;
RN-GOIANINHA;329;
RN-GOVERNADOR DIX-SEPT ROSADO;219;
RN-GROSSOS;242;
RN-GUAMARE;229;
RN-IELMO MARINHO;177;
RN-IPANGUACU;1077;
RN-IPUEIRA;88;
RN-ITAJA;0;
RN-ITAU;162;
RN-JACANA;183;
RN-JANDAIRA;105;
RN-JANDUIS;245;
RN-BOA SAUDE;0;
RN-JAPI;211;
RN-JARDIM DE ANGICOS;96;
RN-JARDIM DE PIRANHAS;268;
RN-JARDIM DO SERIDO;957;
RN-JOAO CAMARA;725;
RN-JOAO DIAS;1;
RN-JOSE DA PENHA;106;
RN-JUCURUTU;243;
RN-JUNDIA;0;
RN-LAGOA D ANTA;118;
RN-LAGOA DE PEDRAS;71;
RN-LAGOA DE VELHOS;95;
RN-LAGOA NOVA;157;
RN-LAGOA SALGADA;1;
RN-LAJES;383;
RN-LAJES PINTADAS;135;
RN-LUCRECIA;183;
RN-LUIS GOMES;170;
RN-MACAIBA;1646;
RN-MACAU;3397;
RN-MAJOR SALES;0;
RN-MARCELINO VIEIRA;327;
RN-MARTINS;179;
RN-MAXARANGUAPE;247;
RN-MESSIAS TARGINO;200;
RN-MONTANHAS;189;
RN-MONTE ALEGRE;188;
RN-MONTE DAS GAMELEIRAS;245;
RN-MOSSORO;18591;
RN-NATAL;173783;
RN-NISIA FLORESTA;408;
RN-NOVA CRUZ;738;
RN-OLHO D AGUA DO BORGES;218;
RN-OURO BRANCO;166;
RN-PARANA;106;
RN-PARAU;156;
RN-PARAZINHO;58;
RN-PARELHAS;327;
RN-RIO DO FOGO;0;
RN-PASSA E FICA;0;
RN-PASSAGEM;0;
RN-PATU;337;
RN-SANTA MARIA;0;
RN-PAU DOS FERROS;340;
RN-PEDRA GRANDE;98;
RN-PEDRA PRETA;106;
RN-PEDRO AVELINO;240;
RN-PEDRO VELHO;346;
RN-PENDENCIAS;509;
RN-PILOES;89;
RN-POCO BRANCO;261;
RN-PORTALEGRE;109;
RN-PORTO DO MANGUE;0;
RN-SERRA CAIADA;157;
RN-PUREZA;123;
RN-RAFAEL FERNANDES;70;
RN-RAFAEL GODEIRO;227;
RN-RIACHO DA CRUZ;33;
RN-RIACHO DE SANTANA;211;
RN-RIACHUELO;250;
RN-RODOLFO FERNANDES;111;
RN-TIBAU;0;
RN-RUY BARBOSA;215;
RN-SANTA CRUZ;0;
RN-SANTANA DO MATOS;344;
RN-SANTANA DO SERIDO;92;
RN-SANTO ANTONIO;386;
RN-SAO BENTO DO NORTE;149;
RN-SAO BENTO DO TRAIRI;198;
RN-SAO FERNANDO;131;
RN-SAO FRANCISCO DO OESTE;1;
RN-SAO GONCALO DO AMARANTE;3558;
RN-SAO JOAO DO SABUGI;125;
RN-SAO JOSE DE MIPIBU;642;
RN-SAO JOSE DO CAMPESTRE;262;
RN-SAO JOSE DO SERIDO;139;
RN-SAO MIGUEL;157;
RN-SAO MIGUEL DE TOUROS;0;
RN-SAO PAULO DO POTENGI;410;
RN-SAO PEDRO;245;
RN-SAO RAFAEL;128;
RN-SAO TOME;349;
RN-SAO VICENTE;116;
RN-SENADOR ELOI DE SOUZA;29;
RN-SENADOR GEORGINO AVELINO;8;
RN-SERRA DE SAO BENTO;248;
RN-SERRA DO MEL;0;
RN-SERRA NEGRA DO NORTE;63;
RN-SERRINHA;118;
RN-SERRINHA DOS PINTOS;0;
RN-SEVERIANO MELO;127;
RN-SITIO NOVO;157;
RN-TABOLEIRO GRANDE;106;
RN-TAIPU;161;
RN-TANGARA;229;
RN-TENENTE ANANIAS;323;
RN-TENENTE LAURENTINO CRUZ;0;
RN-TIBAU DO SUL;113;
RN-TIMBAUBA DOS BATISTAS;57;
RN-TOUROS;401;
RN-TRIUNFO POTIGUAR;0;
RN-UMARIZAL;217;
RN-UPANEMA;262;
RN-VARZEA;62;
RN-VENHA-VER;0;
RN-VERA CRUZ;84;
RN-VICOSA;0;
RN-VILA FLOR;82;
RN-IGNORADO;626;
PB-AGUA BRANCA;139;
PB-AGUIAR;424;
PB-ALAGOA GRANDE;955;
PB-ALAGOA NOVA;618;
PB-ALAGOINHA;245;
PB-ALCANTIL;0;
PB-ALGODAO DE JANDAIRA;0;
PB-ALHANDRA;562;
PB-SAO JOAO DO RIO DO PEIXE;610;
PB-AMPARO;0;
PB-APARECIDA;0;
PB-ARACAGI;361;
PB-ARARA;396;
PB-ARARUNA;745;
PB-AREIA;2591;
PB-AREIA DE BARAUNAS;0;
PB-AREIAL;300;
PB-AROEIRAS;836;
PB-ASSUNCAO;0;
PB-BAIA DA TRAICAO;203;
PB-BANANEIRAS;567;
PB-BARAUNA;0;
PB-BARRA DE SANTANA;0;
PB-BARRA DE SANTA ROSA;504;
PB-BARRA DE SAO MIGUEL;136;
PB-BAYEUX;6077;
PB-BELEM;399;
PB-BELEM DO BREJO DO CRUZ;87;
PB-BERNARDINO BATISTA;0;
PB-BOA VENTURA;214;
PB-BOA VISTA;0;
PB-BOM JESUS;260;
PB-BOM SUCESSO;0;
PB-BONITO DE SANTA FE;789;
PB-BOQUEIRAO;578;
PB-IGARACY;449;
PB-BORBOREMA;368;
PB-BREJO DO CRUZ;336;
PB-BREJO DOS SANTOS;416;
PB-CAAPORA;2929;
PB-CABACEIRAS;284;
PB-CABEDELO;3528;
PB-CACHOEIRA DOS INDIOS;5;
PB-CACIMBA DE AREIA;0;
PB-CACIMBA DE DENTRO;241;
PB-CACIMBAS;0;
PB-CAICARA;30;
PB-CAJAZEIRAS;1967;
PB-CAJAZEIRINHAS;0;
PB-CALDAS BRANDAO;95;
PB-CAMALAU;242;
PB-CAMPINA GRANDE;36264;
PB-CAPIM;0;
PB-CARAUBAS;0;
PB-CARRAPATEIRA;142;
PB-CASSERENGUE;0;
PB-CATINGUEIRA;58;
PB-CATOLE DO ROCHA;821;
PB-CATURITE;0;
PB-CONCEICAO;193;
PB-CONDADO;32;
PB-CONDE;1197;
PB-CONGO;114;
PB-COREMAS;1315;
PB-COXIXOLA;0;
PB-CRUZ DO ESPIRITO SANTO;805;
PB-CUBATI;171;
PB-CUITE;612;
PB-CUITEGI;270;
PB-CUITE DE MAMANGUAPE;0;
PB-CURRAL DE CIMA;0;
PB-CURRAL VELHO;109;
PB-DAMIAO;0;
PB-DESTERRO;35;
PB-VISTA SERRANA;96;
PB-DIAMANTE;0;
PB-DONA INES;14;
PB-DUAS ESTRADAS;346;
PB-EMAS;175;
PB-ESPERANCA;1096;
PB-FAGUNDES;297;
PB-FREI MARTINHO;114;
PB-GADO BRAVO;0;
PB-GUARABIRA;3225;
PB-GURINHEM;390;
PB-GURJAO;135;
PB-IBIARA;77;
PB-IMACULADA;13;
PB-INGA;454;
PB-ITABAIANA;1709;
PB-ITAPORANGA;737;
PB-ITAPOROROCA;465;
PB-ITATUBA;220;
PB-JACARAU;26;
PB-JERICO;386;
PB-JOAO PESSOA;154178;
PB-JUAREZ TAVORA;362;
PB-JUAZEIRINHO;339;
PB-JUNCO DO SERIDO;414;
PB-JURIPIRANGA;248;
PB-JURU;8;
PB-LAGOA;261;
PB-LAGOA DE DENTRO;239;
PB-LAGOA SECA;588;
PB-LASTRO;350;
PB-LIVRAMENTO;130;
PB-LOGRADOURO;0;
PB-LUCENA;934;
PB-MAE D AGUA;0;
PB-MALTA;0;
PB-MAMANGUAPE;1295;
PB-MANAIRA;15;
PB-MARCACAO;0;
PB-MARI;953;
PB-MARIZOPOLIS;0;
PB-MASSARANDUBA;197;
PB-MATARACA;492;
PB-MATINHAS;0;
PB-MATO GROSSO;0;
PB-MATUREIA;0;
PB-MOGEIRO;238;
PB-MONTADAS;218;
PB-MONTE HOREBE;253;
PB-MONTEIRO;217;
PB-MULUNGU;364;
PB-NATUBA;153;
PB-NAZAREZINHO;355;
PB-NOVA FLORESTA;181;
PB-NOVA OLINDA;431;
PB-NOVA PALMEIRA;217;
PB-OLHO D AGUA;99;
PB-OLIVEDOS;123;
PB-OURO VELHO;158;
PB-PARARI;0;
PB-PASSAGEM;140;
PB-PATOS;3509;
PB-PAULISTA;83;
PB-PEDRA BRANCA;238;
PB-PEDRA LAVRADA;187;
PB-PEDRAS DE FOGO;2517;
PB-PIANCO;1593;
PB-PICUI;547;
PB-PILAR;227;
PB-PILOES;274;
PB-PILOEZINHOS;490;
PB-PIRPIRITUBA;385;
PB-PITIMBU;83;
PB-POCINHOS;420;
PB-POCO DANTAS;0;
PB-POCO DE JOSE DE MOURA;0;
PB-POMBAL;1177;
PB-PRATA;0;
PB-PRINCESA ISABEL;382;
PB-PUXINANA;339;
PB-QUEIMADAS;999;
PB-QUIXABA;0;
PB-REMIGIO;480;
PB-PEDRO REGIO;0;
PB-RIACHAO;0;
PB-RIACHAO DO BACAMARTE;0;
PB-RIACHAO DO POCO;0;
PB-RIACHO DE SANTO ANTONIO;0;
PB-RIACHO DOS CAVALOS;0;
PB-RIO TINTO;1977;
PB-SALGADINHO;12;
PB-SALGADO DE SAO FELIX;928;
PB-SANTA CECILIA;0;
PB-SANTA CRUZ;156;
PB-SANTA HELENA;462;
PB-SANTA INES;0;
PB-SANTA LUZIA;443;
PB-SANTANA DE MANGUEIRA;0;
PB-SANTANA DOS GARROTES;20;
PB-SANTAREM;0;
PB-SANTA RITA;8607;
PB-SANTA TERESINHA;152;
PB-SANTO ANDRE;0;
PB-SAO BENTO;299;
PB-SAO BENTINHO;0;
PB-SAO DOMINGOS DO CARIRI;0;
PB-SAO DOMINGOS DE POMBAL;0;
PB-SAO FRANCISCO;0;
PB-SAO JOAO DO CARIRI;88;
PB-SAO JOAO DO TIGRE;96;
PB-SAO JOSE DA LAGOA TAPADA;409;
PB-SAO JOSE DE CAIANA;174;
PB-SAO JOSE DE ESPINHARAS;64;
PB-SAO JOSE DOS RAMOS;0;
PB-SAO JOSE DE PIRANHAS;2499;
PB-SAO JOSE DE PRINCESA;0;
PB-SAO JOSE DO BONFIM;124;
PB-SAO JOSE DO BREJO DO CRUZ;0;
PB-SAO JOSE DO SABUGI;5;
PB-SAO JOSE DOS CORDEIROS;251;
PB-SAO MAMEDE;533;
PB-SAO MIGUEL DE TAIPU;70;
PB-SAO SEBASTIAO DE LAGOA DE ROCA;321;
PB-SAO SEBASTIAO DO UMBUZEIRO;64;
PB-SAPE;2671;
PB-SERIDO;160;
PB-SERRA BRANCA;94;
PB-SERRA DA RAIZ;132;
PB-SERRA GRANDE;114;
PB-SERRA REDONDA;199;
PB-SERRARIA;378;
PB-SERTAOZINHO;0;
PB-SOBRADO;0;
PB-SOLANEA;1012;
PB-SOLEDADE;584;
PB-SOSSEGO;0;
PB-SOUSA;3483;
PB-SUME;285;
PB-CAMPO DE SANTANA;425;
PB-TAPEROA;370;
PB-TAVARES;30;
PB-TEIXEIRA;430;
PB-TENORIO;0;
PB-TRIUNFO;144;
PB-UIRAUNA;860;
PB-UMBUZEIRO;375;
PB-VARZEA;75;
PB-VIEIROPOLIS;0;
PB-ZABELE;0;
PB-IGNORADO;41;
PE-ABREU E LIMA;1240;
PE-AFOGADOS DA INGAZEIRA;997;
PE-AFRANIO;46;
PE-AGRESTINA;652;
PE-AGUA PRETA;1025;
PE-AGUAS BELAS;208;
PE-ALAGOINHA;123;
PE-ALIANCA;4918;
PE-ALTINHO;550;
PE-AMARAJI;1018;
PE-ANGELIM;517;
PE-ARACOIABA;0;
PE-ARARIPINA;1755;
PE-ARCOVERDE;3440;
PE-BARRA DE GUABIRABA;90;
PE-BARREIROS;6548;
PE-BELEM DE MARIA;260;
PE-BELEM DE SAO FRANCISCO;407;
PE-BELO JARDIM;4660;
PE-BETANIA;137;
PE-BEZERROS;1207;
PE-BODOCO;73;
PE-BOM CONSELHO;743;
PE-BOM JARDIM;398;
PE-BONITO;1201;
PE-BREJAO;41;
PE-BREJINHO;13;
PE-BREJO DA MADRE DE DEUS;296;
PE-BUENOS AIRES;299;
PE-BUIQUE;613;
PE-CABO DE SANTO AGOSTINHO;15343;
PE-CABROBO;514;
PE-CACHOEIRINHA;199;
PE-CAETES;237;
PE-CALCADO;180;
PE-CALUMBI;27;
PE-CAMARAGIBE;3214;
PE-CAMOCIM DE SAO FELIX;214;
PE-CAMUTANGA;3226;
PE-CANHOTINHO;378;
PE-CAPOEIRAS;39;
PE-CARNAIBA;196;
PE-CARNAUBEIRA DA PENHA;0;
PE-CARPINA;3596;
PE-CARUARU;16493;
PE-CASINHAS;0;
PE-CATENDE;6475;
PE-CEDRO;253;
PE-CHA DE ALEGRIA;817;
PE-CHA GRANDE;296;
PE-CONDADO;408;
PE-CORRENTES;317;
PE-CORTES;3070;
PE-CUMARU;376;
PE-CUPIRA;241;
PE-CUSTODIA;640;
PE-DORMENTES;0;
PE-ESCADA;11893;
PE-EXU;793;
PE-FEIRA NOVA;404;
PE-FERNANDO DE NORONHA;81;
PE-FERREIROS;374;
PE-FLORES;336;
PE-FLORESTA;206;
PE-FREI MIGUELINHO;320;
PE-GAMELEIRA;544;
PE-GARANHUNS;6794;
PE-GLORIA DO GOITA;451;
PE-GOIANA;15598;
PE-GRANITO;136;
PE-GRAVATA;2446;
PE-IATI;20;
PE-IBIMIRIM;208;
PE-IBIRAJUBA;9;
PE-IGARASSU;9207;
PE-IGUARACI;38;
PE-INAJA;162;
PE-INGAZEIRA;88;
PE-IPOJUCA;9723;
PE-IPUBI;365;
PE-ITACURUBA;5;
PE-ITAIBA;115;
PE-ITAMARACA;801;
PE-ITAMBE;795;
PE-ITAPETIM;573;
PE-ITAPISSUMA;1099;
PE-ITAQUITINGA;356;
PE-JABOATAO DOS GUARARAPES;44372;
PE-JAQUEIRA;0;
PE-JATAUBA;23;
PE-JATOBA;0;
PE-JOAO ALFREDO;268;
PE-JOAQUIM NABUCO;6464;
PE-JUCATI;0;
PE-JUPI;151;
PE-JUREMA;17;
PE-LAGOA DO CARRO;0;
PE-LAGOA DO ITAENGA;2399;
PE-LAGOA DO OURO;157;
PE-LAGOA DOS GATOS;225;
PE-LAGOA GRANDE;0;
PE-LAJEDO;651;
PE-LIMOEIRO;3144;
PE-MACAPARANA;1800;
PE-MACHADOS;294;
PE-MANARI;0;
PE-MARAIAL;3150;
PE-MIRANDIBA;365;
PE-MORENO;3068;
PE-NAZARE DA MATA;7273;
PE-OLINDA;28117;
PE-OROBO;69;
PE-OROCO;81;
PE-OURICURI;537;
PE-PALMARES;4996;
PE-PALMEIRINA;239;
PE-PANELAS;198;
PE-PARANATAMA;15;
PE-PARNAMIRIM;200;
PE-PASSIRA;549;
PE-PAUDALHO;3047;
PE-PAULISTA;24041;
PE-PEDRA;387;
PE-PESQUEIRA;3512;
PE-PETROLANDIA;1753;
PE-PETROLINA;13093;
PE-POCAO;118;
PE-POMBOS;2137;
PE-PRIMAVERA;436;
PE-QUIPAPA;1174;
PE-QUIXABA;0;
PE-RECIFE;435023;
PE-RIACHO DAS ALMAS;470;
PE-RIBEIRAO;4755;
PE-RIO FORMOSO;9332;
PE-SAIRE;129;
PE-SALGADINHO;90;
PE-SALGUEIRO;1999;
PE-SALOA;24;
PE-SANHARO;1127;
PE-SANTA CRUZ;0;
PE-SANTA CRUZ DA BAIXA VERDE;0;
PE-SANTA CRUZ DO CAPIBARIBE;688;
PE-SANTA FILOMENA;0;
PE-SANTA MARIA DA BOA VISTA;1849;
PE-SANTA MARIA DO CAMBUCA;228;
PE-SANTA TEREZINHA;0;
PE-SAO BENEDITO DO SUL;257;
PE-SAO BENTO DO UNA;1402;
PE-SAO CAITANO;555;
PE-SAO JOAO;257;
PE-SAO JOAQUIM DO MONTE;193;
PE-SAO JOSE DA COROA GRANDE;256;
PE-SAO JOSE DO BELMONTE;72;
PE-SAO JOSE DO EGITO;837;
PE-SAO LOURENCO DA MATA;7341;
PE-SAO VICENTE FERRER;635;
PE-SERRA TALHADA;3254;
PE-SERRITA;162;
PE-SERTANIA;839;
PE-SIRINHAEM;6043;
PE-MOREILANDIA;314;
PE-SOLIDAO;152;
PE-SURUBIM;1896;
PE-TABIRA;101;
PE-TACAIMBO;373;
PE-TACARATU;132;
PE-TAMANDARE;0;
PE-TAQUARITINGA DO NORTE;574;
PE-TEREZINHA;99;
PE-TERRA NOVA;149;
PE-TIMBAUBA;7723;
PE-TORITAMA;273;
PE-TRACUNHAEM;651;
PE-TRINDADE;259;
PE-TRIUNFO;482;
PE-TUPANATINGA;262;
PE-TUPARETAMA;233;
PE-VENTUROSA;44;
PE-VERDEJANTE;144;
PE-VERTENTE DO LERIO;0;
PE-VERTENTES;349;
PE-VICENCIA;4560;
PE-VITORIA DE SANTO ANTAO;7213;
PE-XEXEU;0;
PE-IGNORADO;187;
AL-AGUA BRANCA;379;
AL-ANADIA;579;
AL-ARAPIRACA;10077;
AL-ATALAIA;3924;
AL-BARRA DE SANTO ANTONIO;363;
AL-BARRA DE SAO MIGUEL;255;
AL-BATALHA;92;
AL-BELEM;138;
AL-BELO MONTE;107;
AL-BOCA DA MATA;4089;
AL-BRANQUINHA;163;
AL-CACIMBINHAS;345;
AL-CAJUEIRO;1619;
AL-CAMPESTRE;0;
AL-CAMPO ALEGRE;1913;
AL-CAMPO GRANDE;288;
AL-CANAPI;228;
AL-CAPELA;1351;
AL-CARNEIROS;90;
AL-CHA PRETA;113;
AL-COITE DO NOIA;224;
AL-COLONIA LEOPOLDINA;2016;
AL-COQUEIRO SECO;293;
AL-CORURIPE;4925;
AL-CRAIBAS;5;
AL-DELMIRO GOUVEIA;1716;
AL-DOIS RIACHOS;11;
AL-ESTRELA DE ALAGOAS;0;
AL-FEIRA GRANDE;447;
AL-FELIZ DESERTO;134;
AL-FLEXEIRAS;683;
AL-GIRAU DO PONCIANO;71;
AL-IBATEGUARA;10;
