Município;Total
PI-RIBEIRO GONCALVES;684
PI-RIO GRANDE DO PIAUI;297
PI-SANTA CRUZ DO PIAUI;105
PI-SANTA CRUZ DOS MILAGRES;189
PI-SANTA FILOMENA;293
PI-SANTA LUZ;142
PI-SANTANA DO PIAUI;204
PI-SANTA ROSA DO PIAUI;190
PI-SANTO ANTONIO DE LISBOA;265
PI-SANTO ANTONIO DOS MILAGRES;92
PI-SANTO INACIO DO PIAUI;178
PI-SAO BRAZ DO PIAUI;192
PI-SAO FELIX DO PIAUI;192
PI-SAO FRANCISCO DE ASSIS DO PIAUI;257
PI-SAO FRANCISCO DO PIAUI;300
PI-SAO GONCALO DO GURGUEIA;200
PI-SAO GONCALO DO PIAUI;192
PI-SAO JOAO DA CANABRAVA;283
PI-SAO JOAO DA FRONTEIRA;352
PI-SAO JOAO DA SERRA;252
PI-SAO JOAO DA VARJOTA;188
PI-SAO JOAO DO ARRAIAL;310
PI-SAO JOAO DO PIAUI;1639
PI-SAO JOSE DO DIVINO;285
PI-SAO JOSE DO PEIXE;239
PI-SAO JOSE DO PIAUI;272
PI-SAO JULIAO;243
PI-SAO LOURENCO DO PIAUI;260
PI-SAO LUIS DO PIAUI;144
PI-SAO MIGUEL DA BAIXA GRANDE;205
PI-SAO MIGUEL DO FIDALGO;172
PI-SAO MIGUEL DO TAPUIO;581
PI-SAO PEDRO DO PIAUI;732
PI-SAO RAIMUNDO NONATO;2912
PI-SEBASTIAO BARROS;220
PI-SEBASTIAO LEAL;571
PI-SIGEFREDO PACHECO;368
PI-SIMOES;920
PI-SIMPLICIO MENDES;710
PI-SOCORRO DO PIAUI;17
PI-SUSSUAPARA;458
PI-TAMBORIL DO PIAUI;218
PI-TANQUE DO PIAUI;242
PI-TERESINA;276922
PI-UNIAO;4167
PI-URUCUI;3186
PI-VALENCA DO PIAUI;1766
PI-VARZEA BRANCA;187
PI-VARZEA GRANDE;47
PI-VERA MENDES;123
PI-VILA NOVA DO PIAUI;156
PI-WALL FERRAZ;216
PI-IGNORADO;0
CE-ABAIARA;815
CE-ACARAPE;2202
CE-ACARAU;3370
CE-ACOPIARA;2402
CE-AIUABA;563
CE-ALCANTARAS;951
CE-ALTANEIRA;464
CE-ALTO SANTO;1734
CE-AMONTADA;2084
CE-ANTONINA DO NORTE;565
CE-APUIARES;1096
CE-AQUIRAZ;16374
CE-ARACATI;8671
CE-ARACOIABA;1953
CE-ARARENDA;635
CE-ARARIPE;1043
CE-ARATUBA;1144
CE-ARNEIROZ;847
CE-ASSARE;1162
CE-AURORA;1287
CE-BAIXIO;417
CE-BANABUIU;1365
CE-BARBALHA;9133
CE-BARREIRA;1113
CE-BARRO;1150
CE-BARROQUINHA;1161
CE-BATURITE;2995
CE-BEBERIBE;4741
CE-BELA CRUZ;1463
CE-BOA VIAGEM;3216
CE-BREJO SANTO;6887
CE-CAMOCIM;5213
CE-CAMPOS SALES;2390
CE-CANINDE;5955
CE-CAPISTRANO;948
CE-CARIDADE;1090
CE-CARIRE;905
CE-CARIRIACU;2258
CE-CARIUS;722
CE-CARNAUBAL;1017
CE-CASCAVEL;7305
CE-CATARINA;530
CE-CATUNDA;574
CE-CAUCAIA;33290
CE-CEDRO;1250
CE-CHAVAL;1908
CE-CHORO;508
CE-CHOROZINHO;1249
CE-COREAU;1254
CE-CRATEUS;5368
CE-CRATO;17841
CE-CROATA;704
CE-CRUZ;1406
CE-DEPUTADO IRAPUAN PINHEIRO;442
CE-ERERE;531
CE-EUSEBIO;38316
CE-FARIAS BRITO;1087
CE-FORQUILHA;1510
CE-FORTALEZA;773033
CE-FORTIM;762
CE-FRECHEIRINHA;2664
CE-GENERAL SAMPAIO;554
CE-GRACA;854
CE-GRANJA;1970
CE-GRANJEIRO;46
CE-GROAIRAS;538
CE-GUAIUBA;2166
CE-GUARACIABA DO NORTE;2576
CE-GUARAMIRANGA;719
CE-HIDROLANDIA;1260
CE-HORIZONTE;16517
CE-IBARETAMA;887
CE-IBIAPINA;1217
CE-IBICUITINGA;1146
CE-ICAPUI;4396
CE-ICO;5097
CE-IGUATU;14612
CE-INDEPENDENCIA;1622
CE-IPAPORANGA;497
CE-IPAUMIRIM;797
CE-IPU;2997
CE-IPUEIRAS;1680
CE-IRACEMA;779
CE-IRAUCUBA;1841
CE-ITAICABA;464
CE-ITAITINGA;3770
CE-ITAPAJE;4486
CE-ITAPIPOCA;13988
CE-ITAPIUNA;727
CE-ITAREMA;3100
CE-ITATIRA;1068
CE-JAGUARETAMA;1097
CE-JAGUARIBARA;694
CE-JAGUARIBE;3133
CE-JAGUARUANA;2951
CE-JARDIM;1474
CE-JATI;584
CE-JIJOCA DE JERICOACOARA;3289
CE-JUAZEIRO DO NORTE;48204
CE-JUCAS;1232
CE-LAVRAS DA MANGABEIRA;1478
CE-LIMOEIRO DO NORTE;6185
CE-MADALENA;1243
CE-MARACANAU;55196
CE-MARANGUAPE;13111
CE-MARCO;3296
CE-MARTINOPOLE;1062
CE-MASSAPE;1282
CE-MAURITI;2220
CE-MERUOCA;995
CE-MILAGRES;1599
CE-MILHA;565
CE-MIRAIMA;823
CE-MISSAO VELHA;2390
CE-MOMBACA;2313
CE-MONSENHOR TABOSA;1166
CE-MORADA NOVA;5466
CE-MORAUJO;596
CE-MORRINHOS;1064
CE-MUCAMBO;1052
CE-MULUNGU;614
CE-NOVA OLINDA;1430
CE-NOVA RUSSAS;2291
CE-NOVO ORIENTE;1268
CE-OCARA;1802
CE-OROS;879
CE-PACAJUS;7643
CE-PACATUBA;6680
CE-PACOTI;817
CE-PACUJA;356
CE-PALHANO;521
CE-PALMACIA;868
CE-PARACURU;3397
CE-PARAIPABA;2862
CE-PARAMBU;1507
CE-PARAMOTI;684
CE-PEDRA BRANCA;1911
CE-PENAFORTE;832
CE-PENTECOSTE;4455
CE-PEREIRO;2130
CE-PINDORETAMA;1594
CE-PIQUET CARNEIRO;775
CE-PIRES FERREIRA;308
CE-PORANGA;672
CE-PORTEIRAS;1073
CE-POTENGI;736
CE-POTIRETAMA;520
CE-QUITERIANOPOLIS;1144
CE-QUIXADA;7135
CE-QUIXELO;903
CE-QUIXERAMOBIM;5450
CE-QUIXERE;2492
CE-REDENCAO;2530
CE-RERIUTABA;1175
CE-RUSSAS;9728
CE-SABOEIRO;1043
CE-SALITRE;1898
CE-SANTANA DO ACARAU;1792
CE-SANTANA DO CARIRI;976
CE-SANTA QUITERIA;3431
CE-SAO BENEDITO;3916
CE-SAO GONCALO DO AMARANTE;11094
CE-SAO JOAO DO JAGUARIBE;450
CE-SAO LUIS DO CURU;778
CE-SENADOR POMPEU;2984
CE-SENADOR SA;357
CE-SOBRAL;44676
CE-SOLONOPOLE;1288
CE-TABULEIRO DO NORTE;1982
CE-TAMBORIL;1228
CE-TARRAFAS;413
CE-TAUA;3897
CE-TEJUCUOCA;1087
CE-TIANGUA;7138
CE-TRAIRI;3342
CE-TURURU;1252
CE-UBAJARA;2976
CE-UMARI;336
CE-UMIRIM;897
CE-URUBURETAMA;2589
CE-URUOCA;1124
CE-VARJOTA;1988
CE-VARZEA ALEGRE;3209
CE-VICOSA DO CEARA;2878
CE-IGNORADO;0
RN-ACARI;1004
RN-ACU;5634
RN-AFONSO BEZERRA;490
RN-AGUA NOVA;211
RN-ALEXANDRIA;729
RN-ALMINO AFONSO;190
RN-ALTO DO RODRIGUES;3573
RN-ANGICOS;678
RN-ANTONIO MARTINS;298
RN-APODI;3273
RN-AREIA BRANCA;4237
RN-ARES;1976
RN-AUGUSTO SEVERO;496
RN-BAIA FORMOSA;3258
RN-BARAUNA;4017
RN-BARCELONA;245
RN-BENTO FERNANDES;331
RN-BODO;387
RN-BOM JESUS;440
RN-BREJINHO;678
RN-CAICARA DO NORTE;301
RN-CAICARA DO RIO DO VENTO;256
RN-CAICO;9537
RN-CAMPO REDONDO;512
RN-CANGUARETAMA;3107
RN-CARAUBAS;1135
RN-CARNAUBA DOS DANTAS;1356
RN-CARNAUBAIS;624
RN-CEARA-MIRIM;5427
RN-CERRO CORA;864
RN-CORONEL EZEQUIEL;334
RN-CORONEL JOAO PESSOA;248
RN-CRUZETA;962
RN-CURRAIS NOVOS;5665
RN-DOUTOR SEVERIANO;364
RN-PARNAMIRIM;39984
RN-ENCANTO;318
RN-EQUADOR;570
RN-ESPIRITO SANTO;452
RN-EXTREMOZ;2216
RN-FELIPE GUERRA;371
RN-FERNANDO PEDROZA;249
RN-FLORANIA;609
RN-FRANCISCO DANTAS;275
RN-FRUTUOSO GOMES;285
RN-GALINHOS;561
RN-GOIANINHA;2977
RN-GOVERNADOR DIX-SEPT ROSADO;963
RN-GROSSOS;1001
RN-GUAMARE;2071
RN-IELMO MARINHO;645
RN-IPANGUACU;1730
RN-IPUEIRA;240
RN-ITAJA;783
RN-ITAU;280
RN-JACANA;380
RN-JANDAIRA;641
RN-JANDUIS;433
RN-JANUARIO CICCO;298
RN-JAPI;277
RN-JARDIM DE ANGICOS;201
RN-JARDIM DE PIRANHAS;1465
RN-JARDIM DO SERIDO;1503
RN-JOAO CAMARA;2533
RN-JOAO DIAS;177
RN-JOSE DA PENHA;231
RN-JUCURUTU;1680
RN-JUNDIA;172
RN-LAGOA D ANTA;360
RN-LAGOA DE PEDRAS;327
RN-LAGOA DE VELHOS;322
RN-LAGOA NOVA;1293
RN-LAGOA SALGADA;321
RN-LAJES;937
RN-LAJES PINTADAS;295
RN-LUCRECIA;218
RN-LUIS GOMES;401
RN-MACAIBA;10680
RN-MACAU;3460
RN-MAJOR SALES;228
RN-MARCELINO VIEIRA;295
RN-MARTINS;555
RN-MAXARANGUAPE;755
RN-MESSIAS TARGINO;366
RN-MONTANHAS;521
RN-MONTE ALEGRE;1638
RN-MONTE DAS GAMELEIRAS;196
RN-MOSSORO;59109
RN-NATAL;299600
RN-NISIA FLORESTA;2362
RN-NOVA CRUZ;3238
RN-OLHO-D AGUA DO BORGES;157
RN-OURO BRANCO;455
RN-PARANA;215
RN-PARAU;262
RN-PARAZINHO;352
RN-PARELHAS;3300
RN-RIO DO FOGO;551
RN-PASSA E FICA;917
RN-PASSAGEM;279
RN-PATU;704
RN-SANTA MARIA;308
RN-PAU DOS FERROS;3432
RN-PEDRA GRANDE;706
RN-PEDRA PRETA;173
RN-PEDRO AVELINO;476
RN-PEDRO VELHO;794
RN-PENDENCIAS;1419
RN-PILOES;275
RN-POCO BRANCO;713
RN-PORTALEGRE;442
RN-PORTO DO MANGUE;634
RN-SERRA CAIADA;573
RN-PUREZA;594
RN-RAFAEL FERNANDES;187
RN-RAFAEL GODEIRO;274
RN-RIACHO DA CRUZ;259
RN-RIACHO DE SANTANA;153
RN-RIACHUELO;395
RN-RODOLFO FERNANDES;301
RN-TIBAU;654
RN-RUY BARBOSA;257
RN-SANTA CRUZ;3386
RN-SANTANA DO MATOS;684
RN-SANTANA DO SERIDO;465
RN-SANTO ANTONIO;1210
RN-SAO BENTO DO NORTE;956
RN-SAO BENTO DO TRAIRI;388
RN-SAO FERNANDO;474
RN-SAO FRANCISCO DO OESTE;424
RN-SAO GONCALO DO AMARANTE;14034
RN-SAO JOAO DO SABUGI;392
RN-SAO JOSE DE MIPIBU;5089
RN-SAO JOSE DO CAMPESTRE;528
RN-SAO JOSE DO SERIDO;882
RN-SAO MIGUEL;1157
RN-SAO MIGUEL DO GOSTOSO;736
RN-SAO PAULO DO POTENGI;1020
RN-SAO PEDRO;341
RN-SAO RAFAEL;468
RN-SAO TOME;568
RN-SAO VICENTE;573
RN-SENADOR ELOI DE SOUZA;229
RN-SENADOR GEORGINO AVELINO;20
RN-SERRA DE SAO BENTO;336
RN-SERRA DO MEL;592
RN-SERRA NEGRA DO NORTE;808
RN-SERRINHA;224
RN-SERRINHA DOS PINTOS;288
RN-SEVERIANO MELO;286
RN-SITIO NOVO;244
RN-TABOLEIRO GRANDE;341
RN-TAIPU;775
RN-TANGARA;1101
RN-TENENTE ANANIAS;344
RN-TENENTE LAURENTINO CRUZ;526
RN-TIBAU DO SUL;3143
RN-TIMBAUBA DOS BATISTAS;187
RN-TOUROS;2280
RN-TRIUNFO POTIGUAR;239
RN-UMARIZAL;598
RN-UPANEMA;730
RN-VARZEA;301
RN-VENHA-VER;268
RN-VERA CRUZ;808
RN-VICOSA;210
RN-VILA FLOR;220
RN-IGNORADO;0
PB-AGUA BRANCA;545
PB-AGUIAR;408
PB-ALAGOA GRANDE;1676
PB-ALAGOA NOVA;1486
PB-ALAGOINHA;188
PB-ALCANTIL;343
PB-ALGODAO DE JANDAIRA;371
PB-ALHANDRA;3166
PB-SAO JOAO DO RIO DO PEIXE;1204
PB-AMPARO;303
PB-APARECIDA;424
PB-ARACAGI;935
PB-ARARA;462
PB-ARARUNA;1245
PB-AREIA;1518
PB-AREIA DE BARAUNAS;265
PB-AREIAL;479
PB-AROEIRAS;1248
PB-ASSUNCAO;342
PB-BAIA DA TRAICAO;94
PB-BANANEIRAS;1302
PB-BARAUNA;262
PB-BARRA DE SANTANA;592
PB-BARRA DE SANTA ROSA;785
PB-BARRA DE SAO MIGUEL;400
PB-BAYEUX;9315
PB-BELEM;924
PB-BELEM DO BREJO DO CRUZ;418
PB-BERNARDINO BATISTA;304
PB-BOA VENTURA;444
PB-BOA VISTA;960
PB-BOM JESUS;264
PB-BOM SUCESSO;309
PB-BONITO DE SANTA FE;570
PB-BOQUEIRAO;1286
PB-IGARACY;60
PB-BORBOREMA;431
PB-BREJO DO CRUZ;734
PB-BREJO DOS SANTOS;275
PB-CAAPORA;3704
PB-CABACEIRAS;280
PB-CABEDELO;19335
PB-CACHOEIRA DOS INDIOS;471
PB-CACIMBA DE AREIA;271
PB-CACIMBA DE DENTRO;610
PB-CACIMBAS;541
PB-CAICARA;428
PB-CAJAZEIRAS;7704
PB-CAJAZEIRINHAS;283
PB-CALDAS BRANDAO;536
PB-CAMALAU;287
PB-CAMPINA GRANDE;101393
PB-CAPIM;575
PB-CARAUBAS;172
PB-CARRAPATEIRA;229
PB-CASSERENGUE;399
PB-CATINGUEIRA;291
PB-CATOLE DO ROCHA;3039
PB-CATURITE;602
PB-CONCEICAO;330
PB-CONDADO;353
PB-CONDE;3777
PB-CONGO;448
PB-COREMAS;487
PB-COXIXOLA;149
PB-CRUZ DO ESPIRITO SANTO;1262
PB-CUBATI;476
PB-CUITE;1311
PB-CUITEGI;533
PB-CUITE DE MAMANGUAPE;430
PB-CURRAL DE CIMA;311
PB-CURRAL VELHO;205
PB-DAMIAO;15
PB-DESTERRO;449
PB-VISTA SERRANA;336
PB-DIAMANTE;337
PB-DONA INES;434
PB-DUAS ESTRADAS;356
PB-EMAS;284
PB-ESPERANCA;3517
PB-FAGUNDES;514
PB-FREI MARTINHO;297
PB-GADO BRAVO;588
PB-GUARABIRA;9553
PB-GURINHEM;1250
PB-GURJAO;386
PB-IBIARA;368
PB-IMACULADA;524
PB-INGA;1685
PB-ITABAIANA;1789
PB-ITAPORANGA;2670
PB-ITAPOROROCA;1222
PB-ITATUBA;886
PB-JACARAU;1086
PB-JERICO;451
PB-JOAO PESSOA;276226
PB-JUAREZ TAVORA;478
PB-JUAZEIRINHO;1264
PB-JUNCO DO SERIDO;613
PB-JURIPIRANGA;1132
PB-JURU;442
PB-LAGOA;239
PB-LAGOA DE DENTRO;560
PB-LAGOA SECA;2077
PB-LASTRO;163
PB-LIVRAMENTO;410
PB-LOGRADOURO;220
PB-LUCENA;2134
PB-MAE D AGUA;265
PB-MALTA;464
PB-MAMANGUAPE;6834
PB-MANAIRA;498
PB-MARCACAO;354
PB-MARI;1297
PB-MARIZOPOLIS;659
PB-MASSARANDUBA;759
PB-MATARACA;1104
PB-MATINHAS;330
PB-MATO GROSSO;197
PB-MATUREIA;392
PB-MOGEIRO;1768
PB-MONTADAS;397
PB-MONTE HOREBE;254
PB-MONTEIRO;2340
PB-MULUNGU;285
PB-NATUBA;638
PB-NAZAREZINHO;379
PB-NOVA FLORESTA;543
PB-NOVA OLINDA;381
PB-NOVA PALMEIRA;432
PB-OLHO D AGUA;442
PB-OLIVEDOS;247
PB-OURO VELHO;304
PB-PARARI;220
PB-PASSAGEM;258
PB-PATOS;14266
PB-PAULISTA;489
PB-PEDRA BRANCA;335
PB-PEDRA LAVRADA;636
PB-PEDRAS DE FOGO;5401
PB-PIANCO;1495
PB-PICUI;1334
PB-PILAR;955
PB-PILOES;335
PB-PILOEZINHOS;246
PB-PIRPIRITUBA;533
PB-PITIMBU;1135
PB-POCINHOS;1272
PB-POCO DANTAS;358
PB-POCO DE JOSE DE MOURA;464
PB-POMBAL;2537
PB-PRATA;352
PB-PRINCESA ISABEL;1560
PB-PUXINANA;653
PB-QUEIMADAS;3010
PB-QUIXABA;249
PB-REMIGIO;984
PB-PEDRO REGIS;343
PB-RIACHAO;361
PB-RIACHAO DO BACAMARTE;432
PB-RIACHAO DO POCO;285
PB-RIACHO DE SANTO ANTONIO;151
PB-RIACHO DOS CAVALOS;428
PB-RIO TINTO;3831
PB-SALGADINHO;196
PB-SALGADO DE SAO FELIX;1278
PB-SANTA CECILIA;415
PB-SANTA CRUZ;380
PB-SANTA HELENA;419
PB-SANTA INES;335
PB-SANTA LUZIA;1449
PB-SANTANA DE MANGUEIRA;340
PB-SANTANA DOS GARROTES;412
PB-JOCA CLAUDINO;257
PB-SANTA RITA;23118
PB-SANTA TERESINHA;582
PB-SANTO ANDRE;253
PB-SAO BENTO;2427
PB-SAO BENTINHO;397
PB-SAO DOMINGOS DO CARIRI;118
PB-SAO DOMINGOS;254
PB-SAO FRANCISCO;223
PB-SAO JOAO DO CARIRI;496
PB-SAO JOAO DO TIGRE;252
PB-SAO JOSE DA LAGOA TAPADA;400
PB-SAO JOSE DE CAIANA;371
PB-SAO JOSE DE ESPINHARAS;688
PB-SAO JOSE DOS RAMOS;323
PB-SAO JOSE DE PIRANHAS;803
PB-SAO JOSE DE PRINCESA;6
PB-SAO JOSE DO BONFIM;134
PB-SAO JOSE DO BREJO DO CRUZ;186
PB-SAO JOSE DO SABUGI;401
PB-SAO JOSE DOS CORDEIROS;273
PB-SAO MAMEDE;669
PB-SAO MIGUEL DE TAIPU;586
PB-SAO SEBASTIAO DE LAGOA DE ROCA;675
PB-SAO SEBASTIAO DO UMBUZEIRO;243
PB-SAPE;2874
PB-SAO VICENTE DO SERIDO;492
PB-SERRA BRANCA;802
PB-SERRA DA RAIZ;262
PB-SERRA GRANDE;277
PB-SERRA REDONDA;659
PB-SERRARIA;306
PB-SERTAOZINHO;495
PB-SOBRADO;553
PB-SOLANEA;1452
PB-SOLEDADE;1237
PB-SOSSEGO;316
PB-SOUSA;8650
PB-SUME;1226
PB-TACIMA;554
PB-TAPEROA;1124
PB-TAVARES;715
PB-TEIXEIRA;929
PB-TENORIO;308
PB-TRIUNFO;478
PB-UIRAUNA;1212
PB-UMBUZEIRO;479
PB-VARZEA;365
PB-VIEIROPOLIS;329
PB-ZABELE;194
PB-IGNORADO;0
PE-ABREU E LIMA;10772
PE-AFOGADOS DA INGAZEIRA;2764
PE-AFRANIO;1075
PE-AGRESTINA;1398
PE-AGUA PRETA;1624
PE-AGUAS BELAS;1645
PE-ALAGOINHA;954
PE-ALIANCA;3001
PE-ALTINHO;894
PE-AMARAJI;1825
PE-ANGELIM;578
PE-ARACOIABA;1119
PE-ARARIPINA;5295
PE-ARCOVERDE;8644
PE-BARRA DE GUABIRABA;4819
PE-BARREIROS;4134
PE-BELEM DE MARIA;495
PE-BELEM DE SAO FRANCISCO;1951
PE-BELO JARDIM;9858
PE-BETANIA;475
PE-BEZERROS;5246
PE-BODOCO;1508
PE-BOM CONSELHO;2853
PE-BOM JARDIM;1876
PE-BONITO;2433
PE-BREJAO;490
PE-BREJINHO;495
PE-BREJO DA MADRE DE DEUS;2159
PE-BUENOS AIRES;671
PE-BUIQUE;2704
PE-CABO DE SANTO AGOSTINHO;37027
PE-CABROBO;2178
PE-CACHOEIRINHA;1313
PE-CAETES;1020
PE-CALCADO;389
PE-CALUMBI;307
PE-CAMARAGIBE;10969
PE-CAMOCIM DE SAO FELIX;923
PE-CAMUTANGA;4329
PE-CANHOTINHO;1188
PE-CAPOEIRAS;853
PE-CARNAIBA;963
PE-CARNAUBEIRA DA PENHA;403
PE-CARPINA;10464
PE-CARUARU;76815
PE-CASINHAS;657
PE-CATENDE;2239
PE-CEDRO;582
PE-CHA DE ALEGRIA;681
PE-CHA GRANDE;1244
PE-CONDADO;1650
PE-CORRENTES;978
PE-CORTES;2089
PE-CUMARU;507
PE-CUPIRA;2005
PE-CUSTODIA;2073
PE-DORMENTES;1465
PE-ESCADA;5775
PE-EXU;1877
PE-FEIRA NOVA;1185
PE-FERNANDO DE NORONHA;1414
PE-FERREIROS;841
PE-FLORES;880
PE-FLORESTA;3357
PE-FREI MIGUELINHO;614
PE-GAMELEIRA;1544
PE-GARANHUNS;19107
PE-GLORIA DO GOITA;2372
PE-GOIANA;20962
PE-GRANITO;318
PE-GRAVATA;9269
PE-IATI;915
PE-IBIMIRIM;1003
PE-IBIRAJUBA;269
PE-IGARASSU;17590
PE-IGUARACY;417
PE-INAJA;1441
PE-INGAZEIRA;267
PE-IPOJUCA;32094
PE-IPUBI;2040
PE-ITACURUBA;636
PE-ITAIBA;1007
PE-ILHA DE ITAMARACA;2066
PE-ITAMBE;3446
PE-ITAPETIM;489
PE-ITAPISSUMA;4976
PE-ITAQUITINGA;936
PE-JABOATAO DOS GUARARAPES;111460
PE-JAQUEIRA;650
PE-JATAUBA;814
PE-JATOBA;1018
PE-JOAO ALFREDO;1674
PE-JOAQUIM NABUCO;1128
PE-JUCATI;703
PE-JUPI;359
PE-JUREMA;443
PE-LAGOA DO CARRO;1328
PE-LAGOA DO ITAENGA;5578
PE-LAGOA DO OURO;792
PE-LAGOA DOS GATOS;411
PE-LAGOA GRANDE;2877
PE-LAJEDO;3796
PE-LIMOEIRO;6604
PE-MACAPARANA;948
PE-MACHADOS;976
PE-MANARI;718
PE-MARAIAL;339
PE-MIRANDIBA;509
PE-MORENO;6319
PE-NAZARE DA MATA;4681
PE-OLINDA;79193
PE-OROBO;1556
PE-OROCO;814
PE-OURICURI;2386
PE-PALMARES;6726
PE-PALMEIRINA;475
PE-PANELAS;1625
PE-PARANATAMA;762
PE-PARNAMIRIM;1289
PE-PASSIRA;1539
PE-PAUDALHO;5655
PE-PAULISTA;30761
PE-PEDRA;1159
PE-PESQUEIRA;4928
PE-PETROLANDIA;4418
PE-PETROLINA;65596
PE-POCAO;720
PE-POMBOS;2089
PE-PRIMAVERA;738
PE-QUIPAPA;1454
PE-QUIXABA;404
PE-RECIFE;678580
PE-RIACHO DAS ALMAS;1064
PE-RIBEIRAO;3354
PE-RIO FORMOSO;7744
PE-SAIRE;895
PE-SALGADINHO;454
PE-SALGUEIRO;6131
PE-SALOA;1184
PE-SANHARO;1081
PE-SANTA CRUZ;843
PE-SANTA CRUZ DA BAIXA VERDE;612
PE-SANTA CRUZ DO CAPIBARIBE;12278
PE-SANTA FILOMENA;125
PE-SANTA MARIA DA BOA VISTA;2276
PE-SANTA MARIA DO CAMBUCA;681
PE-SANTA TEREZINHA;650
PE-SAO BENEDITO DO SUL;806
PE-SAO BENTO DO UNA;4279
PE-SAO CAITANO;2942
PE-SAO JOAO;974
PE-SAO JOAQUIM DO MONTE;848
PE-SAO JOSE DA COROA GRANDE;1183
PE-SAO JOSE DO BELMONTE;2335
PE-SAO JOSE DO EGITO;2000
PE-SAO LOURENCO DA MATA;9627
PE-SAO VICENTE FERRER;1460
PE-SERRA TALHADA;11059
PE-SERRITA;1194
PE-SERTANIA;1899
PE-SIRINHAEM;8114
PE-MOREILANDIA;627
PE-SOLIDAO;354
PE-SURUBIM;6108
PE-TABIRA;1853
PE-TACAIMBO;888
PE-TACARATU;1387
PE-TAMANDARE;3042
PE-TAQUARITINGA DO NORTE;1698
PE-TEREZINHA;350
PE-TERRA NOVA;451
PE-TIMBAUBA;5167
PE-TORITAMA;5632
PE-TRACUNHAEM;701
PE-TRINDADE;2474
PE-TRIUNFO;1054
PE-TUPANATINGA;1267
PE-TUPARETAMA;610
PE-VENTUROSA;923
PE-VERDEJANTE;369
PE-VERTENTE DO LERIO;633
PE-VERTENTES;1074
PE-VICENCIA;2983
PE-VITORIA DE SANTO ANTAO;21617
PE-XEXEU;1135
PE-IGNORADO;0
AL-AGUA BRANCA;992
AL-ANADIA;989
AL-ARAPIRACA;36836
AL-ATALAIA;4874
AL-BARRA DE SANTO ANTONIO;1022
AL-BARRA DE SAO MIGUEL;1645
AL-BATALHA;1358
AL-BELEM;524
AL-BELO MONTE;299
AL-BOCA DA MATA;2631
AL-BRANQUINHA;549
AL-CACIMBINHAS;552
AL-CAJUEIRO;2180
AL-CAMPESTRE;104
AL-CAMPO ALEGRE;4640
AL-CAMPO GRANDE;621
AL-CANAPI;63
AL-CAPELA;1316
AL-CARNEIROS;439
AL-CHA PRETA;461
AL-COITE DO NOIA;519
AL-COLONIA LEOPOLDINA;2494
AL-COQUEIRO SECO;410
AL-CORURIPE;12633
AL-CRAIBAS;985
AL-DELMIRO GOUVEIA;4040
AL-DOIS RIACHOS;565
AL-ESTRELA DE ALAGOAS;738
AL-FEIRA GRANDE;827
AL-FELIZ DESERTO;509
AL-FLEXEIRAS;1063
AL-GIRAU DO PONCIANO;360
AL-IBATEGUARA;759
AL-IGACI;1212
AL-IGREJA NOVA;3985
AL-INHAPI;737
AL-JACARE DOS HOMENS;247
AL-JACUIPE;629
AL-JAPARATINGA;900
AL-JARAMATAIA;406
AL-JEQUIA DA PRAIA;2021
AL-JOAQUIM GOMES;1281
AL-JUNDIA;478
AL-JUNQUEIRO;1733
AL-LAGOA DA CANOA;969
AL-LIMOEIRO DE ANADIA;1846
AL-MACEIO;256236
AL-MAJOR ISIDORO;1084
AL-MARAGOGI;4015
AL-MARAVILHA;360
AL-MARECHAL DEODORO;8886
AL-MARIBONDO;923
AL-MAR VERMELHO;360
AL-MATA GRANDE;797
AL-MATRIZ DE CAMARAGIBE;4881
AL-MESSIAS;1175
AL-MINADOR DO NEGRAO;337
AL-MONTEIROPOLIS;465
AL-MURICI;2661
AL-NOVO LINO;1036
AL-OLHO D AGUA DAS FLORES;1807
AL-OLHO D AGUA DO CASADO;505
AL-OLHO D AGUA GRANDE;290
AL-OLIVENCA;620
AL-OURO BRANCO;414
AL-PALESTINA;288
AL-PALMEIRA DOS INDIOS;6066
AL-PAO DE ACUCAR;1035
AL-PARICONHA;539
AL-PARIPUEIRA;986
AL-PASSO DE CAMARAGIBE;1217
AL-PAULO JACINTO;448
AL-PENEDO;7389
AL-PIACABUCU;1002
AL-PILAR;4029
AL-PINDOBA;353
AL-PIRANHAS;1320
AL-POCO DAS TRINCHEIRAS;621
AL-PORTO CALVO;4059
AL-PORTO DE PEDRAS;809
AL-PORTO REAL DO COLEGIO;813
AL-QUEBRANGULO;660
AL-RIO LARGO;14673
AL-ROTEIRO;685
AL-SANTA LUZIA DO NORTE;788
AL-SANTANA DO IPANEMA;4379
AL-SANTANA DO MUNDAU;821
AL-SAO BRAS;389
AL-SAO JOSE DA LAJE;5559
AL-SAO JOSE DA TAPERA;2107
AL-SAO LUIS DO QUITUNDE;8925
AL-SAO MIGUEL DOS CAMPOS;9870
AL-SAO MIGUEL DOS MILAGRES;924
AL-SAO SEBASTIAO;2010
AL-SATUBA;1226
AL-SENADOR RUI PALMEIRA;632
AL-TANQUE D ARCA;446
AL-TAQUARANA;931
AL-TEOTONIO VILELA;4812
AL-TRAIPU;1162
AL-UNIAO DOS PALMARES;4840
AL-VICOSA;2166
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;437
SE-AQUIDABA;1772
SE-ARACAJU;218025
SE-ARAUA;727
