Município;Total
AM-PRESIDENTE FIGUEIREDO;2243
AM-RIO PRETO DA EVA;462
AM-SANTA ISABEL DO RIO NEGRO;18
AM-SANTO ANTONIO DO ICA;40
AM-SAO GABRIEL DA CACHOEIRA;580
AM-SAO PAULO DE OLIVENCA;31
AM-SAO SEBASTIAO DO UATUMA;143
AM-SILVES;60
AM-TABATINGA;471
AM-TAPAUA;189
AM-TEFE;887
AM-TONANTINS;8
AM-UARINI;7
AM-URUCARA;374
AM-URUCURITUBA;28
AM-IGNORADO;0
RR-AMAJARI;2
RR-ALTO ALEGRE;15
RR-BOA VISTA;27561
RR-BONFIM;15
RR-CANTA;50
RR-CARACARAI;90
RR-CAROEBE;4
RR-IRACEMA;5
RR-MUCAJAI;120
RR-NORMANDIA;5
RR-PACARAIMA;79
RR-RORAINOPOLIS;114
RR-SAO JOAO DA BALIZA;43
RR-SAO LUIZ;26
RR-UIRAMUTA;0
RR-IGNORADO;0
PA-ABAETETUBA;3542
PA-ABEL FIGUEIREDO;347
PA-ACARA;1296
PA-AFUA;675
PA-AGUA AZUL DO NORTE;494
PA-ALENQUER;1037
PA-ALMEIRIM;5208
PA-ALTAMIRA;5119
PA-ANAJAS;36
PA-ANANINDEUA;30900
PA-ANAPU;675
PA-AUGUSTO CORREA;433
PA-AURORA DO PARA;540
PA-AVEIRO;8
PA-BAGRE;133
PA-BAIAO;485
PA-BANNACH;208
PA-BARCARENA;9443
PA-BELEM;278447
PA-BELTERRA;367
PA-BENEVIDES;2478
PA-BOM JESUS DO TOCANTINS;2103
PA-BONITO;40
PA-BRAGANCA;1662
PA-BRASIL NOVO;77
PA-BREJO GRANDE DO ARAGUAIA;373
PA-BREU BRANCO;1699
PA-BREVES;4242
PA-BUJARU;457
PA-CACHOEIRA DO PIRIA;54
PA-CACHOEIRA DO ARARI;472
PA-CAMETA;933
PA-CANAA DOS CARAJAS;426
PA-CAPANEMA;3244
PA-CAPITAO POCO;1190
PA-CASTANHAL;13452
PA-CHAVES;280
PA-COLARES;9
PA-CONCEICAO DO ARAGUAIA;1934
PA-CONCORDIA DO PARA;935
PA-CUMARU DO NORTE;433
PA-CURIONOPOLIS;420
PA-CURRALINHO;134
PA-CURUA;258
PA-CURUCA;726
PA-DOM ELISEU;3186
PA-ELDORADO DO CARAJAS;179
PA-FARO;171
PA-FLORESTA DO ARAGUAIA;599
PA-GARRAFAO DO NORTE;170
PA-GOIANESIA DO PARA;1372
PA-GURUPA;508
PA-IGARAPE-ACU;1154
PA-IGARAPE-MIRI;2053
PA-INHANGAPI;376
PA-IPIXUNA DO PARA;742
PA-IRITUIA;588
PA-ITAITUBA;5983
PA-ITUPIRANGA;1230
PA-JACAREACANGA;347
PA-JACUNDA;2249
PA-JURUTI;761
PA-LIMOEIRO DO AJURU;13
PA-MAE DO RIO;1356
PA-MAGALHAES BARATA;218
PA-MARABA;14137
PA-MARACANA;666
PA-MARAPANIM;913
PA-MARITUBA;4517
PA-MEDICILANDIA;618
PA-MELGACO;8
PA-MOCAJUBA;161
PA-MOJU;2169
PA-MOJUI DOS CAMPOS;0
PA-MONTE ALEGRE;1823
PA-MUANA;438
PA-NOVA ESPERANCA DO PIRIA;479
PA-NOVA IPIXUNA;384
PA-NOVA TIMBOTEUA;512
PA-NOVO PROGRESSO;1427
PA-NOVO REPARTIMENTO;738
PA-OBIDOS;1633
PA-OEIRAS DO PARA;217
PA-ORIXIMINA;6374
PA-OUREM;398
PA-OURILANDIA DO NORTE;696
PA-PACAJA;157
PA-PALESTINA DO PARA;219
PA-PARAGOMINAS;9473
PA-PARAUAPEBAS;13289
PA-PAU D ARCO;104
PA-PEIXE-BOI;196
PA-PICARRA;390
PA-PLACAS;340
PA-PONTA DE PEDRAS;580
PA-PORTEL;1400
PA-PORTO DE MOZ;256
PA-PRAINHA;470
PA-PRIMAVERA;307
PA-QUATIPURU;235
PA-REDENCAO;5673
PA-RIO MARIA;808
PA-RONDON DO PARA;3823
PA-RUROPOLIS;745
PA-SALINOPOLIS;1570
PA-SALVATERRA;647
PA-SANTA BARBARA DO PARA;854
PA-SANTA CRUZ DO ARARI;30
PA-SANTA IZABEL DO PARA;3945
PA-SANTA LUZIA DO PARA;364
PA-SANTA MARIA DAS BARREIRAS;422
PA-SANTA MARIA DO PARA;713
PA-SANTANA DO ARAGUAIA;1886
PA-SANTAREM;16995
PA-SANTAREM NOVO;245
PA-SANTO ANTONIO DO TAUA;1386
PA-SAO CAETANO DE ODIVELAS;371
PA-SAO DOMINGOS DO ARAGUAIA;508
PA-SAO DOMINGOS DO CAPIM;761
PA-SAO FELIX DO XINGU;782
PA-SAO FRANCISCO DO PARA;504
PA-SAO GERALDO DO ARAGUAIA;1417
PA-SAO JOAO DA PONTA;183
PA-SAO JOAO DE PIRABAS;320
PA-SAO JOAO DO ARAGUAIA;14
PA-SAO MIGUEL DO GUAMA;3229
PA-SAO SEBASTIAO DA BOA VISTA;42
PA-SAPUCAIA;596
PA-SENADOR JOSE PORFIRIO;646
PA-SOURE;691
PA-TAILANDIA;3113
PA-TERRA ALTA;359
PA-TERRA SANTA;307
PA-TOME-ACU;3816
PA-TRACUATEUA;475
PA-TRAIRAO;384
PA-TUCUMA;1414
PA-TUCURUI;9621
PA-ULIANOPOLIS;2458
PA-URUARA;1548
PA-VIGIA;1132
PA-VISEU;1404
PA-VITORIA DO XINGU;234
PA-XINGUARA;3413
PA-IGNORADO;0
AP-SERRA DO NAVIO;70
AP-AMAPA;395
AP-PEDRA BRANCA DO AMAPARI;77
AP-CALCOENE;140
AP-CUTIAS;117
AP-FERREIRA GOMES;38
AP-ITAUBAL;25
AP-LARANJAL DO JARI;833
AP-MACAPA;48426
AP-MAZAGAO;368
AP-OIAPOQUE;351
AP-PORTO GRANDE;546
AP-PRACUUBA;23
AP-SANTANA;4028
AP-TARTARUGALZINHO;281
AP-VITORIA DO JARI;242
AP-IGNORADO;0
TO-ABREULANDIA;129
TO-AGUIARNOPOLIS;328
TO-ALIANCA DO TOCANTINS;359
TO-ALMAS;254
TO-ALVORADA;546
TO-ANANAS;547
TO-ANGICO;135
TO-APARECIDA DO RIO NEGRO;153
TO-ARAGOMINAS;182
TO-ARAGUACEMA;271
TO-ARAGUACU;653
TO-ARAGUAINA;12926
TO-ARAGUANA;124
TO-ARAGUATINS;699
TO-ARAPOEMA;656
TO-ARRAIAS;166
TO-AUGUSTINOPOLIS;289
TO-AURORA DO TOCANTINS;23
TO-AXIXA DO TOCANTINS;510
TO-BABACULANDIA;334
TO-BANDEIRANTES DO TOCANTINS;247
TO-BARRA DO OURO;58
TO-BARROLANDIA;202
TO-BERNARDO SAYAO;247
TO-BOM JESUS DO TOCANTINS;5
TO-BRASILANDIA DO TOCANTINS;133
TO-BREJINHO DE NAZARE;429
TO-BURITI DO TOCANTINS;151
TO-CACHOEIRINHA;46
TO-CAMPOS LINDOS;209
TO-CARIRI DO TOCANTINS;254
TO-CARMOLANDIA;139
TO-CARRASCO BONITO;74
TO-CASEARA;155
TO-CENTENARIO;111
TO-CHAPADA DE AREIA;46
TO-CHAPADA DA NATIVIDADE;15
TO-COLINAS DO TOCANTINS;1702
TO-COMBINADO;100
TO-CONCEICAO DO TOCANTINS;144
TO-COUTO MAGALHAES;29
TO-CRISTALANDIA;432
TO-CRIXAS DO TOCANTINS;80
TO-DARCINOPOLIS;128
TO-DIANOPOLIS;789
TO-DIVINOPOLIS DO TOCANTINS;377
TO-DOIS IRMAOS DO TOCANTINS;233
TO-DUERE;313
TO-ESPERANTINA;197
TO-FATIMA;185
TO-FIGUEIROPOLIS;445
TO-FILADELFIA;270
TO-FORMOSO DO ARAGUAIA;1570
TO-FORTALEZA DO TABOCAO;176
TO-GOIANORTE;11
TO-GOIATINS;228
TO-GUARAI;1319
TO-GURUPI;8123
TO-IPUEIRAS;92
TO-ITACAJA;199
TO-ITAGUATINS;63
TO-ITAPIRATINS;124
TO-ITAPORA DO TOCANTINS;207
TO-JAU DO TOCANTINS;239
TO-JUARINA;8
TO-LAGOA DA CONFUSAO;394
TO-LAGOA DO TOCANTINS;104
TO-LAJEADO;315
TO-LAVANDEIRA;1
TO-LIZARDA;61
TO-LUZINOPOLIS;91
TO-MARIANOPOLIS DO TOCANTINS;357
TO-MATEIROS;16
TO-MAURILANDIA DO TOCANTINS;102
TO-MIRACEMA DO TOCANTINS;1781
TO-MIRANORTE;848
TO-MONTE DO CARMO;167
TO-MONTE SANTO DO TOCANTINS;31
TO-PALMEIRAS DO TOCANTINS;190
TO-MURICILANDIA;137
TO-NATIVIDADE;229
TO-NAZARE;174
TO-NOVA OLINDA;286
TO-NOVA ROSALANDIA;153
TO-NOVO ACORDO;158
TO-NOVO ALEGRE;72
TO-NOVO JARDIM;120
TO-OLIVEIRA DE FATIMA;91
TO-PALMEIRANTE;56
TO-PALMEIROPOLIS;516
TO-PARAISO DO TOCANTINS;3591
TO-PARANA;294
TO-PAU D ARCO;144
TO-PEDRO AFONSO;749
TO-PEIXE;789
TO-PEQUIZEIRO;187
TO-COLMEIA;535
TO-PINDORAMA DO TOCANTINS;186
TO-PIRAQUE;252
TO-PIUM;390
TO-PONTE ALTA DO BOM JESUS;7
TO-PONTE ALTA DO TOCANTINS;246
TO-PORTO ALEGRE DO TOCANTINS;141
TO-PORTO NACIONAL;8708
TO-PRAIA NORTE;76
TO-PRESIDENTE KENNEDY;167
TO-PUGMIL;191
TO-RECURSOLANDIA;154
TO-RIACHINHO;121
TO-RIO DA CONCEICAO;64
TO-RIO DOS BOIS;148
TO-RIO SONO;21
TO-SAMPAIO;130
TO-SANDOLANDIA;224
TO-SANTA FE DO ARAGUAIA;202
TO-SANTA MARIA DO TOCANTINS;7
TO-SANTA RITA DO TOCANTINS;76
TO-SANTA ROSA DO TOCANTINS;152
TO-SANTA TEREZA DO TOCANTINS;18
TO-SANTA TEREZINHA DO TOCANTINS;73
TO-SAO BENTO DO TOCANTINS;7
TO-SAO FELIX DO TOCANTINS;12
TO-SAO MIGUEL DO TOCANTINS;113
TO-SAO SALVADOR DO TOCANTINS;127
TO-SAO SEBASTIAO DO TOCANTINS;101
TO-SAO VALERIO;55
TO-SILVANOPOLIS;113
TO-SITIO NOVO DO TOCANTINS;118
TO-SUCUPIRA;174
TO-TAGUATINGA;496
TO-TAIPAS DO TOCANTINS;98
TO-TALISMA;234
TO-PALMAS;65193
TO-TOCANTINIA;214
TO-TOCANTINOPOLIS;1066
TO-TUPIRAMA;79
TO-TUPIRATINS;105
TO-WANDERLANDIA;457
TO-XAMBIOA;384
TO-IGNORADO;0
MA-ACAILANDIA;7277
MA-AFONSO CUNHA;4
MA-AGUA DOCE DO MARANHAO;29
MA-ALCANTARA;509
MA-ALDEIAS ALTAS;197
MA-ALTAMIRA DO MARANHAO;13
MA-ALTO ALEGRE DO MARANHAO;289
MA-ALTO ALEGRE DO PINDARE;14
MA-ALTO PARNAIBA;139
MA-AMAPA DO MARANHAO;157
MA-AMARANTE DO MARANHAO;67
MA-ANAJATUBA;243
MA-ANAPURUS;311
MA-APICUM-ACU;0
MA-ARAGUANA;1
MA-ARAIOSES;120
MA-ARAME;246
MA-ARARI;1000
MA-AXIXA;253
MA-BACABAL;4015
MA-BACABEIRA;433
MA-BACURI;8
MA-BACURITUBA;84
MA-BALSAS;6652
MA-BARAO DE GRAJAU;466
MA-BARRA DO CORDA;2248
MA-BARREIRINHAS;1008
MA-BELAGUA;60
MA-BELA VISTA DO MARANHAO;5
MA-BENEDITO LEITE;132
MA-BEQUIMAO;427
MA-BERNARDO DO MEARIM;77
MA-BOA VISTA DO GURUPI;16
MA-BOM JARDIM;803
MA-BOM JESUS DAS SELVAS;354
MA-BOM LUGAR;126
MA-BREJO;868
MA-BREJO DE AREIA;0
MA-BURITI;41
MA-BURITI BRAVO;215
MA-BURITICUPU;989
MA-BURITIRANA;202
MA-CACHOEIRA GRANDE;171
MA-CAJAPIO;173
MA-CAJARI;9
MA-CAMPESTRE DO MARANHAO;511
MA-CANDIDO MENDES;26
MA-CANTANHEDE;301
MA-CAPINZAL DO NORTE;103
MA-CAROLINA;1129
MA-CARUTAPERA;1028
MA-CAXIAS;6226
MA-CEDRAL;12
MA-CENTRAL DO MARANHAO;100
MA-CENTRO DO GUILHERME;60
MA-CENTRO NOVO DO MARANHAO;24
MA-CHAPADINHA;2316
MA-CIDELANDIA;122
MA-CODO;4136
MA-COELHO NETO;2636
MA-COLINAS;679
MA-CONCEICAO DO LAGO-ACU;20
MA-COROATA;2586
MA-CURURUPU;667
MA-DAVINOPOLIS;260
MA-DOM PEDRO;520
MA-DUQUE BACELAR;160
MA-ESPERANTINOPOLIS;328
MA-ESTREITO;988
MA-FEIRA NOVA DO MARANHAO;4
MA-FERNANDO FALCAO;29
MA-FORMOSA DA SERRA NEGRA;191
MA-FORTALEZA DOS NOGUEIRAS;390
MA-FORTUNA;317
MA-GODOFREDO VIANA;72
MA-GONCALVES DIAS;12
MA-GOVERNADOR ARCHER;110
MA-GOVERNADOR EDISON LOBAO;396
MA-GOVERNADOR EUGENIO BARROS;389
MA-GOVERNADOR LUIZ ROCHA;45
MA-GOVERNADOR NEWTON BELLO;3
MA-GOVERNADOR NUNES FREIRE;43
MA-GRACA ARANHA;39
MA-GRAJAU;1530
MA-GUIMARAES;136
MA-HUMBERTO DE CAMPOS;212
MA-ICATU;357
MA-IGARAPE DO MEIO;1
MA-IGARAPE GRANDE;506
MA-IMPERATRIZ;22331
MA-ITAIPAVA DO GRAJAU;1
MA-ITAPECURU MIRIM;3362
MA-ITINGA DO MARANHAO;1305
MA-JATOBA;0
MA-JENIPAPO DOS VIEIRAS;34
MA-JOAO LISBOA;599
MA-JOSELANDIA;13
MA-JUNCO DO MARANHAO;0
MA-LAGO DA PEDRA;776
MA-LAGO DO JUNCO;211
MA-LAGO VERDE;32
MA-LAGOA DO MATO;72
MA-LAGO DOS RODRIGUES;17
MA-LAGOA GRANDE DO MARANHAO;94
MA-LAJEADO NOVO;16
MA-LIMA CAMPOS;368
MA-LORETO;192
MA-LUIS DOMINGUES;160
MA-MAGALHAES DE ALMEIDA;276
MA-MARACACUME;214
MA-MARAJA DO SENA;0
MA-MARANHAOZINHO;1
MA-MATA ROMA;526
MA-MATINHA;857
MA-MATOES;495
MA-MATOES DO NORTE;72
MA-MILAGRES DO MARANHAO;105
MA-MIRADOR;92
MA-MIRANDA DO NORTE;283
MA-MIRINZAL;15
MA-MONCAO;12
MA-MONTES ALTOS;257
MA-MORROS;182
MA-NINA RODRIGUES;239
MA-NOVA COLINAS;211
MA-NOVA IORQUE;5
MA-NOVA OLINDA DO MARANHAO;219
MA-OLHO D AGUA DAS CUNHAS;294
MA-OLINDA NOVA DO MARANHAO;4
MA-PACO DO LUMIAR;1702
MA-PALMEIRANDIA;180
MA-PARAIBANO;499
MA-PARNARAMA;1188
MA-PASSAGEM FRANCA;226
MA-PASTOS BONS;210
MA-PAULINO NEVES;0
MA-PAULO RAMOS;47
MA-PEDREIRAS;2362
MA-PEDRO DO ROSARIO;38
MA-PENALVA;50
MA-PERI MIRIM;5
MA-PERITORO;411
MA-PINDARE-MIRIM;912
MA-PINHEIRO;2316
MA-PIO XII;649
MA-PIRAPEMAS;4
MA-POCAO DE PEDRAS;569
MA-PORTO FRANCO;850
MA-PORTO RICO DO MARANHAO;181
MA-PRESIDENTE DUTRA;1889
MA-PRESIDENTE JUSCELINO;255
MA-PRESIDENTE MEDICI;14
MA-PRESIDENTE SARNEY;183
MA-PRESIDENTE VARGAS;64
MA-PRIMEIRA CRUZ;59
MA-RAPOSA;649
MA-RIACHAO;287
MA-RIBAMAR FIQUENE;177
MA-ROSARIO;2320
MA-SAMBAIBA;269
MA-SANTA FILOMENA DO MARANHAO;71
MA-SANTA HELENA;975
MA-SANTA INES;6187
MA-SANTA LUZIA;1088
MA-SANTA LUZIA DO PARUA;162
MA-SANTA QUITERIA DO MARANHAO;285
MA-SANTA RITA;463
MA-SANTANA DO MARANHAO;2
MA-SANTO AMARO DO MARANHAO;79
MA-SANTO ANTONIO DOS LOPES;406
MA-SAO BENEDITO DO RIO PRETO;238
MA-SAO BENTO;158
MA-SAO BERNARDO;611
MA-SAO DOMINGOS DO AZEITAO;110
MA-SAO DOMINGOS DO MARANHAO;147
MA-SAO FELIX DE BALSAS;5
MA-SAO FRANCISCO DO BREJAO;276
MA-SAO FRANCISCO DO MARANHAO;175
MA-SAO JOAO BATISTA;22
MA-SAO JOAO DO CARU;0
MA-SAO JOAO DO PARAISO;353
MA-SAO JOAO DO SOTER;143
MA-SAO JOAO DOS PATOS;847
MA-SAO JOSE DE RIBAMAR;4052
MA-SAO JOSE DOS BASILIOS;101
MA-SAO LUIS;176170
MA-SAO LUIS GONZAGA DO MARANHAO;522
MA-SAO MATEUS DO MARANHAO;959
MA-SAO PEDRO DA AGUA BRANCA;72
MA-SAO PEDRO DOS CRENTES;154
MA-SAO RAIMUNDO DAS MANGABEIRAS;1352
MA-SAO RAIMUNDO DO DOCA BEZERRA;270
MA-SAO ROBERTO;0
MA-SAO VICENTE FERRER;428
MA-SATUBINHA;48
MA-SENADOR ALEXANDRE COSTA;185
MA-SENADOR LA ROCQUE;13
MA-SERRANO DO MARANHAO;78
MA-SITIO NOVO;91
MA-SUCUPIRA DO NORTE;7
MA-SUCUPIRA DO RIACHAO;73
MA-TASSO FRAGOSO;506
MA-TIMBIRAS;523
MA-TIMON;6260
MA-TRIZIDELA DO VALE;502
MA-TUFILANDIA;1
MA-TUNTUM;441
MA-TURIACU;658
MA-TURILANDIA;194
MA-TUTOIA;4730
MA-URBANO SANTOS;255
MA-VARGEM GRANDE;920
MA-VIANA;879
MA-VILA NOVA DOS MARTIRIOS;128
MA-VITORIA DO MEARIM;975
MA-VITORINO FREIRE;849
MA-ZE DOCA;2058
MA-IGNORADO;0
PI-ACAUA;123
PI-AGRICOLANDIA;91
PI-AGUA BRANCA;429
PI-ALAGOINHA DO PIAUI;132
PI-ALEGRETE DO PIAUI;101
PI-ALTO LONGA;312
PI-ALTOS;1716
PI-ALVORADA DO GURGUEIA;72
PI-AMARANTE;361
PI-ANGICAL DO PIAUI;201
PI-ANISIO DE ABREU;104
PI-ANTONIO ALMEIDA;185
PI-AROAZES;203
PI-AROEIRAS DO ITAIM;0
PI-ARRAIAL;108
PI-ASSUNCAO DO PIAUI;122
PI-AVELINO LOPES;80
PI-BAIXA GRANDE DO RIBEIRO;251
PI-BARRA D ALCANTARA;127
PI-BARRAS;1254
PI-BARREIRAS DO PIAUI;5
PI-BARRO DURO;279
PI-BATALHA;436
PI-BELA VISTA DO PIAUI;121
PI-BELEM DO PIAUI;29
PI-BENEDITINOS;280
PI-BERTOLINIA;124
PI-BETANIA DO PIAUI;89
PI-BOA HORA;74
PI-BOCAINA;140
PI-BOM JESUS;574
PI-BOM PRINCIPIO DO PIAUI;204
PI-BONFIM DO PIAUI;101
PI-BOQUEIRAO DO PIAUI;98
PI-BRASILEIRA;87
PI-BREJO DO PIAUI;87
PI-BURITI DOS LOPES;516
PI-BURITI DOS MONTES;175
PI-CABECEIRAS DO PIAUI;184
PI-CAJAZEIRAS DO PIAUI;67
PI-CAJUEIRO DA PRAIA;229
PI-CALDEIRAO GRANDE DO PIAUI;85
PI-CAMPINAS DO PIAUI;171
PI-CAMPO ALEGRE DO FIDALGO;39
PI-CAMPO GRANDE DO PIAUI;159
PI-CAMPO LARGO DO PIAUI;118
PI-CAMPO MAIOR;2220
PI-CANAVIEIRA;1
PI-CANTO DO BURITI;376
PI-CAPITAO DE CAMPOS;271
PI-CAPITAO GERVASIO OLIVEIRA;1
PI-CARACOL;4
PI-CARAUBAS DO PIAUI;118
PI-CARIDADE DO PIAUI;134
PI-CASTELO DO PIAUI;563
PI-CAXINGO;122
PI-COCAL;628
PI-COCAL DE TELHA;167
PI-COCAL DOS ALVES;101
PI-COIVARAS;82
PI-COLONIA DO GURGUEIA;114
PI-COLONIA DO PIAUI;169
PI-CONCEICAO DO CANINDE;105
PI-CORONEL JOSE DIAS;77
PI-CORRENTE;392
PI-CRISTALANDIA DO PIAUI;90
PI-CRISTINO CASTRO;158
PI-CURIMATA;252
PI-CURRAIS;5
PI-CURRALINHOS;59
PI-CURRAL NOVO DO PIAUI;122
PI-DEMERVAL LOBAO;717
PI-DIRCEU ARCOVERDE;139
PI-DOM EXPEDITO LOPES;249
PI-DOMINGOS MOURAO;89
PI-DOM INOCENCIO;92
PI-ELESBAO VELOSO;355
PI-ELISEU MARTINS;125
PI-ESPERANTINA;1175
PI-FARTURA DO PIAUI;117
PI-FLORES DO PIAUI;57
PI-FLORESTA DO PIAUI;132
PI-FLORIANO;3485
PI-FRANCINOPOLIS;146
PI-FRANCISCO AYRES;122
PI-FRANCISCO MACEDO;35
PI-FRANCISCO SANTOS;76
PI-FRONTEIRAS;815
PI-GEMINIANO;137
PI-GILBUES;174
PI-GUADALUPE;497
PI-GUARIBAS;0
PI-HUGO NAPOLEAO;99
PI-ILHA GRANDE;197
PI-INHUMA;236
PI-IPIRANGA DO PIAUI;255
PI-ISAIAS COELHO;167
PI-ITAINOPOLIS;205
PI-ITAUEIRA;123
PI-JACOBINA DO PIAUI;99
PI-JAICOS;357
PI-JARDIM DO MULATO;139
PI-JATOBA DO PIAUI;101
PI-JERUMENHA;113
PI-JOAO COSTA;42
PI-JOAQUIM PIRES;126
PI-JOCA MARQUES;143
PI-JOSE DE FREITAS;1123
PI-JUAZEIRO DO PIAUI;79
PI-JULIO BORGES;165
PI-JUREMA;116
PI-LAGOINHA DO PIAUI;59
PI-LAGOA ALEGRE;147
PI-LAGOA DO BARRO DO PIAUI;148
PI-LAGOA DE SAO FRANCISCO;221
PI-LAGOA DO PIAUI;427
PI-LAGOA DO SITIO;166
PI-LANDRI SALES;195
PI-LUIS CORREIA;1846
PI-LUZILANDIA;445
PI-MADEIRO;263
PI-MANOEL EMIDIO;172
PI-MARCOLANDIA;132
PI-MARCOS PARENTE;56
PI-MASSAPE DO PIAUI;65
PI-MATIAS OLIMPIO;235
PI-MIGUEL ALVES;593
PI-MIGUEL LEAO;48
PI-MILTON BRANDAO;104
PI-MONSENHOR GIL;230
PI-MONSENHOR HIPOLITO;78
PI-MONTE ALEGRE DO PIAUI;127
PI-MORRO CABECA NO TEMPO;0
PI-MORRO DO CHAPEU DO PIAUI;210
PI-MURICI DOS PORTELAS;137
PI-NAZARE DO PIAUI;127
PI-NAZARIA;0
PI-NOSSA SENHORA DE NAZARE;82
PI-NOSSA SENHORA DOS REMEDIOS;122
PI-NOVO ORIENTE DO PIAUI;183
PI-NOVO SANTO ANTONIO;118
PI-OEIRAS;795
PI-OLHO D AGUA DO PIAUI;63
PI-PADRE MARCOS;187
PI-PAES LANDIM;93
PI-PAJEU DO PIAUI;62
PI-PALMEIRA DO PIAUI;62
PI-PALMEIRAIS;276
PI-PAQUETA;65
PI-PARNAGUA;98
PI-PARNAIBA;9620
PI-PASSAGEM FRANCA DO PIAUI;98
PI-PATOS DO PIAUI;237
PI-PAU D ARCO DO PIAUI;67
PI-PAULISTANA;450
PI-PAVUSSU;95
PI-PEDRO II;881
PI-PEDRO LAURENTINO;61
PI-NOVA SANTA RITA;91
PI-PICOS;4340
PI-PIMENTEIRAS;280
PI-PIO IX;722
PI-PIRACURUCA;588
PI-PIRIPIRI;2011
PI-PORTO;371
PI-PORTO ALEGRE DO PIAUI;8
PI-PRATA DO PIAUI;62
PI-QUEIMADA NOVA;172
PI-REDENCAO DO GURGUEIA;6
PI-REGENERACAO;418
PI-RIACHO FRIO;50
PI-RIBEIRA DO PIAUI;0
PI-RIBEIRO GONCALVES;104
PI-RIO GRANDE DO PIAUI;155
PI-SANTA CRUZ DO PIAUI;184
PI-SANTA CRUZ DOS MILAGRES;165
PI-SANTA FILOMENA;58
PI-SANTA LUZ;169
PI-SANTANA DO PIAUI;119
PI-SANTA ROSA DO PIAUI;119
PI-SANTO ANTONIO DE LISBOA;117
PI-SANTO ANTONIO DOS MILAGRES;56
