Município;Total
PI-SAO FELIX DO PIAUI;219
PI-SAO FRANCISCO ASSIS DO PIAUI;73
PI-SAO FRANCISCO DO PIAUI;4
PI-SAO GONCALO DO GURGEIA;37
PI-SAO GONCALO DO PIAUI;106
PI-SAO JOAO DA CANABRAVA;6
PI-SAO JOAO DA FRONTEIRA;77
PI-SAO JOAO DA SERRA;59
PI-SAO JOAO DA VARJOTA;79
PI-SAO JOAO DO ARRAIAL;30
PI-SAO JOAO DO PIAUI;609
PI-SAO JOSE DO DIVINO;41
PI-SAO JOSE DO PEIXE;47
PI-SAO JOSE DO PIAUI;151
PI-SAO JULIAO;232
PI-SAO LOURENCO DO PIAUI;5
PI-SAO LUIS DO PIAUI;54
PI-SAO MIGUEL DA BAIXA GRANDE;148
PI-SAO MIGUEL DO FIDALGO;27
PI-SAO MIGUEL DO TAPUIO;202
PI-SAO PEDRO DO PIAUI;385
PI-SAO RAIMUNDO NONATO;872
PI-SEBASTIAO BARROS;0
PI-SEBASTIAO LEAL;2
PI-SIGEFREDO PACHECO;47
PI-SIMOES;172
PI-SIMPLICIO MENDES;149
PI-SOCORRO DO PIAUI;38
PI-SUSSUAPARA;103
PI-TAMBORIL DO PIAUI;6
PI-TANQUE DO PIAUI;43
PI-TERESINA;147450
PI-UNIAO;1215
PI-URUCUI;132
PI-VALENCA DO PIAUI;634
PI-VARZEA BRANCA;29
PI-VARZEA GRANDE;108
PI-VERA MENDES;9
PI-VILA NOVA DO PIAUI;116
PI-WALL FERRAZ;0
PI-IGNORADO;0
CE-ABAIARA;309
CE-ACARAPE;880
CE-ACARAU;538
CE-ACOPIARA;978
CE-AIUABA;501
CE-ALCANTARAS;432
CE-ALTANEIRA;129
CE-ALTO SANTO;834
CE-AMONTADA;945
CE-ANTONINA DO NORTE;133
CE-APUIARES;308
CE-AQUIRAZ;3685
CE-ARACATI;3186
CE-ARACOIABA;661
CE-ARARENDA;187
CE-ARARIPE;479
CE-ARATUBA;455
CE-ARNEIROZ;276
CE-ASSARE;502
CE-AURORA;705
CE-BAIXIO;260
CE-BANABUIU;470
CE-BARBALHA;2825
CE-BARREIRA;463
CE-BARRO;654
CE-BARROQUINHA;249
CE-BATURITE;1202
CE-BEBERIBE;1004
CE-BELA CRUZ;738
CE-BOA VIAGEM;1402
CE-BREJO SANTO;1380
CE-CAMOCIM;3332
CE-CAMPOS SALES;1110
CE-CANINDE;2023
CE-CAPISTRANO;447
CE-CARIDADE;55
CE-CARIRE;340
CE-CARIRIACU;681
CE-CARIUS;425
CE-CARNAUBAL;389
CE-CASCAVEL;3522
CE-CATARINA;265
CE-CATUNDA;388
CE-CAUCAIA;10204
CE-CEDRO;644
CE-CHAVAL;905
CE-CHORO;250
CE-CHOROZINHO;952
CE-COREAU;1178
CE-CRATEUS;2150
CE-CRATO;8764
CE-CROATA;250
CE-CRUZ;394
CE-DEPUTADO IRAPUAN PINHEIRO;267
CE-ERERE;288
CE-EUSEBIO;13116
CE-FARIAS BRITO;876
CE-FORQUILHA;762
CE-FORTALEZA;398274
CE-FORTIM;236
CE-FRECHEIRINHA;312
CE-GENERAL SAMPAIO;225
CE-GRACA;357
CE-GRANJA;739
CE-GRANJEIRO;271
CE-GROAIRAS;369
CE-GUAIUBA;603
CE-GUARACIABA DO NORTE;1109
CE-GUARAMIRANGA;224
CE-HIDROLANDIA;417
CE-HORIZONTE;5380
CE-IBARETAMA;268
CE-IBIAPINA;297
CE-IBICUITINGA;368
CE-ICAPUI;444
CE-ICO;1145
CE-IGUATU;5560
CE-INDEPENDENCIA;583
CE-IPAPORANGA;397
CE-IPAUMIRIM;322
CE-IPU;758
CE-IPUEIRAS;761
CE-IRACEMA;258
CE-IRAUCUBA;601
CE-ITAICABA;397
CE-ITAITINGA;1108
CE-ITAPAGE;980
CE-ITAPIPOCA;2991
CE-ITAPIUNA;398
CE-ITAREMA;291
CE-ITATIRA;274
CE-JAGUARETAMA;505
CE-JAGUARIBARA;183
CE-JAGUARIBE;1335
CE-JAGUARUANA;1597
CE-JARDIM;536
CE-JATI;410
CE-JIJOCA DE JERICOACOARA;13
CE-JUAZEIRO DO NORTE;14896
CE-JUCAS;314
CE-LAVRAS DA MANGABEIRA;1479
CE-LIMOEIRO DO NORTE;2200
CE-MADALENA;449
CE-MARACANAU;25209
CE-MARANGUAPE;7002
CE-MARCO;658
CE-MARTINOPOLE;250
CE-MASSAPE;537
CE-MAURITI;516
CE-MERUOCA;434
CE-MILAGRES;908
CE-MILHA;235
CE-MIRAIMA;340
CE-MISSAO VELHA;689
CE-MOMBACA;1451
CE-MONSENHOR TABOSA;679
CE-MORADA NOVA;2736
CE-MORAUJO;558
CE-MORRINHOS;440
CE-MUCAMBO;386
CE-MULUNGU;276
CE-NOVA OLINDA;399
CE-NOVA RUSSAS;828
CE-NOVO ORIENTE;676
CE-OCARA;1810
CE-OROS;918
CE-PACAJUS;3768
CE-PACATUBA;3815
CE-PACOTI;369
CE-PACUJA;377
CE-PALHANO;372
CE-PALMACIA;335
CE-PARACURU;3730
CE-PARAIPABA;626
CE-PARAMBU;406
CE-PARAMOTI;409
CE-PEDRA BRANCA;1165
CE-PENAFORTE;252
CE-PENTECOSTE;617
CE-PEREIRO;477
CE-PINDORETAMA;571
CE-PIQUET CARNEIRO;164
CE-PIRES FERREIRA;112
CE-PORANGA;379
CE-PORTEIRAS;182
CE-POTENGI;220
CE-POTIRETAMA;96
CE-QUITERIANOPOLIS;153
CE-QUIXADA;3045
CE-QUIXELO;449
CE-QUIXERAMOBIM;2094
CE-QUIXERE;656
CE-REDENCAO;1146
CE-RERIUTABA;346
CE-RUSSAS;2634
CE-SABOEIRO;120
CE-SALITRE;115
CE-SANTANA DO ACARAU;591
CE-SANTANA DO CARIRI;296
CE-SANTA QUITERIA;607
CE-SAO BENEDITO;647
CE-SAO GONCALO DO AMARANTE;2155
CE-SAO JOAO DO JAGUARIBE;307
CE-SAO LUIS DO CURU;246
CE-SENADOR POMPEU;785
CE-SENADOR SA;210
CE-SOBRAL;18552
CE-SOLONOPOLE;321
CE-TABULEIRO DO NORTE;913
CE-TAMBORIL;513
CE-TARRAFAS;1268
CE-TAUA;1106
CE-TEJUCUOCA;448
CE-TIANGUA;2183
CE-TRAIRI;509
CE-TURURU;307
CE-UBAJARA;1052
CE-UMARI;309
CE-UMIRIM;381
CE-URUBURETAMA;933
CE-URUOCA;9
CE-VARJOTA;454
CE-VARZEA ALEGRE;946
CE-VICOSA DO CEARA;928
CE-IGNORADO;0
RN-ACARI;576
RN-ACU;2484
RN-AFONSO BEZERRA;435
RN-AGUA NOVA;177
RN-ALEXANDRIA;404
RN-ALMINO AFONSO;163
RN-ALTO DO RODRIGUES;966
RN-ANGICOS;405
RN-ANTONIO MARTINS;106
RN-APODI;849
RN-AREIA BRANCA;1921
RN-ARES;2543
RN-AUGUSTO SEVERO;483
RN-BAIA FORMOSA;858
RN-BARAUNA;1453
RN-BARCELONA;98
RN-BENTO FERNANDES;78
RN-BODO;60
RN-BOM JESUS;214
RN-BREJINHO;193
RN-CAICARA DO NORTE;58
RN-CAICARA DO RIO DO VENTO;145
RN-CAICO;4667
RN-CAMPO REDONDO;160
RN-CANGUARETAMA;3326
RN-CARAUBAS;1209
RN-CARNAUBA DOS DANTAS;575
RN-CARNAUBAIS;804
RN-CEARA-MIRIM;3311
RN-CERRO CORA;439
RN-CORONEL EZEQUIEL;74
RN-CORONEL JOAO PESSOA;80
RN-CRUZETA;419
RN-CURRAIS NOVOS;2714
RN-DOUTOR SEVERIANO;142
RN-PARNAMIRIM;10742
RN-ENCANTO;111
RN-EQUADOR;173
RN-ESPIRITO SANTO;120
RN-EXTREMOZ;766
RN-FELIPE GUERRA;220
RN-FERNANDO PEDROSA;2
RN-FLORANIA;270
RN-FRANCISCO DANTAS;121
RN-FRUTUOSO GOMES;213
RN-GALINHOS;84
RN-GOIANINHA;676
RN-GOVERNADOR DIX-SEPT ROSADO;308
RN-GROSSOS;415
RN-GUAMARE;600
RN-IELMO MARINHO;209
RN-IPANGUACU;1507
RN-IPUEIRA;81
RN-ITAJA;221
RN-ITAU;256
RN-JACANA;173
RN-JANDAIRA;177
RN-JANDUIS;196
RN-BOA SAUDE;199
RN-JAPI;168
RN-JARDIM DE ANGICOS;2
RN-JARDIM DE PIRANHAS;355
RN-JARDIM DO SERIDO;777
RN-JOAO CAMARA;780
RN-JOAO DIAS;130
RN-JOSE DA PENHA;159
RN-JUCURUTU;446
RN-JUNDIA;0
RN-LAGOA D ANTA;172
RN-LAGOA DE PEDRAS;78
RN-LAGOA DE VELHOS;125
RN-LAGOA NOVA;244
RN-LAGOA SALGADA;14
RN-LAJES;429
RN-LAJES PINTADAS;110
RN-LUCRECIA;109
RN-LUIS GOMES;99
RN-MACAIBA;2241
RN-MACAU;2334
RN-MAJOR SALES;52
RN-MARCELINO VIEIRA;307
RN-MARTINS;247
RN-MAXARANGUAPE;259
RN-MESSIAS TARGINO;160
RN-MONTANHAS;184
RN-MONTE ALEGRE;1046
RN-MONTE DAS GAMELEIRAS;151
RN-MOSSORO;25138
RN-NATAL;171312
RN-NISIA FLORESTA;749
RN-NOVA CRUZ;435
RN-OLHO D AGUA DO BORGES;110
RN-OURO BRANCO;164
RN-PARANA;118
RN-PARAU;118
RN-PARAZINHO;159
RN-PARELHAS;1141
RN-RIO DO FOGO;13
RN-PASSA E FICA;293
RN-PASSAGEM;144
RN-PATU;320
RN-SANTA MARIA;111
RN-PAU DOS FERROS;1220
RN-PEDRA GRANDE;159
RN-PEDRA PRETA;150
RN-PEDRO AVELINO;195
RN-PEDRO VELHO;233
RN-PENDENCIAS;682
RN-PILOES;115
RN-POCO BRANCO;293
RN-PORTALEGRE;117
RN-PORTO DO MANGUE;143
RN-SERRA CAIADA;84
RN-PUREZA;159
RN-RAFAEL FERNANDES;145
RN-RAFAEL GODEIRO;95
RN-RIACHO DA CRUZ;76
RN-RIACHO DE SANTANA;189
RN-RIACHUELO;289
RN-RODOLFO FERNANDES;224
RN-TIBAU;43
RN-RUY BARBOSA;252
RN-SANTA CRUZ;1798
RN-SANTANA DO MATOS;427
RN-SANTANA DO SERIDO;154
RN-SANTO ANTONIO;583
RN-SAO BENTO DO NORTE;139
RN-SAO BENTO DO TRAIRI;178
RN-SAO FERNANDO;104
RN-SAO FRANCISCO DO OESTE;165
RN-SAO GONCALO DO AMARANTE;7582
RN-SAO JOAO DO SABUGI;167
RN-SAO JOSE DE MIPIBU;1260
RN-SAO JOSE DO CAMPESTRE;388
RN-SAO JOSE DO SERIDO;172
RN-SAO MIGUEL;314
RN-SAO MIGUEL DE TOUROS;101
RN-SAO PAULO DO POTENGI;445
RN-SAO PEDRO;197
RN-SAO RAFAEL;135
RN-SAO TOME;343
RN-SAO VICENTE;169
RN-SENADOR ELOI DE SOUZA;207
RN-SENADOR GEORGINO AVELINO;130
RN-SERRA DE SAO BENTO;186
RN-SERRA DO MEL;57
RN-SERRA NEGRA DO NORTE;157
RN-SERRINHA;78
RN-SERRINHA DOS PINTOS;126
RN-SEVERIANO MELO;264
RN-SITIO NOVO;101
RN-TABOLEIRO GRANDE;77
RN-TAIPU;347
RN-TANGARA;453
RN-TENENTE ANANIAS;206
RN-TENENTE LAURENTINO CRUZ;151
RN-TIBAU DO SUL;334
RN-TIMBAUBA DOS BATISTAS;30
RN-TOUROS;682
RN-TRIUNFO POTIGUAR;87
RN-UMARIZAL;311
RN-UPANEMA;227
RN-VARZEA;155
RN-VENHA-VER;144
RN-VERA CRUZ;187
RN-VICOSA;2
RN-VILA FLOR;10
RN-IGNORADO;0
PB-AGUA BRANCA;126
PB-AGUIAR;384
PB-ALAGOA GRANDE;581
PB-ALAGOA NOVA;531
PB-ALAGOINHA;253
PB-ALCANTIL;3
PB-ALGODAO DE JANDAIRA;81
PB-ALHANDRA;1147
PB-SAO JOAO DO RIO DO PEIXE;635
PB-AMPARO;37
PB-APARECIDA;99
PB-ARACAGI;577
PB-ARARA;292
PB-ARARUNA;658
PB-AREIA;835
PB-AREIA DE BARAUNAS;113
PB-AREIAL;316
PB-AROEIRAS;475
PB-ASSUNCAO;5
PB-BAIA DA TRAICAO;242
PB-BANANEIRAS;428
PB-BARAUNA;95
PB-BARRA DE SANTANA;17
PB-BARRA DE SANTA ROSA;404
PB-BARRA DE SAO MIGUEL;90
PB-BAYEUX;6005
PB-BELEM;426
PB-BELEM DO BREJO DO CRUZ;138
PB-BERNARDINO BATISTA;168
PB-BOA VENTURA;95
PB-BOA VISTA;275
PB-BOM JESUS;473
PB-BOM SUCESSO;184
PB-BONITO DE SANTA FE;550
PB-BOQUEIRAO;514
PB-IGARACY;252
PB-BORBOREMA;242
PB-BREJO DO CRUZ;381
PB-BREJO DOS SANTOS;710
PB-CAAPORA;3300
PB-CABACEIRAS;241
PB-CABEDELO;6939
PB-CACHOEIRA DOS INDIOS;336
PB-CACIMBA DE AREIA;77
PB-CACIMBA DE DENTRO;279
PB-CACIMBAS;0
PB-CAICARA;329
PB-CAJAZEIRAS;3442
PB-CAJAZEIRINHAS;109
PB-CALDAS BRANDAO;224
PB-CAMALAU;205
PB-CAMPINA GRANDE;39222
PB-CAPIM;26
PB-CARAUBAS;106
PB-CARRAPATEIRA;109
PB-CASSERENGUE;148
PB-CATINGUEIRA;104
PB-CATOLE DO ROCHA;928
PB-CATURITE;99
PB-CONCEICAO;491
PB-CONDADO;150
PB-CONDE;974
PB-CONGO;91
PB-COREMAS;796
PB-COXIXOLA;0
PB-CRUZ DO ESPIRITO SANTO;709
PB-CUBATI;268
PB-CUITE;677
PB-CUITEGI;277
PB-CUITE DE MAMANGUAPE;104
PB-CURRAL DE CIMA;135
PB-CURRAL VELHO;99
PB-DAMIAO;43
PB-DESTERRO;56
PB-VISTA SERRANA;36
PB-DIAMANTE;137
PB-DONA INES;249
PB-DUAS ESTRADAS;172
PB-EMAS;142
PB-ESPERANCA;1651
PB-FAGUNDES;439
PB-FREI MARTINHO;86
PB-GADO BRAVO;45
PB-GUARABIRA;3454
PB-GURINHEM;529
PB-GURJAO;69
PB-IBIARA;108
PB-IMACULADA;308
PB-INGA;647
PB-ITABAIANA;1198
PB-ITAPORANGA;706
PB-ITAPOROROCA;606
PB-ITATUBA;232
PB-JACARAU;58
PB-JERICO;194
PB-JOAO PESSOA;167556
PB-JUAREZ TAVORA;388
PB-JUAZEIRINHO;508
PB-JUNCO DO SERIDO;353
PB-JURIPIRANGA;426
PB-JURU;152
PB-LAGOA;489
PB-LAGOA DE DENTRO;262
PB-LAGOA SECA;572
PB-LASTRO;252
PB-LIVRAMENTO;197
PB-LOGRADOURO;42
PB-LUCENA;1031
PB-MAE D AGUA;141
PB-MALTA;162
PB-MAMANGUAPE;2072
PB-MANAIRA;145
PB-MARCACAO;160
PB-MARI;526
PB-MARIZOPOLIS;10
PB-MASSARANDUBA;690
PB-MATARACA;336
PB-MATINHAS;139
PB-MATO GROSSO;97
PB-MATUREIA;79
PB-MOGEIRO;438
PB-MONTADAS;170
PB-MONTE HOREBE;136
PB-MONTEIRO;958
PB-MULUNGU;440
PB-NATUBA;124
PB-NAZAREZINHO;265
PB-NOVA FLORESTA;360
PB-NOVA OLINDA;397
PB-NOVA PALMEIRA;270
PB-OLHO D AGUA;343
PB-OLIVEDOS;173
PB-OURO VELHO;115
PB-PARARI;110
PB-PASSAGEM;86
PB-PATOS;5151
PB-PAULISTA;294
PB-PEDRA BRANCA;166
PB-PEDRA LAVRADA;299
PB-PEDRAS DE FOGO;2762
PB-PIANCO;1445
PB-PICUI;693
PB-PILAR;367
PB-PILOES;183
PB-PILOEZINHOS;277
PB-PIRPIRITUBA;443
PB-PITIMBU;200
PB-POCINHOS;2345
PB-POCO DANTAS;106
PB-POCO DE JOSE DE MOURA;62
PB-POMBAL;817
PB-PRATA;102
PB-PRINCESA ISABEL;543
PB-PUXINANA;531
PB-QUEIMADAS;1809
PB-QUIXABA;90
PB-REMIGIO;385
PB-PEDRO REGIO;164
PB-RIACHAO;42
PB-RIACHAO DO BACAMARTE;2
PB-RIACHAO DO POCO;41
PB-RIACHO DE SANTO ANTONIO;2
PB-RIACHO DOS CAVALOS;154
PB-RIO TINTO;2764
PB-SALGADINHO;118
PB-SALGADO DE SAO FELIX;1005
PB-SANTA CECILIA;131
PB-SANTA CRUZ;240
PB-SANTA HELENA;332
PB-SANTA INES;115
PB-SANTA LUZIA;740
PB-SANTANA DE MANGUEIRA;100
PB-SANTANA DOS GARROTES;298
PB-SANTAREM;179
PB-SANTA RITA;11780
PB-SANTA TERESINHA;160
PB-SANTO ANDRE;106
PB-SAO BENTO;778
PB-SAO BENTINHO;125
PB-SAO DOMINGOS DO CARIRI;0
PB-SAO DOMINGOS DE POMBAL;101
PB-SAO FRANCISCO;1
PB-SAO JOAO DO CARIRI;376
PB-SAO JOAO DO TIGRE;134
PB-SAO JOSE DA LAGOA TAPADA;203
PB-SAO JOSE DE CAIANA;84
PB-SAO JOSE DE ESPINHARAS;74
PB-SAO JOSE DOS RAMOS;138
PB-SAO JOSE DE PIRANHAS;826
PB-SAO JOSE DE PRINCESA;43
PB-SAO JOSE DO BONFIM;77
PB-SAO JOSE DO BREJO DO CRUZ;37
PB-SAO JOSE DO SABUGI;251
PB-SAO JOSE DOS CORDEIROS;157
PB-SAO MAMEDE;526
PB-SAO MIGUEL DE TAIPU;94
PB-SAO SEBASTIAO DE LAGOA DE ROCA;404
PB-SAO SEBASTIAO DO UMBUZEIRO;43
PB-SAPE;2084
PB-SERIDO;259
PB-SERRA BRANCA;392
PB-SERRA DA RAIZ;169
PB-SERRA GRANDE;143
PB-SERRA REDONDA;439
PB-SERRARIA;287
PB-SERTAOZINHO;106
PB-SOBRADO;203
PB-SOLANEA;790
PB-SOLEDADE;802
PB-SOSSEGO;119
PB-SOUSA;3552
PB-SUME;358
PB-CAMPO DE SANTANA;285
PB-TAPEROA;543
PB-TAVARES;224
PB-TEIXEIRA;299
PB-TENORIO;38
PB-TRIUNFO;202
PB-UIRAUNA;682
PB-UMBUZEIRO;168
PB-VARZEA;200
PB-VIEIROPOLIS;105
PB-ZABELE;58
PB-IGNORADO;0
PE-ABREU E LIMA;5703
PE-AFOGADOS DA INGAZEIRA;1510
PE-AFRANIO;223
PE-AGRESTINA;828
PE-AGUA PRETA;1818
PE-AGUAS BELAS;981
PE-ALAGOINHA;395
PE-ALIANCA;2659
PE-ALTINHO;652
PE-AMARAJI;771
PE-ANGELIM;262
PE-ARACOIABA;14
PE-ARARIPINA;3331
PE-ARCOVERDE;3542
PE-BARRA DE GUABIRABA;299
PE-BARREIROS;4541
PE-BELEM DE MARIA;409
PE-BELEM DE SAO FRANCISCO;853
PE-BELO JARDIM;5486
PE-BETANIA;328
PE-BEZERROS;2412
PE-BODOCO;703
PE-BOM CONSELHO;1093
PE-BOM JARDIM;913
PE-BONITO;1327
PE-BREJAO;303
PE-BREJINHO;160
PE-BREJO DA MADRE DE DEUS;861
PE-BUENOS AIRES;502
PE-BUIQUE;855
PE-CABO DE SANTO AGOSTINHO;13577
PE-CABROBO;1035
PE-CACHOEIRINHA;513
PE-CAETES;496
PE-CALCADO;267
PE-CALUMBI;348
PE-CAMARAGIBE;5951
PE-CAMOCIM DE SAO FELIX;470
PE-CAMUTANGA;2069
PE-CANHOTINHO;688
PE-CAPOEIRAS;344
PE-CARNAIBA;402
PE-CARNAUBEIRA DA PENHA;149
PE-CARPINA;4624
PE-CARUARU;20786
PE-CASINHAS;423
PE-CATENDE;3942
PE-CEDRO;424
PE-CHA DE ALEGRIA;718
PE-CHA GRANDE;627
PE-CONDADO;696
PE-CORRENTES;572
PE-CORTES;926
PE-CUMARU;431
PE-CUPIRA;472
PE-CUSTODIA;1324
PE-DORMENTES;383
PE-ESCADA;6019
PE-EXU;1010
PE-FEIRA NOVA;486
PE-FERNANDO DE NORONHA;281
PE-FERREIROS;622
PE-FLORES;483
PE-FLORESTA;909
PE-FREI MIGUELINHO;173
PE-GAMELEIRA;1455
PE-GARANHUNS;7858
PE-GLORIA DO GOITA;794
PE-GOIANA;7128
PE-GRANITO;216
PE-GRAVATA;3029
PE-IATI;146
PE-IBIMIRIM;460
PE-IBIRAJUBA;116
PE-IGARASSU;10006
PE-IGUARACI;468
PE-INAJA;426
PE-INGAZEIRA;220
PE-IPOJUCA;9198
PE-IPUBI;552
PE-ITACURUBA;48
PE-ITAIBA;61
PE-ITAMARACA;735
PE-ITAMBE;2334
PE-ITAPETIM;403
PE-ITAPISSUMA;2048
PE-ITAQUITINGA;736
PE-JABOATAO DOS GUARARAPES;51268
PE-JAQUEIRA;990
PE-JATAUBA;542
PE-JATOBA;501
PE-JOAO ALFREDO;500
PE-JOAQUIM NABUCO;5219
PE-JUCATI;161
PE-JUPI;289
PE-JUREMA;277
PE-LAGOA DO CARRO;631
PE-LAGOA DO ITAENGA;3446
PE-LAGOA DO OURO;243
PE-LAGOA DOS GATOS;345
PE-LAGOA GRANDE;1160
PE-LAJEDO;938
PE-LIMOEIRO;2965
PE-MACAPARANA;1451
PE-MACHADOS;61
PE-MANARI;145
PE-MARAIAL;2628
PE-MIRANDIBA;513
PE-MORENO;2755
PE-NAZARE DA MATA;4577
PE-OLINDA;45019
PE-OROBO;626
PE-OROCO;381
PE-OURICURI;1605
PE-PALMARES;3126
PE-PALMEIRINA;420
PE-PANELAS;578
PE-PARANATAMA;250
PE-PARNAMIRIM;576
PE-PASSIRA;483
PE-PAUDALHO;2802
PE-PAULISTA;16218
PE-PEDRA;588
PE-PESQUEIRA;2873
PE-PETROLANDIA;2631
PE-PETROLINA;21272
PE-POCAO;355
PE-POMBOS;939
PE-PRIMAVERA;1368
PE-QUIPAPA;493
PE-QUIXABA;299
PE-RECIFE;403564
PE-RIACHO DAS ALMAS;674
PE-RIBEIRAO;3028
PE-RIO FORMOSO;5192
PE-SAIRE;316
PE-SALGADINHO;165
PE-SALGUEIRO;2604
PE-SALOA;242
PE-SANHARO;895
PE-SANTA CRUZ;50
PE-SANTA CRUZ DA BAIXA VERDE;268
PE-SANTA CRUZ DO CAPIBARIBE;1760
PE-SANTA FILOMENA;267
PE-SANTA MARIA DA BOA VISTA;2021
PE-SANTA MARIA DO CAMBUCA;247
PE-SANTA TEREZINHA;401
PE-SAO BENEDITO DO SUL;382
PE-SAO BENTO DO UNA;1530
PE-SAO CAITANO;915
PE-SAO JOAO;398
PE-SAO JOAQUIM DO MONTE;604
PE-SAO JOSE DA COROA GRANDE;626
PE-SAO JOSE DO BELMONTE;1657
PE-SAO JOSE DO EGITO;1102
PE-SAO LOURENCO DA MATA;5040
PE-SAO VICENTE FERRER;870
PE-SERRA TALHADA;4156
PE-SERRITA;355
PE-SERTANIA;981
PE-SIRINHAEM;5756
PE-MOREILANDIA;537
PE-SOLIDAO;159
PE-SURUBIM;2343
PE-TABIRA;601
PE-TACAIMBO;461
PE-TACARATU;612
PE-TAMANDARE;578
PE-TAQUARITINGA DO NORTE;663
PE-TEREZINHA;136
PE-TERRA NOVA;179
PE-TIMBAUBA;5326
PE-TORITAMA;795
PE-TRACUNHAEM;572
PE-TRINDADE;924
PE-TRIUNFO;542
PE-TUPANATINGA;250
PE-TUPARETAMA;380
PE-VENTUROSA;601
PE-VERDEJANTE;408
PE-VERTENTE DO LERIO;305
PE-VERTENTES;310
PE-VICENCIA;3562
PE-VITORIA DE SANTO ANTAO;6610
PE-XEXEU;490
PE-IGNORADO;0
AL-AGUA BRANCA;460
AL-ANADIA;563
AL-ARAPIRACA;11461
AL-ATALAIA;3230
AL-BARRA DE SANTO ANTONIO;467
AL-BARRA DE SAO MIGUEL;354
AL-BATALHA;402
AL-BELEM;406
AL-BELO MONTE;165
AL-BOCA DA MATA;4064
AL-BRANQUINHA;249
AL-CACIMBINHAS;508
AL-CAJUEIRO;1899
AL-CAMPESTRE;103
AL-CAMPO ALEGRE;4305
AL-CAMPO GRANDE;202
AL-CANAPI;164
AL-CAPELA;1307
AL-CARNEIROS;278
AL-CHA PRETA;295
AL-COITE DO NOIA;399
AL-COLONIA LEOPOLDINA;2064
AL-COQUEIRO SECO;132
AL-CORURIPE;6897
AL-CRAIBAS;372
AL-DELMIRO GOUVEIA;1876
AL-DOIS RIACHOS;255
AL-ESTRELA DE ALAGOAS;147
AL-FEIRA GRANDE;138
AL-FELIZ DESERTO;175
AL-FLEXEIRAS;947
AL-GIRAU DO PONCIANO;877
AL-IBATEGUARA;147
AL-IGACI;221
AL-IGREJA NOVA;1875
AL-INHAPI;281
AL-JACARE DOS HOMENS;168
AL-JACUIPE;270
AL-JAPARATINGA;687
AL-JARAMATAIA;284
AL-JEQUIA DA PRAIA;0
AL-JOAQUIM GOMES;677
AL-JUNDIA;198
AL-JUNQUEIRO;858
AL-LAGOA DA CANOA;726
AL-LIMOEIRO DE ANADIA;632
AL-MACEIO;134743
AL-MAJOR ISIDORO;419
AL-MARAGOGI;1471
AL-MARAVILHA;223
AL-MARECHAL DEODORO;6529
AL-MARIBONDO;483
AL-MAR VERMELHO;211
AL-MATA GRANDE;538
AL-MATRIZ DE CAMARAGIBE;1478
AL-MESSIAS;393
AL-MINADOR DO NEGRAO;131
AL-MONTEIROPOLIS;108
AL-MURICI;852
AL-NOVO LINO;438
AL-OLHO D AGUA DAS FLORES;929
AL-OLHO D AGUA DO CASADO;88
AL-OLHO D AGUA GRANDE;2
AL-OLIVENCA;184
AL-OURO BRANCO;336
AL-PALESTINA;1
AL-PALMEIRA DOS INDIOS;2528
AL-PAO DE ACUCAR;622
AL-PARICONHA;150
AL-PARIPUEIRA;131
AL-PASSO DE CAMARAGIBE;386
AL-PAULO JACINTO;414
AL-PENEDO;3930
AL-PIACABUCU;612
AL-PILAR;1687
AL-PINDOBA;4
AL-PIRANHAS;256
AL-POCO DAS TRINCHEIRAS;188
AL-PORTO CALVO;1590
AL-PORTO DE PEDRAS;186
AL-PORTO REAL DO COLEGIO;195
AL-QUEBRANGULO;337
AL-RIO LARGO;5001
AL-ROTEIRO;185
AL-SANTA LUZIA DO NORTE;25
AL-SANTANA DO IPANEMA;1545
AL-SANTANA DO MUNDAU;391
AL-SAO BRAS;127
AL-SAO JOSE DA LAJE;4302
AL-SAO JOSE DA TAPERA;556
AL-SAO LUIS DO QUITUNDE;3828
AL-SAO MIGUEL DOS CAMPOS;10428
AL-SAO MIGUEL DOS MILAGRES;242
AL-SAO SEBASTIAO;449
AL-SATUBA;735
AL-SENADOR RUI PALMEIRA;123
AL-TANQUE D ARCA;244
AL-TAQUARANA;341
AL-TEOTONIO VILELA;3681
AL-TRAIPU;986
AL-UNIAO DOS PALMARES;4246
AL-VICOSA;849
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;50
SE-AQUIDABA;537
SE-ARACAJU;126706
SE-ARAUA;420
SE-AREIA BRANCA;679
SE-BARRA DOS COQUEIROS;885
SE-BOQUIM;1026
SE-BREJO GRANDE;77
SE-CAMPO DO BRITO;827
SE-CANHOBA;50
SE-CANINDE DE SAO FRANCISCO;597
SE-CAPELA;1106
SE-CARIRA;727
SE-CARMOPOLIS;1036
SE-CEDRO DE SAO JOAO;185
SE-CRISTINAPOLIS;446
SE-CUMBE;227
SE-DIVINA PASTORA;305
SE-ESTANCIA;4833
SE-FEIRA NOVA;224
SE-FREI PAULO;554
SE-GARARU;254
SE-GENERAL MAYNARD;312
SE-GRACHO CARDOSO;21
SE-ILHA DAS FLORES;320
SE-INDIAROBA;423
SE-ITABAIANA;3321
SE-ITABAIANINHA;1860
SE-ITABI;160
SE-ITAPORANGA D AJUDA;1632
SE-JAPARATUBA;1385
SE-JAPOATA;135
SE-LAGARTO;4479
SE-LARANJEIRAS;2780
SE-MACAMBIRA;194
SE-MALHADA DOS BOIS;51
