Município;Total;
PI-NOVO ORIENTE DO PIAUI;106;
PI-NOVO SANTO ANTONIO;0;
PI-OEIRAS;753;
PI-OLHO D AGUA DO PIAUI;0;
PI-PADRE MARCOS;24;
PI-PAES LANDIM;4;
PI-PAJEU DO PIAUI;0;
PI-PALMEIRA DO PIAUI;2;
PI-PALMEIRAIS;21;
PI-PAQUETA;0;
PI-PARNAGUA;4;
PI-PARNAIBA;6136;
PI-PASSAGEM FRANCA DO PIAUI;0;
PI-PATOS DO PIAUI;0;
PI-PAU D ARCO DO PIAUI;0;
PI-PAULISTANA;294;
PI-PAVUSSU;0;
PI-PEDRO II;601;
PI-PEDRO LAURENTINO;0;
PI-NOVA SANTA RITA;0;
PI-PICOS;4874;
PI-PIMENTEIRAS;83;
PI-PIO IX;156;
PI-PIRACURUCA;455;
PI-PIRIPIRI;1207;
PI-PORTO;63;
PI-PORTO ALEGRE DO PIAUI;0;
PI-PRATA DO PIAUI;51;
PI-QUEIMADA NOVA;0;
PI-REDENCAO DO GURGUEIA;122;
PI-REGENERACAO;284;
PI-RIACHO FRIO;0;
PI-RIBEIRA DO PIAUI;0;
PI-RIBEIRO GONCALVES;210;
PI-RIO GRANDE DO PIAUI;82;
PI-SANTA CRUZ DO PIAUI;48;
PI-SANTA CRUZ DOS MILAGRES;0;
PI-SANTA FILOMENA;35;
PI-SANTA LUZ;35;
PI-SANTANA DO PIAUI;0;
PI-SANTA ROSA DO PIAUI;0;
PI-SANTO ANTONIO DE LISBOA;49;
PI-SANTO ANTONIO DOS MILAGRES;0;
PI-SANTO INACIO DO PIAUI;3;
PI-SAO BRAZ DO PIAUI;0;
PI-SAO FELIX DO PIAUI;241;
PI-SAO FRANCISCO ASSIS DO PIAUI;0;
PI-SAO FRANCISCO DO PIAUI;16;
PI-SAO GONCALO DO GURGEIA;0;
PI-SAO GONCALO DO PIAUI;172;
PI-SAO JOAO DA CANABRAVA;0;
PI-SAO JOAO DA FRONTEIRA;0;
PI-SAO JOAO DA SERRA;27;
PI-SAO JOAO DA VARJOTA;0;
PI-SAO JOAO DO ARRAIAL;0;
PI-SAO JOAO DO PIAUI;223;
PI-SAO JOSE DO DIVINO;0;
PI-SAO JOSE DO PEIXE;91;
PI-SAO JOSE DO PIAUI;138;
PI-SAO JULIAO;132;
PI-SAO LOURENCO DO PIAUI;0;
PI-SAO LUIS DO PIAUI;0;
PI-SAO MIGUEL DA BAIXA GRANDE;0;
PI-SAO MIGUEL DO FIDALGO;0;
PI-SAO MIGUEL DO TAPUIO;64;
PI-SAO PEDRO DO PIAUI;340;
PI-SAO RAIMUNDO NONATO;645;
PI-SEBASTIAO BARROS;0;
PI-SEBASTIAO LEAL;0;
PI-SIGEFREDO PACHECO;0;
PI-SIMOES;229;
PI-SIMPLICIO MENDES;132;
PI-SOCORRO DO PIAUI;159;
PI-SUSSUAPARA;0;
PI-TAMBORIL DO PIAUI;0;
PI-TANQUE DO PIAUI;0;
PI-TERESINA;125841;
PI-UNIAO;764;
PI-URUCUI;122;
PI-VALENCA DO PIAUI;259;
PI-VARZEA BRANCA;0;
PI-VARZEA GRANDE;69;
PI-VERA MENDES;0;
PI-VILA NOVA DO PIAUI;0;
PI-WALL FERRAZ;0;
PI-IGNORADO;0;
CE-ABAIARA;229;
CE-ACARAPE;0;
CE-ACARAU;852;
CE-ACOPIARA;2343;
CE-AIUABA;391;
CE-ALCANTARAS;397;
CE-ALTANEIRA;271;
CE-ALTO SANTO;405;
CE-AMONTADA;0;
CE-ANTONINA DO NORTE;192;
CE-APUIARES;134;
CE-AQUIRAZ;3752;
CE-ARACATI;3545;
CE-ARACOIABA;907;
CE-ARARENDA;0;
CE-ARARIPE;312;
CE-ARATUBA;311;
CE-ARNEIROZ;162;
CE-ASSARE;1122;
CE-AURORA;127;
CE-BAIXIO;374;
CE-BANABUIU;0;
CE-BARBALHA;2411;
CE-BARREIRA;0;
CE-BARRO;549;
CE-BARROQUINHA;0;
CE-BATURITE;823;
CE-BEBERIBE;683;
CE-BELA CRUZ;969;
CE-BOA VIAGEM;1065;
CE-BREJO SANTO;758;
CE-CAMOCIM;2713;
CE-CAMPOS SALES;943;
CE-CANINDE;2018;
CE-CAPISTRANO;342;
CE-CARIDADE;57;
CE-CARIRE;153;
CE-CARIRIACU;591;
CE-CARIUS;749;
CE-CARNAUBAL;216;
CE-CASCAVEL;2401;
CE-CATARINA;310;
CE-CATUNDA;0;
CE-CAUCAIA;5834;
CE-CEDRO;950;
CE-CHAVAL;784;
CE-CHORO;0;
CE-CHOROZINHO;0;
CE-COREAU;431;
CE-CRATEUS;1775;
CE-CRATO;5658;
CE-CROATA;0;
CE-CRUZ;0;
CE-DEPUTADO IRAPUAN PINHEIRO;0;
CE-ERERE;0;
CE-EUSEBIO;0;
CE-FARIAS BRITO;806;
CE-FORQUILHA;6;
CE-FORTALEZA;380159;
CE-FORTIM;0;
CE-FRECHEIRINHA;184;
CE-GENERAL SAMPAIO;115;
CE-GRACA;0;
CE-GRANJA;631;
CE-GRANJEIRO;1;
CE-GROAIRAS;558;
CE-GUAIUBA;0;
CE-GUARACIABA DO NORTE;571;
CE-GUARAMIRANGA;40;
CE-HIDROLANDIA;19;
CE-HORIZONTE;0;
CE-IBARETAMA;0;
CE-IBIAPINA;586;
CE-IBICUITINGA;0;
CE-ICAPUI;636;
CE-ICO;1224;
CE-IGUATU;0;
CE-INDEPENDENCIA;1189;
CE-IPAPORANGA;0;
CE-IPAUMIRIM;381;
CE-IPU;1104;
CE-IPUEIRAS;874;
CE-IRACEMA;644;
CE-IRAUCUBA;643;
CE-ITAICABA;147;
CE-ITAITINGA;0;
CE-ITAPAGE;1298;
CE-ITAPIPOCA;2024;
CE-ITAPIUNA;227;
CE-ITAREMA;1;
CE-ITATIRA;186;
CE-JAGUARETAMA;549;
CE-JAGUARIBARA;193;
CE-JAGUARIBE;994;
CE-JAGUARUANA;695;
CE-JARDIM;439;
CE-JATI;27;
CE-JIJOCA DE JERICOACOARA;0;
CE-JUAZEIRO DO NORTE;10171;
CE-JUCAS;588;
CE-LAVRAS DA MANGABEIRA;1407;
CE-LIMOEIRO DO NORTE;1258;
CE-MADALENA;0;
CE-MARACANAU;5472;
CE-MARANGUAPE;10636;
CE-MARCO;646;
CE-MARTINOPOLE;35;
CE-MASSAPE;1230;
CE-MAURITI;71;
CE-MERUOCA;422;
CE-MILAGRES;740;
CE-MILHA;231;
CE-MIRAIMA;0;
CE-MISSAO VELHA;142;
CE-MOMBACA;1194;
CE-MONSENHOR TABOSA;564;
CE-MORADA NOVA;2772;
CE-MORAUJO;403;
CE-MORRINHOS;287;
CE-MUCAMBO;233;
CE-MULUNGU;229;
CE-NOVA OLINDA;308;
CE-NOVA RUSSAS;917;
CE-NOVO ORIENTE;595;
CE-OCARA;0;
CE-OROS;887;
CE-PACAJUS;2591;
CE-PACATUBA;1434;
CE-PACOTI;281;
CE-PACUJA;192;
CE-PALHANO;265;
CE-PALMACIA;298;
CE-PARACURU;1196;
CE-PARAIPABA;356;
CE-PARAMBU;39;
CE-PARAMOTI;134;
CE-PEDRA BRANCA;551;
CE-PENAFORTE;7;
CE-PENTECOSTE;667;
CE-PEREIRO;378;
CE-PINDORETAMA;0;
CE-PIQUET CARNEIRO;248;
CE-PIRES FERREIRA;0;
CE-PORANGA;323;
CE-PORTEIRAS;22;
CE-POTENGI;353;
CE-POTIRETAMA;0;
CE-QUITERIANOPOLIS;0;
CE-QUIXADA;1576;
CE-QUIXELO;236;
CE-QUIXERAMOBIM;1751;
CE-QUIXERE;628;
CE-REDENCAO;1105;
CE-RERIUTABA;566;
CE-RUSSAS;1638;
CE-SABOEIRO;296;
CE-SALITRE;0;
CE-SANTANA DO ACARAU;177;
CE-SANTANA DO CARIRI;224;
CE-SANTA QUITERIA;1166;
CE-SAO BENEDITO;516;
CE-SAO GONCALO DO AMARANTE;658;
CE-SAO JOAO DO JAGUARIBE;367;
CE-SAO LUIS DO CURU;213;
CE-SENADOR POMPEU;287;
CE-SENADOR SA;413;
CE-SOBRAL;10273;
CE-SOLONOPOLE;592;
CE-TABULEIRO DO NORTE;653;
CE-TAMBORIL;1417;
CE-TARRAFAS;0;
CE-TAUA;1087;
CE-TEJUCUOCA;0;
CE-TIANGUA;1309;
CE-TRAIRI;349;
CE-TURURU;0;
CE-UBAJARA;659;
CE-UMARI;324;
CE-UMIRIM;0;
CE-URUBURETAMA;967;
CE-URUOCA;544;
CE-VARJOTA;0;
CE-VARZEA ALEGRE;1310;
CE-VICOSA DO CEARA;747;
CE-IGNORADO;4539;
RN-ACARI;254;
RN-ACU;1167;
RN-AFONSO BEZERRA;206;
RN-AGUA NOVA;80;
RN-ALEXANDRIA;268;
RN-ALMINO AFONSO;188;
RN-ALTO DO RODRIGUES;762;
RN-ANGICOS;579;
RN-ANTONIO MARTINS;7;
RN-APODI;701;
RN-AREIA BRANCA;1512;
RN-ARES;3801;
RN-AUGUSTO SEVERO;327;
RN-BAIA FORMOSA;1806;
RN-BARAUNA;11;
RN-BARCELONA;121;
RN-BENTO FERNANDES;116;
RN-BODO;0;
RN-BOM JESUS;145;
RN-BREJINHO;77;
RN-CAICARA DO NORTE;0;
RN-CAICARA DO RIO DO VENTO;79;
RN-CAICO;2175;
RN-CAMPO REDONDO;140;
RN-CANGUARETAMA;372;
RN-CARAUBAS;517;
RN-CARNAUBA DOS DANTAS;51;
RN-CARNAUBAIS;214;
RN-CEARA-MIRIM;3474;
RN-CERRO CORA;245;
RN-CORONEL EZEQUIEL;83;
RN-CORONEL JOAO PESSOA;24;
RN-CRUZETA;170;
RN-CURRAIS NOVOS;3082;
RN-DOUTOR SEVERIANO;55;
RN-PARNAMIRIM;8010;
RN-ENCANTO;63;
RN-EQUADOR;76;
RN-ESPIRITO SANTO;5;
RN-EXTREMOZ;139;
RN-FELIPE GUERRA;134;
RN-FERNANDO PEDROSA;0;
RN-FLORANIA;149;
RN-FRANCISCO DANTAS;93;
RN-FRUTUOSO GOMES;147;
RN-GALINHOS;251;
RN-GOIANINHA;383;
RN-GOVERNADOR DIX-SEPT ROSADO;211;
RN-GROSSOS;191;
RN-GUAMARE;129;
RN-IELMO MARINHO;139;
RN-IPANGUACU;566;
RN-IPUEIRA;89;
RN-ITAJA;0;
RN-ITAU;128;
RN-JACANA;121;
RN-JANDAIRA;3;
RN-JANDUIS;166;
RN-BOA SAUDE;67;
RN-JAPI;115;
RN-JARDIM DE ANGICOS;84;
RN-JARDIM DE PIRANHAS;154;
RN-JARDIM DO SERIDO;398;
RN-JOAO CAMARA;493;
RN-JOAO DIAS;79;
RN-JOSE DA PENHA;93;
RN-JUCURUTU;203;
RN-JUNDIA;0;
RN-LAGOA D ANTA;81;
RN-LAGOA DE PEDRAS;53;
RN-LAGOA DE VELHOS;79;
RN-LAGOA NOVA;104;
RN-LAGOA SALGADA;9;
RN-LAJES;245;
RN-LAJES PINTADAS;124;
RN-LUCRECIA;86;
RN-LUIS GOMES;110;
RN-MACAIBA;2128;
RN-MACAU;3131;
RN-MAJOR SALES;0;
RN-MARCELINO VIEIRA;122;
RN-MARTINS;88;
RN-MAXARANGUAPE;165;
RN-MESSIAS TARGINO;111;
RN-MONTANHAS;170;
RN-MONTE ALEGRE;214;
RN-MONTE DAS GAMELEIRAS;144;
RN-MOSSORO;13337;
RN-NATAL;141490;
RN-NISIA FLORESTA;222;
RN-NOVA CRUZ;628;
RN-OLHO D AGUA DO BORGES;84;
RN-OURO BRANCO;90;
RN-PARANA;131;
RN-PARAU;286;
RN-PARAZINHO;119;
RN-PARELHAS;303;
RN-RIO DO FOGO;0;
RN-PASSA E FICA;88;
RN-PASSAGEM;1;
RN-PATU;152;
RN-SANTA MARIA;0;
RN-PAU DOS FERROS;610;
RN-PEDRA GRANDE;72;
RN-PEDRA PRETA;108;
RN-PEDRO AVELINO;271;
RN-PEDRO VELHO;181;
RN-PENDENCIAS;367;
RN-PILOES;35;
RN-POCO BRANCO;182;
RN-PORTALEGRE;38;
RN-PORTO DO MANGUE;0;
RN-SERRA CAIADA;89;
RN-PUREZA;89;
RN-RAFAEL FERNANDES;43;
RN-RAFAEL GODEIRO;96;
RN-RIACHO DA CRUZ;17;
RN-RIACHO DE SANTANA;86;
RN-RIACHUELO;169;
RN-RODOLFO FERNANDES;52;
RN-TIBAU;0;
RN-RUY BARBOSA;141;
RN-SANTA CRUZ;0;
RN-SANTANA DO MATOS;361;
RN-SANTANA DO SERIDO;65;
RN-SANTO ANTONIO;303;
RN-SAO BENTO DO NORTE;147;
RN-SAO BENTO DO TRAIRI;110;
RN-SAO FERNANDO;85;
RN-SAO FRANCISCO DO OESTE;14;
RN-SAO GONCALO DO AMARANTE;3374;
RN-SAO JOAO DO SABUGI;104;
RN-SAO JOSE DE MIPIBU;669;
RN-SAO JOSE DO CAMPESTRE;194;
RN-SAO JOSE DO SERIDO;231;
RN-SAO MIGUEL;111;
RN-SAO MIGUEL DE TOUROS;0;
RN-SAO PAULO DO POTENGI;336;
RN-SAO PEDRO;125;
RN-SAO RAFAEL;89;
RN-SAO TOME;269;
RN-SAO VICENTE;74;
RN-SENADOR ELOI DE SOUZA;71;
RN-SENADOR GEORGINO AVELINO;24;
RN-SERRA DE SAO BENTO;174;
RN-SERRA DO MEL;0;
RN-SERRA NEGRA DO NORTE;71;
RN-SERRINHA;124;
RN-SERRINHA DOS PINTOS;0;
RN-SEVERIANO MELO;84;
RN-SITIO NOVO;118;
RN-TABOLEIRO GRANDE;80;
RN-TAIPU;134;
RN-TANGARA;136;
RN-TENENTE ANANIAS;270;
RN-TENENTE LAURENTINO CRUZ;0;
RN-TIBAU DO SUL;1;
RN-TIMBAUBA DOS BATISTAS;49;
RN-TOUROS;558;
RN-TRIUNFO POTIGUAR;0;
RN-UMARIZAL;272;
RN-UPANEMA;337;
RN-VARZEA;70;
RN-VENHA-VER;0;
RN-VERA CRUZ;59;
RN-VICOSA;0;
RN-VILA FLOR;93;
RN-IGNORADO;487;
PB-AGUA BRANCA;71;
PB-AGUIAR;86;
PB-ALAGOA GRANDE;1035;
PB-ALAGOA NOVA;486;
PB-ALAGOINHA;146;
PB-ALCANTIL;0;
PB-ALGODAO DE JANDAIRA;0;
PB-ALHANDRA;807;
PB-SAO JOAO DO RIO DO PEIXE;84;
PB-AMPARO;0;
PB-APARECIDA;0;
PB-ARACAGI;293;
PB-ARARA;167;
PB-ARARUNA;657;
PB-AREIA;2208;
PB-AREIA DE BARAUNAS;0;
PB-AREIAL;218;
PB-AROEIRAS;889;
PB-ASSUNCAO;0;
PB-BAIA DA TRAICAO;175;
PB-BANANEIRAS;571;
PB-BARAUNA;0;
PB-BARRA DE SANTANA;0;
PB-BARRA DE SANTA ROSA;485;
PB-BARRA DE SAO MIGUEL;107;
PB-BAYEUX;4373;
PB-BELEM;357;
PB-BELEM DO BREJO DO CRUZ;62;
PB-BERNARDINO BATISTA;0;
PB-BOA VENTURA;5;
PB-BOA VISTA;0;
PB-BOM JESUS;226;
PB-BOM SUCESSO;6;
PB-BONITO DE SANTA FE;451;
PB-BOQUEIRAO;599;
PB-IGARACY;376;
PB-BORBOREMA;266;
PB-BREJO DO CRUZ;401;
PB-BREJO DOS SANTOS;283;
PB-CAAPORA;1998;
PB-CABACEIRAS;220;
PB-CABEDELO;3756;
PB-CACHOEIRA DOS INDIOS;226;
PB-CACIMBA DE AREIA;84;
PB-CACIMBA DE DENTRO;231;
PB-CACIMBAS;0;
PB-CAICARA;478;
PB-CAJAZEIRAS;2616;
PB-CAJAZEIRINHAS;0;
PB-CALDAS BRANDAO;11;
PB-CAMALAU;161;
PB-CAMPINA GRANDE;30883;
PB-CAPIM;0;
PB-CARAUBAS;0;
PB-CARRAPATEIRA;57;
PB-CASSERENGUE;0;
PB-CATINGUEIRA;71;
PB-CATOLE DO ROCHA;829;
PB-CATURITE;0;
PB-CONCEICAO;127;
PB-CONDADO;62;
PB-CONDE;890;
PB-CONGO;2;
PB-COREMAS;376;
PB-COXIXOLA;0;
PB-CRUZ DO ESPIRITO SANTO;592;
PB-CUBATI;150;
PB-CUITE;802;
PB-CUITEGI;193;
PB-CUITE DE MAMANGUAPE;0;
PB-CURRAL DE CIMA;0;
PB-CURRAL VELHO;151;
PB-DAMIAO;0;
PB-DESTERRO;49;
PB-VISTA SERRANA;39;
PB-DIAMANTE;1;
PB-DONA INES;117;
PB-DUAS ESTRADAS;188;
PB-EMAS;115;
PB-ESPERANCA;1094;
PB-FAGUNDES;16;
PB-FREI MARTINHO;83;
PB-GADO BRAVO;0;
PB-GUARABIRA;2632;
PB-GURINHEM;204;
PB-GURJAO;90;
PB-IBIARA;42;
PB-IMACULADA;5;
PB-INGA;404;
PB-ITABAIANA;1470;
PB-ITAPORANGA;564;
PB-ITAPOROROCA;429;
PB-ITATUBA;187;
PB-JACARAU;345;
PB-JERICO;390;
PB-JOAO PESSOA;152932;
PB-JUAREZ TAVORA;248;
PB-JUAZEIRINHO;355;
PB-JUNCO DO SERIDO;359;
PB-JURIPIRANGA;176;
PB-JURU;88;
PB-LAGOA;132;
PB-LAGOA DE DENTRO;235;
PB-LAGOA SECA;430;
PB-LASTRO;263;
PB-LIVRAMENTO;119;
PB-LOGRADOURO;0;
PB-LUCENA;795;
PB-MAE D AGUA;34;
PB-MALTA;6;
PB-MAMANGUAPE;1398;
PB-MANAIRA;22;
PB-MARCACAO;0;
PB-MARI;697;
PB-MARIZOPOLIS;0;
PB-MASSARANDUBA;213;
PB-MATARACA;173;
PB-MATINHAS;0;
PB-MATO GROSSO;0;
PB-MATUREIA;0;
PB-MOGEIRO;239;
PB-MONTADAS;160;
PB-MONTE HOREBE;496;
PB-MONTEIRO;830;
PB-MULUNGU;252;
PB-NATUBA;195;
PB-NAZAREZINHO;298;
PB-NOVA FLORESTA;100;
PB-NOVA OLINDA;233;
PB-NOVA PALMEIRA;156;
PB-OLHO D AGUA;246;
PB-OLIVEDOS;52;
PB-OURO VELHO;140;
PB-PARARI;0;
PB-PASSAGEM;80;
PB-PATOS;3675;
PB-PAULISTA;102;
PB-PEDRA BRANCA;169;
PB-PEDRA LAVRADA;132;
PB-PEDRAS DE FOGO;1638;
PB-PIANCO;1229;
PB-PICUI;520;
PB-PILAR;53;
PB-PILOES;108;
PB-PILOEZINHOS;304;
PB-PIRPIRITUBA;318;
PB-PITIMBU;6;
PB-POCINHOS;359;
PB-POCO DANTAS;0;
PB-POCO DE JOSE DE MOURA;0;
PB-POMBAL;1119;
PB-PRATA;7;
PB-PRINCESA ISABEL;304;
PB-PUXINANA;232;
PB-QUEIMADAS;1284;
PB-QUIXABA;0;
PB-REMIGIO;624;
PB-PEDRO REGIO;0;
PB-RIACHAO;0;
PB-RIACHAO DO BACAMARTE;0;
PB-RIACHAO DO POCO;0;
PB-RIACHO DE SANTO ANTONIO;0;
PB-RIACHO DOS CAVALOS;413;
PB-RIO TINTO;1948;
PB-SALGADINHO;51;
PB-SALGADO DE SAO FELIX;506;
PB-SANTA CECILIA;0;
PB-SANTA CRUZ;43;
PB-SANTA HELENA;12;
PB-SANTA INES;0;
PB-SANTA LUZIA;308;
PB-SANTANA DE MANGUEIRA;1;
PB-SANTANA DOS GARROTES;317;
PB-SANTAREM;0;
PB-SANTA RITA;5857;
PB-SANTA TERESINHA;77;
PB-SANTO ANDRE;0;
PB-SAO BENTO;130;
PB-SAO BENTINHO;0;
PB-SAO DOMINGOS DO CARIRI;0;
PB-SAO DOMINGOS DE POMBAL;0;
PB-SAO FRANCISCO;0;
PB-SAO JOAO DO CARIRI;216;
PB-SAO JOAO DO TIGRE;6;
PB-SAO JOSE DA LAGOA TAPADA;201;
PB-SAO JOSE DE CAIANA;66;
PB-SAO JOSE DE ESPINHARAS;86;
PB-SAO JOSE DOS RAMOS;0;
PB-SAO JOSE DE PIRANHAS;1114;
PB-SAO JOSE DE PRINCESA;0;
PB-SAO JOSE DO BONFIM;90;
PB-SAO JOSE DO BREJO DO CRUZ;0;
PB-SAO JOSE DO SABUGI;57;
PB-SAO JOSE DOS CORDEIROS;190;
PB-SAO MAMEDE;237;
PB-SAO MIGUEL DE TAIPU;116;
PB-SAO SEBASTIAO DE LAGOA DE ROCA;283;
PB-SAO SEBASTIAO DO UMBUZEIRO;95;
PB-SAPE;2397;
PB-SERIDO;159;
PB-SERRA BRANCA;362;
PB-SERRA DA RAIZ;115;
PB-SERRA GRANDE;129;
PB-SERRA REDONDA;170;
PB-SERRARIA;150;
PB-SERTAOZINHO;0;
PB-SOBRADO;0;
PB-SOLANEA;670;
PB-SOLEDADE;412;
PB-SOSSEGO;0;
PB-SOUSA;3526;
PB-SUME;290;
PB-CAMPO DE SANTANA;339;
PB-TAPEROA;365;
PB-TAVARES;49;
PB-TEIXEIRA;237;
PB-TENORIO;0;
PB-TRIUNFO;173;
PB-UIRAUNA;744;
PB-UMBUZEIRO;299;
PB-VARZEA;71;
PB-VIEIROPOLIS;0;
PB-ZABELE;0;
PB-IGNORADO;10;
PE-ABREU E LIMA;1159;
PE-AFOGADOS DA INGAZEIRA;850;
PE-AFRANIO;64;
PE-AGRESTINA;326;
PE-AGUA PRETA;1643;
PE-AGUAS BELAS;176;
PE-ALAGOINHA;285;
PE-ALIANCA;6870;
PE-ALTINHO;557;
PE-AMARAJI;655;
PE-ANGELIM;348;
PE-ARACOIABA;0;
PE-ARARIPINA;1703;
PE-ARCOVERDE;2738;
PE-BARRA DE GUABIRABA;93;
PE-BARREIROS;6254;
PE-BELEM DE MARIA;323;
PE-BELEM DE SAO FRANCISCO;253;
PE-BELO JARDIM;4453;
PE-BETANIA;123;
PE-BEZERROS;601;
PE-BODOCO;242;
PE-BOM CONSELHO;661;
PE-BOM JARDIM;348;
PE-BONITO;1955;
PE-BREJAO;55;
PE-BREJINHO;60;
PE-BREJO DA MADRE DE DEUS;313;
PE-BUENOS AIRES;287;
PE-BUIQUE;387;
PE-CABO DE SANTO AGOSTINHO;14589;
PE-CABROBO;438;
PE-CACHOEIRINHA;151;
PE-CAETES;14;
PE-CALCADO;161;
PE-CALUMBI;33;
PE-CAMARAGIBE;2298;
PE-CAMOCIM DE SAO FELIX;213;
PE-CAMUTANGA;2474;
PE-CANHOTINHO;537;
PE-CAPOEIRAS;85;
PE-CARNAIBA;226;
PE-CARNAUBEIRA DA PENHA;0;
PE-CARPINA;2587;
PE-CARUARU;14620;
PE-CASINHAS;0;
PE-CATENDE;6435;
PE-CEDRO;134;
PE-CHA DE ALEGRIA;981;
PE-CHA GRANDE;243;
PE-CONDADO;585;
PE-CORRENTES;288;
PE-CORTES;2828;
PE-CUMARU;345;
PE-CUPIRA;256;
PE-CUSTODIA;571;
PE-DORMENTES;0;
PE-ESCADA;11269;
PE-EXU;631;
PE-FEIRA NOVA;461;
PE-FERNANDO DE NORONHA;24;
PE-FERREIROS;387;
PE-FLORES;132;
PE-FLORESTA;331;
PE-FREI MIGUELINHO;134;
PE-GAMELEIRA;546;
PE-GARANHUNS;5437;
PE-GLORIA DO GOITA;466;
PE-GOIANA;8546;
PE-GRANITO;71;
PE-GRAVATA;2095;
PE-IATI;35;
PE-IBIMIRIM;159;
PE-IBIRAJUBA;11;
PE-IGARASSU;10240;
PE-IGUARACI;40;
PE-INAJA;67;
PE-INGAZEIRA;5;
PE-IPOJUCA;7312;
PE-IPUBI;277;
PE-ITACURUBA;18;
PE-ITAIBA;247;
PE-ITAMARACA;532;
PE-ITAMBE;1150;
PE-ITAPETIM;421;
PE-ITAPISSUMA;1179;
PE-ITAQUITINGA;475;
PE-JABOATAO DOS GUARARAPES;40446;
PE-JAQUEIRA;0;
PE-JATAUBA;320;
PE-JATOBA;0;
PE-JOAO ALFREDO;383;
PE-JOAQUIM NABUCO;4616;
PE-JUCATI;0;
PE-JUPI;47;
PE-JUREMA;183;
PE-LAGOA DO CARRO;56;
PE-LAGOA DO ITAENGA;1151;
PE-LAGOA DO OURO;125;
PE-LAGOA DOS GATOS;292;
PE-LAGOA GRANDE;0;
PE-LAJEDO;436;
PE-LIMOEIRO;2537;
PE-MACAPARANA;1010;
PE-MACHADOS;212;
PE-MANARI;0;
PE-MARAIAL;2536;
PE-MIRANDIBA;250;
PE-MORENO;2678;
PE-NAZARE DA MATA;3224;
PE-OLINDA;19585;
PE-OROBO;251;
PE-OROCO;66;
PE-OURICURI;828;
PE-PALMARES;3824;
PE-PALMEIRINA;214;
PE-PANELAS;240;
PE-PARANATAMA;18;
PE-PARNAMIRIM;89;
PE-PASSIRA;433;
PE-PAUDALHO;2392;
PE-PAULISTA;23262;
PE-PEDRA;271;
PE-PESQUEIRA;3185;
PE-PETROLANDIA;4859;
PE-PETROLINA;12354;
PE-POCAO;608;
PE-POMBOS;1778;
PE-PRIMAVERA;357;
PE-QUIPAPA;823;
PE-QUIXABA;0;
PE-RECIFE;446908;
PE-RIACHO DAS ALMAS;298;
PE-RIBEIRAO;7213;
PE-RIO FORMOSO;3322;
PE-SAIRE;107;
PE-SALGADINHO;73;
PE-SALGUEIRO;1459;
PE-SALOA;30;
PE-SANHARO;802;
PE-SANTA CRUZ;0;
PE-SANTA CRUZ DA BAIXA VERDE;0;
PE-SANTA CRUZ DO CAPIBARIBE;585;
PE-SANTA FILOMENA;0;
PE-SANTA MARIA DA BOA VISTA;1247;
PE-SANTA MARIA DO CAMBUCA;30;
PE-SANTA TEREZINHA;0;
PE-SAO BENEDITO DO SUL;250;
PE-SAO BENTO DO UNA;1241;
PE-SAO CAITANO;386;
PE-SAO JOAO;56;
PE-SAO JOAQUIM DO MONTE;176;
PE-SAO JOSE DA COROA GRANDE;365;
PE-SAO JOSE DO BELMONTE;627;
PE-SAO JOSE DO EGITO;916;
PE-SAO LOURENCO DA MATA;8273;
PE-SAO VICENTE FERRER;380;
PE-SERRA TALHADA;4035;
PE-SERRITA;148;
PE-SERTANIA;835;
PE-SIRINHAEM;4810;
PE-MOREILANDIA;12;
PE-SOLIDAO;148;
PE-SURUBIM;1447;
PE-TABIRA;517;
PE-TACAIMBO;348;
PE-TACARATU;136;
PE-TAMANDARE;0;
PE-TAQUARITINGA DO NORTE;538;
PE-TEREZINHA;101;
PE-TERRA NOVA;72;
PE-TIMBAUBA;4700;
PE-TORITAMA;211;
PE-TRACUNHAEM;867;
PE-TRINDADE;316;
PE-TRIUNFO;506;
PE-TUPANATINGA;141;
PE-TUPARETAMA;150;
PE-VENTUROSA;141;
PE-VERDEJANTE;73;
PE-VERTENTE DO LERIO;0;
PE-VERTENTES;197;
PE-VICENCIA;2867;
PE-VITORIA DE SANTO ANTAO;6996;
PE-XEXEU;10;
PE-IGNORADO;141;
AL-AGUA BRANCA;308;
AL-ANADIA;339;
AL-ARAPIRACA;9674;
AL-ATALAIA;4139;
AL-BARRA DE SANTO ANTONIO;185;
AL-BARRA DE SAO MIGUEL;182;
AL-BATALHA;241;
AL-BELEM;99;
AL-BELO MONTE;66;
AL-BOCA DA MATA;2792;
AL-BRANQUINHA;122;
AL-CACIMBINHAS;242;
AL-CAJUEIRO;1354;
AL-CAMPESTRE;0;
AL-CAMPO ALEGRE;2737;
AL-CAMPO GRANDE;109;
AL-CANAPI;335;
AL-CAPELA;1036;
AL-CARNEIROS;35;
AL-CHA PRETA;89;
AL-COITE DO NOIA;138;
AL-COLONIA LEOPOLDINA;3345;
AL-COQUEIRO SECO;183;
AL-CORURIPE;4190;
AL-CRAIBAS;4;
AL-DELMIRO GOUVEIA;2055;
AL-DOIS RIACHOS;115;
AL-ESTRELA DE ALAGOAS;0;
AL-FEIRA GRANDE;197;
AL-FELIZ DESERTO;103;
AL-FLEXEIRAS;719;
AL-GIRAU DO PONCIANO;417;
AL-IBATEGUARA;20;
AL-IGACI;191;
AL-IGREJA NOVA;971;
