Município;Total;
PI-NOVO ORIENTE DO PIAUI;133;
PI-NOVO SANTO ANTONIO;0;
PI-OEIRAS;764;
PI-OLHO D AGUA DO PIAUI;0;
PI-PADRE MARCOS;29;
PI-PAES LANDIM;4;
PI-PAJEU DO PIAUI;0;
PI-PALMEIRA DO PIAUI;2;
PI-PALMEIRAIS;15;
PI-PAQUETA;0;
PI-PARNAGUA;7;
PI-PARNAIBA;7208;
PI-PASSAGEM FRANCA DO PIAUI;0;
PI-PATOS DO PIAUI;0;
PI-PAU D ARCO DO PIAUI;0;
PI-PAULISTANA;264;
PI-PAVUSSU;0;
PI-PEDRO II;640;
PI-PEDRO LAURENTINO;0;
PI-NOVA SANTA RITA;0;
PI-PICOS;5951;
PI-PIMENTEIRAS;127;
PI-PIO IX;225;
PI-PIRACURUCA;531;
PI-PIRIPIRI;1399;
PI-PORTO;66;
PI-PORTO ALEGRE DO PIAUI;0;
PI-PRATA DO PIAUI;52;
PI-QUEIMADA NOVA;0;
PI-REDENCAO DO GURGUEIA;163;
PI-REGENERACAO;320;
PI-RIACHO FRIO;0;
PI-RIBEIRA DO PIAUI;0;
PI-RIBEIRO GONCALVES;220;
PI-RIO GRANDE DO PIAUI;88;
PI-SANTA CRUZ DO PIAUI;62;
PI-SANTA CRUZ DOS MILAGRES;0;
PI-SANTA FILOMENA;3;
PI-SANTA LUZ;33;
PI-SANTANA DO PIAUI;0;
PI-SANTA ROSA DO PIAUI;0;
PI-SANTO ANTONIO DE LISBOA;108;
PI-SANTO ANTONIO DOS MILAGRES;0;
PI-SANTO INACIO DO PIAUI;48;
PI-SAO BRAZ DO PIAUI;0;
PI-SAO FELIX DO PIAUI;367;
PI-SAO FRANCISCO ASSIS DO PIAUI;0;
PI-SAO FRANCISCO DO PIAUI;17;
PI-SAO GONCALO DO GURGEIA;0;
PI-SAO GONCALO DO PIAUI;206;
PI-SAO JOAO DA CANABRAVA;0;
PI-SAO JOAO DA FRONTEIRA;0;
PI-SAO JOAO DA SERRA;5;
PI-SAO JOAO DA VARJOTA;0;
PI-SAO JOAO DO ARRAIAL;0;
PI-SAO JOAO DO PIAUI;361;
PI-SAO JOSE DO DIVINO;0;
PI-SAO JOSE DO PEIXE;136;
PI-SAO JOSE DO PIAUI;142;
PI-SAO JULIAO;125;
PI-SAO LOURENCO DO PIAUI;0;
PI-SAO LUIS DO PIAUI;0;
PI-SAO MIGUEL DA BAIXA GRANDE;0;
PI-SAO MIGUEL DO FIDALGO;0;
PI-SAO MIGUEL DO TAPUIO;78;
PI-SAO PEDRO DO PIAUI;454;
PI-SAO RAIMUNDO NONATO;630;
PI-SEBASTIAO BARROS;0;
PI-SEBASTIAO LEAL;0;
PI-SIGEFREDO PACHECO;0;
PI-SIMOES;406;
PI-SIMPLICIO MENDES;124;
PI-SOCORRO DO PIAUI;3;
PI-SUSSUAPARA;0;
PI-TAMBORIL DO PIAUI;0;
PI-TANQUE DO PIAUI;0;
PI-TERESINA;133223;
PI-UNIAO;873;
PI-URUCUI;118;
PI-VALENCA DO PIAUI;384;
PI-VARZEA BRANCA;0;
PI-VARZEA GRANDE;3;
PI-VERA MENDES;0;
PI-VILA NOVA DO PIAUI;0;
PI-WALL FERRAZ;0;
PI-IGNORADO;0;
CE-ABAIARA;225;
CE-ACARAPE;0;
CE-ACARAU;1985;
CE-ACOPIARA;2904;
CE-AIUABA;1;
CE-ALCANTARAS;544;
CE-ALTANEIRA;289;
CE-ALTO SANTO;441;
CE-AMONTADA;4;
CE-ANTONINA DO NORTE;212;
CE-APUIARES;170;
CE-AQUIRAZ;4285;
CE-ARACATI;3708;
CE-ARACOIABA;873;
CE-ARARENDA;0;
CE-ARARIPE;334;
CE-ARATUBA;372;
CE-ARNEIROZ;399;
CE-ASSARE;1297;
CE-AURORA;1226;
CE-BAIXIO;559;
CE-BANABUIU;0;
CE-BARBALHA;2720;
CE-BARREIRA;0;
CE-BARRO;622;
CE-BARROQUINHA;0;
CE-BATURITE;908;
CE-BEBERIBE;659;
CE-BELA CRUZ;469;
CE-BOA VIAGEM;1181;
CE-BREJO SANTO;908;
CE-CAMOCIM;2846;
CE-CAMPOS SALES;941;
CE-CANINDE;2206;
CE-CAPISTRANO;398;
CE-CARIDADE;81;
CE-CARIRE;212;
CE-CARIRIACU;638;
CE-CARIUS;1010;
CE-CARNAUBAL;216;
CE-CASCAVEL;2428;
CE-CATARINA;370;
CE-CATUNDA;0;
CE-CAUCAIA;7628;
CE-CEDRO;1027;
CE-CHAVAL;826;
CE-CHORO;0;
CE-CHOROZINHO;0;
CE-COREAU;652;
CE-CRATEUS;1883;
CE-CRATO;6457;
CE-CROATA;0;
CE-CRUZ;291;
CE-DEPUTADO IRAPUAN PINHEIRO;0;
CE-ERERE;0;
CE-EUSEBIO;0;
CE-FARIAS BRITO;957;
CE-FORQUILHA;8;
CE-FORTALEZA;391173;
CE-FORTIM;0;
CE-FRECHEIRINHA;286;
CE-GENERAL SAMPAIO;150;
CE-GRACA;0;
CE-GRANJA;688;
CE-GRANJEIRO;1;
CE-GROAIRAS;542;
CE-GUAIUBA;0;
CE-GUARACIABA DO NORTE;821;
CE-GUARAMIRANGA;30;
CE-HIDROLANDIA;19;
CE-HORIZONTE;0;
CE-IBARETAMA;0;
CE-IBIAPINA;695;
CE-IBICUITINGA;0;
CE-ICAPUI;390;
CE-ICO;1141;
CE-IGUATU;0;
CE-INDEPENDENCIA;1314;
CE-IPAPORANGA;0;
CE-IPAUMIRIM;346;
CE-IPU;1141;
CE-IPUEIRAS;1001;
CE-IRACEMA;765;
CE-IRAUCUBA;708;
CE-ITAICABA;204;
CE-ITAITINGA;0;
CE-ITAPAGE;1436;
CE-ITAPIPOCA;2359;
CE-ITAPIUNA;365;
CE-ITAREMA;246;
CE-ITATIRA;211;
CE-JAGUARETAMA;833;
CE-JAGUARIBARA;229;
CE-JAGUARIBE;1226;
CE-JAGUARUANA;750;
CE-JARDIM;464;
CE-JATI;11;
CE-JIJOCA DE JERICOACOARA;0;
CE-JUAZEIRO DO NORTE;11155;
CE-JUCAS;421;
CE-LAVRAS DA MANGABEIRA;1243;
CE-LIMOEIRO DO NORTE;2460;
CE-MADALENA;0;
CE-MARACANAU;7617;
CE-MARANGUAPE;12148;
CE-MARCO;902;
CE-MARTINOPOLE;60;
CE-MASSAPE;1414;
CE-MAURITI;84;
CE-MERUOCA;476;
CE-MILAGRES;902;
CE-MILHA;453;
CE-MIRAIMA;0;
CE-MISSAO VELHA;568;
CE-MOMBACA;1370;
CE-MONSENHOR TABOSA;633;
CE-MORADA NOVA;3302;
CE-MORAUJO;495;
CE-MORRINHOS;395;
CE-MUCAMBO;426;
CE-MULUNGU;17;
CE-NOVA OLINDA;312;
CE-NOVA RUSSAS;1021;
CE-NOVO ORIENTE;612;
CE-OCARA;0;
CE-OROS;964;
CE-PACAJUS;2972;
CE-PACATUBA;2838;
CE-PACOTI;324;
CE-PACUJA;282;
CE-PALHANO;327;
CE-PALMACIA;299;
CE-PARACURU;1151;
CE-PARAIPABA;530;
CE-PARAMBU;712;
CE-PARAMOTI;127;
CE-PEDRA BRANCA;700;
CE-PENAFORTE;173;
CE-PENTECOSTE;719;
CE-PEREIRO;428;
CE-PINDORETAMA;0;
CE-PIQUET CARNEIRO;238;
CE-PIRES FERREIRA;0;
CE-PORANGA;375;
CE-PORTEIRAS;214;
CE-POTENGI;335;
CE-POTIRETAMA;0;
CE-QUITERIANOPOLIS;0;
CE-QUIXADA;1489;
CE-QUIXELO;493;
CE-QUIXERAMOBIM;1929;
CE-QUIXERE;644;
CE-REDENCAO;490;
CE-RERIUTABA;1103;
CE-RUSSAS;1504;
CE-SABOEIRO;327;
CE-SALITRE;0;
CE-SANTANA DO ACARAU;272;
CE-SANTANA DO CARIRI;496;
CE-SANTA QUITERIA;1140;
CE-SAO BENEDITO;560;
CE-SAO GONCALO DO AMARANTE;810;
CE-SAO JOAO DO JAGUARIBE;360;
CE-SAO LUIS DO CURU;297;
CE-SENADOR POMPEU;252;
CE-SENADOR SA;467;
CE-SOBRAL;10059;
CE-SOLONOPOLE;829;
CE-TABULEIRO DO NORTE;701;
CE-TAMBORIL;1604;
CE-TARRAFAS;0;
CE-TAUA;1870;
CE-TEJUCUOCA;0;
CE-TIANGUA;1324;
CE-TRAIRI;748;
CE-TURURU;0;
CE-UBAJARA;672;
CE-UMARI;347;
CE-UMIRIM;18;
CE-URUBURETAMA;1025;
CE-URUOCA;644;
CE-VARJOTA;253;
CE-VARZEA ALEGRE;1481;
CE-VICOSA DO CEARA;862;
CE-IGNORADO;5162;
RN-ACARI;299;
RN-ACU;2034;
RN-AFONSO BEZERRA;179;
RN-AGUA NOVA;97;
RN-ALEXANDRIA;328;
RN-ALMINO AFONSO;71;
RN-ALTO DO RODRIGUES;638;
RN-ANGICOS;800;
RN-ANTONIO MARTINS;3;
RN-APODI;849;
RN-AREIA BRANCA;2272;
RN-ARES;3384;
RN-AUGUSTO SEVERO;337;
RN-BAIA FORMOSA;1611;
RN-BARAUNA;20;
RN-BARCELONA;155;
RN-BENTO FERNANDES;118;
RN-BODO;0;
RN-BOM JESUS;185;
RN-BREJINHO;11;
RN-CAICARA DO NORTE;0;
RN-CAICARA DO RIO DO VENTO;91;
RN-CAICO;2695;
RN-CAMPO REDONDO;129;
RN-CANGUARETAMA;604;
RN-CARAUBAS;857;
RN-CARNAUBA DOS DANTAS;41;
RN-CARNAUBAIS;222;
RN-CEARA-MIRIM;4157;
RN-CERRO CORA;355;
RN-CORONEL EZEQUIEL;189;
RN-CORONEL JOAO PESSOA;16;
RN-CRUZETA;172;
RN-CURRAIS NOVOS;3104;
RN-DOUTOR SEVERIANO;34;
RN-PARNAMIRIM;7472;
RN-ENCANTO;67;
RN-EQUADOR;84;
RN-ESPIRITO SANTO;96;
RN-EXTREMOZ;144;
RN-FELIPE GUERRA;148;
RN-FERNANDO PEDROSA;0;
RN-FLORANIA;263;
RN-FRANCISCO DANTAS;134;
RN-FRUTUOSO GOMES;126;
RN-GALINHOS;238;
RN-GOIANINHA;449;
RN-GOVERNADOR DIX-SEPT ROSADO;249;
RN-GROSSOS;212;
RN-GUAMARE;177;
RN-IELMO MARINHO;158;
RN-IPANGUACU;537;
RN-IPUEIRA;92;
RN-ITAJA;0;
RN-ITAU;212;
RN-JACANA;129;
RN-JANDAIRA;46;
RN-JANDUIS;227;
RN-BOA SAUDE;117;
RN-JAPI;177;
RN-JARDIM DE ANGICOS;90;
RN-JARDIM DE PIRANHAS;297;
RN-JARDIM DO SERIDO;698;
RN-JOAO CAMARA;301;
RN-JOAO DIAS;112;
RN-JOSE DA PENHA;119;
RN-JUCURUTU;175;
RN-JUNDIA;0;
RN-LAGOA D ANTA;105;
RN-LAGOA DE PEDRAS;56;
RN-LAGOA DE VELHOS;75;
RN-LAGOA NOVA;122;
RN-LAGOA SALGADA;2;
RN-LAJES;352;
RN-LAJES PINTADAS;159;
RN-LUCRECIA;101;
RN-LUIS GOMES;125;
RN-MACAIBA;2880;
RN-MACAU;2702;
RN-MAJOR SALES;0;
RN-MARCELINO VIEIRA;169;
RN-MARTINS;128;
RN-MAXARANGUAPE;93;
RN-MESSIAS TARGINO;149;
RN-MONTANHAS;175;
RN-MONTE ALEGRE;30;
RN-MONTE DAS GAMELEIRAS;185;
RN-MOSSORO;17411;
RN-NATAL;176530;
RN-NISIA FLORESTA;317;
RN-NOVA CRUZ;648;
RN-OLHO D AGUA DO BORGES;116;
RN-OURO BRANCO;119;
RN-PARANA;85;
RN-PARAU;163;
RN-PARAZINHO;54;
RN-PARELHAS;345;
RN-RIO DO FOGO;0;
RN-PASSA E FICA;131;
RN-PASSAGEM;1;
RN-PATU;166;
RN-SANTA MARIA;0;
RN-PAU DOS FERROS;876;
RN-PEDRA GRANDE;100;
RN-PEDRA PRETA;104;
RN-PEDRO AVELINO;281;
RN-PEDRO VELHO;200;
RN-PENDENCIAS;438;
RN-PILOES;1;
RN-POCO BRANCO;260;
RN-PORTALEGRE;45;
RN-PORTO DO MANGUE;0;
RN-SERRA CAIADA;126;
RN-PUREZA;27;
RN-RAFAEL FERNANDES;87;
RN-RAFAEL GODEIRO;147;
RN-RIACHO DA CRUZ;16;
RN-RIACHO DE SANTANA;135;
RN-RIACHUELO;255;
RN-RODOLFO FERNANDES;73;
RN-TIBAU;0;
RN-RUY BARBOSA;215;
RN-SANTA CRUZ;0;
RN-SANTANA DO MATOS;499;
RN-SANTANA DO SERIDO;81;
RN-SANTO ANTONIO;321;
RN-SAO BENTO DO NORTE;152;
RN-SAO BENTO DO TRAIRI;152;
RN-SAO FERNANDO;112;
RN-SAO FRANCISCO DO OESTE;12;
RN-SAO GONCALO DO AMARANTE;4417;
RN-SAO JOAO DO SABUGI;118;
RN-SAO JOSE DE MIPIBU;526;
RN-SAO JOSE DO CAMPESTRE;219;
RN-SAO JOSE DO SERIDO;147;
RN-SAO MIGUEL;110;
RN-SAO MIGUEL DE TOUROS;0;
RN-SAO PAULO DO POTENGI;385;
RN-SAO PEDRO;159;
RN-SAO RAFAEL;87;
RN-SAO TOME;294;
RN-SAO VICENTE;99;
RN-SENADOR ELOI DE SOUZA;30;
RN-SENADOR GEORGINO AVELINO;43;
RN-SERRA DE SAO BENTO;233;
RN-SERRA DO MEL;0;
RN-SERRA NEGRA DO NORTE;78;
RN-SERRINHA;126;
RN-SERRINHA DOS PINTOS;0;
RN-SEVERIANO MELO;28;
RN-SITIO NOVO;175;
RN-TABOLEIRO GRANDE;2;
RN-TAIPU;193;
RN-TANGARA;149;
RN-TENENTE ANANIAS;310;
RN-TENENTE LAURENTINO CRUZ;0;
RN-TIBAU DO SUL;100;
RN-TIMBAUBA DOS BATISTAS;56;
RN-TOUROS;556;
RN-TRIUNFO POTIGUAR;0;
RN-UMARIZAL;252;
RN-UPANEMA;366;
RN-VARZEA;52;
RN-VENHA-VER;0;
RN-VERA CRUZ;75;
RN-VICOSA;1;
RN-VILA FLOR;79;
RN-IGNORADO;657;
PB-AGUA BRANCA;111;
PB-AGUIAR;330;
PB-ALAGOA GRANDE;1061;
PB-ALAGOA NOVA;558;
PB-ALAGOINHA;306;
PB-ALCANTIL;0;
PB-ALGODAO DE JANDAIRA;0;
PB-ALHANDRA;769;
PB-SAO JOAO DO RIO DO PEIXE;1353;
PB-AMPARO;0;
PB-APARECIDA;0;
PB-ARACAGI;306;
PB-ARARA;221;
PB-ARARUNA;741;
PB-AREIA;1051;
PB-AREIA DE BARAUNAS;0;
PB-AREIAL;288;
PB-AROEIRAS;888;
PB-ASSUNCAO;0;
PB-BAIA DA TRAICAO;182;
PB-BANANEIRAS;608;
PB-BARAUNA;0;
PB-BARRA DE SANTANA;0;
PB-BARRA DE SANTA ROSA;579;
PB-BARRA DE SAO MIGUEL;168;
PB-BAYEUX;5929;
PB-BELEM;137;
PB-BELEM DO BREJO DO CRUZ;83;
PB-BERNARDINO BATISTA;0;
PB-BOA VENTURA;51;
PB-BOA VISTA;0;
PB-BOM JESUS;283;
PB-BOM SUCESSO;2;
PB-BONITO DE SANTA FE;660;
PB-BOQUEIRAO;634;
PB-IGARACY;455;
PB-BORBOREMA;366;
PB-BREJO DO CRUZ;392;
PB-BREJO DOS SANTOS;300;
PB-CAAPORA;2254;
PB-CABACEIRAS;288;
PB-CABEDELO;4292;
PB-CACHOEIRA DOS INDIOS;356;
PB-CACIMBA DE AREIA;108;
PB-CACIMBA DE DENTRO;224;
PB-CACIMBAS;0;
PB-CAICARA;591;
PB-CAJAZEIRAS;3291;
PB-CAJAZEIRINHAS;0;
PB-CALDAS BRANDAO;94;
PB-CAMALAU;255;
PB-CAMPINA GRANDE;35300;
PB-CAPIM;0;
PB-CARAUBAS;0;
PB-CARRAPATEIRA;120;
PB-CASSERENGUE;0;
PB-CATINGUEIRA;3;
PB-CATOLE DO ROCHA;918;
PB-CATURITE;0;
PB-CONCEICAO;155;
PB-CONDADO;67;
PB-CONDE;1085;
PB-CONGO;51;
PB-COREMAS;1153;
PB-COXIXOLA;0;
PB-CRUZ DO ESPIRITO SANTO;719;
PB-CUBATI;148;
PB-CUITE;772;
PB-CUITEGI;199;
PB-CUITE DE MAMANGUAPE;0;
PB-CURRAL DE CIMA;0;
PB-CURRAL VELHO;141;
PB-DAMIAO;0;
PB-DESTERRO;16;
PB-VISTA SERRANA;95;
PB-DIAMANTE;1;
PB-DONA INES;239;
PB-DUAS ESTRADAS;253;
PB-EMAS;184;
PB-ESPERANCA;1216;
PB-FAGUNDES;342;
PB-FREI MARTINHO;3;
PB-GADO BRAVO;0;
PB-GUARABIRA;3226;
PB-GURINHEM;247;
PB-GURJAO;146;
PB-IBIARA;29;
PB-IMACULADA;2;
PB-INGA;124;
PB-ITABAIANA;1788;
PB-ITAPORANGA;563;
PB-ITAPOROROCA;501;
PB-ITATUBA;215;
PB-JACARAU;454;
PB-JERICO;10;
PB-JOAO PESSOA;150861;
PB-JUAREZ TAVORA;260;
PB-JUAZEIRINHO;405;
PB-JUNCO DO SERIDO;345;
PB-JURIPIRANGA;159;
PB-JURU;84;
PB-LAGOA;229;
PB-LAGOA DE DENTRO;273;
PB-LAGOA SECA;597;
PB-LASTRO;285;
PB-LIVRAMENTO;163;
PB-LOGRADOURO;0;
PB-LUCENA;1131;
PB-MAE D AGUA;2;
PB-MALTA;5;
PB-MAMANGUAPE;1610;
PB-MANAIRA;24;
PB-MARCACAO;0;
PB-MARI;757;
PB-MARIZOPOLIS;0;
PB-MASSARANDUBA;229;
PB-MATARACA;406;
PB-MATINHAS;0;
PB-MATO GROSSO;0;
PB-MATUREIA;0;
PB-MOGEIRO;272;
PB-MONTADAS;197;
PB-MONTE HOREBE;542;
PB-MONTEIRO;1026;
PB-MULUNGU;275;
PB-NATUBA;6;
PB-NAZAREZINHO;364;
PB-NOVA FLORESTA;113;
PB-NOVA OLINDA;258;
PB-NOVA PALMEIRA;198;
PB-OLHO D AGUA;242;
PB-OLIVEDOS;84;
PB-OURO VELHO;164;
PB-PARARI;0;
PB-PASSAGEM;111;
PB-PATOS;3486;
PB-PAULISTA;68;
PB-PEDRA BRANCA;260;
PB-PEDRA LAVRADA;167;
PB-PEDRAS DE FOGO;2367;
PB-PIANCO;1619;
PB-PICUI;550;
PB-PILAR;193;
PB-PILOES;313;
PB-PILOEZINHOS;377;
PB-PIRPIRITUBA;375;
PB-PITIMBU;7;
PB-POCINHOS;458;
PB-POCO DANTAS;0;
PB-POCO DE JOSE DE MOURA;0;
PB-POMBAL;1249;
PB-PRATA;1;
PB-PRINCESA ISABEL;375;
PB-PUXINANA;321;
PB-QUEIMADAS;1297;
PB-QUIXABA;0;
PB-REMIGIO;429;
PB-PEDRO REGIO;0;
PB-RIACHAO;0;
PB-RIACHAO DO BACAMARTE;0;
PB-RIACHAO DO POCO;0;
PB-RIACHO DE SANTO ANTONIO;0;
PB-RIACHO DOS CAVALOS;598;
PB-RIO TINTO;2263;
PB-SALGADINHO;1;
PB-SALGADO DE SAO FELIX;538;
PB-SANTA CECILIA;0;
PB-SANTA CRUZ;69;
PB-SANTA HELENA;354;
PB-SANTA INES;0;
PB-SANTA LUZIA;439;
PB-SANTANA DE MANGUEIRA;1;
PB-SANTANA DOS GARROTES;399;
PB-SANTAREM;0;
PB-SANTA RITA;9507;
PB-SANTA TERESINHA;145;
PB-SANTO ANDRE;0;
PB-SAO BENTO;146;
PB-SAO BENTINHO;0;
PB-SAO DOMINGOS DO CARIRI;0;
PB-SAO DOMINGOS DE POMBAL;0;
PB-SAO FRANCISCO;0;
PB-SAO JOAO DO CARIRI;278;
PB-SAO JOAO DO TIGRE;100;
PB-SAO JOSE DA LAGOA TAPADA;267;
PB-SAO JOSE DE CAIANA;65;
PB-SAO JOSE DE ESPINHARAS;79;
PB-SAO JOSE DOS RAMOS;0;
PB-SAO JOSE DE PIRANHAS;1982;
PB-SAO JOSE DE PRINCESA;0;
PB-SAO JOSE DO BONFIM;207;
PB-SAO JOSE DO BREJO DO CRUZ;0;
PB-SAO JOSE DO SABUGI;51;
PB-SAO JOSE DOS CORDEIROS;213;
PB-SAO MAMEDE;314;
PB-SAO MIGUEL DE TAIPU;139;
PB-SAO SEBASTIAO DE LAGOA DE ROCA;349;
PB-SAO SEBASTIAO DO UMBUZEIRO;81;
PB-SAPE;3172;
PB-SERIDO;225;
PB-SERRA BRANCA;544;
PB-SERRA DA RAIZ;136;
PB-SERRA GRANDE;16;
PB-SERRA REDONDA;184;
PB-SERRARIA;16;
PB-SERTAOZINHO;0;
PB-SOBRADO;0;
PB-SOLANEA;808;
PB-SOLEDADE;521;
PB-SOSSEGO;0;
PB-SOUSA;3957;
PB-SUME;289;
PB-CAMPO DE SANTANA;13;
PB-TAPEROA;501;
PB-TAVARES;35;
PB-TEIXEIRA;423;
PB-TENORIO;0;
PB-TRIUNFO;190;
PB-UIRAUNA;813;
PB-UMBUZEIRO;361;
PB-VARZEA;73;
PB-VIEIROPOLIS;0;
PB-ZABELE;0;
PB-IGNORADO;9;
PE-ABREU E LIMA;1131;
PE-AFOGADOS DA INGAZEIRA;864;
PE-AFRANIO;60;
PE-AGRESTINA;410;
PE-AGUA PRETA;1355;
PE-AGUAS BELAS;176;
PE-ALAGOINHA;377;
PE-ALIANCA;6279;
PE-ALTINHO;593;
PE-AMARAJI;934;
PE-ANGELIM;358;
PE-ARACOIABA;0;
PE-ARARIPINA;1950;
PE-ARCOVERDE;3371;
PE-BARRA DE GUABIRABA;24;
PE-BARREIROS;8098;
PE-BELEM DE MARIA;272;
PE-BELEM DE SAO FRANCISCO;317;
PE-BELO JARDIM;3995;
PE-BETANIA;47;
PE-BEZERROS;750;
PE-BODOCO;297;
PE-BOM CONSELHO;699;
PE-BOM JARDIM;408;
PE-BONITO;1702;
PE-BREJAO;102;
PE-BREJINHO;46;
PE-BREJO DA MADRE DE DEUS;272;
PE-BUENOS AIRES;292;
PE-BUIQUE;599;
PE-CABO DE SANTO AGOSTINHO;15305;
PE-CABROBO;571;
PE-CACHOEIRINHA;142;
PE-CAETES;109;
PE-CALCADO;212;
PE-CALUMBI;37;
PE-CAMARAGIBE;2028;
PE-CAMOCIM DE SAO FELIX;205;
PE-CAMUTANGA;2843;
PE-CANHOTINHO;502;
PE-CAPOEIRAS;171;
PE-CARNAIBA;198;
PE-CARNAUBEIRA DA PENHA;0;
PE-CARPINA;4078;
PE-CARUARU;17053;
PE-CASINHAS;0;
PE-CATENDE;7413;
PE-CEDRO;194;
PE-CHA DE ALEGRIA;903;
PE-CHA GRANDE;63;
PE-CONDADO;857;
PE-CORRENTES;283;
PE-CORTES;3168;
PE-CUMARU;23;
PE-CUPIRA;260;
PE-CUSTODIA;676;
PE-DORMENTES;0;
PE-ESCADA;15274;
PE-EXU;598;
PE-FEIRA NOVA;545;
PE-FERNANDO DE NORONHA;23;
PE-FERREIROS;260;
PE-FLORES;329;
PE-FLORESTA;140;
PE-FREI MIGUELINHO;289;
PE-GAMELEIRA;475;
PE-GARANHUNS;6710;
PE-GLORIA DO GOITA;495;
PE-GOIANA;16076;
PE-GRANITO;76;
PE-GRAVATA;2372;
PE-IATI;132;
PE-IBIMIRIM;102;
PE-IBIRAJUBA;12;
PE-IGARASSU;11073;
PE-IGUARACI;34;
PE-INAJA;108;
PE-INGAZEIRA;67;
PE-IPOJUCA;8040;
PE-IPUBI;339;
PE-ITACURUBA;2;
PE-ITAIBA;319;
PE-ITAMARACA;853;
PE-ITAMBE;771;
PE-ITAPETIM;618;
PE-ITAPISSUMA;1111;
PE-ITAQUITINGA;308;
PE-JABOATAO DOS GUARARAPES;39612;
PE-JAQUEIRA;0;
PE-JATAUBA;332;
PE-JATOBA;0;
PE-JOAO ALFREDO;68;
PE-JOAQUIM NABUCO;5620;
PE-JUCATI;0;
PE-JUPI;218;
PE-JUREMA;24;
PE-LAGOA DO CARRO;0;
PE-LAGOA DO ITAENGA;2088;
PE-LAGOA DO OURO;134;
PE-LAGOA DOS GATOS;281;
PE-LAGOA GRANDE;0;
PE-LAJEDO;567;
PE-LIMOEIRO;3060;
PE-MACAPARANA;1302;
PE-MACHADOS;298;
PE-MANARI;0;
PE-MARAIAL;3414;
PE-MIRANDIBA;311;
PE-MORENO;2574;
PE-NAZARE DA MATA;9628;
PE-OLINDA;22512;
PE-OROBO;324;
PE-OROCO;74;
PE-OURICURI;562;
PE-PALMARES;6692;
PE-PALMEIRINA;293;
PE-PANELAS;304;
PE-PARANATAMA;12;
PE-PARNAMIRIM;207;
PE-PASSIRA;571;
PE-PAUDALHO;2720;
PE-PAULISTA;24103;
PE-PEDRA;329;
PE-PESQUEIRA;3601;
PE-PETROLANDIA;2933;
PE-PETROLINA;13657;
PE-POCAO;126;
PE-POMBOS;2806;
PE-PRIMAVERA;432;
PE-QUIPAPA;1637;
PE-QUIXABA;0;
PE-RECIFE;461569;
PE-RIACHO DAS ALMAS;273;
PE-RIBEIRAO;4866;
PE-RIO FORMOSO;3829;
PE-SAIRE;107;
PE-SALGADINHO;111;
PE-SALGUEIRO;1714;
PE-SALOA;33;
PE-SANHARO;994;
PE-SANTA CRUZ;0;
PE-SANTA CRUZ DA BAIXA VERDE;0;
PE-SANTA CRUZ DO CAPIBARIBE;598;
PE-SANTA FILOMENA;0;
PE-SANTA MARIA DA BOA VISTA;1960;
PE-SANTA MARIA DO CAMBUCA;97;
PE-SANTA TEREZINHA;0;
PE-SAO BENEDITO DO SUL;299;
PE-SAO BENTO DO UNA;1374;
PE-SAO CAITANO;579;
PE-SAO JOAO;282;
PE-SAO JOAQUIM DO MONTE;177;
PE-SAO JOSE DA COROA GRANDE;302;
PE-SAO JOSE DO BELMONTE;616;
PE-SAO JOSE DO EGITO;787;
PE-SAO LOURENCO DA MATA;7893;
PE-SAO VICENTE FERRER;294;
PE-SERRA TALHADA;4469;
PE-SERRITA;169;
PE-SERTANIA;793;
PE-SIRINHAEM;8195;
PE-MOREILANDIA;273;
PE-SOLIDAO;133;
PE-SURUBIM;1708;
PE-TABIRA;518;
PE-TACAIMBO;465;
PE-TACARATU;135;
PE-TAMANDARE;0;
PE-TAQUARITINGA DO NORTE;733;
PE-TEREZINHA;106;
PE-TERRA NOVA;64;
PE-TIMBAUBA;9681;
PE-TORITAMA;276;
PE-TRACUNHAEM;326;
PE-TRINDADE;411;
PE-TRIUNFO;515;
PE-TUPANATINGA;213;
PE-TUPARETAMA;173;
PE-VENTUROSA;150;
PE-VERDEJANTE;96;
PE-VERTENTE DO LERIO;0;
PE-VERTENTES;208;
PE-VICENCIA;5435;
PE-VITORIA DE SANTO ANTAO;7968;
PE-XEXEU;0;
PE-IGNORADO;150;
AL-AGUA BRANCA;340;
AL-ANADIA;403;
AL-ARAPIRACA;11471;
AL-ATALAIA;4092;
AL-BARRA DE SANTO ANTONIO;228;
AL-BARRA DE SAO MIGUEL;237;
AL-BATALHA;113;
AL-BELEM;133;
AL-BELO MONTE;156;
AL-BOCA DA MATA;3426;
AL-BRANQUINHA;156;
AL-CACIMBINHAS;257;
AL-CAJUEIRO;1542;
AL-CAMPESTRE;0;
AL-CAMPO ALEGRE;2563;
AL-CAMPO GRANDE;148;
AL-CANAPI;307;
AL-CAPELA;831;
AL-CARNEIROS;103;
AL-CHA PRETA;142;
AL-COITE DO NOIA;136;
AL-COLONIA LEOPOLDINA;2305;
AL-COQUEIRO SECO;261;
AL-CORURIPE;7333;
AL-CRAIBAS;2;
AL-DELMIRO GOUVEIA;2110;
AL-DOIS RIACHOS;200;
AL-ESTRELA DE ALAGOAS;0;
AL-FEIRA GRANDE;200;
AL-FELIZ DESERTO;4;
AL-FLEXEIRAS;1015;
AL-GIRAU DO PONCIANO;485;
AL-IBATEGUARA;21;
AL-IGACI;20;
