Município;Total
PI-SAO BRAZ DO PIAUI;24
PI-SAO FELIX DO PIAUI;207
PI-SAO FRANCISCO ASSIS DO PIAUI;96
PI-SAO FRANCISCO DO PIAUI;19
PI-SAO GONCALO DO GURGEIA;41
PI-SAO GONCALO DO PIAUI;110
PI-SAO JOAO DA CANABRAVA;72
PI-SAO JOAO DA FRONTEIRA;148
PI-SAO JOAO DA SERRA;43
PI-SAO JOAO DA VARJOTA;92
PI-SAO JOAO DO ARRAIAL;107
PI-SAO JOAO DO PIAUI;483
PI-SAO JOSE DO DIVINO;148
PI-SAO JOSE DO PEIXE;105
PI-SAO JOSE DO PIAUI;183
PI-SAO JULIAO;164
PI-SAO LOURENCO DO PIAUI;57
PI-SAO LUIS DO PIAUI;29
PI-SAO MIGUEL DA BAIXA GRANDE;123
PI-SAO MIGUEL DO FIDALGO;69
PI-SAO MIGUEL DO TAPUIO;221
PI-SAO PEDRO DO PIAUI;488
PI-SAO RAIMUNDO NONATO;1015
PI-SEBASTIAO BARROS;0
PI-SEBASTIAO LEAL;10
PI-SIGEFREDO PACHECO;79
PI-SIMOES;341
PI-SIMPLICIO MENDES;151
PI-SOCORRO DO PIAUI;4
PI-SUSSUAPARA;137
PI-TAMBORIL DO PIAUI;130
PI-TANQUE DO PIAUI;82
PI-TERESINA;154949
PI-UNIAO;1568
PI-URUCUI;326
PI-VALENCA DO PIAUI;757
PI-VARZEA BRANCA;34
PI-VARZEA GRANDE;108
PI-VERA MENDES;35
PI-VILA NOVA DO PIAUI;5
PI-WALL FERRAZ;98
PI-IGNORADO;0
CE-ABAIARA;343
CE-ACARAPE;793
CE-ACARAU;1070
CE-ACOPIARA;1005
CE-AIUABA;404
CE-ALCANTARAS;406
CE-ALTANEIRA;231
CE-ALTO SANTO;1167
CE-AMONTADA;1177
CE-ANTONINA DO NORTE;322
CE-APUIARES;378
CE-AQUIRAZ;4329
CE-ARACATI;4451
CE-ARACOIABA;1407
CE-ARARENDA;331
CE-ARARIPE;580
CE-ARATUBA;520
CE-ARNEIROZ;262
CE-ASSARE;650
CE-AURORA;769
CE-BAIXIO;235
CE-BANABUIU;441
CE-BARBALHA;3544
CE-BARREIRA;723
CE-BARRO;791
CE-BARROQUINHA;374
CE-BATURITE;1483
CE-BEBERIBE;1481
CE-BELA CRUZ;866
CE-BOA VIAGEM;1514
CE-BREJO SANTO;2320
CE-CAMOCIM;2520
CE-CAMPOS SALES;1007
CE-CANINDE;2542
CE-CAPISTRANO;480
CE-CARIDADE;596
CE-CARIRE;487
CE-CARIRIACU;1050
CE-CARIUS;401
CE-CARNAUBAL;479
CE-CASCAVEL;5136
CE-CATARINA;354
CE-CATUNDA;469
CE-CAUCAIA;11067
CE-CEDRO;700
CE-CHAVAL;1037
CE-CHORO;375
CE-CHOROZINHO;1342
CE-COREAU;528
CE-CRATEUS;2431
CE-CRATO;8720
CE-CROATA;227
CE-CRUZ;459
CE-DEPUTADO IRAPUAN PINHEIRO;298
CE-ERERE;284
CE-EUSEBIO;20844
CE-FARIAS BRITO;1077
CE-FORQUILHA;783
CE-FORTALEZA;422344
CE-FORTIM;619
CE-FRECHEIRINHA;466
CE-GENERAL SAMPAIO;334
CE-GRACA;621
CE-GRANJA;766
CE-GRANJEIRO;252
CE-GROAIRAS;370
CE-GUAIUBA;710
CE-GUARACIABA DO NORTE;1142
CE-GUARAMIRANGA;316
CE-HIDROLANDIA;190
CE-HORIZONTE;7399
CE-IBARETAMA;231
CE-IBIAPINA;703
CE-IBICUITINGA;601
CE-ICAPUI;780
CE-ICO;1565
CE-IGUATU;7443
CE-INDEPENDENCIA;689
CE-IPAPORANGA;386
CE-IPAUMIRIM;210
CE-IPU;820
CE-IPUEIRAS;1269
CE-IRACEMA;439
CE-IRAUCUBA;584
CE-ITAICABA;449
CE-ITAITINGA;1264
CE-ITAPAGE;2245
CE-ITAPIPOCA;4251
CE-ITAPIUNA;397
CE-ITAREMA;667
CE-ITATIRA;294
CE-JAGUARETAMA;636
CE-JAGUARIBARA;357
CE-JAGUARIBE;1438
CE-JAGUARUANA;1817
CE-JARDIM;621
CE-JATI;471
CE-JIJOCA DE JERICOACOARA;463
CE-JUAZEIRO DO NORTE;18897
CE-JUCAS;543
CE-LAVRAS DA MANGABEIRA;846
CE-LIMOEIRO DO NORTE;2852
CE-MADALENA;653
CE-MARACANAU;25461
CE-MARANGUAPE;9557
CE-MARCO;1153
CE-MARTINOPOLE;291
CE-MASSAPE;862
CE-MAURITI;668
CE-MERUOCA;151
CE-MILAGRES;1155
CE-MILHA;216
CE-MIRAIMA;54
CE-MISSAO VELHA;766
CE-MOMBACA;937
CE-MONSENHOR TABOSA;747
CE-MORADA NOVA;3693
CE-MORAUJO;183
CE-MORRINHOS;563
CE-MUCAMBO;578
CE-MULUNGU;277
CE-NOVA OLINDA;632
CE-NOVA RUSSAS;859
CE-NOVO ORIENTE;690
CE-OCARA;6041
CE-OROS;909
CE-PACAJUS;3431
CE-PACATUBA;3225
CE-PACOTI;427
CE-PACUJA;59
CE-PALHANO;409
CE-PALMACIA;357
CE-PARACURU;4718
CE-PARAIPABA;765
CE-PARAMBU;281
CE-PARAMOTI;396
CE-PEDRA BRANCA;1166
CE-PENAFORTE;300
CE-PENTECOSTE;813
CE-PEREIRO;577
CE-PINDORETAMA;1029
CE-PIQUET CARNEIRO;198
CE-PIRES FERREIRA;165
CE-PORANGA;293
CE-PORTEIRAS;305
CE-POTENGI;365
CE-POTIRETAMA;274
CE-QUITERIANOPOLIS;130
CE-QUIXADA;3310
CE-QUIXELO;405
CE-QUIXERAMOBIM;2531
CE-QUIXERE;3120
CE-REDENCAO;1523
CE-RERIUTABA;786
CE-RUSSAS;2414
CE-SABOEIRO;362
CE-SALITRE;126
CE-SANTANA DO ACARAU;710
CE-SANTANA DO CARIRI;774
CE-SANTA QUITERIA;813
CE-SAO BENEDITO;706
CE-SAO GONCALO DO AMARANTE;1473
CE-SAO JOAO DO JAGUARIBE;301
CE-SAO LUIS DO CURU;167
CE-SENADOR POMPEU;830
CE-SENADOR SA;195
CE-SOBRAL;22852
CE-SOLONOPOLE;782
CE-TABULEIRO DO NORTE;996
CE-TAMBORIL;518
CE-TARRAFAS;915
CE-TAUA;1337
CE-TEJUCUOCA;450
CE-TIANGUA;2467
CE-TRAIRI;696
CE-TURURU;411
CE-UBAJARA;1383
CE-UMARI;319
CE-UMIRIM;472
CE-URUBURETAMA;1371
CE-URUOCA;385
CE-VARJOTA;623
CE-VARZEA ALEGRE;1087
CE-VICOSA DO CEARA;748
CE-IGNORADO;0
RN-ACARI;666
RN-ACU;3061
RN-AFONSO BEZERRA;379
RN-AGUA NOVA;243
RN-ALEXANDRIA;476
RN-ALMINO AFONSO;165
RN-ALTO DO RODRIGUES;1309
RN-ANGICOS;515
RN-ANTONIO MARTINS;59
RN-APODI;1283
RN-AREIA BRANCA;2833
RN-ARES;1294
RN-AUGUSTO SEVERO;390
RN-BAIA FORMOSA;3051
RN-BARAUNA;2227
RN-BARCELONA;141
RN-BENTO FERNANDES;158
RN-BODO;172
RN-BOM JESUS;288
RN-BREJINHO;329
RN-CAICARA DO NORTE;186
RN-CAICARA DO RIO DO VENTO;152
RN-CAICO;4620
RN-CAMPO REDONDO;304
RN-CANGUARETAMA;2000
RN-CARAUBAS;697
RN-CARNAUBA DOS DANTAS;577
RN-CARNAUBAIS;703
RN-CEARA-MIRIM;3077
RN-CERRO CORA;365
RN-CORONEL EZEQUIEL;134
RN-CORONEL JOAO PESSOA;165
RN-CRUZETA;623
RN-CURRAIS NOVOS;3122
RN-DOUTOR SEVERIANO;194
RN-PARNAMIRIM;14700
RN-ENCANTO;169
RN-EQUADOR;271
RN-ESPIRITO SANTO;251
RN-EXTREMOZ;1018
RN-FELIPE GUERRA;245
RN-FERNANDO PEDROSA;98
RN-FLORANIA;294
RN-FRANCISCO DANTAS;198
RN-FRUTUOSO GOMES;232
RN-GALINHOS;576
RN-GOIANINHA;3271
RN-GOVERNADOR DIX-SEPT ROSADO;572
RN-GROSSOS;372
RN-GUAMARE;943
RN-IELMO MARINHO;332
RN-IPANGUACU;1509
RN-IPUEIRA;183
RN-ITAJA;432
RN-ITAU;340
RN-JACANA;320
RN-JANDAIRA;276
RN-JANDUIS;196
RN-BOA SAUDE;161
RN-JAPI;390
RN-JARDIM DE ANGICOS;145
RN-JARDIM DE PIRANHAS;912
RN-JARDIM DO SERIDO;947
RN-JOAO CAMARA;1065
RN-JOAO DIAS;127
RN-JOSE DA PENHA;219
RN-JUCURUTU;607
RN-JUNDIA;92
RN-LAGOA D ANTA;206
RN-LAGOA DE PEDRAS;208
RN-LAGOA DE VELHOS;182
RN-LAGOA NOVA;555
RN-LAGOA SALGADA;217
RN-LAJES;514
RN-LAJES PINTADAS;176
RN-LUCRECIA;101
RN-LUIS GOMES;287
RN-MACAIBA;3675
RN-MACAU;2397
RN-MAJOR SALES;102
RN-MARCELINO VIEIRA;318
RN-MARTINS;338
RN-MAXARANGUAPE;4712
RN-MESSIAS TARGINO;250
RN-MONTANHAS;255
RN-MONTE ALEGRE;1315
RN-MONTE DAS GAMELEIRAS;171
RN-MOSSORO;30006
RN-NATAL;184548
RN-NISIA FLORESTA;1098
RN-NOVA CRUZ;1248
RN-OLHO D AGUA DO BORGES;190
RN-OURO BRANCO;386
RN-PARANA;122
RN-PARAU;261
RN-PARAZINHO;170
RN-PARELHAS;1519
RN-RIO DO FOGO;70
RN-PASSA E FICA;220
RN-PASSAGEM;189
RN-PATU;369
RN-SANTA MARIA;191
RN-PAU DOS FERROS;1472
RN-PEDRA GRANDE;223
RN-PEDRA PRETA;198
RN-PEDRO AVELINO;502
RN-PEDRO VELHO;509
RN-PENDENCIAS;905
RN-PILOES;158
RN-POCO BRANCO;355
RN-PORTALEGRE;240
RN-PORTO DO MANGUE;406
RN-SERRA CAIADA;306
RN-PUREZA;229
RN-RAFAEL FERNANDES;176
RN-RAFAEL GODEIRO;137
RN-RIACHO DA CRUZ;112
RN-RIACHO DE SANTANA;197
RN-RIACHUELO;293
RN-RODOLFO FERNANDES;251
RN-TIBAU;200
RN-RUY BARBOSA;274
RN-SANTA CRUZ;1457
RN-SANTANA DO MATOS;502
RN-SANTANA DO SERIDO;176
RN-SANTO ANTONIO;673
RN-SAO BENTO DO NORTE;174
RN-SAO BENTO DO TRAIRI;199
RN-SAO FERNANDO;89
RN-SAO FRANCISCO DO OESTE;262
RN-SAO GONCALO DO AMARANTE;9040
RN-SAO JOAO DO SABUGI;282
RN-SAO JOSE DE MIPIBU;1859
RN-SAO JOSE DO CAMPESTRE;431
RN-SAO JOSE DO SERIDO;301
RN-SAO MIGUEL;439
RN-SAO MIGUEL DE TOUROS;352
RN-SAO PAULO DO POTENGI;668
RN-SAO PEDRO;191
RN-SAO RAFAEL;269
RN-SAO TOME;475
RN-SAO VICENTE;257
RN-SENADOR ELOI DE SOUZA;220
RN-SENADOR GEORGINO AVELINO;162
RN-SERRA DE SAO BENTO;198
RN-SERRA DO MEL;222
RN-SERRA NEGRA DO NORTE;398
RN-SERRINHA;211
RN-SERRINHA DOS PINTOS;186
RN-SEVERIANO MELO;491
RN-SITIO NOVO;207
RN-TABOLEIRO GRANDE;196
RN-TAIPU;589
RN-TANGARA;580
RN-TENENTE ANANIAS;228
RN-TENENTE LAURENTINO CRUZ;221
RN-TIBAU DO SUL;719
RN-TIMBAUBA DOS BATISTAS;140
RN-TOUROS;1099
RN-TRIUNFO POTIGUAR;244
RN-UMARIZAL;491
RN-UPANEMA;376
RN-VARZEA;169
RN-VENHA-VER;182
RN-VERA CRUZ;201
RN-VICOSA;97
RN-VILA FLOR;107
RN-IGNORADO;0
PB-AGUA BRANCA;274
PB-AGUIAR;247
PB-ALAGOA GRANDE;982
PB-ALAGOA NOVA;752
PB-ALAGOINHA;487
PB-ALCANTIL;238
PB-ALGODAO DE JANDAIRA;170
PB-ALHANDRA;1966
PB-SAO JOAO DO RIO DO PEIXE;583
PB-AMPARO;97
PB-APARECIDA;218
PB-ARACAGI;449
PB-ARARA;325
PB-ARARUNA;857
PB-AREIA;1035
PB-AREIA DE BARAUNAS;128
PB-AREIAL;278
PB-AROEIRAS;619
PB-ASSUNCAO;143
PB-BAIA DA TRAICAO;250
PB-BANANEIRAS;792
PB-BARAUNA;174
PB-BARRA DE SANTANA;212
PB-BARRA DE SANTA ROSA;386
PB-BARRA DE SAO MIGUEL;215
PB-BAYEUX;6200
PB-BELEM;473
PB-BELEM DO BREJO DO CRUZ;161
PB-BERNARDINO BATISTA;131
PB-BOA VENTURA;149
PB-BOA VISTA;396
PB-BOM JESUS;112
PB-BOM SUCESSO;204
PB-BONITO DE SANTA FE;330
PB-BOQUEIRAO;708
PB-IGARACY;194
PB-BORBOREMA;251
PB-BREJO DO CRUZ;395
PB-BREJO DOS SANTOS;364
PB-CAAPORA;2497
PB-CABACEIRAS;233
PB-CABEDELO;9020
PB-CACHOEIRA DOS INDIOS;202
PB-CACIMBA DE AREIA;78
PB-CACIMBA DE DENTRO;311
PB-CACIMBAS;128
PB-CAICARA;414
PB-CAJAZEIRAS;3648
PB-CAJAZEIRINHAS;173
PB-CALDAS BRANDAO;174
PB-CAMALAU;256
PB-CAMPINA GRANDE;43873
PB-CAPIM;78
PB-CARAUBAS;128
PB-CARRAPATEIRA;118
PB-CASSERENGUE;206
PB-CATINGUEIRA;156
PB-CATOLE DO ROCHA;1045
PB-CATURITE;172
PB-CONCEICAO;595
PB-CONDADO;165
PB-CONDE;1108
PB-CONGO;225
PB-COREMAS;495
PB-COXIXOLA;86
PB-CRUZ DO ESPIRITO SANTO;849
PB-CUBATI;381
PB-CUITE;914
PB-CUITEGI;239
PB-CUITE DE MAMANGUAPE;300
PB-CURRAL DE CIMA;174
PB-CURRAL VELHO;35
PB-DAMIAO;86
PB-DESTERRO;74
PB-VISTA SERRANA;62
PB-DIAMANTE;164
PB-DONA INES;266
PB-DUAS ESTRADAS;150
PB-EMAS;207
PB-ESPERANCA;1763
PB-FAGUNDES;465
PB-FREI MARTINHO;199
PB-GADO BRAVO;0
PB-GUARABIRA;4114
PB-GURINHEM;564
PB-GURJAO;163
PB-IBIARA;191
PB-IMACULADA;346
PB-INGA;800
PB-ITABAIANA;1491
PB-ITAPORANGA;888
PB-ITAPOROROCA;664
PB-ITATUBA;351
PB-JACARAU;451
PB-JERICO;286
PB-JOAO PESSOA;182316
PB-JUAREZ TAVORA;379
PB-JUAZEIRINHO;533
PB-JUNCO DO SERIDO;357
PB-JURIPIRANGA;400
PB-JURU;309
PB-LAGOA;272
PB-LAGOA DE DENTRO;267
PB-LAGOA SECA;841
PB-LASTRO;174
PB-LIVRAMENTO;145
PB-LOGRADOURO;283
PB-LUCENA;543
PB-MAE D AGUA;134
PB-MALTA;190
PB-MAMANGUAPE;3061
PB-MANAIRA;147
PB-MARCACAO;162
PB-MARI;888
PB-MARIZOPOLIS;84
PB-MASSARANDUBA;619
PB-MATARACA;349
PB-MATINHAS;144
PB-MATO GROSSO;172
PB-MATUREIA;103
PB-MOGEIRO;503
PB-MONTADAS;157
PB-MONTE HOREBE;125
PB-MONTEIRO;1149
PB-MULUNGU;478
PB-NATUBA;109
PB-NAZAREZINHO;249
PB-NOVA FLORESTA;383
PB-NOVA OLINDA;445
PB-NOVA PALMEIRA;295
PB-OLHO D AGUA;119
PB-OLIVEDOS;199
PB-OURO VELHO;183
PB-PARARI;116
PB-PASSAGEM;122
PB-PATOS;5825
PB-PAULISTA;269
PB-PEDRA BRANCA;3
PB-PEDRA LAVRADA;428
PB-PEDRAS DE FOGO;3336
PB-PIANCO;716
PB-PICUI;685
PB-PILAR;324
PB-PILOES;210
PB-PILOEZINHOS;251
PB-PIRPIRITUBA;543
PB-PITIMBU;369
PB-POCINHOS;728
PB-POCO DANTAS;164
PB-POCO DE JOSE DE MOURA;82
PB-POMBAL;1127
PB-PRATA;132
PB-PRINCESA ISABEL;603
PB-PUXINANA;722
PB-QUEIMADAS;1714
PB-QUIXABA;59
PB-REMIGIO;353
PB-PEDRO REGIO;253
PB-RIACHAO;135
PB-RIACHAO DO BACAMARTE;671
PB-RIACHAO DO POCO;153
PB-RIACHO DE SANTO ANTONIO;103
PB-RIACHO DOS CAVALOS;140
PB-RIO TINTO;1001
PB-SALGADINHO;78
PB-SALGADO DE SAO FELIX;584
PB-SANTA CECILIA;137
PB-SANTA CRUZ;256
PB-SANTA HELENA;305
PB-SANTA INES;225
PB-SANTA LUZIA;776
PB-SANTANA DE MANGUEIRA;103
PB-SANTANA DOS GARROTES;282
PB-SANTAREM;202
PB-SANTA RITA;13436
PB-SANTA TERESINHA;177
PB-SANTO ANDRE;96
PB-SAO BENTO;571
PB-SAO BENTINHO;121
PB-SAO DOMINGOS DO CARIRI;63
PB-SAO DOMINGOS DE POMBAL;149
PB-SAO FRANCISCO;61
PB-SAO JOAO DO CARIRI;475
PB-SAO JOAO DO TIGRE;133
PB-SAO JOSE DA LAGOA TAPADA;278
PB-SAO JOSE DE CAIANA;77
PB-SAO JOSE DE ESPINHARAS;91
PB-SAO JOSE DOS RAMOS;213
PB-SAO JOSE DE PIRANHAS;1097
PB-SAO JOSE DE PRINCESA;128
PB-SAO JOSE DO BONFIM;63
PB-SAO JOSE DO BREJO DO CRUZ;36
PB-SAO JOSE DO SABUGI;319
PB-SAO JOSE DOS CORDEIROS;197
PB-SAO MAMEDE;537
PB-SAO MIGUEL DE TAIPU;304
PB-SAO SEBASTIAO DE LAGOA DE ROCA;365
PB-SAO SEBASTIAO DO UMBUZEIRO;134
PB-SAPE;2296
PB-SERIDO;226
PB-SERRA BRANCA;425
PB-SERRA DA RAIZ;191
PB-SERRA GRANDE;118
PB-SERRA REDONDA;565
PB-SERRARIA;328
PB-SERTAOZINHO;179
PB-SOBRADO;247
PB-SOLANEA;880
PB-SOLEDADE;807
PB-SOSSEGO;121
PB-SOUSA;3891
PB-SUME;596
PB-CAMPO DE SANTANA;351
PB-TAPEROA;556
PB-TAVARES;349
PB-TEIXEIRA;383
PB-TENORIO;180
PB-TRIUNFO;217
PB-UIRAUNA;693
PB-UMBUZEIRO;202
PB-VARZEA;300
PB-VIEIROPOLIS;139
PB-ZABELE;57
PB-IGNORADO;0
PE-ABREU E LIMA;7124
PE-AFOGADOS DA INGAZEIRA;2034
PE-AFRANIO;474
PE-AGRESTINA;801
PE-AGUA PRETA;1723
PE-AGUAS BELAS;863
PE-ALAGOINHA;486
PE-ALIANCA;2403
PE-ALTINHO;697
PE-AMARAJI;902
PE-ANGELIM;267
PE-ARACOIABA;222
PE-ARARIPINA;3145
PE-ARCOVERDE;4181
PE-BARRA DE GUABIRABA;512
PE-BARREIROS;2643
PE-BELEM DE MARIA;368
PE-BELEM DE SAO FRANCISCO;875
PE-BELO JARDIM;5184
PE-BETANIA;266
PE-BEZERROS;5096
PE-BODOCO;918
PE-BOM CONSELHO;1120
PE-BOM JARDIM;1060
PE-BONITO;1583
PE-BREJAO;365
PE-BREJINHO;199
PE-BREJO DA MADRE DE DEUS;941
PE-BUENOS AIRES;575
PE-BUIQUE;1035
PE-CABO DE SANTO AGOSTINHO;15935
PE-CABROBO;823
PE-CACHOEIRINHA;504
PE-CAETES;557
PE-CALCADO;276
PE-CALUMBI;377
PE-CAMARAGIBE;6968
PE-CAMOCIM DE SAO FELIX;636
PE-CAMUTANGA;3322
PE-CANHOTINHO;719
PE-CAPOEIRAS;400
PE-CARNAIBA;469
PE-CARNAUBEIRA DA PENHA;275
PE-CARPINA;5060
PE-CARUARU;25105
PE-CASINHAS;491
PE-CATENDE;4009
PE-CEDRO;402
PE-CHA DE ALEGRIA;636
PE-CHA GRANDE;615
PE-CONDADO;628
PE-CORRENTES;646
PE-CORTES;735
PE-CUMARU;600
PE-CUPIRA;571
PE-CUSTODIA;1360
PE-DORMENTES;427
PE-ESCADA;6354
PE-EXU;1218
PE-FEIRA NOVA;652
PE-FERNANDO DE NORONHA;351
PE-FERREIROS;691
PE-FLORES;616
PE-FLORESTA;1279
PE-FREI MIGUELINHO;441
PE-GAMELEIRA;1344
PE-GARANHUNS;9316
PE-GLORIA DO GOITA;1056
PE-GOIANA;9602
PE-GRANITO;257
PE-GRAVATA;3761
PE-IATI;254
PE-IBIMIRIM;543
PE-IBIRAJUBA;70
PE-IGARASSU;10574
PE-IGUARACI;479
PE-INAJA;501
PE-INGAZEIRA;199
PE-IPOJUCA;12182
PE-IPUBI;716
PE-ITACURUBA;48
PE-ITAIBA;310
PE-ITAMARACA;865
PE-ITAMBE;1865
PE-ITAPETIM;410
PE-ITAPISSUMA;2290
PE-ITAQUITINGA;687
PE-JABOATAO DOS GUARARAPES;52506
PE-JAQUEIRA;1264
PE-JATAUBA;503
PE-JATOBA;565
PE-JOAO ALFREDO;1030
PE-JOAQUIM NABUCO;6678
PE-JUCATI;149
PE-JUPI;254
PE-JUREMA;478
PE-LAGOA DO CARRO;727
PE-LAGOA DO ITAENGA;3485
PE-LAGOA DO OURO;296
PE-LAGOA DOS GATOS;348
PE-LAGOA GRANDE;1322
PE-LAJEDO;1546
PE-LIMOEIRO;3351
PE-MACAPARANA;1219
PE-MACHADOS;519
PE-MANARI;117
PE-MARAIAL;1315
PE-MIRANDIBA;535
PE-MORENO;3221
PE-NAZARE DA MATA;3037
PE-OLINDA;45512
PE-OROBO;709
PE-OROCO;368
PE-OURICURI;1349
PE-PALMARES;3485
PE-PALMEIRINA;434
PE-PANELAS;740
PE-PARANATAMA;266
PE-PARNAMIRIM;735
PE-PASSIRA;778
PE-PAUDALHO;3612
PE-PAULISTA;18662
PE-PEDRA;610
PE-PESQUEIRA;2960
PE-PETROLANDIA;2263
PE-PETROLINA;25512
PE-POCAO;515
PE-POMBOS;1074
PE-PRIMAVERA;2269
PE-QUIPAPA;577
PE-QUIXABA;322
PE-RECIFE;429919
PE-RIACHO DAS ALMAS;532
PE-RIBEIRAO;3067
PE-RIO FORMOSO;6453
PE-SAIRE;269
PE-SALGADINHO;224
PE-SALGUEIRO;2896
PE-SALOA;434
PE-SANHARO;1344
PE-SANTA CRUZ;48
PE-SANTA CRUZ DA BAIXA VERDE;298
PE-SANTA CRUZ DO CAPIBARIBE;2651
PE-SANTA FILOMENA;28
PE-SANTA MARIA DA BOA VISTA;1692
PE-SANTA MARIA DO CAMBUCA;302
PE-SANTA TEREZINHA;427
PE-SAO BENEDITO DO SUL;382
PE-SAO BENTO DO UNA;2112
PE-SAO CAITANO;1205
PE-SAO JOAO;455
PE-SAO JOAQUIM DO MONTE;443
PE-SAO JOSE DA COROA GRANDE;819
PE-SAO JOSE DO BELMONTE;1282
PE-SAO JOSE DO EGITO;1418
PE-SAO LOURENCO DA MATA;4553
PE-SAO VICENTE FERRER;900
PE-SERRA TALHADA;5008
PE-SERRITA;622
PE-SERTANIA;1418
PE-SIRINHAEM;5433
PE-MOREILANDIA;593
PE-SOLIDAO;218
PE-SURUBIM;2515
PE-TABIRA;870
PE-TACAIMBO;621
PE-TACARATU;709
PE-TAMANDARE;852
PE-TAQUARITINGA DO NORTE;874
PE-TEREZINHA;127
PE-TERRA NOVA;252
PE-TIMBAUBA;6579
PE-TORITAMA;1303
PE-TRACUNHAEM;646
PE-TRINDADE;1048
PE-TRIUNFO;626
PE-TUPANATINGA;402
PE-TUPARETAMA;462
PE-VENTUROSA;561
PE-VERDEJANTE;391
PE-VERTENTE DO LERIO;283
PE-VERTENTES;471
PE-VICENCIA;3133
PE-VITORIA DE SANTO ANTAO;7950
PE-XEXEU;539
PE-IGNORADO;0
AL-AGUA BRANCA;503
AL-ANADIA;980
AL-ARAPIRACA;12348
AL-ATALAIA;4288
AL-BARRA DE SANTO ANTONIO;466
AL-BARRA DE SAO MIGUEL;394
AL-BATALHA;622
AL-BELEM;192
AL-BELO MONTE;184
AL-BOCA DA MATA;3525
AL-BRANQUINHA;326
AL-CACIMBINHAS;318
AL-CAJUEIRO;2127
AL-CAMPESTRE;270
AL-CAMPO ALEGRE;4430
AL-CAMPO GRANDE;295
AL-CANAPI;93
AL-CAPELA;1410
AL-CARNEIROS;197
AL-CHA PRETA;316
AL-COITE DO NOIA;439
AL-COLONIA LEOPOLDINA;2696
AL-COQUEIRO SECO;152
AL-CORURIPE;12084
AL-CRAIBAS;336
AL-DELMIRO GOUVEIA;2346
AL-DOIS RIACHOS;218
AL-ESTRELA DE ALAGOAS;291
AL-FEIRA GRANDE;585
AL-FELIZ DESERTO;189
AL-FLEXEIRAS;730
AL-GIRAU DO PONCIANO;807
AL-IBATEGUARA;285
AL-IGACI;513
AL-IGREJA NOVA;2347
AL-INHAPI;318
AL-JACARE DOS HOMENS;217
AL-JACUIPE;248
AL-JAPARATINGA;837
AL-JARAMATAIA;352
AL-JEQUIA DA PRAIA;4257
AL-JOAQUIM GOMES;1056
AL-JUNDIA;240
AL-JUNQUEIRO;734
AL-LAGOA DA CANOA;701
AL-LIMOEIRO DE ANADIA;816
AL-MACEIO;141214
AL-MAJOR ISIDORO;636
AL-MARAGOGI;1671
AL-MARAVILHA;337
AL-MARECHAL DEODORO;5271
AL-MARIBONDO;522
AL-MAR VERMELHO;256
AL-MATA GRANDE;370
AL-MATRIZ DE CAMARAGIBE;2509
AL-MESSIAS;460
AL-MINADOR DO NEGRAO;254
AL-MONTEIROPOLIS;165
AL-MURICI;1353
AL-NOVO LINO;501
AL-OLHO D AGUA DAS FLORES;883
AL-OLHO D AGUA DO CASADO;143
AL-OLHO D AGUA GRANDE;73
AL-OLIVENCA;249
AL-OURO BRANCO;379
AL-PALESTINA;172
AL-PALMEIRA DOS INDIOS;3087
AL-PAO DE ACUCAR;635
AL-PARICONHA;154
AL-PARIPUEIRA;410
AL-PASSO DE CAMARAGIBE;631
AL-PAULO JACINTO;303
AL-PENEDO;5309
AL-PIACABUCU;506
AL-PILAR;1854
AL-PINDOBA;84
AL-PIRANHAS;264
AL-POCO DAS TRINCHEIRAS;314
AL-PORTO CALVO;1917
AL-PORTO DE PEDRAS;334
AL-PORTO REAL DO COLEGIO;270
AL-QUEBRANGULO;422
AL-RIO LARGO;11165
AL-ROTEIRO;197
AL-SANTA LUZIA DO NORTE;442
AL-SANTANA DO IPANEMA;1633
AL-SANTANA DO MUNDAU;380
AL-SAO BRAS;135
AL-SAO JOSE DA LAJE;4576
AL-SAO JOSE DA TAPERA;1005
AL-SAO LUIS DO QUITUNDE;5142
AL-SAO MIGUEL DOS CAMPOS;8489
AL-SAO MIGUEL DOS MILAGRES;263
AL-SAO SEBASTIAO;845
AL-SATUBA;703
AL-SENADOR RUI PALMEIRA;210
AL-TANQUE D ARCA;237
AL-TAQUARANA;505
AL-TEOTONIO VILELA;3212
AL-TRAIPU;554
AL-UNIAO DOS PALMARES;5153
AL-VICOSA;837
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;194
SE-AQUIDABA;553
SE-ARACAJU;133097
SE-ARAUA;525
SE-AREIA BRANCA;792
SE-BARRA DOS COQUEIROS;1807
SE-BOQUIM;1014
SE-BREJO GRANDE;247
SE-CAMPO DO BRITO;837
SE-CANHOBA;222
SE-CANINDE DE SAO FRANCISCO;738
SE-CAPELA;1445
SE-CARIRA;1202
SE-CARMOPOLIS;1721
SE-CEDRO DE SAO JOAO;222
SE-CRISTINAPOLIS;560
SE-CUMBE;242
SE-DIVINA PASTORA;415
SE-ESTANCIA;5752
SE-FEIRA NOVA;296
SE-FREI PAULO;894
SE-GARARU;405
SE-GENERAL MAYNARD;346
SE-GRACHO CARDOSO;27
SE-ILHA DAS FLORES;394
SE-INDIAROBA;561
SE-ITABAIANA;5087
SE-ITABAIANINHA;2014
SE-ITABI;106
SE-ITAPORANGA D AJUDA;2537
SE-JAPARATUBA;1740
SE-JAPOATA;394
