Município;Total;
PI-NOSSA SENHORA DOS REMEDIOS;50;
PI-NOVO ORIENTE DO PIAUI;93;
PI-NOVO SANTO ANTONIO;0;
PI-OEIRAS;636;
PI-OLHO D AGUA DO PIAUI;0;
PI-PADRE MARCOS;38;
PI-PAES LANDIM;57;
PI-PAJEU DO PIAUI;0;
PI-PALMEIRA DO PIAUI;40;
PI-PALMEIRAIS;104;
PI-PAQUETA;0;
PI-PARNAGUA;35;
PI-PARNAIBA;7401;
PI-PASSAGEM FRANCA DO PIAUI;45;
PI-PATOS DO PIAUI;18;
PI-PAU D ARCO DO PIAUI;0;
PI-PAULISTANA;738;
PI-PAVUSSU;0;
PI-PEDRO II;475;
PI-PEDRO LAURENTINO;0;
PI-NOVA SANTA RITA;0;
PI-PICOS;4108;
PI-PIMENTEIRAS;99;
PI-PIO IX;875;
PI-PIRACURUCA;487;
PI-PIRIPIRI;1305;
PI-PORTO;58;
PI-PORTO ALEGRE DO PIAUI;0;
PI-PRATA DO PIAUI;64;
PI-QUEIMADA NOVA;42;
PI-REDENCAO DO GURGUEIA;3;
PI-REGENERACAO;216;
PI-RIACHO FRIO;0;
PI-RIBEIRA DO PIAUI;0;
PI-RIBEIRO GONCALVES;157;
PI-RIO GRANDE DO PIAUI;6;
PI-SANTA CRUZ DO PIAUI;66;
PI-SANTA CRUZ DOS MILAGRES;131;
PI-SANTA FILOMENA;6;
PI-SANTA LUZ;62;
PI-SANTANA DO PIAUI;113;
PI-SANTA ROSA DO PIAUI;142;
PI-SANTO ANTONIO DE LISBOA;162;
PI-SANTO ANTONIO DOS MILAGRES;0;
PI-SANTO INACIO DO PIAUI;37;
PI-SAO BRAZ DO PIAUI;0;
PI-SAO FELIX DO PIAUI;235;
PI-SAO FRANCISCO ASSIS DO PIAUI;0;
PI-SAO FRANCISCO DO PIAUI;25;
PI-SAO GONCALO DO GURGEIA;0;
PI-SAO GONCALO DO PIAUI;104;
PI-SAO JOAO DA CANABRAVA;3;
PI-SAO JOAO DA FRONTEIRA;0;
PI-SAO JOAO DA SERRA;23;
PI-SAO JOAO DA VARJOTA;0;
PI-SAO JOAO DO ARRAIAL;0;
PI-SAO JOAO DO PIAUI;473;
PI-SAO JOSE DO DIVINO;7;
PI-SAO JOSE DO PEIXE;4;
PI-SAO JOSE DO PIAUI;38;
PI-SAO JULIAO;239;
PI-SAO LOURENCO DO PIAUI;3;
PI-SAO LUIS DO PIAUI;0;
PI-SAO MIGUEL DA BAIXA GRANDE;0;
PI-SAO MIGUEL DO FIDALGO;0;
PI-SAO MIGUEL DO TAPUIO;74;
PI-SAO PEDRO DO PIAUI;311;
PI-SAO RAIMUNDO NONATO;627;
PI-SEBASTIAO BARROS;0;
PI-SEBASTIAO LEAL;0;
PI-SIGEFREDO PACHECO;42;
PI-SIMOES;172;
PI-SIMPLICIO MENDES;97;
PI-SOCORRO DO PIAUI;26;
PI-SUSSUAPARA;0;
PI-TAMBORIL DO PIAUI;0;
PI-TANQUE DO PIAUI;0;
PI-TERESINA;139483;
PI-UNIAO;1362;
PI-URUCUI;199;
PI-VALENCA DO PIAUI;619;
PI-VARZEA BRANCA;7;
PI-VARZEA GRANDE;42;
PI-VERA MENDES;0;
PI-VILA NOVA DO PIAUI;0;
PI-WALL FERRAZ;0;
PI-IGNORADO;1312;
CE-ABAIARA;327;
CE-ACARAPE;664;
CE-ACARAU;324;
CE-ACOPIARA;1688;
CE-AIUABA;751;
CE-ALCANTARAS;550;
CE-ALTANEIRA;130;
CE-ALTO SANTO;1424;
CE-AMONTADA;681;
CE-ANTONINA DO NORTE;108;
CE-APUIARES;280;
CE-AQUIRAZ;3122;
CE-ARACATI;3166;
CE-ARACOIABA;647;
CE-ARARENDA;179;
CE-ARARIPE;394;
CE-ARATUBA;375;
CE-ARNEIROZ;299;
CE-ASSARE;811;
CE-AURORA;614;
CE-BAIXIO;261;
CE-BANABUIU;415;
CE-BARBALHA;3144;
CE-BARREIRA;428;
CE-BARRO;741;
CE-BARROQUINHA;153;
CE-BATURITE;1133;
CE-BEBERIBE;983;
CE-BELA CRUZ;719;
CE-BOA VIAGEM;1538;
CE-BREJO SANTO;1429;
CE-CAMOCIM;2426;
CE-CAMPOS SALES;547;
CE-CANINDE;1645;
CE-CAPISTRANO;350;
CE-CARIDADE;229;
CE-CARIRE;155;
CE-CARIRIACU;499;
CE-CARIUS;460;
CE-CARNAUBAL;189;
CE-CASCAVEL;3427;
CE-CATARINA;158;
CE-CATUNDA;298;
CE-CAUCAIA;10526;
CE-CEDRO;705;
CE-CHAVAL;620;
CE-CHORO;234;
CE-CHOROZINHO;1333;
CE-COREAU;1158;
CE-CRATEUS;2029;
CE-CRATO;8370;
CE-CROATA;199;
CE-CRUZ;267;
CE-DEPUTADO IRAPUAN PINHEIRO;258;
CE-ERERE;204;
CE-EUSEBIO;13306;
CE-FARIAS BRITO;773;
CE-FORQUILHA;657;
CE-FORTALEZA;401894;
CE-FORTIM;244;
CE-FRECHEIRINHA;316;
CE-GENERAL SAMPAIO;229;
CE-GRACA;330;
CE-GRANJA;703;
CE-GRANJEIRO;237;
CE-GROAIRAS;380;
CE-GUAIUBA;509;
CE-GUARACIABA DO NORTE;523;
CE-GUARAMIRANGA;102;
CE-HIDROLANDIA;356;
CE-HORIZONTE;5285;
CE-IBARETAMA;163;
CE-IBIAPINA;284;
CE-IBICUITINGA;367;
CE-ICAPUI;539;
CE-ICO;718;
CE-IGUATU;5913;
CE-INDEPENDENCIA;510;
CE-IPAPORANGA;114;
CE-IPAUMIRIM;345;
CE-IPU;685;
CE-IPUEIRAS;583;
CE-IRACEMA;395;
CE-IRAUCUBA;760;
CE-ITAICABA;268;
CE-ITAITINGA;860;
CE-ITAPAGE;777;
CE-ITAPIPOCA;2601;
CE-ITAPIUNA;375;
CE-ITAREMA;251;
CE-ITATIRA;274;
CE-JAGUARETAMA;347;
CE-JAGUARIBARA;188;
CE-JAGUARIBE;1149;
CE-JAGUARUANA;1530;
CE-JARDIM;467;
CE-JATI;364;
CE-JIJOCA DE JERICOACOARA;76;
CE-JUAZEIRO DO NORTE;14676;
CE-JUCAS;450;
CE-LAVRAS DA MANGABEIRA;1460;
CE-LIMOEIRO DO NORTE;2431;
CE-MADALENA;108;
CE-MARACANAU;21138;
CE-MARANGUAPE;6069;
CE-MARCO;625;
CE-MARTINOPOLE;251;
CE-MASSAPE;806;
CE-MAURITI;606;
CE-MERUOCA;471;
CE-MILAGRES;539;
CE-MILHA;169;
CE-MIRAIMA;108;
CE-MISSAO VELHA;543;
CE-MOMBACA;1055;
CE-MONSENHOR TABOSA;625;
CE-MORADA NOVA;3537;
CE-MORAUJO;552;
CE-MORRINHOS;407;
CE-MUCAMBO;21;
CE-MULUNGU;276;
CE-NOVA OLINDA;334;
CE-NOVA RUSSAS;635;
CE-NOVO ORIENTE;598;
CE-OCARA;636;
CE-OROS;848;
CE-PACAJUS;3300;
CE-PACATUBA;2933;
CE-PACOTI;412;
CE-PACUJA;362;
CE-PALHANO;364;
CE-PALMACIA;340;
CE-PARACURU;2249;
CE-PARAIPABA;506;
CE-PARAMBU;357;
CE-PARAMOTI;347;
CE-PEDRA BRANCA;970;
CE-PENAFORTE;166;
CE-PENTECOSTE;555;
CE-PEREIRO;455;
CE-PINDORETAMA;421;
CE-PIQUET CARNEIRO;143;
CE-PIRES FERREIRA;90;
CE-PORANGA;361;
CE-PORTEIRAS;197;
CE-POTENGI;166;
CE-POTIRETAMA;129;
CE-QUITERIANOPOLIS;147;
CE-QUIXADA;2888;
CE-QUIXELO;11;
CE-QUIXERAMOBIM;1938;
CE-QUIXERE;601;
CE-REDENCAO;1053;
CE-RERIUTABA;342;
CE-RUSSAS;1816;
CE-SABOEIRO;101;
CE-SALITRE;181;
CE-SANTANA DO ACARAU;346;
CE-SANTANA DO CARIRI;292;
CE-SANTA QUITERIA;567;
CE-SAO BENEDITO;616;
CE-SAO GONCALO DO AMARANTE;1687;
CE-SAO JOAO DO JAGUARIBE;317;
CE-SAO LUIS DO CURU;335;
CE-SENADOR POMPEU;805;
CE-SENADOR SA;295;
CE-SOBRAL;16100;
CE-SOLONOPOLE;341;
CE-TABULEIRO DO NORTE;691;
CE-TAMBORIL;559;
CE-TARRAFAS;228;
CE-TAUA;1277;
CE-TEJUCUOCA;471;
CE-TIANGUA;1508;
CE-TRAIRI;453;
CE-TURURU;297;
CE-UBAJARA;738;
CE-UMARI;331;
CE-UMIRIM;383;
CE-URUBURETAMA;726;
CE-URUOCA;322;
CE-VARJOTA;439;
CE-VARZEA ALEGRE;1140;
CE-VICOSA DO CEARA;805;
CE-IGNORADO;0;
RN-ACARI;562;
RN-ACU;2450;
RN-AFONSO BEZERRA;401;
RN-AGUA NOVA;258;
RN-ALEXANDRIA;385;
RN-ALMINO AFONSO;74;
RN-ALTO DO RODRIGUES;486;
RN-ANGICOS;377;
RN-ANTONIO MARTINS;94;
RN-APODI;685;
RN-AREIA BRANCA;1902;
RN-ARES;2715;
RN-AUGUSTO SEVERO;262;
RN-BAIA FORMOSA;3498;
RN-BARAUNA;1260;
RN-BARCELONA;77;
RN-BENTO FERNANDES;75;
RN-BODO;0;
RN-BOM JESUS;167;
RN-BREJINHO;181;
RN-CAICARA DO NORTE;0;
RN-CAICARA DO RIO DO VENTO;248;
RN-CAICO;3991;
RN-CAMPO REDONDO;151;
RN-CANGUARETAMA;956;
RN-CARAUBAS;559;
RN-CARNAUBA DOS DANTAS;338;
RN-CARNAUBAIS;926;
RN-CEARA-MIRIM;2318;
RN-CERRO CORA;597;
RN-CORONEL EZEQUIEL;165;
RN-CORONEL JOAO PESSOA;210;
RN-CRUZETA;374;
RN-CURRAIS NOVOS;2196;
RN-DOUTOR SEVERIANO;70;
RN-PARNAMIRIM;8788;
RN-ENCANTO;78;
RN-EQUADOR;110;
RN-ESPIRITO SANTO;131;
RN-EXTREMOZ;747;
RN-FELIPE GUERRA;154;
RN-FERNANDO PEDROSA;0;
RN-FLORANIA;464;
RN-FRANCISCO DANTAS;125;
RN-FRUTUOSO GOMES;198;
RN-GALINHOS;53;
RN-GOIANINHA;736;
RN-GOVERNADOR DIX-SEPT ROSADO;335;
RN-GROSSOS;413;
RN-GUAMARE;349;
RN-IELMO MARINHO;245;
RN-IPANGUACU;1479;
RN-IPUEIRA;67;
RN-ITAJA;0;
RN-ITAU;162;
RN-JACANA;174;
RN-JANDAIRA;160;
RN-JANDUIS;206;
RN-BOA SAUDE;119;
RN-JAPI;198;
RN-JARDIM DE ANGICOS;91;
RN-JARDIM DE PIRANHAS;234;
RN-JARDIM DO SERIDO;743;
RN-JOAO CAMARA;654;
RN-JOAO DIAS;116;
RN-JOSE DA PENHA;156;
RN-JUCURUTU;215;
RN-JUNDIA;0;
RN-LAGOA D ANTA;167;
RN-LAGOA DE PEDRAS;63;
RN-LAGOA DE VELHOS;88;
RN-LAGOA NOVA;150;
RN-LAGOA SALGADA;24;
RN-LAJES;390;
RN-LAJES PINTADAS;112;
RN-LUCRECIA;91;
RN-LUIS GOMES;94;
RN-MACAIBA;1811;
RN-MACAU;2210;
RN-MAJOR SALES;0;
RN-MARCELINO VIEIRA;278;
RN-MARTINS;122;
RN-MAXARANGUAPE;203;
RN-MESSIAS TARGINO;260;
RN-MONTANHAS;190;
RN-MONTE ALEGRE;1301;
RN-MONTE DAS GAMELEIRAS;132;
RN-MOSSORO;23839;
RN-NATAL;168323;
RN-NISIA FLORESTA;1101;
RN-NOVA CRUZ;834;
RN-OLHO D AGUA DO BORGES;57;
RN-OURO BRANCO;196;
RN-PARANA;46;
RN-PARAU;4;
RN-PARAZINHO;57;
RN-PARELHAS;1156;
RN-RIO DO FOGO;0;
RN-PASSA E FICA;118;
RN-PASSAGEM;160;
RN-PATU;206;
RN-SANTA MARIA;0;
RN-PAU DOS FERROS;991;
RN-PEDRA GRANDE;91;
RN-PEDRA PRETA;83;
RN-PEDRO AVELINO;170;
RN-PEDRO VELHO;239;
RN-PENDENCIAS;673;
RN-PILOES;98;
RN-POCO BRANCO;289;
RN-PORTALEGRE;117;
RN-PORTO DO MANGUE;0;
RN-SERRA CAIADA;87;
RN-PUREZA;62;
RN-RAFAEL FERNANDES;81;
RN-RAFAEL GODEIRO;105;
RN-RIACHO DA CRUZ;76;
RN-RIACHO DE SANTANA;249;
RN-RIACHUELO;308;
RN-RODOLFO FERNANDES;227;
RN-TIBAU;0;
RN-RUY BARBOSA;238;
RN-SANTA CRUZ;1839;
RN-SANTANA DO MATOS;466;
RN-SANTANA DO SERIDO;178;
RN-SANTO ANTONIO;539;
RN-SAO BENTO DO NORTE;147;
RN-SAO BENTO DO TRAIRI;299;
RN-SAO FERNANDO;99;
RN-SAO FRANCISCO DO OESTE;155;
RN-SAO GONCALO DO AMARANTE;6978;
RN-SAO JOAO DO SABUGI;129;
RN-SAO JOSE DE MIPIBU;1030;
RN-SAO JOSE DO CAMPESTRE;344;
RN-SAO JOSE DO SERIDO;140;
RN-SAO MIGUEL;333;
RN-SAO MIGUEL DE TOUROS;0;
RN-SAO PAULO DO POTENGI;488;
RN-SAO PEDRO;99;
RN-SAO RAFAEL;106;
RN-SAO TOME;357;
RN-SAO VICENTE;166;
RN-SENADOR ELOI DE SOUZA;265;
RN-SENADOR GEORGINO AVELINO;126;
RN-SERRA DE SAO BENTO;190;
RN-SERRA DO MEL;58;
RN-SERRA NEGRA DO NORTE;94;
RN-SERRINHA;187;
RN-SERRINHA DOS PINTOS;0;
RN-SEVERIANO MELO;170;
RN-SITIO NOVO;94;
RN-TABOLEIRO GRANDE;71;
RN-TAIPU;334;
RN-TANGARA;366;
RN-TENENTE ANANIAS;154;
RN-TENENTE LAURENTINO CRUZ;0;
RN-TIBAU DO SUL;249;
RN-TIMBAUBA DOS BATISTAS;33;
RN-TOUROS;577;
RN-TRIUNFO POTIGUAR;0;
RN-UMARIZAL;213;
RN-UPANEMA;271;
RN-VARZEA;84;
RN-VENHA-VER;0;
RN-VERA CRUZ;118;
RN-VICOSA;2;
RN-VILA FLOR;103;
RN-IGNORADO;418;
PB-AGUA BRANCA;127;
PB-AGUIAR;417;
PB-ALAGOA GRANDE;586;
PB-ALAGOA NOVA;667;
PB-ALAGOINHA;240;
PB-ALCANTIL;0;
PB-ALGODAO DE JANDAIRA;0;
PB-ALHANDRA;1003;
PB-SAO JOAO DO RIO DO PEIXE;865;
PB-AMPARO;0;
PB-APARECIDA;0;
PB-ARACAGI;448;
PB-ARARA;449;
PB-ARARUNA;679;
PB-AREIA;869;
PB-AREIA DE BARAUNAS;0;
PB-AREIAL;315;
PB-AROEIRAS;511;
PB-ASSUNCAO;0;
PB-BAIA DA TRAICAO;196;
PB-BANANEIRAS;476;
PB-BARAUNA;0;
PB-BARRA DE SANTANA;0;
PB-BARRA DE SANTA ROSA;237;
PB-BARRA DE SAO MIGUEL;89;
PB-BAYEUX;6116;
PB-BELEM;427;
PB-BELEM DO BREJO DO CRUZ;141;
PB-BERNARDINO BATISTA;0;
PB-BOA VENTURA;181;
PB-BOA VISTA;0;
PB-BOM JESUS;137;
PB-BOM SUCESSO;124;
PB-BONITO DE SANTA FE;647;
PB-BOQUEIRAO;556;
PB-IGARACY;248;
PB-BORBOREMA;213;
PB-BREJO DO CRUZ;387;
PB-BREJO DOS SANTOS;662;
PB-CAAPORA;2483;
PB-CABACEIRAS;284;
PB-CABEDELO;6278;
PB-CACHOEIRA DOS INDIOS;358;
PB-CACIMBA DE AREIA;72;
PB-CACIMBA DE DENTRO;469;
PB-CACIMBAS;0;
PB-CAICARA;446;
PB-CAJAZEIRAS;3039;
PB-CAJAZEIRINHAS;0;
PB-CALDAS BRANDAO;175;
PB-CAMALAU;261;
PB-CAMPINA GRANDE;40206;
PB-CAPIM;0;
PB-CARAUBAS;0;
PB-CARRAPATEIRA;106;
PB-CASSERENGUE;0;
PB-CATINGUEIRA;49;
PB-CATOLE DO ROCHA;969;
PB-CATURITE;0;
PB-CONCEICAO;237;
PB-CONDADO;44;
PB-CONDE;716;
PB-CONGO;90;
PB-COREMAS;784;
PB-COXIXOLA;0;
PB-CRUZ DO ESPIRITO SANTO;692;
PB-CUBATI;155;
PB-CUITE;719;
PB-CUITEGI;289;
PB-CUITE DE MAMANGUAPE;0;
PB-CURRAL DE CIMA;0;
PB-CURRAL VELHO;98;
PB-DAMIAO;0;
PB-DESTERRO;212;
PB-VISTA SERRANA;66;
PB-DIAMANTE;4;
PB-DONA INES;247;
PB-DUAS ESTRADAS;204;
PB-EMAS;143;
PB-ESPERANCA;1483;
PB-FAGUNDES;220;
PB-FREI MARTINHO;101;
PB-GADO BRAVO;0;
PB-GUARABIRA;3592;
PB-GURINHEM;446;
PB-GURJAO;71;
PB-IBIARA;88;
PB-IMACULADA;233;
PB-INGA;573;
PB-ITABAIANA;1228;
PB-ITAPORANGA;732;
PB-ITAPOROROCA;667;
PB-ITATUBA;233;
PB-JACARAU;469;
PB-JERICO;243;
PB-JOAO PESSOA;156404;
PB-JUAREZ TAVORA;284;
PB-JUAZEIRINHO;518;
PB-JUNCO DO SERIDO;324;
PB-JURIPIRANGA;492;
PB-JURU;200;
PB-LAGOA;368;
PB-LAGOA DE DENTRO;249;
PB-LAGOA SECA;568;
PB-LASTRO;255;
PB-LIVRAMENTO;226;
PB-LOGRADOURO;0;
PB-LUCENA;668;
PB-MAE D AGUA;24;
PB-MALTA;45;
PB-MAMANGUAPE;2777;
PB-MANAIRA;197;
PB-MARCACAO;0;
PB-MARI;506;
PB-MARIZOPOLIS;0;
PB-MASSARANDUBA;413;
PB-MATARACA;524;
PB-MATINHAS;0;
PB-MATO GROSSO;0;
PB-MATUREIA;0;
PB-MOGEIRO;252;
PB-MONTADAS;177;
PB-MONTE HOREBE;137;
PB-MONTEIRO;804;
PB-MULUNGU;321;
PB-NATUBA;118;
PB-NAZAREZINHO;237;
PB-NOVA FLORESTA;172;
PB-NOVA OLINDA;384;
PB-NOVA PALMEIRA;247;
PB-OLHO D AGUA;334;
PB-OLIVEDOS;161;
PB-OURO VELHO;116;
PB-PARARI;0;
PB-PASSAGEM;87;
PB-PATOS;4361;
PB-PAULISTA;129;
PB-PEDRA BRANCA;193;
PB-PEDRA LAVRADA;328;
PB-PEDRAS DE FOGO;2776;
PB-PIANCO;1480;
PB-PICUI;711;
PB-PILAR;389;
PB-PILOES;180;
PB-PILOEZINHOS;249;
PB-PIRPIRITUBA;445;
PB-PITIMBU;167;
PB-POCINHOS;562;
PB-POCO DANTAS;0;
PB-POCO DE JOSE DE MOURA;0;
PB-POMBAL;896;
PB-PRATA;81;
PB-PRINCESA ISABEL;448;
PB-PUXINANA;387;
PB-QUEIMADAS;1679;
PB-QUIXABA;91;
PB-REMIGIO;416;
PB-PEDRO REGIO;0;
PB-RIACHAO;0;
PB-RIACHAO DO BACAMARTE;0;
PB-RIACHAO DO POCO;0;
PB-RIACHO DE SANTO ANTONIO;0;
PB-RIACHO DOS CAVALOS;143;
PB-RIO TINTO;1293;
PB-SALGADINHO;158;
PB-SALGADO DE SAO FELIX;1006;
PB-SANTA CECILIA;0;
PB-SANTA CRUZ;220;
PB-SANTA HELENA;296;
PB-SANTA INES;0;
PB-SANTA LUZIA;609;
PB-SANTANA DE MANGUEIRA;52;
PB-SANTANA DOS GARROTES;297;
PB-SANTAREM;0;
PB-SANTA RITA;12804;
PB-SANTA TERESINHA;151;
PB-SANTO ANDRE;0;
PB-SAO BENTO;471;
PB-SAO BENTINHO;0;
PB-SAO DOMINGOS DO CARIRI;0;
PB-SAO DOMINGOS DE POMBAL;0;
PB-SAO FRANCISCO;0;
PB-SAO JOAO DO CARIRI;416;
PB-SAO JOAO DO TIGRE;101;
PB-SAO JOSE DA LAGOA TAPADA;168;
PB-SAO JOSE DE CAIANA;83;
PB-SAO JOSE DE ESPINHARAS;74;
PB-SAO JOSE DOS RAMOS;0;
PB-SAO JOSE DE PIRANHAS;863;
PB-SAO JOSE DE PRINCESA;0;
PB-SAO JOSE DO BONFIM;8;
PB-SAO JOSE DO BREJO DO CRUZ;0;
PB-SAO JOSE DO SABUGI;259;
PB-SAO JOSE DOS CORDEIROS;188;
PB-SAO MAMEDE;552;
PB-SAO MIGUEL DE TAIPU;129;
PB-SAO SEBASTIAO DE LAGOA DE ROCA;433;
PB-SAO SEBASTIAO DO UMBUZEIRO;43;
PB-SAPE;2272;
PB-SERIDO;280;
PB-SERRA BRANCA;394;
PB-SERRA DA RAIZ;182;
PB-SERRA GRANDE;153;
PB-SERRA REDONDA;463;
PB-SERRARIA;284;
PB-SERTAOZINHO;0;
PB-SOBRADO;0;
PB-SOLANEA;616;
PB-SOLEDADE;673;
PB-SOSSEGO;0;
PB-SOUSA;3498;
PB-SUME;368;
PB-CAMPO DE SANTANA;319;
PB-TAPEROA;569;
PB-TAVARES;68;
PB-TEIXEIRA;310;
PB-TENORIO;0;
PB-TRIUNFO;316;
PB-UIRAUNA;600;
PB-UMBUZEIRO;170;
PB-VARZEA;55;
PB-VIEIROPOLIS;0;
PB-ZABELE;0;
PB-IGNORADO;1504;
PE-ABREU E LIMA;5088;
PE-AFOGADOS DA INGAZEIRA;1288;
PE-AFRANIO;234;
PE-AGRESTINA;840;
PE-AGUA PRETA;2078;
PE-AGUAS BELAS;478;
PE-ALAGOINHA;388;
PE-ALIANCA;3364;
PE-ALTINHO;477;
PE-AMARAJI;922;
PE-ANGELIM;340;
PE-ARACOIABA;0;
PE-ARARIPINA;2960;
PE-ARCOVERDE;3401;
PE-BARRA DE GUABIRABA;463;
PE-BARREIROS;4731;
PE-BELEM DE MARIA;453;
PE-BELEM DE SAO FRANCISCO;639;
PE-BELO JARDIM;4552;
PE-BETANIA;218;
PE-BEZERROS;2348;
PE-BODOCO;691;
PE-BOM CONSELHO;1063;
PE-BOM JARDIM;946;
PE-BONITO;1330;
PE-BREJAO;331;
PE-BREJINHO;170;
PE-BREJO DA MADRE DE DEUS;606;
PE-BUENOS AIRES;581;
PE-BUIQUE;938;
PE-CABO DE SANTO AGOSTINHO;13770;
PE-CABROBO;560;
PE-CACHOEIRINHA;503;
PE-CAETES;366;
PE-CALCADO;253;
PE-CALUMBI;327;
PE-CAMARAGIBE;6180;
PE-CAMOCIM DE SAO FELIX;288;
PE-CAMUTANGA;2940;
PE-CANHOTINHO;771;
PE-CAPOEIRAS;375;
PE-CARNAIBA;414;
PE-CARNAUBEIRA DA PENHA;190;
PE-CARPINA;4848;
PE-CARUARU;19091;
PE-CASINHAS;0;
PE-CATENDE;3302;
PE-CEDRO;375;
PE-CHA DE ALEGRIA;883;
PE-CHA GRANDE;313;
PE-CONDADO;681;
PE-CORRENTES;499;
PE-CORTES;2388;
PE-CUMARU;427;
PE-CUPIRA;472;
PE-CUSTODIA;1126;
PE-DORMENTES;358;
PE-ESCADA;6609;
PE-EXU;1013;
PE-FEIRA NOVA;454;
PE-FERNANDO DE NORONHA;262;
PE-FERREIROS;717;
PE-FLORES;485;
PE-FLORESTA;662;
PE-FREI MIGUELINHO;240;
PE-GAMELEIRA;1417;
PE-GARANHUNS;8306;
PE-GLORIA DO GOITA;797;
PE-GOIANA;8264;
PE-GRANITO;179;
PE-GRAVATA;2722;
PE-IATI;174;
PE-IBIMIRIM;228;
PE-IBIRAJUBA;1;
PE-IGARASSU;9916;
PE-IGUARACI;501;
PE-INAJA;309;
PE-INGAZEIRA;102;
PE-IPOJUCA;9450;
PE-IPUBI;534;
PE-ITACURUBA;47;
PE-ITAIBA;208;
PE-ITAMARACA;755;
PE-ITAMBE;2549;
PE-ITAPETIM;366;
PE-ITAPISSUMA;2115;
PE-ITAQUITINGA;838;
PE-JABOATAO DOS GUARARAPES;50419;
PE-JAQUEIRA;0;
PE-JATAUBA;467;
PE-JATOBA;0;
PE-JOAO ALFREDO;491;
PE-JOAQUIM NABUCO;4407;
PE-JUCATI;153;
PE-JUPI;266;
PE-JUREMA;253;
PE-LAGOA DO CARRO;490;
PE-LAGOA DO ITAENGA;3939;
PE-LAGOA DO OURO;256;
PE-LAGOA DOS GATOS;316;
PE-LAGOA GRANDE;0;
PE-LAJEDO;898;
PE-LIMOEIRO;3028;
PE-MACAPARANA;1331;
PE-MACHADOS;47;
PE-MANARI;0;
PE-MARAIAL;3235;
PE-MIRANDIBA;427;
PE-MORENO;3513;
PE-NAZARE DA MATA;5387;
PE-OLINDA;43748;
PE-OROBO;785;
PE-OROCO;324;
PE-OURICURI;1060;
PE-PALMARES;3016;
PE-PALMEIRINA;436;
PE-PANELAS;671;
PE-PARANATAMA;234;
PE-PARNAMIRIM;313;
PE-PASSIRA;1061;
PE-PAUDALHO;3066;
PE-PAULISTA;16378;
PE-PEDRA;592;
PE-PESQUEIRA;2840;
PE-PETROLANDIA;2587;
PE-PETROLINA;21016;
PE-POCAO;373;
PE-POMBOS;966;
PE-PRIMAVERA;1980;
PE-QUIPAPA;545;
PE-QUIXABA;292;
PE-RECIFE;408667;
PE-RIACHO DAS ALMAS;717;
PE-RIBEIRAO;3355;
PE-RIO FORMOSO;5878;
PE-SAIRE;296;
PE-SALGADINHO;143;
PE-SALGUEIRO;2571;
PE-SALOA;239;
PE-SANHARO;780;
PE-SANTA CRUZ;3;
PE-SANTA CRUZ DA BAIXA VERDE;215;
PE-SANTA CRUZ DO CAPIBARIBE;1039;
PE-SANTA FILOMENA;0;
PE-SANTA MARIA DA BOA VISTA;3377;
PE-SANTA MARIA DO CAMBUCA;268;
PE-SANTA TEREZINHA;363;
PE-SAO BENEDITO DO SUL;500;
PE-SAO BENTO DO UNA;1458;
PE-SAO CAITANO;1004;
PE-SAO JOAO;408;
PE-SAO JOAQUIM DO MONTE;586;
PE-SAO JOSE DA COROA GRANDE;505;
PE-SAO JOSE DO BELMONTE;828;
PE-SAO JOSE DO EGITO;859;
PE-SAO LOURENCO DA MATA;5123;
PE-SAO VICENTE FERRER;844;
PE-SERRA TALHADA;3804;
PE-SERRITA;133;
PE-SERTANIA;953;
PE-SIRINHAEM;5140;
PE-MOREILANDIA;386;
PE-SOLIDAO;170;
PE-SURUBIM;2054;
PE-TABIRA;541;
PE-TACAIMBO;325;
PE-TACARATU;403;
PE-TAMANDARE;0;
PE-TAQUARITINGA DO NORTE;353;
PE-TEREZINHA;144;
PE-TERRA NOVA;186;
PE-TIMBAUBA;3766;
PE-TORITAMA;494;
PE-TRACUNHAEM;760;
PE-TRINDADE;864;
PE-TRIUNFO;567;
PE-TUPANATINGA;233;
PE-TUPARETAMA;369;
PE-VENTUROSA;628;
PE-VERDEJANTE;357;
PE-VERTENTE DO LERIO;326;
PE-VERTENTES;295;
PE-VICENCIA;1719;
PE-VITORIA DE SANTO ANTAO;6972;
PE-XEXEU;507;
PE-IGNORADO;1447;
AL-AGUA BRANCA;472;
AL-ANADIA;593;
AL-ARAPIRACA;10644;
AL-ATALAIA;1660;
AL-BARRA DE SANTO ANTONIO;201;
AL-BARRA DE SAO MIGUEL;283;
AL-BATALHA;489;
AL-BELEM;710;
AL-BELO MONTE;182;
AL-BOCA DA MATA;4187;
AL-BRANQUINHA;113;
AL-CACIMBINHAS;522;
AL-CAJUEIRO;1845;
AL-CAMPESTRE;0;
AL-CAMPO ALEGRE;4445;
AL-CAMPO GRANDE;277;
AL-CANAPI;166;
AL-CAPELA;1162;
AL-CARNEIROS;237;
AL-CHA PRETA;295;
AL-COITE DO NOIA;313;
AL-COLONIA LEOPOLDINA;2152;
AL-COQUEIRO SECO;105;
AL-CORURIPE;12464;
AL-CRAIBAS;17;
AL-DELMIRO GOUVEIA;1455;
AL-DOIS RIACHOS;163;
AL-ESTRELA DE ALAGOAS;108;
AL-FEIRA GRANDE;129;
AL-FELIZ DESERTO;180;
AL-FLEXEIRAS;1251;
AL-GIRAU DO PONCIANO;922;
