Município;Total
PI-RIO GRANDE DO PIAUI;267
PI-SANTA CRUZ DO PIAUI;335
PI-SANTA CRUZ DOS MILAGRES;227
PI-SANTA FILOMENA;573
PI-SANTA LUZ;372
PI-SANTANA DO PIAUI;195
PI-SANTA ROSA DO PIAUI;182
PI-SANTO ANTONIO DE LISBOA;272
PI-SANTO ANTONIO DOS MILAGRES;110
PI-SANTO INACIO DO PIAUI;191
PI-SAO BRAZ DO PIAUI;218
PI-SAO FELIX DO PIAUI;167
PI-SAO FRANCISCO DE ASSIS DO PIAUI;299
PI-SAO FRANCISCO DO PIAUI;353
PI-SAO GONCALO DO GURGUEIA;284
PI-SAO GONCALO DO PIAUI;214
PI-SAO JOAO DA CANABRAVA;279
PI-SAO JOAO DA FRONTEIRA;323
PI-SAO JOAO DA SERRA;276
PI-SAO JOAO DA VARJOTA;204
PI-SAO JOAO DO ARRAIAL;314
PI-SAO JOAO DO PIAUI;2798
PI-SAO JOSE DO DIVINO;292
PI-SAO JOSE DO PEIXE;310
PI-SAO JOSE DO PIAUI;286
PI-SAO JULIAO;234
PI-SAO LOURENCO DO PIAUI;236
PI-SAO LUIS DO PIAUI;152
PI-SAO MIGUEL DA BAIXA GRANDE;254
PI-SAO MIGUEL DO FIDALGO;130
PI-SAO MIGUEL DO TAPUIO;667
PI-SAO PEDRO DO PIAUI;538
PI-SAO RAIMUNDO NONATO;3291
PI-SEBASTIAO BARROS;266
PI-SEBASTIAO LEAL;803
PI-SIGEFREDO PACHECO;280
PI-SIMOES;634
PI-SIMPLICIO MENDES;968
PI-SOCORRO DO PIAUI;195
PI-SUSSUAPARA;459
PI-TAMBORIL DO PIAUI;156
PI-TANQUE DO PIAUI;195
PI-TERESINA;264128
PI-UNIAO;4352
PI-URUCUI;4104
PI-VALENCA DO PIAUI;1752
PI-VARZEA BRANCA;173
PI-VARZEA GRANDE;185
PI-VERA MENDES;112
PI-VILA NOVA DO PIAUI;195
PI-WALL FERRAZ;177
PI-IGNORADO;0
CE-ABAIARA;748
CE-ACARAPE;1429
CE-ACARAU;4197
CE-ACOPIARA;2374
CE-AIUABA;1182
CE-ALCANTARAS;899
CE-ALTANEIRA;372
CE-ALTO SANTO;910
CE-AMONTADA;2609
CE-ANTONINA DO NORTE;570
CE-APUIARES;849
CE-AQUIRAZ;17337
CE-ARACATI;8985
CE-ARACOIABA;1930
CE-ARARENDA;786
CE-ARARIPE;1149
CE-ARATUBA;780
CE-ARNEIROZ;286
CE-ASSARE;932
CE-AURORA;1254
CE-BAIXIO;611
CE-BANABUIU;870
CE-BARBALHA;9738
CE-BARREIRA;968
CE-BARRO;1101
CE-BARROQUINHA;1044
CE-BATURITE;3116
CE-BEBERIBE;4374
CE-BELA CRUZ;1834
CE-BOA VIAGEM;3275
CE-BREJO SANTO;5891
CE-CAMOCIM;4831
CE-CAMPOS SALES;1877
CE-CANINDE;6598
CE-CAPISTRANO;1093
CE-CARIDADE;919
CE-CARIRE;1114
CE-CARIRIACU;1413
CE-CARIUS;642
CE-CARNAUBAL;941
CE-CASCAVEL;6918
CE-CATARINA;437
CE-CATUNDA;512
CE-CAUCAIA;39629
CE-CEDRO;1209
CE-CHAVAL;1647
CE-CHORO;537
CE-CHOROZINHO;1411
CE-COREAU;1034
CE-CRATEUS;5535
CE-CRATO;16794
CE-CROATA;703
CE-CRUZ;1644
CE-DEPUTADO IRAPUAN PINHEIRO;532
CE-ERERE;554
CE-EUSEBIO;37360
CE-FARIAS BRITO;1016
CE-FORQUILHA;2044
CE-FORTALEZA;754360
CE-FORTIM;1029
CE-FRECHEIRINHA;2940
CE-GENERAL SAMPAIO;567
CE-GRACA;803
CE-GRANJA;1872
CE-GRANJEIRO;358
CE-GROAIRAS;579
CE-GUAIUBA;1351
CE-GUARACIABA DO NORTE;2561
CE-GUARAMIRANGA;628
CE-HIDROLANDIA;239
CE-HORIZONTE;18622
CE-IBARETAMA;674
CE-IBIAPINA;1284
CE-IBICUITINGA;630
CE-ICAPUI;3080
CE-ICO;4122
CE-IGUATU;12971
CE-INDEPENDENCIA;1591
CE-IPAPORANGA;475
CE-IPAUMIRIM;802
CE-IPU;3074
CE-IPUEIRAS;1662
CE-IRACEMA;813
CE-IRAUCUBA;1475
CE-ITAICABA;418
CE-ITAITINGA;5373
CE-ITAPAJE;4373
CE-ITAPIPOCA;12796
CE-ITAPIUNA;776
CE-ITAREMA;2475
CE-ITATIRA;1327
CE-JAGUARETAMA;1061
CE-JAGUARIBARA;722
CE-JAGUARIBE;2926
CE-JAGUARUANA;3079
CE-JARDIM;1534
CE-JATI;592
CE-JIJOCA DE JERICOACOARA;2815
CE-JUAZEIRO DO NORTE;44153
CE-JUCAS;1229
CE-LAVRAS DA MANGABEIRA;1423
CE-LIMOEIRO DO NORTE;8388
CE-MADALENA;1164
CE-MARACANAU;59966
CE-MARANGUAPE;13712
CE-MARCO;2558
CE-MARTINOPOLE;890
CE-MASSAPE;1533
CE-MAURITI;2462
CE-MERUOCA;1117
CE-MILAGRES;1788
CE-MILHA;554
CE-MIRAIMA;852
CE-MISSAO VELHA;2512
CE-MOMBACA;2267
CE-MONSENHOR TABOSA;1224
CE-MORADA NOVA;8669
CE-MORAUJO;687
CE-MORRINHOS;728
CE-MUCAMBO;536
CE-MULUNGU;977
CE-NOVA OLINDA;1284
CE-NOVA RUSSAS;2061
CE-NOVO ORIENTE;1291
CE-OCARA;1123
CE-OROS;823
CE-PACAJUS;7270
CE-PACATUBA;6096
CE-PACOTI;1005
CE-PACUJA;324
CE-PALHANO;158
CE-PALMACIA;596
CE-PARACURU;3586
CE-PARAIPABA;3801
CE-PARAMBU;1883
CE-PARAMOTI;635
CE-PEDRA BRANCA;1803
CE-PENAFORTE;660
CE-PENTECOSTE;4056
CE-PEREIRO;2903
CE-PINDORETAMA;1207
CE-PIQUET CARNEIRO;1065
CE-PIRES FERREIRA;614
CE-PORANGA;732
CE-PORTEIRAS;1062
CE-POTENGI;585
CE-POTIRETAMA;262
CE-QUITERIANOPOLIS;1188
CE-QUIXADA;7495
CE-QUIXELO;813
CE-QUIXERAMOBIM;10506
CE-QUIXERE;3592
CE-REDENCAO;2615
CE-RERIUTABA;1270
CE-RUSSAS;9324
CE-SABOEIRO;731
CE-SALITRE;1635
CE-SANTANA DO ACARAU;1531
CE-SANTANA DO CARIRI;1166
CE-SANTA QUITERIA;3526
CE-SAO BENEDITO;4196
CE-SAO GONCALO DO AMARANTE;12872
CE-SAO JOAO DO JAGUARIBE;414
CE-SAO LUIS DO CURU;558
CE-SENADOR POMPEU;3057
CE-SENADOR SA;400
CE-SOBRAL;48110
CE-SOLONOPOLE;1550
CE-TABULEIRO DO NORTE;2270
CE-TAMBORIL;1108
CE-TARRAFAS;471
CE-TAUA;5548
CE-TEJUCUOCA;1338
CE-TIANGUA;8746
CE-TRAIRI;3258
CE-TURURU;807
CE-UBAJARA;2731
CE-UMARI;346
CE-UMIRIM;960
CE-URUBURETAMA;2125
CE-URUOCA;1165
CE-VARJOTA;1518
CE-VARZEA ALEGRE;3249
CE-VICOSA DO CEARA;2861
CE-IGNORADO;0
RN-ACARI;919
RN-ACU;5713
RN-AFONSO BEZERRA;858
RN-AGUA NOVA;207
RN-ALEXANDRIA;654
RN-ALMINO AFONSO;148
RN-ALTO DO RODRIGUES;2623
RN-ANGICOS;467
RN-ANTONIO MARTINS;278
RN-APODI;3406
RN-AREIA BRANCA;2928
RN-ARES;2534
RN-AUGUSTO SEVERO;446
RN-BAIA FORMOSA;2795
RN-BARAUNA;4101
RN-BARCELONA;208
RN-BENTO FERNANDES;457
RN-BODO;290
RN-BOM JESUS;340
RN-BREJINHO;803
RN-CAICARA DO NORTE;341
RN-CAICARA DO RIO DO VENTO;180
RN-CAICO;9714
RN-CAMPO REDONDO;465
RN-CANGUARETAMA;3052
RN-CARAUBAS;1348
RN-CARNAUBA DOS DANTAS;1105
RN-CARNAUBAIS;531
RN-CEARA-MIRIM;5607
RN-CERRO CORA;730
RN-CORONEL EZEQUIEL;316
RN-CORONEL JOAO PESSOA;200
RN-CRUZETA;857
RN-CURRAIS NOVOS;5202
RN-DOUTOR SEVERIANO;385
RN-PARNAMIRIM;42196
RN-ENCANTO;311
RN-EQUADOR;531
RN-ESPIRITO SANTO;613
RN-EXTREMOZ;3331
RN-FELIPE GUERRA;357
RN-FERNANDO PEDROZA;210
RN-FLORANIA;602
RN-FRANCISCO DANTAS;280
RN-FRUTUOSO GOMES;209
RN-GALINHOS;555
RN-GOIANINHA;2993
RN-GOVERNADOR DIX-SEPT ROSADO;1107
RN-GROSSOS;899
RN-GUAMARE;2324
RN-IELMO MARINHO;602
RN-IPANGUACU;1440
RN-IPUEIRA;220
RN-ITAJA;683
RN-ITAU;261
RN-JACANA;355
RN-JANDAIRA;831
RN-JANDUIS;568
RN-JANUARIO CICCO;262
RN-JAPI;221
RN-JARDIM DE ANGICOS;309
RN-JARDIM DE PIRANHAS;1204
RN-JARDIM DO SERIDO;1390
RN-JOAO CAMARA;2833
RN-JOAO DIAS;12
RN-JOSE DA PENHA;393
RN-JUCURUTU;2674
RN-JUNDIA;155
RN-LAGOA D ANTA;289
RN-LAGOA DE PEDRAS;363
RN-LAGOA DE VELHOS;348
RN-LAGOA NOVA;1004
RN-LAGOA SALGADA;563
RN-LAJES;760
RN-LAJES PINTADAS;310
RN-LUCRECIA;221
RN-LUIS GOMES;487
RN-MACAIBA;10334
RN-MACAU;2929
RN-MAJOR SALES;205
RN-MARCELINO VIEIRA;302
RN-MARTINS;545
RN-MAXARANGUAPE;995
RN-MESSIAS TARGINO;313
RN-MONTANHAS;733
RN-MONTE ALEGRE;1692
RN-MONTE DAS GAMELEIRAS;302
RN-MOSSORO;59831
RN-NATAL;280871
RN-NISIA FLORESTA;2541
RN-NOVA CRUZ;2757
RN-OLHO-D AGUA DO BORGES;343
RN-OURO BRANCO;386
RN-PARANA;197
RN-PARAU;215
RN-PARAZINHO;316
RN-PARELHAS;3074
RN-RIO DO FOGO;592
RN-PASSA E FICA;662
RN-PASSAGEM;151
RN-PATU;964
RN-SANTA MARIA;323
RN-PAU DOS FERROS;3781
RN-PEDRA GRANDE;1389
RN-PEDRA PRETA;153
RN-PEDRO AVELINO;427
RN-PEDRO VELHO;992
RN-PENDENCIAS;1532
RN-PILOES;207
RN-POCO BRANCO;256
RN-PORTALEGRE;416
RN-PORTO DO MANGUE;710
RN-SERRA CAIADA;348
RN-PUREZA;649
RN-RAFAEL FERNANDES;238
RN-RAFAEL GODEIRO;311
RN-RIACHO DA CRUZ;250
RN-RIACHO DE SANTANA;123
RN-RIACHUELO;363
RN-RODOLFO FERNANDES;335
RN-TIBAU;560
RN-RUY BARBOSA;250
RN-SANTA CRUZ;3062
RN-SANTANA DO MATOS;699
RN-SANTANA DO SERIDO;410
RN-SANTO ANTONIO;1331
RN-SAO BENTO DO NORTE;566
RN-SAO BENTO DO TRAIRI;320
RN-SAO FERNANDO;335
RN-SAO FRANCISCO DO OESTE;304
RN-SAO GONCALO DO AMARANTE;13114
RN-SAO JOAO DO SABUGI;336
RN-SAO JOSE DE MIPIBU;5366
RN-SAO JOSE DO CAMPESTRE;428
RN-SAO JOSE DO SERIDO;907
RN-SAO MIGUEL;1224
RN-SAO MIGUEL DO GOSTOSO;851
RN-SAO PAULO DO POTENGI;1240
RN-SAO PEDRO;281
RN-SAO RAFAEL;453
RN-SAO TOME;509
RN-SAO VICENTE;686
RN-SENADOR ELOI DE SOUZA;39
RN-SENADOR GEORGINO AVELINO;345
RN-SERRA DE SAO BENTO;300
RN-SERRA DO MEL;1266
RN-SERRA NEGRA DO NORTE;743
RN-SERRINHA;220
RN-SERRINHA DOS PINTOS;261
RN-SEVERIANO MELO;515
RN-SITIO NOVO;234
RN-TABOLEIRO GRANDE;207
RN-TAIPU;473
RN-TANGARA;1034
RN-TENENTE ANANIAS;493
RN-TENENTE LAURENTINO CRUZ;424
RN-TIBAU DO SUL;3239
RN-TIMBAUBA DOS BATISTAS;172
RN-TOUROS;2082
RN-TRIUNFO POTIGUAR;215
RN-UMARIZAL;580
RN-UPANEMA;1179
RN-VARZEA;371
RN-VENHA-VER;228
RN-VERA CRUZ;603
RN-VICOSA;113
RN-VILA FLOR;119
RN-IGNORADO;0
PB-AGUA BRANCA;672
PB-AGUIAR;213
PB-ALAGOA GRANDE;2007
PB-ALAGOA NOVA;2373
PB-ALAGOINHA;860
PB-ALCANTIL;452
PB-ALGODAO DE JANDAIRA;28
PB-ALHANDRA;4557
PB-SAO JOAO DO RIO DO PEIXE;1171
PB-AMPARO;330
PB-APARECIDA;469
PB-ARACAGI;772
PB-ARARA;729
PB-ARARUNA;1073
PB-AREIA;1345
PB-AREIA DE BARAUNAS;185
PB-AREIAL;382
PB-AROEIRAS;1204
PB-ASSUNCAO;350
PB-BAIA DA TRAICAO;250
PB-BANANEIRAS;1407
PB-BARAUNA;333
PB-BARRA DE SANTANA;586
PB-BARRA DE SANTA ROSA;665
PB-BARRA DE SAO MIGUEL;308
PB-BAYEUX;7434
PB-BELEM;1079
PB-BELEM DO BREJO DO CRUZ;506
PB-BERNARDINO BATISTA;381
PB-BOA VENTURA;185
PB-BOA VISTA;1103
PB-BOM JESUS;176
PB-BOM SUCESSO;399
PB-BONITO DE SANTA FE;407
PB-BOQUEIRAO;1078
PB-IGARACY;413
PB-BORBOREMA;316
PB-BREJO DO CRUZ;767
PB-BREJO DOS SANTOS;374
PB-CAAPORA;4378
PB-CABACEIRAS;257
PB-CABEDELO;18339
PB-CACHOEIRA DOS INDIOS;465
PB-CACIMBA DE AREIA;226
PB-CACIMBA DE DENTRO;826
PB-CACIMBAS;403
PB-CAICARA;385
PB-CAJAZEIRAS;7645
PB-CAJAZEIRINHAS;262
PB-CALDAS BRANDAO;601
PB-CAMALAU;418
PB-CAMPINA GRANDE;106339
PB-CAPIM;404
PB-CARAUBAS;143
PB-CARRAPATEIRA;239
PB-CASSERENGUE;342
PB-CATINGUEIRA;345
PB-CATOLE DO ROCHA;3419
PB-CATURITE;423
PB-CONCEICAO;987
PB-CONDADO;308
PB-CONDE;4985
PB-CONGO;267
PB-COREMAS;454
PB-COXIXOLA;122
PB-CRUZ DO ESPIRITO SANTO;1390
PB-CUBATI;513
PB-CUITE;1355
PB-CUITEGI;388
PB-CUITE DE MAMANGUAPE;394
PB-CURRAL DE CIMA;383
PB-CURRAL VELHO;150
PB-DAMIAO;311
PB-DESTERRO;421
PB-VISTA SERRANA;275
PB-DIAMANTE;380
PB-DONA INES;386
PB-DUAS ESTRADAS;231
PB-EMAS;245
PB-ESPERANCA;3472
PB-FAGUNDES;513
PB-FREI MARTINHO;245
PB-GADO BRAVO;453
PB-GUARABIRA;9135
PB-GURINHEM;335
PB-GURJAO;352
PB-IBIARA;230
PB-IMACULADA;357
PB-INGA;1158
PB-ITABAIANA;1973
PB-ITAPORANGA;2431
PB-ITAPOROROCA;1350
PB-ITATUBA;623
PB-JACARAU;1124
PB-JERICO;390
PB-JOAO PESSOA;268526
PB-JUAREZ TAVORA;519
PB-JUAZEIRINHO;1450
PB-JUNCO DO SERIDO;462
PB-JURIPIRANGA;828
PB-JURU;350
PB-LAGOA;245
PB-LAGOA DE DENTRO;604
PB-LAGOA SECA;1950
PB-LASTRO;159
PB-LIVRAMENTO;472
PB-LOGRADOURO;226
PB-LUCENA;1999
PB-MAE D AGUA;280
PB-MALTA;304
PB-MAMANGUAPE;6940
PB-MANAIRA;542
PB-MARCACAO;392
PB-MARI;1340
PB-MARIZOPOLIS;279
PB-MASSARANDUBA;756
PB-MATARACA;1161
PB-MATINHAS;309
PB-MATO GROSSO;153
PB-MATUREIA;316
PB-MOGEIRO;1061
PB-MONTADAS;467
PB-MONTE HOREBE;220
PB-MONTEIRO;2674
PB-MULUNGU;577
PB-NATUBA;379
PB-NAZAREZINHO;311
PB-NOVA FLORESTA;538
PB-NOVA OLINDA;350
PB-NOVA PALMEIRA;374
PB-OLHO D AGUA;278
PB-OLIVEDOS;202
PB-OURO VELHO;303
PB-PARARI;215
PB-PASSAGEM;233
PB-PATOS;14505
PB-PAULISTA;536
PB-PEDRA BRANCA;215
PB-PEDRA LAVRADA;680
PB-PEDRAS DE FOGO;4785
PB-PIANCO;1085
PB-PICUI;1297
PB-PILAR;1946
PB-PILOES;394
PB-PILOEZINHOS;248
PB-PIRPIRITUBA;542
PB-PITIMBU;1916
PB-POCINHOS;1265
PB-POCO DANTAS;409
PB-POCO DE JOSE DE MOURA;429
PB-POMBAL;2462
PB-PRATA;255
PB-PRINCESA ISABEL;1499
PB-PUXINANA;818
PB-QUEIMADAS;2896
PB-QUIXABA;248
PB-REMIGIO;1099
PB-PEDRO REGIS;303
PB-RIACHAO;439
PB-RIACHAO DO BACAMARTE;295
PB-RIACHAO DO POCO;255
PB-RIACHO DE SANTO ANTONIO;142
PB-RIACHO DOS CAVALOS;403
PB-RIO TINTO;3550
PB-SALGADINHO;245
PB-SALGADO DE SAO FELIX;737
PB-SANTA CECILIA;418
PB-SANTA CRUZ;354
PB-SANTA HELENA;235
PB-SANTA INES;342
PB-SANTA LUZIA;2311
PB-SANTANA DE MANGUEIRA;328
PB-SANTANA DOS GARROTES;299
PB-JOCA CLAUDINO;230
PB-SANTA RITA;20528
PB-SANTA TERESINHA;479
PB-SANTO ANDRE;142
PB-SAO BENTO;2499
PB-SAO BENTINHO;300
PB-SAO DOMINGOS DO CARIRI;111
PB-SAO DOMINGOS;270
PB-SAO FRANCISCO;209
PB-SAO JOAO DO CARIRI;726
PB-SAO JOAO DO TIGRE;261
PB-SAO JOSE DA LAGOA TAPADA;426
PB-SAO JOSE DE CAIANA;292
PB-SAO JOSE DE ESPINHARAS;292
PB-SAO JOSE DOS RAMOS;376
PB-SAO JOSE DE PIRANHAS;1136
PB-SAO JOSE DE PRINCESA;159
PB-SAO JOSE DO BONFIM;157
PB-SAO JOSE DO BREJO DO CRUZ;191
PB-SAO JOSE DO SABUGI;342
PB-SAO JOSE DOS CORDEIROS;269
PB-SAO MAMEDE;370
PB-SAO MIGUEL DE TAIPU;430
PB-SAO SEBASTIAO DE LAGOA DE ROCA;652
PB-SAO SEBASTIAO DO UMBUZEIRO;161
PB-SAPE;4201
PB-SAO VICENTE DO SERIDO;283
PB-SERRA BRANCA;968
PB-SERRA DA RAIZ;259
PB-SERRA GRANDE;207
PB-SERRA REDONDA;524
PB-SERRARIA;365
PB-SERTAOZINHO;415
PB-SOBRADO;331
PB-SOLANEA;1977
PB-SOLEDADE;1415
PB-SOSSEGO;24
PB-SOUSA;10138
PB-SUME;1193
PB-TACIMA;317
PB-TAPEROA;934
PB-TAVARES;756
PB-TEIXEIRA;709
PB-TENORIO;240
PB-TRIUNFO;366
PB-UIRAUNA;902
PB-UMBUZEIRO;671
PB-VARZEA;332
PB-VIEIROPOLIS;252
PB-ZABELE;136
PB-IGNORADO;0
PE-ABREU E LIMA;11147
PE-AFOGADOS DA INGAZEIRA;3051
PE-AFRANIO;2460
PE-AGRESTINA;1583
PE-AGUA PRETA;1702
PE-AGUAS BELAS;1671
PE-ALAGOINHA;739
PE-ALIANCA;3032
PE-ALTINHO;1053
PE-AMARAJI;1176
PE-ANGELIM;524
PE-ARACOIABA;1050
PE-ARARIPINA;6256
PE-ARCOVERDE;8502
PE-BARRA DE GUABIRABA;1714
PE-BARREIROS;3398
PE-BELEM DE MARIA;170
PE-BELEM DE SAO FRANCISCO;1968
PE-BELO JARDIM;10575
PE-BETANIA;485
PE-BEZERROS;11144
PE-BODOCO;1300
PE-BOM CONSELHO;2843
PE-BOM JARDIM;1571
PE-BONITO;2293
PE-BREJAO;574
PE-BREJINHO;375
PE-BREJO DA MADRE DE DEUS;2131
PE-BUENOS AIRES;741
PE-BUIQUE;2534
PE-CABO DE SANTO AGOSTINHO;39108
PE-CABROBO;2603
PE-CACHOEIRINHA;1258
PE-CAETES;1197
PE-CALCADO;599
PE-CALUMBI;277
PE-CAMARAGIBE;13882
PE-CAMOCIM DE SAO FELIX;1050
PE-CAMUTANGA;4021
PE-CANHOTINHO;1091
PE-CAPOEIRAS;775
PE-CARNAIBA;864
PE-CARNAUBEIRA DA PENHA;312
PE-CARPINA;11289
PE-CARUARU;69484
PE-CASINHAS;772
PE-CATENDE;1868
PE-CEDRO;572
PE-CHA DE ALEGRIA;624
PE-CHA GRANDE;1501
PE-CONDADO;1575
PE-CORRENTES;724
PE-CORTES;1887
PE-CUMARU;544
PE-CUPIRA;1685
PE-CUSTODIA;2513
PE-DORMENTES;2035
PE-ESCADA;6952
PE-EXU;1978
PE-FEIRA NOVA;1394
PE-FERNANDO DE NORONHA;1401
PE-FERREIROS;1145
PE-FLORES;770
PE-FLORESTA;3205
PE-FREI MIGUELINHO;579
PE-GAMELEIRA;1552
PE-GARANHUNS;20011
PE-GLORIA DO GOITA;2200
PE-GOIANA;21733
PE-GRANITO;393
PE-GRAVATA;9464
PE-IATI;623
PE-IBIMIRIM;900
PE-IBIRAJUBA;336
PE-IGARASSU;19481
PE-IGUARACY;329
PE-INAJA;1112
PE-INGAZEIRA;339
PE-IPOJUCA;27079
PE-IPUBI;2070
PE-ITACURUBA;302
PE-ITAIBA;904
PE-ILHA DE ITAMARACA;1410
PE-ITAMBE;3711
PE-ITAPETIM;525
PE-ITAPISSUMA;5332
PE-ITAQUITINGA;690
PE-JABOATAO DOS GUARARAPES;92762
PE-JAQUEIRA;485
PE-JATAUBA;810
PE-JATOBA;945
PE-JOAO ALFREDO;1378
PE-JOAQUIM NABUCO;1163
PE-JUCATI;342
PE-JUPI;786
PE-JUREMA;637
PE-LAGOA DO CARRO;1343
PE-LAGOA DO ITAENGA;6000
PE-LAGOA DO OURO;472
PE-LAGOA DOS GATOS;526
PE-LAGOA GRANDE;2409
PE-LAJEDO;3261
PE-LIMOEIRO;5702
PE-MACAPARANA;1953
PE-MACHADOS;713
PE-MANARI;676
PE-MARAIAL;495
PE-MIRANDIBA;581
PE-MORENO;6170
PE-NAZARE DA MATA;5113
PE-OLINDA;68881
PE-OROBO;1514
PE-OROCO;688
PE-OURICURI;4002
PE-PALMARES;6341
PE-PALMEIRINA;361
PE-PANELAS;918
PE-PARANATAMA;499
PE-PARNAMIRIM;735
PE-PASSIRA;1258
PE-PAUDALHO;4490
PE-PAULISTA;34216
PE-PEDRA;792
PE-PESQUEIRA;4995
PE-PETROLANDIA;3777
PE-PETROLINA;71925
PE-POCAO;660
PE-POMBOS;2912
PE-PRIMAVERA;3603
PE-QUIPAPA;1129
PE-QUIXABA;334
PE-RECIFE;636222
PE-RIACHO DAS ALMAS;992
PE-RIBEIRAO;3209
PE-RIO FORMOSO;6626
PE-SAIRE;897
PE-SALGADINHO;492
PE-SALGUEIRO;6378
PE-SALOA;843
PE-SANHARO;1125
PE-SANTA CRUZ;752
PE-SANTA CRUZ DA BAIXA VERDE;498
PE-SANTA CRUZ DO CAPIBARIBE;13320
PE-SANTA FILOMENA;328
PE-SANTA MARIA DA BOA VISTA;2310
PE-SANTA MARIA DO CAMBUCA;750
PE-SANTA TEREZINHA;550
PE-SAO BENEDITO DO SUL;851
PE-SAO BENTO DO UNA;4950
PE-SAO CAITANO;2641
PE-SAO JOAO;1161
PE-SAO JOAQUIM DO MONTE;993
PE-SAO JOSE DA COROA GRANDE;1569
PE-SAO JOSE DO BELMONTE;2622
PE-SAO JOSE DO EGITO;2421
PE-SAO LOURENCO DA MATA;7444
PE-SAO VICENTE FERRER;1434
PE-SERRA TALHADA;11736
PE-SERRITA;631
PE-SERTANIA;3885
PE-SIRINHAEM;7766
PE-MOREILANDIA;572
PE-SOLIDAO;247
PE-SURUBIM;5600
PE-TABIRA;1554
PE-TACAIMBO;791
PE-TACARATU;1213
PE-TAMANDARE;2449
PE-TAQUARITINGA DO NORTE;2051
PE-TEREZINHA;388
PE-TERRA NOVA;386
PE-TIMBAUBA;5887
PE-TORITAMA;5089
PE-TRACUNHAEM;657
PE-TRINDADE;2246
PE-TRIUNFO;1188
PE-TUPANATINGA;771
PE-TUPARETAMA;401
PE-VENTUROSA;728
PE-VERDEJANTE;358
PE-VERTENTE DO LERIO;622
PE-VERTENTES;1083
PE-VICENCIA;3037
PE-VITORIA DE SANTO ANTAO;23083
PE-XEXEU;938
PE-IGNORADO;0
AL-AGUA BRANCA;1362
AL-ANADIA;1342
AL-ARAPIRACA;36939
AL-ATALAIA;4194
AL-BARRA DE SANTO ANTONIO;1086
AL-BARRA DE SAO MIGUEL;1418
AL-BATALHA;1303
AL-BELEM;652
AL-BELO MONTE;364
AL-BOCA DA MATA;2014
AL-BRANQUINHA;482
AL-CACIMBINHAS;842
AL-CAJUEIRO;1690
AL-CAMPESTRE;586
AL-CAMPO ALEGRE;4367
AL-CAMPO GRANDE;536
AL-CANAPI;568
AL-CAPELA;1175
AL-CARNEIROS;454
AL-CHA PRETA;419
AL-COITE DO NOIA;472
AL-COLONIA LEOPOLDINA;2083
AL-COQUEIRO SECO;635
AL-CORURIPE;10508
AL-CRAIBAS;1996
AL-DELMIRO GOUVEIA;3540
AL-DOIS RIACHOS;508
AL-ESTRELA DE ALAGOAS;768
AL-FEIRA GRANDE;819
AL-FELIZ DESERTO;384
AL-FLEXEIRAS;1169
AL-GIRAU DO PONCIANO;1104
AL-IBATEGUARA;721
AL-IGACI;1196
AL-IGREJA NOVA;3289
AL-INHAPI;665
AL-JACARE DOS HOMENS;228
AL-JACUIPE;570
AL-JAPARATINGA;1065
AL-JARAMATAIA;31
AL-JEQUIA DA PRAIA;725
AL-JOAQUIM GOMES;1008
AL-JUNDIA;293
AL-JUNQUEIRO;1780
AL-LAGOA DA CANOA;1114
AL-LIMOEIRO DE ANADIA;1994
AL-MACEIO;246524
AL-MAJOR ISIDORO;1034
AL-MARAGOGI;4610
AL-MARAVILHA;312
AL-MARECHAL DEODORO;9729
AL-MARIBONDO;887
AL-MAR VERMELHO;327
AL-MATA GRANDE;808
AL-MATRIZ DE CAMARAGIBE;3592
AL-MESSIAS;1289
AL-MINADOR DO NEGRAO;350
AL-MONTEIROPOLIS;449
AL-MURICI;2871
AL-NOVO LINO;976
AL-OLHO D AGUA DAS FLORES;2108
AL-OLHO D AGUA DO CASADO;656
AL-OLHO D AGUA GRANDE;271
AL-OLIVENCA;730
AL-OURO BRANCO;492
AL-PALESTINA;221
AL-PALMEIRA DOS INDIOS;6315
AL-PAO DE ACUCAR;1162
AL-PARICONHA;939
AL-PARIPUEIRA;1075
AL-PASSO DE CAMARAGIBE;1213
AL-PAULO JACINTO;390
AL-PENEDO;6626
AL-PIACABUCU;798
AL-PILAR;3642
AL-PINDOBA;390
AL-PIRANHAS;2753
AL-POCO DAS TRINCHEIRAS;702
AL-PORTO CALVO;3159
AL-PORTO DE PEDRAS;979
AL-PORTO REAL DO COLEGIO;719
AL-QUEBRANGULO;586
AL-RIO LARGO;17547
AL-ROTEIRO;807
AL-SANTA LUZIA DO NORTE;1058
AL-SANTANA DO IPANEMA;4337
AL-SANTANA DO MUNDAU;846
AL-SAO BRAS;381
AL-SAO JOSE DA LAJE;6190
AL-SAO JOSE DA TAPERA;1986
AL-SAO LUIS DO QUITUNDE;7834
AL-SAO MIGUEL DOS CAMPOS;11316
AL-SAO MIGUEL DOS MILAGRES;1140
AL-SAO SEBASTIAO;1865
AL-SATUBA;1529
AL-SENADOR RUI PALMEIRA;695
AL-TANQUE D ARCA;354
AL-TAQUARANA;1107
AL-TEOTONIO VILELA;4963
AL-TRAIPU;671
AL-UNIAO DOS PALMARES;4572
AL-VICOSA;2203
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;309
SE-AQUIDABA;1263
SE-ARACAJU;208303
SE-ARAUA;598
SE-AREIA BRANCA;1357
