Município;Total;
PI-NOSSA SENHORA DOS REMEDIOS;16;
PI-NOVO ORIENTE DO PIAUI;111;
PI-NOVO SANTO ANTONIO;0;
PI-OEIRAS;904;
PI-OLHO D AGUA DO PIAUI;0;
PI-PADRE MARCOS;27;
PI-PAES LANDIM;4;
PI-PAJEU DO PIAUI;0;
PI-PALMEIRA DO PIAUI;2;
PI-PALMEIRAIS;12;
PI-PAQUETA;0;
PI-PARNAGUA;9;
PI-PARNAIBA;7019;
PI-PASSAGEM FRANCA DO PIAUI;0;
PI-PATOS DO PIAUI;0;
PI-PAU D ARCO DO PIAUI;0;
PI-PAULISTANA;278;
PI-PAVUSSU;0;
PI-PEDRO II;647;
PI-PEDRO LAURENTINO;0;
PI-NOVA SANTA RITA;0;
PI-PICOS;5509;
PI-PIMENTEIRAS;83;
PI-PIO IX;195;
PI-PIRACURUCA;470;
PI-PIRIPIRI;1390;
PI-PORTO;62;
PI-PORTO ALEGRE DO PIAUI;0;
PI-PRATA DO PIAUI;52;
PI-QUEIMADA NOVA;0;
PI-REDENCAO DO GURGUEIA;169;
PI-REGENERACAO;318;
PI-RIACHO FRIO;0;
PI-RIBEIRA DO PIAUI;0;
PI-RIBEIRO GONCALVES;189;
PI-RIO GRANDE DO PIAUI;84;
PI-SANTA CRUZ DO PIAUI;62;
PI-SANTA CRUZ DOS MILAGRES;0;
PI-SANTA FILOMENA;33;
PI-SANTA LUZ;41;
PI-SANTANA DO PIAUI;0;
PI-SANTA ROSA DO PIAUI;0;
PI-SANTO ANTONIO DE LISBOA;62;
PI-SANTO ANTONIO DOS MILAGRES;0;
PI-SANTO INACIO DO PIAUI;8;
PI-SAO BRAZ DO PIAUI;0;
PI-SAO FELIX DO PIAUI;233;
PI-SAO FRANCISCO ASSIS DO PIAUI;0;
PI-SAO FRANCISCO DO PIAUI;12;
PI-SAO GONCALO DO GURGEIA;0;
PI-SAO GONCALO DO PIAUI;177;
PI-SAO JOAO DA CANABRAVA;0;
PI-SAO JOAO DA FRONTEIRA;0;
PI-SAO JOAO DA SERRA;20;
PI-SAO JOAO DA VARJOTA;0;
PI-SAO JOAO DO ARRAIAL;0;
PI-SAO JOAO DO PIAUI;189;
PI-SAO JOSE DO DIVINO;0;
PI-SAO JOSE DO PEIXE;121;
PI-SAO JOSE DO PIAUI;146;
PI-SAO JULIAO;137;
PI-SAO LOURENCO DO PIAUI;0;
PI-SAO LUIS DO PIAUI;0;
PI-SAO MIGUEL DA BAIXA GRANDE;0;
PI-SAO MIGUEL DO FIDALGO;0;
PI-SAO MIGUEL DO TAPUIO;78;
PI-SAO PEDRO DO PIAUI;392;
PI-SAO RAIMUNDO NONATO;574;
PI-SEBASTIAO BARROS;0;
PI-SEBASTIAO LEAL;0;
PI-SIGEFREDO PACHECO;0;
PI-SIMOES;281;
PI-SIMPLICIO MENDES;122;
PI-SOCORRO DO PIAUI;5;
PI-SUSSUAPARA;0;
PI-TAMBORIL DO PIAUI;0;
PI-TANQUE DO PIAUI;0;
PI-TERESINA;128169;
PI-UNIAO;836;
PI-URUCUI;131;
PI-VALENCA DO PIAUI;346;
PI-VARZEA BRANCA;0;
PI-VARZEA GRANDE;4;
PI-VERA MENDES;0;
PI-VILA NOVA DO PIAUI;0;
PI-WALL FERRAZ;0;
PI-IGNORADO;0;
CE-ABAIARA;235;
CE-ACARAPE;0;
CE-ACARAU;1039;
CE-ACOPIARA;1649;
CE-AIUABA;252;
CE-ALCANTARAS;505;
CE-ALTANEIRA;276;
CE-ALTO SANTO;406;
CE-AMONTADA;1;
CE-ANTONINA DO NORTE;183;
CE-APUIARES;151;
CE-AQUIRAZ;4083;
CE-ARACATI;3710;
CE-ARACOIABA;1035;
CE-ARARENDA;0;
CE-ARARIPE;378;
CE-ARATUBA;347;
CE-ARNEIROZ;273;
CE-ASSARE;1272;
CE-AURORA;1200;
CE-BAIXIO;418;
CE-BANABUIU;0;
CE-BARBALHA;2592;
CE-BARREIRA;0;
CE-BARRO;621;
CE-BARROQUINHA;0;
CE-BATURITE;823;
CE-BEBERIBE;700;
CE-BELA CRUZ;388;
CE-BOA VIAGEM;1141;
CE-BREJO SANTO;820;
CE-CAMOCIM;3015;
CE-CAMPOS SALES;868;
CE-CANINDE;2045;
CE-CAPISTRANO;381;
CE-CARIDADE;99;
CE-CARIRE;180;
CE-CARIRIACU;575;
CE-CARIUS;826;
CE-CARNAUBAL;193;
CE-CASCAVEL;2825;
CE-CATARINA;306;
CE-CATUNDA;0;
CE-CAUCAIA;6368;
CE-CEDRO;1009;
CE-CHAVAL;839;
CE-CHORO;0;
CE-CHOROZINHO;0;
CE-COREAU;550;
CE-CRATEUS;1863;
CE-CRATO;6253;
CE-CROATA;0;
CE-CRUZ;161;
CE-DEPUTADO IRAPUAN PINHEIRO;0;
CE-ERERE;0;
CE-EUSEBIO;0;
CE-FARIAS BRITO;877;
CE-FORQUILHA;7;
CE-FORTALEZA;389162;
CE-FORTIM;0;
CE-FRECHEIRINHA;188;
CE-GENERAL SAMPAIO;135;
CE-GRACA;0;
CE-GRANJA;734;
CE-GRANJEIRO;1;
CE-GROAIRAS;571;
CE-GUAIUBA;0;
CE-GUARACIABA DO NORTE;729;
CE-GUARAMIRANGA;43;
CE-HIDROLANDIA;15;
CE-HORIZONTE;0;
CE-IBARETAMA;0;
CE-IBIAPINA;601;
CE-IBICUITINGA;0;
CE-ICAPUI;375;
CE-ICO;1153;
CE-IGUATU;0;
CE-INDEPENDENCIA;910;
CE-IPAPORANGA;0;
CE-IPAUMIRIM;374;
CE-IPU;1069;
CE-IPUEIRAS;958;
CE-IRACEMA;733;
CE-IRAUCUBA;661;
CE-ITAICABA;176;
CE-ITAITINGA;0;
CE-ITAPAGE;1470;
CE-ITAPIPOCA;2318;
CE-ITAPIUNA;301;
CE-ITAREMA;225;
CE-ITATIRA;180;
CE-JAGUARETAMA;722;
CE-JAGUARIBARA;184;
CE-JAGUARIBE;881;
CE-JAGUARUANA;596;
CE-JARDIM;434;
CE-JATI;26;
CE-JIJOCA DE JERICOACOARA;0;
CE-JUAZEIRO DO NORTE;8329;
CE-JUCAS;341;
CE-LAVRAS DA MANGABEIRA;1751;
CE-LIMOEIRO DO NORTE;1446;
CE-MADALENA;0;
CE-MARACANAU;6393;
CE-MARANGUAPE;11385;
CE-MARCO;754;
CE-MARTINOPOLE;28;
CE-MASSAPE;1259;
CE-MAURITI;82;
CE-MERUOCA;475;
CE-MILAGRES;921;
CE-MILHA;340;
CE-MIRAIMA;0;
CE-MISSAO VELHA;511;
CE-MOMBACA;1296;
CE-MONSENHOR TABOSA;606;
CE-MORADA NOVA;2914;
CE-MORAUJO;450;
CE-MORRINHOS;345;
CE-MUCAMBO;333;
CE-MULUNGU;16;
CE-NOVA OLINDA;335;
CE-NOVA RUSSAS;1017;
CE-NOVO ORIENTE;619;
CE-OCARA;0;
CE-OROS;882;
CE-PACAJUS;2716;
CE-PACATUBA;2189;
CE-PACOTI;323;
CE-PACUJA;210;
CE-PALHANO;283;
CE-PALMACIA;310;
CE-PARACURU;1324;
CE-PARAIPABA;511;
CE-PARAMBU;283;
CE-PARAMOTI;125;
CE-PEDRA BRANCA;695;
CE-PENAFORTE;116;
CE-PENTECOSTE;686;
CE-PEREIRO;391;
CE-PINDORETAMA;0;
CE-PIQUET CARNEIRO;216;
CE-PIRES FERREIRA;0;
CE-PORANGA;324;
CE-PORTEIRAS;170;
CE-POTENGI;340;
CE-POTIRETAMA;0;
CE-QUITERIANOPOLIS;0;
CE-QUIXADA;1571;
CE-QUIXELO;404;
CE-QUIXERAMOBIM;1868;
CE-QUIXERE;587;
CE-REDENCAO;1219;
CE-RERIUTABA;1120;
CE-RUSSAS;1582;
CE-SABOEIRO;261;
CE-SALITRE;0;
CE-SANTANA DO ACARAU;298;
CE-SANTANA DO CARIRI;349;
CE-SANTA QUITERIA;1269;
CE-SAO BENEDITO;528;
CE-SAO GONCALO DO AMARANTE;804;
CE-SAO JOAO DO JAGUARIBE;365;
CE-SAO LUIS DO CURU;233;
CE-SENADOR POMPEU;300;
CE-SENADOR SA;480;
CE-SOBRAL;9983;
CE-SOLONOPOLE;635;
CE-TABULEIRO DO NORTE;661;
CE-TAMBORIL;1542;
CE-TARRAFAS;0;
CE-TAUA;1571;
CE-TEJUCUOCA;0;
CE-TIANGUA;1303;
CE-TRAIRI;67;
CE-TURURU;0;
CE-UBAJARA;683;
CE-UMARI;322;
CE-UMIRIM;2;
CE-URUBURETAMA;1258;
CE-URUOCA;566;
CE-VARJOTA;156;
CE-VARZEA ALEGRE;214;
CE-VICOSA DO CEARA;706;
CE-IGNORADO;4817;
RN-ACARI;276;
RN-ACU;1544;
RN-AFONSO BEZERRA;187;
RN-AGUA NOVA;97;
RN-ALEXANDRIA;286;
RN-ALMINO AFONSO;72;
RN-ALTO DO RODRIGUES;820;
RN-ANGICOS;688;
RN-ANTONIO MARTINS;3;
RN-APODI;769;
RN-AREIA BRANCA;2065;
RN-ARES;3634;
RN-AUGUSTO SEVERO;342;
RN-BAIA FORMOSA;1557;
RN-BARAUNA;15;
RN-BARCELONA;150;
RN-BENTO FERNANDES;144;
RN-BODO;0;
RN-BOM JESUS;166;
RN-BREJINHO;80;
RN-CAICARA DO NORTE;0;
RN-CAICARA DO RIO DO VENTO;97;
RN-CAICO;2564;
RN-CAMPO REDONDO;133;
RN-CANGUARETAMA;766;
RN-CARAUBAS;712;
RN-CARNAUBA DOS DANTAS;7;
RN-CARNAUBAIS;260;
RN-CEARA-MIRIM;4024;
RN-CERRO CORA;297;
RN-CORONEL EZEQUIEL;186;
RN-CORONEL JOAO PESSOA;21;
RN-CRUZETA;170;
RN-CURRAIS NOVOS;2891;
RN-DOUTOR SEVERIANO;23;
RN-PARNAMIRIM;7230;
RN-ENCANTO;63;
RN-EQUADOR;80;
RN-ESPIRITO SANTO;98;
RN-EXTREMOZ;248;
RN-FELIPE GUERRA;122;
RN-FERNANDO PEDROSA;0;
RN-FLORANIA;210;
RN-FRANCISCO DANTAS;121;
RN-FRUTUOSO GOMES;122;
RN-GALINHOS;278;
RN-GOIANINHA;521;
RN-GOVERNADOR DIX-SEPT ROSADO;232;
RN-GROSSOS;244;
RN-GUAMARE;144;
RN-IELMO MARINHO;167;
RN-IPANGUACU;622;
RN-IPUEIRA;63;
RN-ITAJA;0;
RN-ITAU;153;
RN-JACANA;121;
RN-JANDAIRA;3;
RN-JANDUIS;184;
RN-BOA SAUDE;88;
RN-JAPI;177;
RN-JARDIM DE ANGICOS;11;
RN-JARDIM DE PIRANHAS;300;
RN-JARDIM DO SERIDO;465;
RN-JOAO CAMARA;582;
RN-JOAO DIAS;101;
RN-JOSE DA PENHA;138;
RN-JUCURUTU;172;
RN-JUNDIA;0;
RN-LAGOA D ANTA;99;
RN-LAGOA DE PEDRAS;56;
RN-LAGOA DE VELHOS;72;
RN-LAGOA NOVA;132;
RN-LAGOA SALGADA;3;
RN-LAJES;320;
RN-LAJES PINTADAS;136;
RN-LUCRECIA;110;
RN-LUIS GOMES;120;
RN-MACAIBA;2588;
RN-MACAU;3343;
RN-MAJOR SALES;0;
RN-MARCELINO VIEIRA;170;
RN-MARTINS;108;
RN-MAXARANGUAPE;200;
RN-MESSIAS TARGINO;155;
RN-MONTANHAS;179;
RN-MONTE ALEGRE;278;
RN-MONTE DAS GAMELEIRAS;181;
RN-MOSSORO;15832;
RN-NATAL;171559;
RN-NISIA FLORESTA;325;
RN-NOVA CRUZ;634;
RN-OLHO D AGUA DO BORGES;126;
RN-OURO BRANCO;102;
RN-PARANA;127;
RN-PARAU;169;
RN-PARAZINHO;1;
RN-PARELHAS;274;
RN-RIO DO FOGO;0;
RN-PASSA E FICA;109;
RN-PASSAGEM;1;
RN-PATU;168;
RN-SANTA MARIA;0;
RN-PAU DOS FERROS;794;
RN-PEDRA GRANDE;89;
RN-PEDRA PRETA;104;
RN-PEDRO AVELINO;289;
RN-PEDRO VELHO;252;
RN-PENDENCIAS;455;
RN-PILOES;1;
RN-POCO BRANCO;207;
RN-PORTALEGRE;43;
RN-PORTO DO MANGUE;0;
RN-SERRA CAIADA;132;
RN-PUREZA;87;
RN-RAFAEL FERNANDES;49;
RN-RAFAEL GODEIRO;118;
RN-RIACHO DA CRUZ;17;
RN-RIACHO DE SANTANA;99;
RN-RIACHUELO;202;
RN-RODOLFO FERNANDES;1;
RN-TIBAU;0;
RN-RUY BARBOSA;158;
RN-SANTA CRUZ;0;
RN-SANTANA DO MATOS;443;
RN-SANTANA DO SERIDO;74;
RN-SANTO ANTONIO;318;
RN-SAO BENTO DO NORTE;138;
RN-SAO BENTO DO TRAIRI;133;
RN-SAO FERNANDO;104;
RN-SAO FRANCISCO DO OESTE;9;
RN-SAO GONCALO DO AMARANTE;4131;
RN-SAO JOAO DO SABUGI;112;
RN-SAO JOSE DE MIPIBU;535;
RN-SAO JOSE DO CAMPESTRE;204;
RN-SAO JOSE DO SERIDO;132;
RN-SAO MIGUEL;101;
RN-SAO MIGUEL DE TOUROS;0;
RN-SAO PAULO DO POTENGI;341;
RN-SAO PEDRO;157;
RN-SAO RAFAEL;89;
RN-SAO TOME;312;
RN-SAO VICENTE;74;
RN-SENADOR ELOI DE SOUZA;83;
RN-SENADOR GEORGINO AVELINO;27;
RN-SERRA DE SAO BENTO;207;
RN-SERRA DO MEL;0;
RN-SERRA NEGRA DO NORTE;79;
RN-SERRINHA;129;
RN-SERRINHA DOS PINTOS;0;
RN-SEVERIANO MELO;86;
RN-SITIO NOVO;137;
RN-TABOLEIRO GRANDE;95;
RN-TAIPU;150;
RN-TANGARA;103;
RN-TENENTE ANANIAS;307;
RN-TENENTE LAURENTINO CRUZ;0;
RN-TIBAU DO SUL;90;
RN-TIMBAUBA DOS BATISTAS;55;
RN-TOUROS;511;
RN-TRIUNFO POTIGUAR;0;
RN-UMARIZAL;262;
RN-UPANEMA;377;
RN-VARZEA;5;
RN-VENHA-VER;0;
RN-VERA CRUZ;14;
RN-VICOSA;1;
RN-VILA FLOR;93;
RN-IGNORADO;625;
PB-AGUA BRANCA;75;
PB-AGUIAR;236;
PB-ALAGOA GRANDE;1047;
PB-ALAGOA NOVA;558;
PB-ALAGOINHA;236;
PB-ALCANTIL;0;
PB-ALGODAO DE JANDAIRA;0;
PB-ALHANDRA;805;
PB-SAO JOAO DO RIO DO PEIXE;1389;
PB-AMPARO;0;
PB-APARECIDA;0;
PB-ARACAGI;364;
PB-ARARA;158;
PB-ARARUNA;694;
PB-AREIA;2339;
PB-AREIA DE BARAUNAS;0;
PB-AREIAL;248;
PB-AROEIRAS;912;
PB-ASSUNCAO;0;
PB-BAIA DA TRAICAO;182;
PB-BANANEIRAS;588;
PB-BARAUNA;0;
PB-BARRA DE SANTANA;0;
PB-BARRA DE SANTA ROSA;495;
PB-BARRA DE SAO MIGUEL;157;
PB-BAYEUX;5663;
PB-BELEM;447;
PB-BELEM DO BREJO DO CRUZ;70;
PB-BERNARDINO BATISTA;0;
PB-BOA VENTURA;5;
PB-BOA VISTA;0;
PB-BOM JESUS;278;
PB-BOM SUCESSO;2;
PB-BONITO DE SANTA FE;542;
PB-BOQUEIRAO;657;
PB-IGARACY;419;
PB-BORBOREMA;296;
PB-BREJO DO CRUZ;393;
PB-BREJO DOS SANTOS;244;
PB-CAAPORA;2554;
PB-CABACEIRAS;265;
PB-CABEDELO;4172;
PB-CACHOEIRA DOS INDIOS;215;
PB-CACIMBA DE AREIA;112;
PB-CACIMBA DE DENTRO;194;
PB-CACIMBAS;0;
PB-CAICARA;521;
PB-CAJAZEIRAS;2904;
PB-CAJAZEIRINHAS;0;
PB-CALDAS BRANDAO;98;
PB-CAMALAU;232;
PB-CAMPINA GRANDE;33923;
PB-CAPIM;0;
PB-CARAUBAS;0;
PB-CARRAPATEIRA;95;
PB-CASSERENGUE;0;
PB-CATINGUEIRA;61;
PB-CATOLE DO ROCHA;873;
PB-CATURITE;0;
PB-CONCEICAO;141;
PB-CONDADO;62;
PB-CONDE;891;
PB-CONGO;2;
PB-COREMAS;239;
PB-COXIXOLA;0;
PB-CRUZ DO ESPIRITO SANTO;676;
PB-CUBATI;160;
PB-CUITE;734;
PB-CUITEGI;101;
PB-CUITE DE MAMANGUAPE;0;
PB-CURRAL DE CIMA;0;
PB-CURRAL VELHO;157;
PB-DAMIAO;0;
PB-DESTERRO;45;
PB-VISTA SERRANA;41;
PB-DIAMANTE;1;
PB-DONA INES;203;
PB-DUAS ESTRADAS;201;
PB-EMAS;158;
PB-ESPERANCA;1181;
PB-FAGUNDES;264;
PB-FREI MARTINHO;97;
PB-GADO BRAVO;0;
PB-GUARABIRA;2909;
PB-GURINHEM;258;
PB-GURJAO;86;
PB-IBIARA;37;
PB-IMACULADA;3;
PB-INGA;632;
PB-ITABAIANA;1632;
PB-ITAPORANGA;515;
PB-ITAPOROROCA;451;
PB-ITATUBA;207;
PB-JACARAU;445;
PB-JERICO;627;
PB-JOAO PESSOA;142734;
PB-JUAREZ TAVORA;251;
PB-JUAZEIRINHO;359;
PB-JUNCO DO SERIDO;364;
PB-JURIPIRANGA;165;
PB-JURU;71;
PB-LAGOA;239;
PB-LAGOA DE DENTRO;257;
PB-LAGOA SECA;551;
PB-LASTRO;296;
PB-LIVRAMENTO;142;
PB-LOGRADOURO;0;
PB-LUCENA;1210;
PB-MAE D AGUA;1;
PB-MALTA;4;
PB-MAMANGUAPE;1416;
PB-MANAIRA;21;
PB-MARCACAO;0;
PB-MARI;754;
PB-MARIZOPOLIS;0;
PB-MASSARANDUBA;219;
PB-MATARACA;343;
PB-MATINHAS;0;
PB-MATO GROSSO;0;
PB-MATUREIA;0;
PB-MOGEIRO;264;
PB-MONTADAS;184;
PB-MONTE HOREBE;495;
PB-MONTEIRO;959;
PB-MULUNGU;292;
PB-NATUBA;284;
PB-NAZAREZINHO;350;
PB-NOVA FLORESTA;7;
PB-NOVA OLINDA;226;
PB-NOVA PALMEIRA;164;
PB-OLHO D AGUA;230;
PB-OLIVEDOS;57;
PB-OURO VELHO;153;
PB-PARARI;0;
PB-PASSAGEM;90;
PB-PATOS;3549;
PB-PAULISTA;15;
PB-PEDRA BRANCA;169;
PB-PEDRA LAVRADA;155;
PB-PEDRAS DE FOGO;2040;
PB-PIANCO;1421;
PB-PICUI;517;
PB-PILAR;204;
PB-PILOES;270;
PB-PILOEZINHOS;346;
PB-PIRPIRITUBA;314;
PB-PITIMBU;27;
PB-POCINHOS;407;
PB-POCO DANTAS;0;
PB-POCO DE JOSE DE MOURA;0;
PB-POMBAL;1082;
PB-PRATA;1;
PB-PRINCESA ISABEL;294;
PB-PUXINANA;287;
PB-QUEIMADAS;1297;
PB-QUIXABA;0;
PB-REMIGIO;401;
PB-PEDRO REGIO;0;
PB-RIACHAO;0;
PB-RIACHAO DO BACAMARTE;0;
PB-RIACHAO DO POCO;0;
PB-RIACHO DE SANTO ANTONIO;0;
PB-RIACHO DOS CAVALOS;476;
PB-RIO TINTO;2326;
PB-SALGADINHO;64;
PB-SALGADO DE SAO FELIX;521;
PB-SANTA CECILIA;0;
PB-SANTA CRUZ;62;
PB-SANTA HELENA;347;
PB-SANTA INES;0;
PB-SANTA LUZIA;379;
PB-SANTANA DE MANGUEIRA;1;
PB-SANTANA DOS GARROTES;403;
PB-SANTAREM;0;
PB-SANTA RITA;8176;
PB-SANTA TERESINHA;91;
PB-SANTO ANDRE;0;
PB-SAO BENTO;148;
PB-SAO BENTINHO;0;
PB-SAO DOMINGOS DO CARIRI;0;
PB-SAO DOMINGOS DE POMBAL;0;
PB-SAO FRANCISCO;0;
PB-SAO JOAO DO CARIRI;214;
PB-SAO JOAO DO TIGRE;1;
PB-SAO JOSE DA LAGOA TAPADA;243;
PB-SAO JOSE DE CAIANA;62;
PB-SAO JOSE DE ESPINHARAS;84;
PB-SAO JOSE DOS RAMOS;0;
PB-SAO JOSE DE PIRANHAS;1650;
PB-SAO JOSE DE PRINCESA;0;
PB-SAO JOSE DO BONFIM;178;
PB-SAO JOSE DO BREJO DO CRUZ;0;
PB-SAO JOSE DO SABUGI;51;
PB-SAO JOSE DOS CORDEIROS;214;
PB-SAO MAMEDE;263;
PB-SAO MIGUEL DE TAIPU;138;
PB-SAO SEBASTIAO DE LAGOA DE ROCA;307;
PB-SAO SEBASTIAO DO UMBUZEIRO;77;
PB-SAPE;3236;
PB-SERIDO;174;
PB-SERRA BRANCA;401;
PB-SERRA DA RAIZ;135;
PB-SERRA GRANDE;115;
PB-SERRA REDONDA;167;
PB-SERRARIA;149;
PB-SERTAOZINHO;0;
PB-SOBRADO;0;
PB-SOLANEA;795;
PB-SOLEDADE;426;
PB-SOSSEGO;0;
PB-SOUSA;3870;
PB-SUME;283;
PB-CAMPO DE SANTANA;15;
PB-TAPEROA;374;
PB-TAVARES;46;
PB-TEIXEIRA;318;
PB-TENORIO;0;
PB-TRIUNFO;190;
PB-UIRAUNA;695;
PB-UMBUZEIRO;324;
PB-VARZEA;73;
PB-VIEIROPOLIS;0;
PB-ZABELE;0;
PB-IGNORADO;10;
PE-ABREU E LIMA;854;
PE-AFOGADOS DA INGAZEIRA;847;
PE-AFRANIO;69;
PE-AGRESTINA;371;
PE-AGUA PRETA;2095;
PE-AGUAS BELAS;204;
PE-ALAGOINHA;347;
PE-ALIANCA;7025;
PE-ALTINHO;513;
PE-AMARAJI;883;
PE-ANGELIM;374;
PE-ARACOIABA;0;
PE-ARARIPINA;1918;
PE-ARCOVERDE;3084;
PE-BARRA DE GUABIRABA;93;
PE-BARREIROS;7436;
PE-BELEM DE MARIA;256;
PE-BELEM DE SAO FRANCISCO;276;
PE-BELO JARDIM;4130;
PE-BETANIA;147;
PE-BEZERROS;773;
PE-BODOCO;226;
PE-BOM CONSELHO;735;
PE-BOM JARDIM;446;
PE-BONITO;1641;
PE-BREJAO;101;
PE-BREJINHO;56;
PE-BREJO DA MADRE DE DEUS;288;
PE-BUENOS AIRES;457;
PE-BUIQUE;529;
PE-CABO DE SANTO AGOSTINHO;15275;
PE-CABROBO;415;
PE-CACHOEIRINHA;141;
PE-CAETES;107;
PE-CALCADO;207;
PE-CALUMBI;39;
PE-CAMARAGIBE;1260;
PE-CAMOCIM DE SAO FELIX;214;
PE-CAMUTANGA;2636;
PE-CANHOTINHO;425;
PE-CAPOEIRAS;161;
PE-CARNAIBA;218;
PE-CARNAUBEIRA DA PENHA;0;
PE-CARPINA;3995;
PE-CARUARU;14008;
PE-CASINHAS;0;
PE-CATENDE;6715;
PE-CEDRO;162;
PE-CHA DE ALEGRIA;963;
PE-CHA GRANDE;63;
PE-CONDADO;1026;
PE-CORRENTES;345;
PE-CORTES;2850;
PE-CUMARU;367;
PE-CUPIRA;261;
PE-CUSTODIA;612;
PE-DORMENTES;0;
PE-ESCADA;14350;
PE-EXU;570;
PE-FEIRA NOVA;558;
PE-FERNANDO DE NORONHA;7;
PE-FERREIROS;600;
PE-FLORES;125;
PE-FLORESTA;291;
PE-FREI MIGUELINHO;139;
PE-GAMELEIRA;1306;
PE-GARANHUNS;6719;
PE-GLORIA DO GOITA;501;
PE-GOIANA;9535;
PE-GRANITO;59;
PE-GRAVATA;2411;
PE-IATI;35;
PE-IBIMIRIM;97;
PE-IBIRAJUBA;11;
PE-IGARASSU;10730;
PE-IGUARACI;46;
PE-INAJA;53;
PE-INGAZEIRA;71;
PE-IPOJUCA;7655;
PE-IPUBI;305;
PE-ITACURUBA;5;
PE-ITAIBA;320;
PE-ITAMARACA;634;
PE-ITAMBE;1462;
PE-ITAPETIM;554;
PE-ITAPISSUMA;1110;
PE-ITAQUITINGA;1078;
PE-JABOATAO DOS GUARARAPES;41071;
PE-JAQUEIRA;0;
PE-JATAUBA;290;
PE-JATOBA;0;
PE-JOAO ALFREDO;506;
PE-JOAQUIM NABUCO;4774;
PE-JUCATI;0;
PE-JUPI;221;
PE-JUREMA;25;
PE-LAGOA DO CARRO;0;
PE-LAGOA DO ITAENGA;1829;
PE-LAGOA DO OURO;110;
PE-LAGOA DOS GATOS;83;
PE-LAGOA GRANDE;0;
PE-LAJEDO;488;
PE-LIMOEIRO;2877;
PE-MACAPARANA;1802;
PE-MACHADOS;220;
PE-MANARI;0;
PE-MARAIAL;3461;
PE-MIRANDIBA;272;
PE-MORENO;2673;
PE-NAZARE DA MATA;6364;
PE-OLINDA;21183;
PE-OROBO;281;
PE-OROCO;68;
PE-OURICURI;557;
PE-PALMARES;5530;
PE-PALMEIRINA;232;
PE-PANELAS;236;
PE-PARANATAMA;15;
PE-PARNAMIRIM;168;
PE-PASSIRA;563;
PE-PAUDALHO;3256;
PE-PAULISTA;23838;
PE-PEDRA;259;
PE-PESQUEIRA;3028;
PE-PETROLANDIA;4670;
PE-PETROLINA;13514;
PE-POCAO;631;
PE-POMBOS;2210;
PE-PRIMAVERA;459;
PE-QUIPAPA;1536;
PE-QUIXABA;0;
PE-RECIFE;479852;
PE-RIACHO DAS ALMAS;400;
PE-RIBEIRAO;5819;
PE-RIO FORMOSO;3829;
PE-SAIRE;117;
PE-SALGADINHO;77;
PE-SALGUEIRO;1625;
PE-SALOA;108;
PE-SANHARO;887;
PE-SANTA CRUZ;0;
PE-SANTA CRUZ DA BAIXA VERDE;0;
PE-SANTA CRUZ DO CAPIBARIBE;598;
PE-SANTA FILOMENA;0;
PE-SANTA MARIA DA BOA VISTA;1842;
PE-SANTA MARIA DO CAMBUCA;105;
PE-SANTA TEREZINHA;0;
PE-SAO BENEDITO DO SUL;380;
PE-SAO BENTO DO UNA;1290;
PE-SAO CAITANO;585;
PE-SAO JOAO;232;
PE-SAO JOAQUIM DO MONTE;177;
PE-SAO JOSE DA COROA GRANDE;350;
PE-SAO JOSE DO BELMONTE;690;
PE-SAO JOSE DO EGITO;867;
PE-SAO LOURENCO DA MATA;8382;
PE-SAO VICENTE FERRER;910;
PE-SERRA TALHADA;4470;
PE-SERRITA;122;
PE-SERTANIA;770;
PE-SIRINHAEM;6569;
PE-MOREILANDIA;109;
PE-SOLIDAO;140;
PE-SURUBIM;1612;
PE-TABIRA;480;
PE-TACAIMBO;370;
PE-TACARATU;251;
PE-TAMANDARE;0;
PE-TAQUARITINGA DO NORTE;627;
PE-TEREZINHA;113;
PE-TERRA NOVA;63;
PE-TIMBAUBA;8015;
PE-TORITAMA;234;
PE-TRACUNHAEM;1475;
PE-TRINDADE;303;
PE-TRIUNFO;511;
PE-TUPANATINGA;201;
PE-TUPARETAMA;184;
PE-VENTUROSA;137;
PE-VERDEJANTE;67;
PE-VERTENTE DO LERIO;0;
PE-VERTENTES;167;
PE-VICENCIA;5144;
PE-VITORIA DE SANTO ANTAO;8241;
PE-XEXEU;0;
PE-IGNORADO;147;
AL-AGUA BRANCA;329;
AL-ANADIA;367;
AL-ARAPIRACA;10059;
AL-ATALAIA;4222;
AL-BARRA DE SANTO ANTONIO;185;
AL-BARRA DE SAO MIGUEL;209;
AL-BATALHA;234;
AL-BELEM;113;
AL-BELO MONTE;127;
AL-BOCA DA MATA;3435;
AL-BRANQUINHA;166;
AL-CACIMBINHAS;248;
AL-CAJUEIRO;1398;
AL-CAMPESTRE;0;
AL-CAMPO ALEGRE;2383;
AL-CAMPO GRANDE;112;
AL-CANAPI;318;
AL-CAPELA;889;
AL-CARNEIROS;109;
AL-CHA PRETA;152;
AL-COITE DO NOIA;126;
AL-COLONIA LEOPOLDINA;2341;
AL-COQUEIRO SECO;224;
AL-CORURIPE;7152;
AL-CRAIBAS;3;
AL-DELMIRO GOUVEIA;3202;
AL-DOIS RIACHOS;136;
AL-ESTRELA DE ALAGOAS;0;
AL-FEIRA GRANDE;209;
AL-FELIZ DESERTO;120;
AL-FLEXEIRAS;873;
AL-GIRAU DO PONCIANO;459;
