Município;Total
PI-SANTA FILOMENA;199
PI-SANTA LUZ;251
PI-SANTANA DO PIAUI;144
PI-SANTA ROSA DO PIAUI;164
PI-SANTO ANTONIO DE LISBOA;160
PI-SANTO ANTONIO DOS MILAGRES;64
PI-SANTO INACIO DO PIAUI;156
PI-SAO BRAZ DO PIAUI;145
PI-SAO FELIX DO PIAUI;134
PI-SAO FRANCISCO DE ASSIS DO PIAUI;243
PI-SAO FRANCISCO DO PIAUI;125
PI-SAO GONCALO DO GURGUEIA;227
PI-SAO GONCALO DO PIAUI;186
PI-SAO JOAO DA CANABRAVA;163
PI-SAO JOAO DA FRONTEIRA;221
PI-SAO JOAO DA SERRA;169
PI-SAO JOAO DA VARJOTA;172
PI-SAO JOAO DO ARRAIAL;304
PI-SAO JOAO DO PIAUI;818
PI-SAO JOSE DO DIVINO;284
PI-SAO JOSE DO PEIXE;225
PI-SAO JOSE DO PIAUI;252
PI-SAO JULIAO;226
PI-SAO LOURENCO DO PIAUI;204
PI-SAO LUIS DO PIAUI;105
PI-SAO MIGUEL DA BAIXA GRANDE;122
PI-SAO MIGUEL DO FIDALGO;11
PI-SAO MIGUEL DO TAPUIO;577
PI-SAO PEDRO DO PIAUI;627
PI-SAO RAIMUNDO NONATO;2398
PI-SEBASTIAO BARROS;3
PI-SEBASTIAO LEAL;260
PI-SIGEFREDO PACHECO;367
PI-SIMOES;527
PI-SIMPLICIO MENDES;473
PI-SOCORRO DO PIAUI;206
PI-SUSSUAPARA;217
PI-TAMBORIL DO PIAUI;129
PI-TANQUE DO PIAUI;194
PI-TERESINA;231571
PI-UNIAO;3444
PI-URUCUI;2054
PI-VALENCA DO PIAUI;1344
PI-VARZEA BRANCA;162
PI-VARZEA GRANDE;163
PI-VERA MENDES;133
PI-VILA NOVA DO PIAUI;115
PI-WALL FERRAZ;161
PI-IGNORADO;0
CE-ABAIARA;657
CE-ACARAPE;1484
CE-ACARAU;2621
CE-ACOPIARA;2447
CE-AIUABA;364
CE-ALCANTARAS;770
CE-ALTANEIRA;465
CE-ALTO SANTO;733
CE-AMONTADA;2200
CE-ANTONINA DO NORTE;453
CE-APUIARES;664
CE-AQUIRAZ;12668
CE-ARACATI;8412
CE-ARACOIABA;1523
CE-ARARENDA;636
CE-ARARIPE;994
CE-ARATUBA;1136
CE-ARNEIROZ;608
CE-ASSARE;1352
CE-AURORA;1762
CE-BAIXIO;379
CE-BANABUIU;1263
CE-BARBALHA;7286
CE-BARREIRA;1347
CE-BARRO;1179
CE-BARROQUINHA;995
CE-BATURITE;2411
CE-BEBERIBE;4823
CE-BELA CRUZ;1551
CE-BOA VIAGEM;2299
CE-BREJO SANTO;2860
CE-CAMOCIM;5235
CE-CAMPOS SALES;1902
CE-CANINDE;5300
CE-CAPISTRANO;1070
CE-CARIDADE;1011
CE-CARIRE;732
CE-CARIRIACU;1878
CE-CARIUS;756
CE-CARNAUBAL;771
CE-CASCAVEL;6617
CE-CATARINA;668
CE-CATUNDA;593
CE-CAUCAIA;25905
CE-CEDRO;1497
CE-CHAVAL;1694
CE-CHORO;906
CE-CHOROZINHO;2193
CE-COREAU;1497
CE-CRATEUS;4104
CE-CRATO;16552
CE-CROATA;871
CE-CRUZ;1526
CE-DEPUTADO IRAPUAN PINHEIRO;604
CE-ERERE;591
CE-EUSEBIO;31274
CE-FARIAS BRITO;1034
CE-FORQUILHA;1670
CE-FORTALEZA;660745
CE-FORTIM;1105
CE-FRECHEIRINHA;990
CE-GENERAL SAMPAIO;507
CE-GRACA;971
CE-GRANJA;2577
CE-GRANJEIRO;172
CE-GROAIRAS;373
CE-GUAIUBA;2229
CE-GUARACIABA DO NORTE;2591
CE-GUARAMIRANGA;768
CE-HIDROLANDIA;1305
CE-HORIZONTE;18240
CE-IBARETAMA;1154
CE-IBIAPINA;1377
CE-IBICUITINGA;988
CE-ICAPUI;3181
CE-ICO;4039
CE-IGUATU;11736
CE-INDEPENDENCIA;1641
CE-IPAPORANGA;588
CE-IPAUMIRIM;554
CE-IPU;2147
CE-IPUEIRAS;2136
CE-IRACEMA;832
CE-IRAUCUBA;1518
CE-ITAICABA;485
CE-ITAITINGA;2814
CE-ITAPAJE;4903
CE-ITAPIPOCA;8497
CE-ITAPIUNA;897
CE-ITAREMA;2445
CE-ITATIRA;771
CE-JAGUARETAMA;1163
CE-JAGUARIBARA;684
CE-JAGUARIBE;2060
CE-JAGUARUANA;2668
CE-JARDIM;1715
CE-JATI;345
CE-JIJOCA DE JERICOACOARA;1501
CE-JUAZEIRO DO NORTE;34761
CE-JUCAS;1399
CE-LAVRAS DA MANGABEIRA;1305
CE-LIMOEIRO DO NORTE;5688
CE-MADALENA;1049
CE-MARACANAU;45215
CE-MARANGUAPE;13285
CE-MARCO;2228
CE-MARTINOPOLE;1063
CE-MASSAPE;1556
CE-MAURITI;1606
CE-MERUOCA;639
CE-MILAGRES;2007
CE-MILHA;574
CE-MIRAIMA;739
CE-MISSAO VELHA;2270
CE-MOMBACA;2095
CE-MONSENHOR TABOSA;1350
CE-MORADA NOVA;4526
CE-MORAUJO;512
CE-MORRINHOS;1071
CE-MUCAMBO;888
CE-MULUNGU;771
CE-NOVA OLINDA;1278
CE-NOVA RUSSAS;1959
CE-NOVO ORIENTE;882
CE-OCARA;1039
CE-OROS;1021
CE-PACAJUS;7982
CE-PACATUBA;6612
CE-PACOTI;649
CE-PACUJA;445
CE-PALHANO;648
CE-PALMACIA;789
CE-PARACURU;3444
CE-PARAIPABA;3028
CE-PARAMBU;582
CE-PARAMOTI;814
CE-PEDRA BRANCA;1934
CE-PENAFORTE;654
CE-PENTECOSTE;2469
CE-PEREIRO;896
CE-PINDORETAMA;1815
CE-PIQUET CARNEIRO;529
CE-PIRES FERREIRA;467
CE-PORANGA;725
CE-PORTEIRAS;1249
CE-POTENGI;651
CE-POTIRETAMA;409
CE-QUITERIANOPOLIS;925
CE-QUIXADA;6258
CE-QUIXELO;1377
CE-QUIXERAMOBIM;3840
CE-QUIXERE;4176
CE-REDENCAO;1599
CE-RERIUTABA;1028
CE-RUSSAS;10709
CE-SABOEIRO;590
CE-SALITRE;1248
CE-SANTANA DO ACARAU;1901
CE-SANTANA DO CARIRI;1000
CE-SANTA QUITERIA;2901
CE-SAO BENEDITO;3190
CE-SAO GONCALO DO AMARANTE;5190
CE-SAO JOAO DO JAGUARIBE;493
CE-SAO LUIS DO CURU;1007
CE-SENADOR POMPEU;1811
CE-SENADOR SA;627
CE-SOBRAL;42970
CE-SOLONOPOLE;1310
CE-TABULEIRO DO NORTE;1933
CE-TAMBORIL;1204
CE-TARRAFAS;534
CE-TAUA;3847
CE-TEJUCUOCA;778
CE-TIANGUA;4485
CE-TRAIRI;2903
CE-TURURU;835
CE-UBAJARA;3146
CE-UMARI;593
CE-UMIRIM;732
CE-URUBURETAMA;2476
CE-URUOCA;937
CE-VARJOTA;1354
CE-VARZEA ALEGRE;2290
CE-VICOSA DO CEARA;2292
CE-IGNORADO;0
RN-ACARI;971
RN-ACU;5033
RN-AFONSO BEZERRA;577
RN-AGUA NOVA;243
RN-ALEXANDRIA;827
RN-ALMINO AFONSO;170
RN-ALTO DO RODRIGUES;2809
RN-ANGICOS;735
RN-ANTONIO MARTINS;276
RN-APODI;2099
RN-AREIA BRANCA;3166
RN-ARES;3660
RN-AUGUSTO SEVERO;432
RN-BAIA FORMOSA;4200
RN-BARAUNA;2860
RN-BARCELONA;265
RN-BENTO FERNANDES;376
RN-BODO;252
RN-BOM JESUS;377
RN-BREJINHO;598
RN-CAICARA DO NORTE;307
RN-CAICARA DO RIO DO VENTO;343
RN-CAICO;7750
RN-CAMPO REDONDO;2488
RN-CANGUARETAMA;3097
RN-CARAUBAS;1088
RN-CARNAUBA DOS DANTAS;1139
RN-CARNAUBAIS;1084
RN-CEARA-MIRIM;5835
RN-CERRO CORA;618
RN-CORONEL EZEQUIEL;312
RN-CORONEL JOAO PESSOA;255
RN-CRUZETA;746
RN-CURRAIS NOVOS;4359
RN-DOUTOR SEVERIANO;326
RN-PARNAMIRIM;27890
RN-ENCANTO;175
RN-EQUADOR;489
RN-ESPIRITO SANTO;448
RN-EXTREMOZ;1382
RN-FELIPE GUERRA;376
RN-FERNANDO PEDROZA;247
RN-FLORANIA;469
RN-FRANCISCO DANTAS;211
RN-FRUTUOSO GOMES;238
RN-GALINHOS;424
RN-GOIANINHA;3040
RN-GOVERNADOR DIX-SEPT ROSADO;923
RN-GROSSOS;499
RN-GUAMARE;4030
RN-IELMO MARINHO;821
RN-IPANGUACU;2668
RN-IPUEIRA;246
RN-ITAJA;1114
RN-ITAU;520
RN-JACANA;389
RN-JANDAIRA;638
RN-JANDUIS;474
RN-JANUARIO CICCO;307
RN-JAPI;309
RN-JARDIM DE ANGICOS;190
RN-JARDIM DE PIRANHAS;1471
RN-JARDIM DO SERIDO;1174
RN-JOAO CAMARA;1818
RN-JOAO DIAS;168
RN-JOSE DA PENHA;296
RN-JUCURUTU;1126
RN-JUNDIA;279
RN-LAGOA D ANTA;407
RN-LAGOA DE PEDRAS;551
RN-LAGOA DE VELHOS;290
RN-LAGOA NOVA;1174
RN-LAGOA SALGADA;236
RN-LAJES;650
RN-LAJES PINTADAS;264
RN-LUCRECIA;259
RN-LUIS GOMES;483
RN-MACAIBA;9638
RN-MACAU;3587
RN-MAJOR SALES;140
RN-MARCELINO VIEIRA;388
RN-MARTINS;486
RN-MAXARANGUAPE;1164
RN-MESSIAS TARGINO;279
RN-MONTANHAS;577
RN-MONTE ALEGRE;1281
RN-MONTE DAS GAMELEIRAS;198
RN-MOSSORO;51953
RN-NATAL;289337
RN-NISIA FLORESTA;1730
RN-NOVA CRUZ;2186
RN-OLHO-D AGUA DO BORGES;303
RN-OURO BRANCO;346
RN-PARANA;212
RN-PARAU;310
RN-PARAZINHO;246
RN-PARELHAS;2517
RN-RIO DO FOGO;555
RN-PASSA E FICA;588
RN-PASSAGEM;289
RN-PATU;532
RN-SANTA MARIA;366
RN-PAU DOS FERROS;2658
RN-PEDRA GRANDE;267
RN-PEDRA PRETA;361
RN-PEDRO AVELINO;476
RN-PEDRO VELHO;771
RN-PENDENCIAS;1024
RN-PILOES;19
RN-POCO BRANCO;608
RN-PORTALEGRE;451
RN-PORTO DO MANGUE;551
RN-SERRA CAIADA;351
RN-PUREZA;676
RN-RAFAEL FERNANDES;226
RN-RAFAEL GODEIRO;207
RN-RIACHO DA CRUZ;212
RN-RIACHO DE SANTANA;246
RN-RIACHUELO;370
RN-RODOLFO FERNANDES;203
RN-TIBAU;387
RN-RUY BARBOSA;286
RN-SANTA CRUZ;2360
RN-SANTANA DO MATOS;794
RN-SANTANA DO SERIDO;272
RN-SANTO ANTONIO;1200
RN-SAO BENTO DO NORTE;318
RN-SAO BENTO DO TRAIRI;405
RN-SAO FERNANDO;426
RN-SAO FRANCISCO DO OESTE;382
RN-SAO GONCALO DO AMARANTE;9408
RN-SAO JOAO DO SABUGI;383
RN-SAO JOSE DE MIPIBU;4064
RN-SAO JOSE DO CAMPESTRE;738
RN-SAO JOSE DO SERIDO;543
RN-SAO MIGUEL;981
RN-SAO MIGUEL DO GOSTOSO;156
RN-SAO PAULO DO POTENGI;1586
RN-SAO PEDRO;366
RN-SAO RAFAEL;376
RN-SAO TOME;670
RN-SAO VICENTE;413
RN-SENADOR ELOI DE SOUZA;285
RN-SENADOR GEORGINO AVELINO;499
RN-SERRA DE SAO BENTO;327
RN-SERRA DO MEL;1093
RN-SERRA NEGRA DO NORTE;462
RN-SERRINHA;236
RN-SERRINHA DOS PINTOS;263
RN-SEVERIANO MELO;308
RN-SITIO NOVO;349
RN-TABOLEIRO GRANDE;264
RN-TAIPU;838
RN-TANGARA;894
RN-TENENTE ANANIAS;290
RN-TENENTE LAURENTINO CRUZ;448
RN-TIBAU DO SUL;2399
RN-TIMBAUBA DOS BATISTAS;268
RN-TOUROS;1898
RN-TRIUNFO POTIGUAR;315
RN-UMARIZAL;657
RN-UPANEMA;663
RN-VARZEA;349
RN-VENHA-VER;289
RN-VERA CRUZ;684
RN-VICOSA;150
RN-VILA FLOR;294
RN-IGNORADO;0
PB-AGUA BRANCA;536
PB-AGUIAR;329
PB-ALAGOA GRANDE;1343
PB-ALAGOA NOVA;1259
PB-ALAGOINHA;690
PB-ALCANTIL;209
PB-ALGODAO DE JANDAIRA;327
PB-ALHANDRA;3058
PB-SAO JOAO DO RIO DO PEIXE;699
PB-AMPARO;239
PB-APARECIDA;490
PB-ARACAGI;930
PB-ARARA;697
PB-ARARUNA;868
PB-AREIA;1306
PB-AREIA DE BARAUNAS;166
PB-AREIAL;333
PB-AROEIRAS;1190
PB-ASSUNCAO;280
PB-BAIA DA TRAICAO;591
PB-BANANEIRAS;1374
PB-BARAUNA;295
PB-BARRA DE SANTANA;460
PB-BARRA DE SANTA ROSA;710
PB-BARRA DE SAO MIGUEL;165
PB-BAYEUX;9394
PB-BELEM;1220
PB-BELEM DO BREJO DO CRUZ;385
PB-BERNARDINO BATISTA;226
PB-BOA VENTURA;373
PB-BOA VISTA;801
PB-BOM JESUS;112
PB-BOM SUCESSO;267
PB-BONITO DE SANTA FE;451
PB-BOQUEIRAO;747
PB-IGARACY;435
PB-BORBOREMA;432
PB-BREJO DO CRUZ;666
PB-BREJO DOS SANTOS;381
PB-CAAPORA;4480
PB-CABACEIRAS;358
PB-CABEDELO;14029
PB-CACHOEIRA DOS INDIOS;542
PB-CACIMBA DE AREIA;165
PB-CACIMBA DE DENTRO;848
PB-CACIMBAS;406
PB-CAICARA;399
PB-CAJAZEIRAS;6751
PB-CAJAZEIRINHAS;283
PB-CALDAS BRANDAO;410
PB-CAMALAU;294
PB-CAMPINA GRANDE;72066
PB-CAPIM;357
PB-CARAUBAS;272
PB-CARRAPATEIRA;255
PB-CASSERENGUE;391
PB-CATINGUEIRA;256
PB-CATOLE DO ROCHA;2175
PB-CATURITE;416
PB-CONCEICAO;864
PB-CONDADO;448
PB-CONDE;2491
PB-CONGO;326
PB-COREMAS;499
PB-COXIXOLA;152
PB-CRUZ DO ESPIRITO SANTO;954
PB-CUBATI;579
PB-CUITE;1165
PB-CUITEGI;501
PB-CUITE DE MAMANGUAPE;470
PB-CURRAL DE CIMA;422
PB-CURRAL VELHO;121
PB-DAMIAO;276
PB-DESTERRO;465
PB-VISTA SERRANA;255
PB-DIAMANTE;369
PB-DONA INES;409
PB-DUAS ESTRADAS;209
PB-EMAS;364
PB-ESPERANCA;3192
PB-FAGUNDES;507
PB-FREI MARTINHO;234
PB-GADO BRAVO;366
PB-GUARABIRA;7287
PB-GURINHEM;874
PB-GURJAO;292
PB-IBIARA;293
PB-IMACULADA;418
PB-INGA;933
PB-ITABAIANA;1609
PB-ITAPORANGA;1878
PB-ITAPOROROCA;1043
PB-ITATUBA;661
PB-JACARAU;734
PB-JERICO;465
PB-JOAO PESSOA;253564
PB-JUAREZ TAVORA;508
PB-JUAZEIRINHO;1157
PB-JUNCO DO SERIDO;496
PB-JURIPIRANGA;666
PB-JURU;498
PB-LAGOA;483
PB-LAGOA DE DENTRO;488
PB-LAGOA SECA;1467
PB-LASTRO;325
PB-LIVRAMENTO;346
PB-LOGRADOURO;282
PB-LUCENA;1724
PB-MAE D AGUA;236
PB-MALTA;232
PB-MAMANGUAPE;5777
PB-MANAIRA;523
PB-MARCACAO;573
PB-MARI;1228
PB-MARIZOPOLIS;359
PB-MASSARANDUBA;521
PB-MATARACA;2598
PB-MATINHAS;286
PB-MATO GROSSO;283
PB-MATUREIA;301
PB-MOGEIRO;734
PB-MONTADAS;217
PB-MONTE HOREBE;166
PB-MONTEIRO;1675
PB-MULUNGU;691
PB-NATUBA;548
PB-NAZAREZINHO;552
PB-NOVA FLORESTA;549
PB-NOVA OLINDA;133
PB-NOVA PALMEIRA;363
PB-OLHO D AGUA;376
PB-OLIVEDOS;196
PB-OURO VELHO;19
PB-PARARI;228
PB-PASSAGEM;321
PB-PATOS;8874
PB-PAULISTA;404
PB-PEDRA BRANCA;205
PB-PEDRA LAVRADA;568
PB-PEDRAS DE FOGO;5148
PB-PIANCO;754
PB-PICUI;1257
PB-PILAR;715
PB-PILOES;470
PB-PILOEZINHOS;360
PB-PIRPIRITUBA;584
PB-PITIMBU;720
PB-POCINHOS;967
PB-POCO DANTAS;277
PB-POCO DE JOSE DE MOURA;444
PB-POMBAL;2175
PB-PRATA;231
PB-PRINCESA ISABEL;1361
PB-PUXINANA;730
PB-QUEIMADAS;2731
PB-QUIXABA;241
PB-REMIGIO;810
PB-PEDRO REGIS;378
PB-RIACHAO;277
PB-RIACHAO DO BACAMARTE;357
PB-RIACHAO DO POCO;369
PB-RIACHO DE SANTO ANTONIO;210
PB-RIACHO DOS CAVALOS;335
PB-RIO TINTO;3282
PB-SALGADINHO;252
PB-SALGADO DE SAO FELIX;571
PB-SANTA CECILIA;279
PB-SANTA CRUZ;399
PB-SANTA HELENA;283
PB-SANTA INES;213
PB-SANTA LUZIA;1224
PB-SANTANA DE MANGUEIRA;255
PB-SANTANA DOS GARROTES;560
PB-JOCA CLAUDINO;325
PB-SANTA RITA;18262
PB-SANTA TERESINHA;429
PB-SANTO ANDRE;130
PB-SAO BENTO;1930
PB-SAO BENTINHO;261
PB-SAO DOMINGOS DO CARIRI;114
PB-SAO DOMINGOS;278
PB-SAO FRANCISCO;251
PB-SAO JOAO DO CARIRI;412
PB-SAO JOAO DO TIGRE;257
PB-SAO JOSE DA LAGOA TAPADA;439
PB-SAO JOSE DE CAIANA;339
PB-SAO JOSE DE ESPINHARAS;319
PB-SAO JOSE DOS RAMOS;438
PB-SAO JOSE DE PIRANHAS;863
PB-SAO JOSE DE PRINCESA;171
PB-SAO JOSE DO BONFIM;131
PB-SAO JOSE DO BREJO DO CRUZ;154
PB-SAO JOSE DO SABUGI;341
PB-SAO JOSE DOS CORDEIROS;201
PB-SAO MAMEDE;630
PB-SAO MIGUEL DE TAIPU;360
PB-SAO SEBASTIAO DE LAGOA DE ROCA;559
PB-SAO SEBASTIAO DO UMBUZEIRO;189
PB-SAPE;4891
PB-SAO VICENTE DO SERIDO;564
PB-SERRA BRANCA;720
PB-SERRA DA RAIZ;263
PB-SERRA GRANDE;167
PB-SERRA REDONDA;543
PB-SERRARIA;370
PB-SERTAOZINHO;465
PB-SOBRADO;408
PB-SOLANEA;380
PB-SOLEDADE;953
PB-SOSSEGO;229
PB-SOUSA;6368
PB-SUME;907
PB-TACIMA;469
PB-TAPEROA;948
PB-TAVARES;699
PB-TEIXEIRA;748
PB-TENORIO;292
PB-TRIUNFO;473
PB-UIRAUNA;911
PB-UMBUZEIRO;484
PB-VARZEA;287
PB-VIEIROPOLIS;303
PB-ZABELE;79
PB-IGNORADO;0
PE-ABREU E LIMA;8726
PE-AFOGADOS DA INGAZEIRA;2738
PE-AFRANIO;700
PE-AGRESTINA;1396
PE-AGUA PRETA;1643
PE-AGUAS BELAS;1883
PE-ALAGOINHA;688
PE-ALIANCA;3011
PE-ALTINHO;1131
PE-AMARAJI;1613
PE-ANGELIM;609
PE-ARACOIABA;553
PE-ARARIPINA;5154
PE-ARCOVERDE;6502
PE-BARRA DE GUABIRABA;4206
PE-BARREIROS;3678
PE-BELEM DE MARIA;574
PE-BELEM DE SAO FRANCISCO;1746
PE-BELO JARDIM;8467
PE-BETANIA;711
PE-BEZERROS;7901
PE-BODOCO;1364
PE-BOM CONSELHO;2325
PE-BOM JARDIM;1696
PE-BONITO;2577
PE-BREJAO;745
PE-BREJINHO;319
PE-BREJO DA MADRE DE DEUS;2392
PE-BUENOS AIRES;763
PE-BUIQUE;2074
PE-CABO DE SANTO AGOSTINHO;30363
PE-CABROBO;1981
PE-CACHOEIRINHA;1112
PE-CAETES;697
PE-CALCADO;332
PE-CALUMBI;414
PE-CAMARAGIBE;8950
PE-CAMOCIM DE SAO FELIX;448
PE-CAMUTANGA;5105
PE-CANHOTINHO;1186
PE-CAPOEIRAS;829
PE-CARNAIBA;664
PE-CARNAUBEIRA DA PENHA;658
PE-CARPINA;7363
PE-CARUARU;53524
PE-CASINHAS;749
PE-CATENDE;4937
PE-CEDRO;522
PE-CHA DE ALEGRIA;353
PE-CHA GRANDE;1849
PE-CONDADO;1386
PE-CORRENTES;1006
PE-CORTES;4303
PE-CUMARU;871
PE-CUPIRA;1403
PE-CUSTODIA;1983
PE-DORMENTES;881
PE-ESCADA;8952
PE-EXU;2073
PE-FEIRA NOVA;934
PE-FERNANDO DE NORONHA;1025
PE-FERREIROS;1007
PE-FLORES;1180
PE-FLORESTA;2601
PE-FREI MIGUELINHO;682
PE-GAMELEIRA;1447
PE-GARANHUNS;14576
PE-GLORIA DO GOITA;1336
PE-GOIANA;11951
PE-GRANITO;506
PE-GRAVATA;7830
PE-IATI;634
PE-IBIMIRIM;1671
PE-IBIRAJUBA;484
PE-IGARASSU;16731
PE-IGUARACY;438
PE-INAJA;625
PE-INGAZEIRA;268
PE-IPOJUCA;27459
PE-IPUBI;2355
PE-ITACURUBA;375
PE-ITAIBA;905
PE-ILHA DE ITAMARACA;1324
PE-ITAMBE;2988
PE-ITAPETIM;630
PE-ITAPISSUMA;3075
PE-ITAQUITINGA;1058
PE-JABOATAO DOS GUARARAPES;88020
PE-JAQUEIRA;1291
PE-JATAUBA;812
PE-JATOBA;1087
PE-JOAO ALFREDO;2053
PE-JOAQUIM NABUCO;4934
PE-JUCATI;441
PE-JUPI;695
PE-JUREMA;848
PE-LAGOA DO CARRO;1024
PE-LAGOA DO ITAENGA;6307
PE-LAGOA DO OURO;622
PE-LAGOA DOS GATOS;461
PE-LAGOA GRANDE;2228
PE-LAJEDO;2720
PE-LIMOEIRO;4387
PE-MACAPARANA;1572
PE-MACHADOS;795
PE-MANARI;568
PE-MARAIAL;2723
PE-MIRANDIBA;705
PE-MORENO;5549
PE-NAZARE DA MATA;3284
PE-OLINDA;73193
PE-OROBO;1438
PE-OROCO;549
PE-OURICURI;2572
PE-PALMARES;7692
PE-PALMEIRINA;435
PE-PANELAS;1538
PE-PARANATAMA;658
PE-PARNAMIRIM;958
PE-PASSIRA;1080
PE-PAUDALHO;5105
PE-PAULISTA;26169
PE-PEDRA;834
PE-PESQUEIRA;3956
PE-PETROLANDIA;4040
PE-PETROLINA;47293
PE-POCAO;748
PE-POMBOS;1716
PE-PRIMAVERA;949
PE-QUIPAPA;1116
PE-QUIXABA;400
PE-RECIFE;618666
PE-RIACHO DAS ALMAS;1273
PE-RIBEIRAO;3356
PE-RIO FORMOSO;7170
PE-SAIRE;921
PE-SALGADINHO;306
PE-SALGUEIRO;6006
PE-SALOA;1013
PE-SANHARO;1112
PE-SANTA CRUZ;626
PE-SANTA CRUZ DA BAIXA VERDE;475
PE-SANTA CRUZ DO CAPIBARIBE;8755
PE-SANTA FILOMENA;346
PE-SANTA MARIA DA BOA VISTA;1814
PE-SANTA MARIA DO CAMBUCA;530
PE-SANTA TEREZINHA;611
PE-SAO BENEDITO DO SUL;627
PE-SAO BENTO DO UNA;3709
PE-SAO CAITANO;2091
PE-SAO JOAO;898
PE-SAO JOAQUIM DO MONTE;918
PE-SAO JOSE DA COROA GRANDE;1296
PE-SAO JOSE DO BELMONTE;1807
PE-SAO JOSE DO EGITO;2315
PE-SAO LOURENCO DA MATA;6336
PE-SAO VICENTE FERRER;1172
PE-SERRA TALHADA;7951
PE-SERRITA;680
PE-SERTANIA;2913
PE-SIRINHAEM;7242
PE-MOREILANDIA;575
PE-SOLIDAO;400
PE-SURUBIM;4393
PE-TABIRA;1802
PE-TACAIMBO;980
PE-TACARATU;973
PE-TAMANDARE;3882
PE-TAQUARITINGA DO NORTE;1770
PE-TEREZINHA;298
PE-TERRA NOVA;279
PE-TIMBAUBA;11403
PE-TORITAMA;4491
PE-TRACUNHAEM;667
PE-TRINDADE;2433
PE-TRIUNFO;894
PE-TUPANATINGA;962
PE-TUPARETAMA;538
PE-VENTUROSA;934
PE-VERDEJANTE;494
PE-VERTENTE DO LERIO;655
PE-VERTENTES;942
PE-VICENCIA;5502
PE-VITORIA DE SANTO ANTAO;16161
PE-XEXEU;1195
PE-IGNORADO;0
AL-AGUA BRANCA;838
AL-ANADIA;1067
AL-ARAPIRACA;24631
AL-ATALAIA;6086
AL-BARRA DE SANTO ANTONIO;916
AL-BARRA DE SAO MIGUEL;877
AL-BATALHA;959
AL-BELEM;443
AL-BELO MONTE;303
AL-BOCA DA MATA;6107
AL-BRANQUINHA;597
AL-CACIMBINHAS;495
AL-CAJUEIRO;3281
AL-CAMPESTRE;572
AL-CAMPO ALEGRE;5214
AL-CAMPO GRANDE;501
AL-CANAPI;459
AL-CAPELA;1343
AL-CARNEIROS;390
AL-CHA PRETA;492
AL-COITE DO NOIA;545
AL-COLONIA LEOPOLDINA;6018
AL-COQUEIRO SECO;367
AL-CORURIPE;15901
AL-CRAIBAS;919
AL-DELMIRO GOUVEIA;4649
AL-DOIS RIACHOS;541
AL-ESTRELA DE ALAGOAS;467
AL-FEIRA GRANDE;768
AL-FELIZ DESERTO;508
AL-FLEXEIRAS;993
AL-GIRAU DO PONCIANO;1456
AL-IBATEGUARA;805
AL-IGACI;867
AL-IGREJA NOVA;3669
AL-INHAPI;45
AL-JACARE DOS HOMENS;272
AL-JACUIPE;730
AL-JAPARATINGA;538
AL-JARAMATAIA;410
AL-JEQUIA DA PRAIA;5373
AL-JOAQUIM GOMES;1103
AL-JUNDIA;423
AL-JUNQUEIRO;1865
AL-LAGOA DA CANOA;801
AL-LIMOEIRO DE ANADIA;1169
AL-MACEIO;216112
AL-MAJOR ISIDORO;879
AL-MARAGOGI;2897
AL-MARAVILHA;404
AL-MARECHAL DEODORO;7748
AL-MARIBONDO;688
AL-MAR VERMELHO;417
AL-MATA GRANDE;817
AL-MATRIZ DE CAMARAGIBE;3889
AL-MESSIAS;777
AL-MINADOR DO NEGRAO;381
AL-MONTEIROPOLIS;29
AL-MURICI;2313
AL-NOVO LINO;820
AL-OLHO D AGUA DAS FLORES;1312
AL-OLHO D AGUA DO CASADO;603
AL-OLHO D AGUA GRANDE;230
AL-OLIVENCA;558
AL-OURO BRANCO;453
AL-PALESTINA;297
AL-PALMEIRA DOS INDIOS;5430
AL-PAO DE ACUCAR;1078
AL-PARICONHA;487
AL-PARIPUEIRA;827
AL-PASSO DE CAMARAGIBE;844
AL-PAULO JACINTO;443
AL-PENEDO;7393
AL-PIACABUCU;651
AL-PILAR;3514
AL-PINDOBA;373
AL-PIRANHAS;1431
AL-POCO DAS TRINCHEIRAS;505
AL-PORTO CALVO;5529
AL-PORTO DE PEDRAS;671
AL-PORTO REAL DO COLEGIO;722
AL-QUEBRANGULO;650
AL-RIO LARGO;13957
AL-ROTEIRO;472
AL-SANTA LUZIA DO NORTE;671
AL-SANTANA DO IPANEMA;2743
AL-SANTANA DO MUNDAU;570
AL-SAO BRAS;427
AL-SAO JOSE DA LAJE;5809
AL-SAO JOSE DA TAPERA;1392
AL-SAO LUIS DO QUITUNDE;8755
AL-SAO MIGUEL DOS CAMPOS;12028
AL-SAO MIGUEL DOS MILAGRES;667
AL-SAO SEBASTIAO;1872
AL-SATUBA;1080
AL-SENADOR RUI PALMEIRA;564
AL-TANQUE D ARCA;175
AL-TAQUARANA;868
AL-TEOTONIO VILELA;4721
AL-TRAIPU;1032
AL-UNIAO DOS PALMARES;7572
AL-VICOSA;1816
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;294
SE-AQUIDABA;1428
SE-ARACAJU;195162
SE-ARAUA;973
SE-AREIA BRANCA;886
SE-BARRA DOS COQUEIROS;2769
SE-BOQUIM;1859
SE-BREJO GRANDE;450
SE-CAMPO DO BRITO;1567
SE-CANHOBA;338
SE-CANINDE DE SAO FRANCISCO;2378
SE-CAPELA;4333
