Município;Total
AP-TARTARUGALZINHO;339
AP-VITORIA DO JARI;338
AP-IGNORADO;0
TO-ABREULANDIA;186
TO-AGUIARNOPOLIS;337
TO-ALIANCA DO TOCANTINS;425
TO-ALMAS;374
TO-ALVORADA;804
TO-ANANAS;744
TO-ANGICO;200
TO-APARECIDA DO RIO NEGRO;243
TO-ARAGOMINAS;344
TO-ARAGUACEMA;434
TO-ARAGUACU;928
TO-ARAGUAINA;18611
TO-ARAGUANA;337
TO-ARAGUATINS;1996
TO-ARAPOEMA;874
TO-ARRAIAS;1089
TO-AUGUSTINOPOLIS;713
TO-AURORA DO TOCANTINS;116
TO-AXIXA DO TOCANTINS;579
TO-BABACULANDIA;447
TO-BANDEIRANTES DO TOCANTINS;350
TO-BARRA DO OURO;133
TO-BARROLANDIA;360
TO-BERNARDO SAYAO;354
TO-BOM JESUS DO TOCANTINS;168
TO-BRASILANDIA DO TOCANTINS;246
TO-BREJINHO DE NAZARE;482
TO-BURITI DO TOCANTINS;226
TO-CACHOEIRINHA;150
TO-CAMPOS LINDOS;704
TO-CARIRI DO TOCANTINS;434
TO-CARMOLANDIA;214
TO-CARRASCO BONITO;97
TO-CASEARA;326
TO-CENTENARIO;118
TO-CHAPADA DE AREIA;131
TO-CHAPADA DA NATIVIDADE;246
TO-COLINAS DO TOCANTINS;2825
TO-COMBINADO;142
TO-CONCEICAO DO TOCANTINS;183
TO-COUTO MAGALHAES;262
TO-CRISTALANDIA;485
TO-CRIXAS DO TOCANTINS;133
TO-DARCINOPOLIS;298
TO-DIANOPOLIS;1289
TO-DIVINOPOLIS DO TOCANTINS;528
TO-DOIS IRMAOS DO TOCANTINS;403
TO-DUERE;418
TO-ESPERANTINA;284
TO-FATIMA;277
TO-FIGUEIROPOLIS;546
TO-FILADELFIA;442
TO-FORMOSO DO ARAGUAIA;1852
TO-FORTALEZA DO TABOCAO;293
TO-GOIANORTE;99
TO-GOIATINS;482
TO-GUARAI;1932
TO-GURUPI;10373
TO-IPUEIRAS;88
TO-ITACAJA;316
TO-ITAGUATINS;43
TO-ITAPIRATINS;203
TO-ITAPORA DO TOCANTINS;292
TO-JAU DO TOCANTINS;301
TO-JUARINA;111
TO-LAGOA DA CONFUSAO;648
TO-LAGOA DO TOCANTINS;138
TO-LAJEADO;362
TO-LAVANDEIRA;80
TO-LIZARDA;73
TO-LUZINOPOLIS;107
TO-MARIANOPOLIS DO TOCANTINS;427
TO-MATEIROS;80
TO-MAURILANDIA DO TOCANTINS;120
TO-MIRACEMA DO TOCANTINS;1911
TO-MIRANORTE;799
TO-MONTE DO CARMO;366
TO-MONTE SANTO DO TOCANTINS;141
TO-PALMEIRAS DO TOCANTINS;218
TO-MURICILANDIA;310
TO-NATIVIDADE;463
TO-NAZARE;190
TO-NOVA OLINDA;993
TO-NOVA ROSALANDIA;182
TO-NOVO ACORDO;247
TO-NOVO ALEGRE;109
TO-NOVO JARDIM;169
TO-OLIVEIRA DE FATIMA;136
TO-PALMEIRANTE;229
TO-PALMEIROPOLIS;497
TO-PARAISO DO TOCANTINS;5517
TO-PARANA;497
TO-PAU D ARCO;275
TO-PEDRO AFONSO;843
TO-PEIXE;815
TO-PEQUIZEIRO;320
TO-COLMEIA;951
TO-PINDORAMA DO TOCANTINS;158
TO-PIRAQUE;405
TO-PIUM;554
TO-PONTE ALTA DO BOM JESUS;189
TO-PONTE ALTA DO TOCANTINS;310
TO-PORTO ALEGRE DO TOCANTINS;159
TO-PORTO NACIONAL;4945
TO-PRAIA NORTE;231
TO-PRESIDENTE KENNEDY;265
TO-PUGMIL;167
TO-RECURSOLANDIA;173
TO-RIACHINHO;200
TO-RIO DA CONCEICAO;98
TO-RIO DOS BOIS;143
TO-RIO SONO;229
TO-SAMPAIO;157
TO-SANDOLANDIA;258
TO-SANTA FE DO ARAGUAIA;579
TO-SANTA MARIA DO TOCANTINS;210
TO-SANTA RITA DO TOCANTINS;154
TO-SANTA ROSA DO TOCANTINS;330
TO-SANTA TEREZA DO TOCANTINS;115
TO-SANTA TEREZINHA DO TOCANTINS;265
TO-SAO BENTO DO TOCANTINS;91
TO-SAO FELIX DO TOCANTINS;68
TO-SAO MIGUEL DO TOCANTINS;356
TO-SAO SALVADOR DO TOCANTINS;1369
TO-SAO SEBASTIAO DO TOCANTINS;245
TO-SAO VALERIO;328
TO-SILVANOPOLIS;366
TO-SITIO NOVO DO TOCANTINS;292
TO-SUCUPIRA;214
TO-TAGUATINGA;622
TO-TAIPAS DO TOCANTINS;140
TO-TALISMA;324
TO-PALMAS;89819
TO-TOCANTINIA;348
TO-TOCANTINOPOLIS;1421
TO-TUPIRAMA;135
TO-TUPIRATINS;156
TO-WANDERLANDIA;637
TO-XAMBIOA;933
TO-IGNORADO;0
MA-ACAILANDIA;12143
MA-AFONSO CUNHA;17
MA-AGUA DOCE DO MARANHAO;24
MA-ALCANTARA;586
MA-ALDEIAS ALTAS;864
MA-ALTAMIRA DO MARANHAO;151
MA-ALTO ALEGRE DO MARANHAO;740
MA-ALTO ALEGRE DO PINDARE;43
MA-ALTO PARNAIBA;558
MA-AMAPA DO MARANHAO;167
MA-AMARANTE DO MARANHAO;327
MA-ANAJATUBA;458
MA-ANAPURUS;699
MA-APICUM-ACU;198
MA-ARAGUANA;220
MA-ARAIOSES;797
MA-ARAME;513
MA-ARARI;797
MA-AXIXA;288
MA-BACABAL;5226
MA-BACABEIRA;1039
MA-BACURI;337
MA-BACURITUBA;193
MA-BALSAS;9325
MA-BARAO DE GRAJAU;489
MA-BARRA DO CORDA;3157
MA-BARREIRINHAS;2302
MA-BELAGUA;136
MA-BELA VISTA DO MARANHAO;7
MA-BENEDITO LEITE;273
MA-BEQUIMAO;532
MA-BERNARDO DO MEARIM;186
MA-BOA VISTA DO GURUPI;205
MA-BOM JARDIM;766
MA-BOM JESUS DAS SELVAS;1109
MA-BOM LUGAR;202
MA-BREJO;911
MA-BREJO DE AREIA;184
MA-BURITI;566
MA-BURITI BRAVO;273
MA-BURITICUPU;2206
MA-BURITIRANA;349
MA-CACHOEIRA GRANDE;161
MA-CAJAPIO;224
MA-CAJARI;150
MA-CAMPESTRE DO MARANHAO;891
MA-CANDIDO MENDES;367
MA-CANTANHEDE;637
MA-CAPINZAL DO NORTE;316
MA-CAROLINA;1565
MA-CARUTAPERA;1058
MA-CAXIAS;9358
MA-CEDRAL;32
MA-CENTRAL DO MARANHAO;261
MA-CENTRO DO GUILHERME;18
MA-CENTRO NOVO DO MARANHAO;416
MA-CHAPADINHA;2867
MA-CIDELANDIA;701
MA-CODO;5499
MA-COELHO NETO;2999
MA-COLINAS;817
MA-CONCEICAO DO LAGO-ACU;154
MA-COROATA;2587
MA-CURURUPU;983
MA-DAVINOPOLIS;260
MA-DOM PEDRO;888
MA-DUQUE BACELAR;370
MA-ESPERANTINOPOLIS;483
MA-ESTREITO;1592
MA-FEIRA NOVA DO MARANHAO;267
MA-FERNANDO FALCAO;161
MA-FORMOSA DA SERRA NEGRA;377
MA-FORTALEZA DOS NOGUEIRAS;430
MA-FORTUNA;372
MA-GODOFREDO VIANA;156
MA-GONCALVES DIAS;253
MA-GOVERNADOR ARCHER;197
MA-GOVERNADOR EDISON LOBAO;911
MA-GOVERNADOR EUGENIO BARROS;485
MA-GOVERNADOR LUIZ ROCHA;184
MA-GOVERNADOR NEWTON BELLO;232
MA-GOVERNADOR NUNES FREIRE;944
MA-GRACA ARANHA;132
MA-GRAJAU;3190
MA-GUIMARAES;176
MA-HUMBERTO DE CAMPOS;209
MA-ICATU;517
MA-IGARAPE DO MEIO;409
MA-IGARAPE GRANDE;324
MA-IMPERATRIZ;28135
MA-ITAIPAVA DO GRAJAU;116
MA-ITAPECURU MIRIM;2960
MA-ITINGA DO MARANHAO;1626
MA-JATOBA;247
MA-JENIPAPO DOS VIEIRAS;124
MA-JOAO LISBOA;870
MA-JOSELANDIA;377
MA-JUNCO DO MARANHAO;7
MA-LAGO DA PEDRA;1130
MA-LAGO DO JUNCO;328
MA-LAGO VERDE;315
MA-LAGOA DO MATO;294
MA-LAGO DOS RODRIGUES;258
MA-LAGOA GRANDE DO MARANHAO;116
MA-LAJEADO NOVO;227
MA-LIMA CAMPOS;434
MA-LORETO;395
MA-LUIS DOMINGUES;192
MA-MAGALHAES DE ALMEIDA;289
MA-MARACACUME;392
MA-MARAJA DO SENA;79
MA-MARANHAOZINHO;340
MA-MATA ROMA;418
MA-MATINHA;769
MA-MATOES;992
MA-MATOES DO NORTE;109
MA-MILAGRES DO MARANHAO;212
MA-MIRADOR;377
MA-MIRANDA DO NORTE;675
MA-MIRINZAL;295
MA-MONCAO;15
MA-MONTES ALTOS;236
MA-MORROS;333
MA-NINA RODRIGUES;209
MA-NOVA COLINAS;191
MA-NOVA IORQUE;108
MA-NOVA OLINDA DO MARANHAO;34
MA-OLHO D AGUA DAS CUNHAS;552
MA-OLINDA NOVA DO MARANHAO;314
MA-PACO DO LUMIAR;3441
MA-PALMEIRANDIA;279
MA-PARAIBANO;556
MA-PARNARAMA;1816
MA-PASSAGEM FRANCA;281
MA-PASTOS BONS;383
MA-PAULINO NEVES;126
MA-PAULO RAMOS;434
MA-PEDREIRAS;2667
MA-PEDRO DO ROSARIO;203
MA-PENALVA;595
MA-PERI MIRIM;179
MA-PERITORO;560
MA-PINDARE-MIRIM;1257
MA-PINHEIRO;2578
MA-PIO XII;929
MA-PIRAPEMAS;24
MA-POCAO DE PEDRAS;940
MA-PORTO FRANCO;1203
MA-PORTO RICO DO MARANHAO;147
MA-PRESIDENTE DUTRA;2158
MA-PRESIDENTE JUSCELINO;66
MA-PRESIDENTE MEDICI;281
MA-PRESIDENTE SARNEY;424
MA-PRESIDENTE VARGAS;26
MA-PRIMEIRA CRUZ;346
MA-RAPOSA;609
MA-RIACHAO;899
MA-RIBAMAR FIQUENE;481
MA-ROSARIO;1529
MA-SAMBAIBA;193
MA-SANTA FILOMENA DO MARANHAO;93
MA-SANTA HELENA;927
MA-SANTA INES;6514
MA-SANTA LUZIA;2006
MA-SANTA LUZIA DO PARUA;126
MA-SANTA QUITERIA DO MARANHAO;326
MA-SANTA RITA;602
MA-SANTANA DO MARANHAO;150
MA-SANTO AMARO DO MARANHAO;144
MA-SANTO ANTONIO DOS LOPES;648
MA-SAO BENEDITO DO RIO PRETO;248
MA-SAO BENTO;675
MA-SAO BERNARDO;839
MA-SAO DOMINGOS DO AZEITAO;143
MA-SAO DOMINGOS DO MARANHAO;310
MA-SAO FELIX DE BALSAS;88
MA-SAO FRANCISCO DO BREJAO;333
MA-SAO FRANCISCO DO MARANHAO;351
MA-SAO JOAO BATISTA;300
MA-SAO JOAO DO CARU;6
MA-SAO JOAO DO PARAISO;364
MA-SAO JOAO DO SOTER;320
MA-SAO JOAO DOS PATOS;1011
MA-SAO JOSE DE RIBAMAR;5978
MA-SAO JOSE DOS BASILIOS;175
MA-SAO LUIS;217733
MA-SAO LUIS GONZAGA DO MARANHAO;987
MA-SAO MATEUS DO MARANHAO;891
MA-SAO PEDRO DA AGUA BRANCA;194
MA-SAO PEDRO DOS CRENTES;202
MA-SAO RAIMUNDO DAS MANGABEIRAS;1941
MA-SAO RAIMUNDO DO DOCA BEZERRA;279
MA-SAO ROBERTO;113
MA-SAO VICENTE FERRER;399
MA-SATUBINHA;136
MA-SENADOR ALEXANDRE COSTA;100
MA-SENADOR LA ROCQUE;695
MA-SERRANO DO MARANHAO;209
MA-SITIO NOVO;537
MA-SUCUPIRA DO NORTE;243
MA-SUCUPIRA DO RIACHAO;80
MA-TASSO FRAGOSO;753
MA-TIMBIRAS;574
MA-TIMON;9203
MA-TRIZIDELA DO VALE;588
MA-TUFILANDIA;163
MA-TUNTUM;820
MA-TURIACU;668
MA-TURILANDIA;157
MA-TUTOIA;3892
MA-URBANO SANTOS;730
MA-VARGEM GRANDE;1167
MA-VIANA;1302
MA-VILA NOVA DOS MARTIRIOS;713
MA-VITORIA DO MEARIM;1204
MA-VITORINO FREIRE;947
MA-ZE DOCA;1293
MA-IGNORADO;0
PI-ACAUA;194
PI-AGRICOLANDIA;112
PI-AGUA BRANCA;694
PI-ALAGOINHA DO PIAUI;127
PI-ALEGRETE DO PIAUI;135
PI-ALTO LONGA;281
PI-ALTOS;1686
PI-ALVORADA DO GURGUEIA;432
PI-AMARANTE;664
PI-ANGICAL DO PIAUI;243
PI-ANISIO DE ABREU;142
PI-ANTONIO ALMEIDA;225
PI-AROAZES;361
PI-AROEIRAS DO ITAIM;84
PI-ARRAIAL;140
PI-ASSUNCAO DO PIAUI;120
PI-AVELINO LOPES;320
PI-BAIXA GRANDE DO RIBEIRO;473
PI-BARRA D ALCANTARA;119
PI-BARRAS;1519
PI-BARREIRAS DO PIAUI;111
PI-BARRO DURO;316
PI-BATALHA;770
PI-BELA VISTA DO PIAUI;137
PI-BELEM DO PIAUI;35
PI-BENEDITINOS;277
PI-BERTOLINIA;203
PI-BETANIA DO PIAUI;159
PI-BOA HORA;198
PI-BOCAINA;101
PI-BOM JESUS;1042
PI-BOM PRINCIPIO DO PIAUI;287
PI-BONFIM DO PIAUI;111
PI-BOQUEIRAO DO PIAUI;180
PI-BRASILEIRA;100
PI-BREJO DO PIAUI;136
PI-BURITI DOS LOPES;532
PI-BURITI DOS MONTES;217
PI-CABECEIRAS DO PIAUI;248
PI-CAJAZEIRAS DO PIAUI;92
PI-CAJUEIRO DA PRAIA;411
PI-CALDEIRAO GRANDE DO PIAUI;106
PI-CAMPINAS DO PIAUI;136
PI-CAMPO ALEGRE DO FIDALGO;111
PI-CAMPO GRANDE DO PIAUI;181
PI-CAMPO LARGO DO PIAUI;141
PI-CAMPO MAIOR;2626
PI-CANAVIEIRA;35
PI-CANTO DO BURITI;838
PI-CAPITAO DE CAMPOS;309
PI-CAPITAO GERVASIO OLIVEIRA;120
PI-CARACOL;101
PI-CARAUBAS DO PIAUI;155
PI-CARIDADE DO PIAUI;234
PI-CASTELO DO PIAUI;926
PI-CAXINGO;181
PI-COCAL;594
PI-COCAL DE TELHA;266
PI-COCAL DOS ALVES;220
PI-COIVARAS;117
PI-COLONIA DO GURGUEIA;180
PI-COLONIA DO PIAUI;223
PI-CONCEICAO DO CANINDE;117
PI-CORONEL JOSE DIAS;188
PI-CORRENTE;1272
PI-CRISTALANDIA DO PIAUI;97
PI-CRISTINO CASTRO;311
PI-CURIMATA;400
PI-CURRAIS;149
PI-CURRALINHOS;65
PI-CURRAL NOVO DO PIAUI;116
PI-DEMERVAL LOBAO;303
PI-DIRCEU ARCOVERDE;235
PI-DOM EXPEDITO LOPES;251
PI-DOMINGOS MOURAO;158
PI-DOM INOCENCIO;195
PI-ELESBAO VELOSO;398
PI-ELISEU MARTINS;151
PI-ESPERANTINA;1578
PI-FARTURA DO PIAUI;129
PI-FLORES DO PIAUI;147
PI-FLORESTA DO PIAUI;147
PI-FLORIANO;4839
PI-FRANCINOPOLIS;206
PI-FRANCISCO AYRES;152
PI-FRANCISCO MACEDO;49
PI-FRANCISCO SANTOS;103
PI-FRONTEIRAS;873
PI-GEMINIANO;183
PI-GILBUES;410
PI-GUADALUPE;643
PI-GUARIBAS;20
PI-HUGO NAPOLEAO;198
PI-ILHA GRANDE;298
PI-INHUMA;403
PI-IPIRANGA DO PIAUI;299
PI-ISAIAS COELHO;217
PI-ITAINOPOLIS;284
PI-ITAUEIRA;274
PI-JACOBINA DO PIAUI;177
PI-JAICOS;493
PI-JARDIM DO MULATO;158
PI-JATOBA DO PIAUI;130
PI-JERUMENHA;117
PI-JOAO COSTA;113
PI-JOAQUIM PIRES;244
PI-JOCA MARQUES;136
PI-JOSE DE FREITAS;1367
PI-JUAZEIRO DO PIAUI;143
PI-JULIO BORGES;210
PI-JUREMA;112
PI-LAGOINHA DO PIAUI;82
PI-LAGOA ALEGRE;211
PI-LAGOA DO BARRO DO PIAUI;183
PI-LAGOA DE SAO FRANCISCO;270
PI-LAGOA DO PIAUI;771
PI-LAGOA DO SITIO;188
PI-LANDRI SALES;230
PI-LUIS CORREIA;1949
PI-LUZILANDIA;743
PI-MADEIRO;283
PI-MANOEL EMIDIO;237
PI-MARCOLANDIA;207
PI-MARCOS PARENTE;122
PI-MASSAPE DO PIAUI;200
PI-MATIAS OLIMPIO;237
PI-MIGUEL ALVES;565
PI-MIGUEL LEAO;79
PI-MILTON BRANDAO;179
PI-MONSENHOR GIL;395
PI-MONSENHOR HIPOLITO;152
PI-MONTE ALEGRE DO PIAUI;320
PI-MORRO CABECA NO TEMPO;112
PI-MORRO DO CHAPEU DO PIAUI;202
PI-MURICI DOS PORTELAS;218
PI-NAZARE DO PIAUI;120
PI-NAZARIA;0
PI-NOSSA SENHORA DE NAZARE;152
PI-NOSSA SENHORA DOS REMEDIOS;155
PI-NOVO ORIENTE DO PIAUI;208
PI-NOVO SANTO ANTONIO;119
PI-OEIRAS;1731
PI-OLHO D AGUA DO PIAUI;71
PI-PADRE MARCOS;202
PI-PAES LANDIM;134
PI-PAJEU DO PIAUI;61
PI-PALMEIRA DO PIAUI;99
PI-PALMEIRAIS;410
PI-PAQUETA;80
PI-PARNAGUA;378
PI-PARNAIBA;12311
PI-PASSAGEM FRANCA DO PIAUI;114
PI-PATOS DO PIAUI;266
PI-PAU D ARCO DO PIAUI;90
PI-PAULISTANA;620
PI-PAVUSSU;130
PI-PEDRO II;1292
PI-PEDRO LAURENTINO;104
PI-NOVA SANTA RITA;120
PI-PICOS;6010
PI-PIMENTEIRAS;390
PI-PIO IX;766
PI-PIRACURUCA;794
PI-PIRIPIRI;3446
PI-PORTO;354
PI-PORTO ALEGRE DO PIAUI;180
PI-PRATA DO PIAUI;98
PI-QUEIMADA NOVA;230
PI-REDENCAO DO GURGUEIA;426
PI-REGENERACAO;692
PI-RIACHO FRIO;123
PI-RIBEIRA DO PIAUI;109
PI-RIBEIRO GONCALVES;322
PI-RIO GRANDE DO PIAUI;252
PI-SANTA CRUZ DO PIAUI;211
PI-SANTA CRUZ DOS MILAGRES;189
PI-SANTA FILOMENA;84
PI-SANTA LUZ;223
PI-SANTANA DO PIAUI;131
PI-SANTA ROSA DO PIAUI;148
