PI-NAZARE DO PIAUI;96;
PI-NAZARIA;0;
PI-NOSSA SENHORA DE NAZARE;124;
PI-NOSSA SENHORA DOS REMEDIOS;8;
PI-NOVO ORIENTE DO PIAUI;223;
PI-NOVO SANTO ANTONIO;8;
PI-OEIRAS;1393;
PI-OLHO D AGUA DO PIAUI;71;
PI-PADRE MARCOS;195;
PI-PAES LANDIM;117;
PI-PAJEU DO PIAUI;64;
PI-PALMEIRA DO PIAUI;28;
PI-PALMEIRAIS;276;
PI-PAQUETA;70;
PI-PARNAGUA;256;
PI-PARNAIBA;10149;
PI-PASSAGEM FRANCA DO PIAUI;105;
PI-PATOS DO PIAUI;280;
PI-PAU D ARCO DO PIAUI;86;
PI-PAULISTANA;549;
PI-PAVUSSU;118;
PI-PEDRO II;1066;
PI-PEDRO LAURENTINO;1;
PI-NOVA SANTA RITA;1;
PI-PICOS;4976;
PI-PIMENTEIRAS;303;
PI-PIO IX;800;
PI-PIRACURUCA;751;
PI-PIRIPIRI;2318;
PI-PORTO;436;
PI-PORTO ALEGRE DO PIAUI;100;
PI-PRATA DO PIAUI;5;
PI-QUEIMADA NOVA;175;
PI-REDENCAO DO GURGUEIA;195;
PI-REGENERACAO;462;
PI-RIACHO FRIO;57;
PI-RIBEIRA DO PIAUI;114;
PI-RIBEIRO GONCALVES;189;
PI-RIO GRANDE DO PIAUI;161;
PI-SANTA CRUZ DO PIAUI;158;
PI-SANTA CRUZ DOS MILAGRES;163;
PI-SANTA FILOMENA;56;
PI-SANTA LUZ;179;
PI-SANTANA DO PIAUI;130;
PI-SANTA ROSA DO PIAUI;141;
PI-SANTO ANTONIO DE LISBOA;135;
PI-SANTO ANTONIO DOS MILAGRES;0;
PI-SANTO INACIO DO PIAUI;128;
PI-SAO BRAZ DO PIAUI;129;
PI-SAO FELIX DO PIAUI;191;
PI-SAO FRANCISCO DE ASSIS DO PIAUI;148;
PI-SAO FRANCISCO DO PIAUI;106;
PI-SAO GONCALO DO GURGUEIA;90;
PI-SAO GONCALO DO PIAUI;114;
PI-SAO JOAO DA CANABRAVA;107;
PI-SAO JOAO DA FRONTEIRA;156;
PI-SAO JOAO DA SERRA;218;
PI-SAO JOAO DA VARJOTA;150;
PI-SAO JOAO DO ARRAIAL;194;
PI-SAO JOAO DO PIAUI;629;
PI-SAO JOSE DO DIVINO;152;
PI-SAO JOSE DO PEIXE;125;
PI-SAO JOSE DO PIAUI;212;
PI-SAO JULIAO;164;
PI-SAO LOURENCO DO PIAUI;113;
PI-SAO LUIS DO PIAUI;84;
PI-SAO MIGUEL DA BAIXA GRANDE;43;
PI-SAO MIGUEL DO FIDALGO;85;
PI-SAO MIGUEL DO TAPUIO;343;
PI-SAO PEDRO DO PIAUI;564;
PI-SAO RAIMUNDO NONATO;1585;
PI-SEBASTIAO BARROS;0;
PI-SEBASTIAO LEAL;55;
PI-SIGEFREDO PACHECO;262;
PI-SIMOES;381;
PI-SIMPLICIO MENDES;180;
PI-SOCORRO DO PIAUI;82;
PI-SUSSUAPARA;148;
PI-TAMBORIL DO PIAUI;145;
PI-TANQUE DO PIAUI;122;
PI-TERESINA;181883;
PI-UNIAO;2311;
PI-URUCUI;1380;
PI-VALENCA DO PIAUI;971;
PI-VARZEA BRANCA;68;
PI-VARZEA GRANDE;106;
PI-VERA MENDES;113;
PI-VILA NOVA DO PIAUI;99;
PI-WALL FERRAZ;123;
PI-IGNORADO;0;
CE-ABAIARA;365;
CE-ACARAPE;828;
CE-ACARAU;2052;
CE-ACOPIARA;1434;
CE-AIUABA;388;
CE-ALCANTARAS;428;
CE-ALTANEIRA;245;
CE-ALTO SANTO;624;
CE-AMONTADA;1661;
CE-ANTONINA DO NORTE;463;
CE-APUIARES;591;
CE-AQUIRAZ;6600;
CE-ARACATI;6982;
CE-ARACOIABA;1044;
CE-ARARENDA;596;
CE-ARARIPE;589;
CE-ARATUBA;555;
CE-ARNEIROZ;447;
CE-ASSARE;643;
CE-AURORA;636;
CE-BAIXIO;404;
CE-BANABUIU;450;
CE-BARBALHA;4779;
CE-BARREIRA;887;
CE-BARRO;545;
CE-BARROQUINHA;615;
CE-BATURITE;1773;
CE-BEBERIBE;3234;
CE-BELA CRUZ;771;
CE-BOA VIAGEM;1615;
CE-BREJO SANTO;2262;
CE-CAMOCIM;4537;
CE-CAMPOS SALES;937;
CE-CANINDE;3681;
CE-CAPISTRANO;472;
CE-CARIDADE;569;
CE-CARIRE;526;
CE-CARIRIACU;1137;
CE-CARIUS;573;
CE-CARNAUBAL;528;
CE-CASCAVEL;6365;
CE-CATARINA;430;
CE-CATUNDA;451;
CE-CAUCAIA;14043;
CE-CEDRO;898;
CE-CHAVAL;1323;
CE-CHORO;366;
CE-CHOROZINHO;1291;
CE-COREAU;992;
CE-CRATEUS;3663;
CE-CRATO;12732;
CE-CROATA;330;
CE-CRUZ;876;
CE-DEPUTADO IRAPUAN PINHEIRO;323;
CE-ERERE;461;
CE-EUSEBIO;22292;
CE-FARIAS BRITO;865;
CE-FORQUILHA;1383;
CE-FORTALEZA;463172;
CE-FORTIM;563;
CE-FRECHEIRINHA;448;
CE-GENERAL SAMPAIO;361;
CE-GRACA;898;
CE-GRANJA;635;
CE-GRANJEIRO;212;
CE-GROAIRAS;368;
CE-GUAIUBA;1115;
CE-GUARACIABA DO NORTE;1274;
CE-GUARAMIRANGA;292;
CE-HIDROLANDIA;250;
CE-HORIZONTE;12931;
CE-IBARETAMA;558;
CE-IBIAPINA;757;
CE-IBICUITINGA;410;
CE-ICAPUI;1681;
CE-ICO;2286;
CE-IGUATU;8072;
CE-INDEPENDENCIA;1191;
CE-IPAPORANGA;386;
CE-IPAUMIRIM;426;
CE-IPU;928;
CE-IPUEIRAS;1505;
CE-IRACEMA;623;
CE-IRAUCUBA;634;
CE-ITAICABA;531;
CE-ITAITINGA;1620;
CE-ITAPAJE;3685;
CE-ITAPIPOCA;6605;
CE-ITAPIUNA;567;
CE-ITAREMA;1685;
CE-ITATIRA;555;
CE-JAGUARETAMA;692;
CE-JAGUARIBARA;755;
CE-JAGUARIBE;1637;
CE-JAGUARUANA;2224;
CE-JARDIM;1286;
CE-JATI;638;
CE-JIJOCA DE JERICOACOARA;730;
CE-JUAZEIRO DO NORTE;21062;
CE-JUCAS;692;
CE-LAVRAS DA MANGABEIRA;946;
CE-LIMOEIRO DO NORTE;4469;
CE-MADALENA;543;
CE-MARACANAU;30474;
CE-MARANGUAPE;9522;
CE-MARCO;1720;
CE-MARTINOPOLE;399;
CE-MASSAPE;1191;
CE-MAURITI;1286;
CE-MERUOCA;547;
CE-MILAGRES;1297;
CE-MILHA;215;
CE-MIRAIMA;876;
CE-MISSAO VELHA;1017;
CE-MOMBACA;1777;
CE-MONSENHOR TABOSA;743;
CE-MORADA NOVA;3598;
CE-MORAUJO;371;
CE-MORRINHOS;860;
CE-MUCAMBO;737;
CE-MULUNGU;335;
CE-NOVA OLINDA;890;
CE-NOVA RUSSAS;1237;
CE-NOVO ORIENTE;754;
CE-OCARA;10700;
CE-OROS;869;
CE-PACAJUS;4644;
CE-PACATUBA;4047;
CE-PACOTI;610;
CE-PACUJA;461;
CE-PALHANO;528;
CE-PALMACIA;458;
CE-PARACURU;1919;
CE-PARAIPABA;1418;
CE-PARAMBU;377;
CE-PARAMOTI;426;
CE-PEDRA BRANCA;1366;
CE-PENAFORTE;434;
CE-PENTECOSTE;1612;
CE-PEREIRO;719;
CE-PINDORETAMA;1379;
CE-PIQUET CARNEIRO;436;
CE-PIRES FERREIRA;242;
CE-PORANGA;366;
CE-PORTEIRAS;867;
CE-POTENGI;507;
CE-POTIRETAMA;266;
CE-QUITERIANOPOLIS;742;
CE-QUIXADA;5023;
CE-QUIXELO;793;
CE-QUIXERAMOBIM;2947;
CE-QUIXERE;4175;
CE-REDENCAO;1279;
CE-RERIUTABA;526;
CE-RUSSAS;6498;
CE-SABOEIRO;645;
CE-SALITRE;445;
CE-SANTANA DO ACARAU;1319;
CE-SANTANA DO CARIRI;899;
CE-SANTA QUITERIA;1849;
CE-SAO BENEDITO;1646;
CE-SAO GONCALO DO AMARANTE;2485;
CE-SAO JOAO DO JAGUARIBE;337;
CE-SAO LUIS DO CURU;590;
CE-SENADOR POMPEU;1100;
CE-SENADOR SA;247;
CE-SOBRAL;31766;
CE-SOLONOPOLE;792;
CE-TABULEIRO DO NORTE;1159;
CE-TAMBORIL;714;
CE-TARRAFAS;608;
CE-TAUA;2693;
CE-TEJUCUOCA;495;
CE-TIANGUA;3474;
CE-TRAIRI;927;
CE-TURURU;628;
CE-UBAJARA;1961;
CE-UMARI;358;
CE-UMIRIM;738;
CE-URUBURETAMA;2313;
CE-URUOCA;366;
CE-VARJOTA;1071;
CE-VARZEA ALEGRE;1312;
CE-VICOSA DO CEARA;1570;
CE-IGNORADO;0;
RN-ACARI;757;
RN-ACU;3537;
RN-AFONSO BEZERRA;609;
RN-AGUA NOVA;201;
RN-ALEXANDRIA;593;
RN-ALMINO AFONSO;220;
RN-ALTO DO RODRIGUES;2206;
RN-ANGICOS;619;
RN-ANTONIO MARTINS;230;
RN-APODI;1407;
RN-AREIA BRANCA;2716;
RN-ARES;1585;
RN-AUGUSTO SEVERO;437;
RN-BAIA FORMOSA;3961;
RN-BARAUNA;2625;
RN-BARCELONA;162;
RN-BENTO FERNANDES;166;
RN-BODO;175;
RN-BOM JESUS;359;
RN-BREJINHO;427;
RN-CAICARA DO NORTE;146;
RN-CAICARA DO RIO DO VENTO;156;
RN-CAICO;6119;
RN-CAMPO REDONDO;342;
RN-CANGUARETAMA;2865;
RN-CARAUBAS;766;
RN-CARNAUBA DOS DANTAS;637;
RN-CARNAUBAIS;1338;
RN-CEARA-MIRIM;4023;
RN-CERRO CORA;492;
RN-CORONEL EZEQUIEL;220;
RN-CORONEL JOAO PESSOA;240;
RN-CRUZETA;628;
RN-CURRAIS NOVOS;3233;
RN-DOUTOR SEVERIANO;215;
RN-PARNAMIRIM;16935;
RN-ENCANTO;204;
RN-EQUADOR;359;
RN-ESPIRITO SANTO;344;
RN-EXTREMOZ;1276;
RN-FELIPE GUERRA;254;
RN-FERNANDO PEDROZA;157;
RN-FLORANIA;336;
RN-FRANCISCO DANTAS;189;
RN-FRUTUOSO GOMES;267;
RN-GALINHOS;403;
RN-GOIANINHA;4000;
RN-GOVERNADOR DIX-SEPT ROSADO;672;
RN-GROSSOS;512;
RN-GUAMARE;3505;
RN-IELMO MARINHO;322;
RN-IPANGUACU;2127;
RN-IPUEIRA;165;
RN-ITAJA;698;
RN-ITAU;313;
RN-JACANA;372;
RN-JANDAIRA;381;
RN-JANDUIS;244;
RN-JANUARIO CICCO;200;
RN-JAPI;283;
RN-JARDIM DE ANGICOS;161;
RN-JARDIM DE PIRANHAS;857;
RN-JARDIM DO SERIDO;976;
RN-JOAO CAMARA;1271;
RN-JOAO DIAS;120;
RN-JOSE DA PENHA;252;
RN-JUCURUTU;792;
RN-JUNDIA;191;
RN-LAGOA D ANTA;273;
RN-LAGOA DE PEDRAS;202;
RN-LAGOA DE VELHOS;178;
RN-LAGOA NOVA;796;
RN-LAGOA SALGADA;206;
RN-LAJES;639;
RN-LAJES PINTADAS;244;
RN-LUCRECIA;216;
RN-LUIS GOMES;336;
RN-MACAIBA;8599;
RN-MACAU;2744;
RN-MAJOR SALES;121;
RN-MARCELINO VIEIRA;308;
RN-MARTINS;407;
RN-MAXARANGUAPE;9456;
RN-MESSIAS TARGINO;243;
RN-MONTANHAS;284;
RN-MONTE ALEGRE;1870;
RN-MONTE DAS GAMELEIRAS;211;
RN-MOSSORO;37540;
RN-NATAL;224540;
RN-NISIA FLORESTA;1279;
RN-NOVA CRUZ;1757;
RN-OLHO-D AGUA DO BORGES;175;
RN-OURO BRANCO;412;
RN-PARANA;177;
RN-PARAU;286;
RN-PARAZINHO;300;
RN-PARELHAS;1758;
RN-RIO DO FOGO;314;
RN-PASSA E FICA;481;
RN-PASSAGEM;219;
RN-PATU;442;
RN-SANTA MARIA;211;
RN-PAU DOS FERROS;1622;
RN-PEDRA GRANDE;205;
RN-PEDRA PRETA;200;
RN-PEDRO AVELINO;411;
RN-PEDRO VELHO;673;
RN-PENDENCIAS;2400;
RN-PILOES;172;
RN-POCO BRANCO;296;
RN-PORTALEGRE;330;
RN-PORTO DO MANGUE;1109;
RN-SERRA CAIADA;311;
RN-PUREZA;286;
RN-RAFAEL FERNANDES;201;
RN-RAFAEL GODEIRO;129;
RN-RIACHO DA CRUZ;130;
RN-RIACHO DE SANTANA;195;
RN-RIACHUELO;299;
RN-RODOLFO FERNANDES;207;
RN-TIBAU;372;
RN-RUY BARBOSA;272;
RN-SANTA CRUZ;1708;
RN-SANTANA DO MATOS;623;
RN-SANTANA DO SERIDO;225;
RN-SANTO ANTONIO;878;
RN-SAO BENTO DO NORTE;348;
RN-SAO BENTO DO TRAIRI;338;
RN-SAO FERNANDO;189;
RN-SAO FRANCISCO DO OESTE;289;
RN-SAO GONCALO DO AMARANTE;7426;
RN-SAO JOAO DO SABUGI;254;
RN-SAO JOSE DE MIPIBU;2790;
RN-SAO JOSE DO CAMPESTRE;552;
RN-SAO JOSE DO SERIDO;404;
RN-SAO MIGUEL;739;
RN-SAO MIGUEL DO GOSTOSO;411;
RN-SAO PAULO DO POTENGI;1254;
RN-SAO PEDRO;275;
RN-SAO RAFAEL;274;
RN-SAO TOME;485;
RN-SAO VICENTE;248;
RN-SENADOR ELOI DE SOUZA;214;
RN-SENADOR GEORGINO AVELINO;376;
RN-SERRA DE SAO BENTO;171;
RN-SERRA DO MEL;234;
RN-SERRA NEGRA DO NORTE;341;
RN-SERRINHA;265;
RN-SERRINHA DOS PINTOS;224;
RN-SEVERIANO MELO;493;
RN-SITIO NOVO;253;
RN-TABOLEIRO GRANDE;202;
RN-TAIPU;838;
RN-TANGARA;760;
RN-TENENTE ANANIAS;232;
RN-TENENTE LAURENTINO CRUZ;233;
RN-TIBAU DO SUL;1707;
RN-TIMBAUBA DOS BATISTAS;196;
RN-TOUROS;1612;
RN-TRIUNFO POTIGUAR;340;
RN-UMARIZAL;518;
RN-UPANEMA;598;
RN-VARZEA;158;
RN-VENHA-VER;199;
RN-VERA CRUZ;434;
RN-VICOSA;111;
RN-VILA FLOR;96;
RN-IGNORADO;0;
PB-AGUA BRANCA;378;
PB-AGUIAR;314;
PB-ALAGOA GRANDE;1055;
PB-ALAGOA NOVA;840;
PB-ALAGOINHA;565;
PB-ALCANTIL;193;
PB-ALGODAO DE JANDAIRA;207;
PB-ALHANDRA;2190;
PB-SAO JOAO DO RIO DO PEIXE;566;
PB-AMPARO;134;
PB-APARECIDA;319;
PB-ARACAGI;675;
PB-ARARA;398;
PB-ARARUNA;848;
PB-AREIA;1136;
PB-AREIA DE BARAUNAS;133;
PB-AREIAL;275;
PB-AROEIRAS;571;
PB-ASSUNCAO;198;
PB-BAIA DA TRAICAO;291;
PB-BANANEIRAS;780;
PB-BARAUNA;221;
PB-BARRA DE SANTANA;205;
PB-BARRA DE SANTA ROSA;549;
PB-BARRA DE SAO MIGUEL;204;
PB-BAYEUX;7033;
PB-BELEM;658;
PB-BELEM DO BREJO DO CRUZ;259;
PB-BERNARDINO BATISTA;172;
PB-BOA VENTURA;132;
PB-BOA VISTA;633;
PB-BOM JESUS;128;
PB-BOM SUCESSO;285;
PB-BONITO DE SANTA FE;333;
PB-BOQUEIRAO;664;
PB-IGARACY;162;
PB-BORBOREMA;226;
PB-BREJO DO CRUZ;430;
PB-BREJO DOS SANTOS;361;
PB-CAAPORA;4158;
PB-CABACEIRAS;226;
PB-CABEDELO;8648;
PB-CACHOEIRA DOS INDIOS;321;
PB-CACIMBA DE AREIA;141;
PB-CACIMBA DE DENTRO;543;
PB-CACIMBAS;190;
PB-CAICARA;432;
PB-CAJAZEIRAS;4063;
PB-CAJAZEIRINHAS;199;
PB-CALDAS BRANDAO;227;
PB-CAMALAU;278;
PB-CAMPINA GRANDE;50374;
PB-CAPIM;219;
PB-CARAUBAS;180;
PB-CARRAPATEIRA;113;
PB-CASSERENGUE;276;
PB-CATINGUEIRA;190;
PB-CATOLE DO ROCHA;1539;
PB-CATURITE;288;
PB-CONCEICAO;652;
PB-CONDADO;282;
PB-CONDE;1578;
PB-CONGO;272;
PB-COREMAS;600;
PB-COXIXOLA;96;
PB-CRUZ DO ESPIRITO SANTO;1254;
PB-CUBATI;415;
PB-CUITE;827;
PB-CUITEGI;321;
PB-CUITE DE MAMANGUAPE;353;
PB-CURRAL DE CIMA;247;
PB-CURRAL VELHO;80;
PB-DAMIAO;197;
PB-DESTERRO;229;
PB-VISTA SERRANA;132;
PB-DIAMANTE;191;
PB-DONA INES;342;
PB-DUAS ESTRADAS;173;
PB-EMAS;221;
PB-ESPERANCA;1930;
PB-FAGUNDES;477;
PB-FREI MARTINHO;208;
PB-GADO BRAVO;191;
PB-GUARABIRA;4823;
PB-GURINHEM;501;
PB-GURJAO;197;
PB-IBIARA;208;
PB-IMACULADA;355;
PB-INGA;880;
PB-ITABAIANA;1255;
PB-ITAPORANGA;990;
PB-ITAPOROROCA;570;
PB-ITATUBA;377;
PB-JACARAU;657;
PB-JERICO;309;
PB-JOAO PESSOA;186447;
PB-JUAREZ TAVORA;400;
PB-JUAZEIRINHO;715;
PB-JUNCO DO SERIDO;324;
PB-JURIPIRANGA;534;
PB-JURU;331;
PB-LAGOA;238;
PB-LAGOA DE DENTRO;308;
PB-LAGOA SECA;1100;
PB-LASTRO;168;
PB-LIVRAMENTO;202;
PB-LOGRADOURO;346;
PB-LUCENA;1368;
PB-MAE D AGUA;210;
PB-MALTA;225;
PB-MAMANGUAPE;3523;
PB-MANAIRA;238;
PB-MARCACAO;281;
PB-MARI;894;
PB-MARIZOPOLIS;299;
PB-MASSARANDUBA;658;
PB-MATARACA;1691;
PB-MATINHAS;138;
PB-MATO GROSSO;211;
PB-MATUREIA;244;
PB-MOGEIRO;770;
PB-MONTADAS;170;
PB-MONTE HOREBE;154;
PB-MONTEIRO;1392;
PB-MULUNGU;384;
PB-NATUBA;358;
PB-NAZAREZINHO;315;
PB-NOVA FLORESTA;386;
PB-NOVA OLINDA;444;
PB-NOVA PALMEIRA;291;
PB-OLHO D AGUA;166;
PB-OLIVEDOS;176;
PB-OURO VELHO;209;
PB-PARARI;179;
PB-PASSAGEM;149;
PB-PATOS;6750;
PB-PAULISTA;380;
PB-PEDRA BRANCA;165;
PB-PEDRA LAVRADA;561;
PB-PEDRAS DE FOGO;4320;
PB-PIANCO;650;
PB-PICUI;1052;
PB-PILAR;412;
PB-PILOES;212;
PB-PILOEZINHOS;249;
PB-PIRPIRITUBA;497;
PB-PITIMBU;428;
PB-POCINHOS;578;
PB-POCO DANTAS;227;
PB-POCO DE JOSE DE MOURA;158;
PB-POMBAL;1168;
PB-PRATA;118;
PB-PRINCESA ISABEL;985;
PB-PUXINANA;689;
PB-QUEIMADAS;2177;
PB-QUIXABA;108;
PB-REMIGIO;507;
PB-PEDRO REGIS;311;
PB-RIACHAO;130;
PB-RIACHAO DO BACAMARTE;396;
PB-RIACHAO DO POCO;166;
PB-RIACHO DE SANTO ANTONIO;137;
PB-RIACHO DOS CAVALOS;144;
PB-RIO TINTO;2205;
PB-SALGADINHO;201;
PB-SALGADO DE SAO FELIX;615;
PB-SANTA CECILIA;168;
PB-SANTA CRUZ;316;
PB-SANTA HELENA;244;
PB-SANTA INES;231;
PB-SANTA LUZIA;1056;
PB-SANTANA DE MANGUEIRA;174;
PB-SANTANA DOS GARROTES;310;
PB-JOCA CLAUDINO;210;
PB-SANTA RITA;16530;
PB-SANTA TERESINHA;261;
PB-SANTO ANDRE;137;
PB-SAO BENTO;1026;
PB-SAO BENTINHO;195;
PB-SAO DOMINGOS DO CARIRI;73;
PB-SAO DOMINGOS;175;
PB-SAO FRANCISCO;194;
PB-SAO JOAO DO CARIRI;561;
PB-SAO JOAO DO TIGRE;202;
PB-SAO JOSE DA LAGOA TAPADA;344;
PB-SAO JOSE DE CAIANA;142;
PB-SAO JOSE DE ESPINHARAS;196;
PB-SAO JOSE DOS RAMOS;293;
PB-SAO JOSE DE PIRANHAS;631;
PB-SAO JOSE DE PRINCESA;136;
PB-SAO JOSE DO BONFIM;112;
PB-SAO JOSE DO BREJO DO CRUZ;118;
PB-SAO JOSE DO SABUGI;261;
PB-SAO JOSE DOS CORDEIROS;205;
PB-SAO MAMEDE;511;
PB-SAO MIGUEL DE TAIPU;392;
PB-SAO SEBASTIAO DE LAGOA DE ROCA;404;
PB-SAO SEBASTIAO DO UMBUZEIRO;123;
PB-SAPE;3591;
PB-SAO VICENTE DO SERIDO;211;
PB-SERRA BRANCA;587;
PB-SERRA DA RAIZ;206;
PB-SERRA GRANDE;138;
PB-SERRA REDONDA;542;
PB-SERRARIA;337;
PB-SERTAOZINHO;293;
PB-SOBRADO;232;
PB-SOLANEA;966;
PB-SOLEDADE;752;
PB-SOSSEGO;118;
PB-SOUSA;4559;
PB-SUME;615;
PB-TACIMA;312;
PB-TAPEROA;571;
PB-TAVARES;545;
PB-TEIXEIRA;596;
PB-TENORIO;195;
PB-TRIUNFO;319;
PB-UIRAUNA;774;
PB-UMBUZEIRO;280;
PB-VARZEA;189;
PB-VIEIROPOLIS;152;
PB-ZABELE;91;
PB-IGNORADO;0;
PE-ABREU E LIMA;7274;
PE-AFOGADOS DA INGAZEIRA;2353;
PE-AFRANIO;679;
PE-AGRESTINA;970;
PE-AGUA PRETA;1176;
PE-AGUAS BELAS;1139;
PE-ALAGOINHA;408;
PE-ALIANCA;2250;
PE-ALTINHO;766;
PE-AMARAJI;1385;
PE-ANGELIM;368;
PE-ARACOIABA;266;
PE-ARARIPINA;3296;
PE-ARCOVERDE;4377;
PE-BARRA DE GUABIRABA;757;
PE-BARREIROS;2755;
PE-BELEM DE MARIA;342;
PE-BELEM DE SAO FRANCISCO;1065;
PE-BELO JARDIM;6002;
PE-BETANIA;472;
PE-BEZERROS;6295;
PE-BODOCO;1083;
PE-BOM CONSELHO;1481;
PE-BOM JARDIM;1153;
PE-BONITO;2604;
PE-BREJAO;572;
PE-BREJINHO;210;
PE-BREJO DA MADRE DE DEUS;1557;
PE-BUENOS AIRES;810;
PE-BUIQUE;1752;
PE-CABO DE SANTO AGOSTINHO;21161;
PE-CABROBO;1101;
PE-CACHOEIRINHA;748;
PE-CAETES;655;
PE-CALCADO;317;
PE-CALUMBI;381;
PE-CAMARAGIBE;7329;
PE-CAMOCIM DE SAO FELIX;656;
PE-CAMUTANGA;4794;
PE-CANHOTINHO;890;
PE-CAPOEIRAS;623;
PE-CARNAIBA;561;
PE-CARNAUBEIRA DA PENHA;383;
PE-CARPINA;6307;
PE-CARUARU;31521;
PE-CASINHAS;559;
PE-CATENDE;4173;
PE-CEDRO;384;
PE-CHA DE ALEGRIA;347;
PE-CHA GRANDE;1175;
PE-CONDADO;718;
PE-CORRENTES;691;
PE-CORTES;2741;
PE-CUMARU;703;
PE-CUPIRA;1118;
PE-CUSTODIA;1358;
PE-DORMENTES;641;
PE-ESCADA;5022;
PE-EXU;1238;
PE-FEIRA NOVA;756;
PE-FERNANDO DE NORONHA;817;
PE-FERREIROS;790;
PE-FLORES;857;
PE-FLORESTA;1705;
PE-FREI MIGUELINHO;479;
PE-GAMELEIRA;1485;
PE-GARANHUNS;9849;
PE-GLORIA DO GOITA;1113;
PE-GOIANA;12158;
PE-GRANITO;420;
PE-GRAVATA;5230;
PE-IATI;337;
PE-IBIMIRIM;865;
PE-IBIRAJUBA;16;
PE-IGARASSU;12172;
PE-IGUARACY;585;
PE-INAJA;535;
PE-INGAZEIRA;239;
PE-IPOJUCA;14898;
PE-IPUBI;670;
PE-ITACURUBA;47;
PE-ITAIBA;651;
PE-ILHA DE ITAMARACA;865;
PE-ITAMBE;2179;
PE-ITAPETIM;370;
PE-ITAPISSUMA;3328;
PE-ITAQUITINGA;934;
PE-JABOATAO DOS GUARARAPES;65157;
PE-JAQUEIRA;1044;
PE-JATAUBA;545;
PE-JATOBA;916;
PE-JOAO ALFREDO;1323;
PE-JOAQUIM NABUCO;5081;
PE-JUCATI;199;
PE-JUPI;363;
PE-JUREMA;520;
PE-LAGOA DO CARRO;873;
PE-LAGOA DO ITAENGA;5050;
PE-LAGOA DO OURO;480;
PE-LAGOA DOS GATOS;385;
PE-LAGOA GRANDE;1834;
PE-LAJEDO;1936;
PE-LIMOEIRO;3836;
PE-MACAPARANA;1429;
PE-MACHADOS;572;
PE-MANARI;235;
PE-MARAIAL;1274;
PE-MIRANDIBA;630;
PE-MORENO;3937;
PE-NAZARE DA MATA;2989;
PE-OLINDA;56898;
PE-OROBO;975;
PE-OROCO;561;
PE-OURICURI;2153;
PE-PALMARES;5296;
PE-PALMEIRINA;406;
PE-PANELAS;1362;
PE-PARANATAMA;300;
PE-PARNAMIRIM;663;
PE-PASSIRA;817;
PE-PAUDALHO;4441;
PE-PAULISTA;20607;
PE-PEDRA;797;
PE-PESQUEIRA;3258;
PE-PETROLANDIA;2290;
PE-PETROLINA;33493;
PE-POCAO;798;
PE-POMBOS;1138;
PE-PRIMAVERA;3436;
PE-QUIPAPA;733;
PE-QUIXABA;321;
PE-RECIFE;456106;
PE-RIACHO DAS ALMAS;756;
PE-RIBEIRAO;3766;
PE-RIO FORMOSO;7940;
PE-SAIRE;521;
PE-SALGADINHO;259;
PE-SALGUEIRO;3363;
PE-SALOA;619;
PE-SANHARO;1203;
PE-SANTA CRUZ;369;
PE-SANTA CRUZ DA BAIXA VERDE;428;
PE-SANTA CRUZ DO CAPIBARIBE;4174;
PE-SANTA FILOMENA;102;
PE-SANTA MARIA DA BOA VISTA;2167;
PE-SANTA MARIA DO CAMBUCA;38;
PE-SANTA TEREZINHA;501;
PE-SAO BENEDITO DO SUL;459;
PE-SAO BENTO DO UNA;2131;
PE-SAO CAITANO;1333;
PE-SAO JOAO;575;
PE-SAO JOAQUIM DO MONTE;770;
PE-SAO JOSE DA COROA GRANDE;838;
PE-SAO JOSE DO BELMONTE;1247;
PE-SAO JOSE DO EGITO;1825;
PE-SAO LOURENCO DA MATA;4968;
PE-SAO VICENTE FERRER;1098;
PE-SERRA TALHADA;5630;
PE-SERRITA;598;
PE-SERTANIA;1443;
PE-SIRINHAEM;6118;
PE-MOREILANDIA;591;
PE-SOLIDAO;244;
PE-SURUBIM;2789;
PE-TABIRA;958;
PE-TACAIMBO;824;
PE-TACARATU;659;
PE-TAMANDARE;2891;
PE-TAQUARITINGA DO NORTE;1133;
PE-TEREZINHA;186;
PE-TERRA NOVA;285;
PE-TIMBAUBA;6739;
PE-TORITAMA;2748;
PE-TRACUNHAEM;733;
PE-TRINDADE;1185;
PE-TRIUNFO;658;
PE-TUPANATINGA;775;
PE-TUPARETAMA;431;
PE-VENTUROSA;674;
PE-VERDEJANTE;379;
PE-VERTENTE DO LERIO;350;
PE-VERTENTES;583;
PE-VICENCIA;4220;
PE-VITORIA DE SANTO ANTAO;10746;
PE-XEXEU;870;
PE-IGNORADO;0;
AL-AGUA BRANCA;585;
AL-ANADIA;968;
AL-ARAPIRACA;16538;
AL-ATALAIA;5237;
AL-BARRA DE SANTO ANTONIO;347;
AL-BARRA DE SAO MIGUEL;538;
AL-BATALHA;658;
AL-BELEM;261;
AL-BELO MONTE;225;
AL-BOCA DA MATA;4582;
AL-BRANQUINHA;356;
AL-CACIMBINHAS;410;
AL-CAJUEIRO;2481;
AL-CAMPESTRE;261;
AL-CAMPO ALEGRE;5093;
AL-CAMPO GRANDE;432;
AL-CANAPI;142;
AL-CAPELA;1755;
AL-CARNEIROS;308;
AL-CHA PRETA;353;
AL-COITE DO NOIA;490;
AL-COLONIA LEOPOLDINA;4211;
AL-COQUEIRO SECO;252;
